Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	G7		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.04	0.60	None			79
255;0;0;255	G6		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.01	0.11	None			78
255;0;0;255	G5		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.15	None			77
255;0;0;255	F12		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.04	0.54	None			72
255;0;0;255	F11		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.55	None			71
255;0;0;255	F10		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.05	0.61	None			70
255;0;0;255	F9		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.20	None			69
255;0;0;255	F8		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.18	None			68
255;0;0;255	F7		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.46	None			67
255;0;0;255	F6		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.38	None			66
255;0;0;255	F5		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.18	None			65
255;0;0;255	E12		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.50	None			60
255;0;0;255	E11		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.10	None			59
255;0;0;255	E10		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.37	None			58
255;0;0;255	E9		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.46	None			57
255;0;0;255	E8		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.16	None			56
255;0;0;255	E7		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.04	0.64	None			55
255;0;0;255	E6		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.26	None			54
255;0;0;255	E5		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.19	None			53
255;255;0;0	E2		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.12	None			50
255;255;0;0	E1		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.01	0.05	None			49
255;0;0;255	D12		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.20	None			48
255;0;0;255	D11		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.06	None			47
255;0;0;255	D10		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.27	None			46
255;0;0;255	D9		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.35	None			45
255;0;0;255	D8		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.22	None			44
255;0;0;255	D7		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.32	None			43
255;0;0;255	D6		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.41	None			42
255;0;0;255	D5		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.24	None			41
255;0;0;255	D2		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.18	None			38
255;0;0;255	D1		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.01	0.13	None			37
255;0;0;255	C12		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.37	None			36
255;0;0;255	C11		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.01	0.11	None			35
255;0;0;255	C10		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.14	None			34
255;0;0;255	C9		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.20	None			33
255;0;0;255	C8		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.24	None			32
255;0;0;255	C7		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.34	None			31
255;0;0;255	C6		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.22	None			30
255;0;0;255	C5		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.14	None			29
255;0;0;255	C2		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.17	None			26
255;0;0;255	C1		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.21	None			25
255;0;0;255	B12		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.00	0.06	None			24
255;0;0;255	B11		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.37	None			23
255;0;0;255	B10		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.13	None			22
255;0;0;255	B9		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.19	None			21
255;0;0;255	B8		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.17	None			20
255;0;0;255	B7		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.31	None			19
255;0;0;255	B6		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.21	None			18
255;0;0;255	B5		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.02	0.19	None			17
255;0;0;255	B1	12-374	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	B1	SYBR Green I	 	0.09	0.29	Replicate group contains positives and negatives.			13
255;0;0;255	A12		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.83	None			12
255;0;0;255	A11		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.04	0.88	None			11
255;0;0;255	A10		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.18	None			10
255;0;0;255	A9		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.04	0.48	None			9
255;0;0;255	A8		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.23	None			8
255;0;0;255	A7		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.35	None			7
255;0;0;255	A6		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.31	None			6
255;0;0;255	A5		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	A5	SYBR Green I	 	0.03	0.35	None			5
