Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	F10	10-293	TOX	32.10	0.04	-	Positive	Unchecked	Unknown	-	32.13	-	-	F9	SYBR Green I	 	0.74	1.14	None			70
255;0;0;255	B7	09-173	TOX	32.94	0.04	-	Positive	Unchecked	Unknown	-	32.91	-	-	B7	SYBR Green I	 	0.42	0.71	None			19
255;0;0;255	B8	09-173	TOX	32.88	0.04	-	Positive	Unchecked	Unknown	-	32.91	-	-	B7	SYBR Green I	 	0.45	0.75	None			20
255;0;0;255	D5	09-168	TOX	27.79	0.04	-	Positive	Unchecked	Unknown	-	27.82	-	-	D5	SYBR Green I	 	0.76	2.41	None			41
255;0;0;255	D6	09-168	TOX	27.85	0.04	-	Positive	Unchecked	Unknown	-	27.82	-	-	D5	SYBR Green I	 	0.76	2.43	None			42
255;0;0;255	B5	09-088	TOX	27.03	0.05	-	Positive	Unchecked	Unknown	-	27.07	-	-	B5	SYBR Green I	 	0.74	2.52	None			17
255;0;0;255	B6	09-088	TOX	27.10	0.05	-	Positive	Unchecked	Unknown	-	27.07	-	-	B5	SYBR Green I	 	0.74	2.53	None			18
255;0;0;255	F7	09-169	TOX	29.11	0.05	-	Positive	Unchecked	Unknown	-	29.15	-	-	F7	SYBR Green I	 	0.77	2.45	None			67
255;0;0;255	F8	09-169	TOX	29.18	0.05	-	Positive	Unchecked	Unknown	-	29.15	-	-	F7	SYBR Green I	 	0.80	2.47	None			68
255;0;0;255	B9	10-207	TOX	29.85	0.07	-	Positive	Unchecked	Unknown	-	29.80	-	-	B9	SYBR Green I	 	0.77	2.17	None			21
255;0;0;255	B10	10-207	TOX	29.75	0.07	-	Positive	Unchecked	Unknown	-	29.80	-	-	B9	SYBR Green I	 	0.76	2.21	None			22
255;0;0;255	A3	08-102	TOX	30.84	0.08	-	Positive	Unchecked	Unknown	-	30.79	-	-	A3	SYBR Green I	 	0.66	1.57	None			3
255;0;0;255	A4	08-102	TOX	30.73	0.08	-	Positive	Unchecked	Unknown	-	30.79	-	-	A3	SYBR Green I	 	0.68	1.67	None			4
255;0;0;255	A7	09-172	TOX	28.22	0.08	-	Positive	Unchecked	Unknown	-	28.17	-	-	A7	SYBR Green I	 	0.72	2.28	None			7
255;0;0;255	A8	09-172	TOX	28.11	0.08	-	Positive	Unchecked	Unknown	-	28.17	-	-	A7	SYBR Green I	 	0.75	2.35	None			8
255;0;255;0	G1	GB	TOX	26.24	0.08	-	Positive	Unchecked	Positive control	-	26.30	-	-	G1	SYBR Green I	 	0.80	2.77	None			73
255;0;255;0	G2	GB	TOX	26.35	0.08	-	Positive	Unchecked	Positive control	-	26.30	-	-	G1	SYBR Green I	 	0.72	2.62	None			74
255;0;0;255	H5	09-160	TOX	28.61	0.10	-	Positive	Unchecked	Unknown	-	28.68	-	-	H5	SYBR Green I	 	0.78	2.61	None			89
255;0;0;255	H6	09-160	TOX	28.75	0.10	-	Positive	Unchecked	Unknown	-	28.68	-	-	H5	SYBR Green I	 	0.75	2.51	None			90
255;0;0;255	F3	08-101	TOX	28.38	0.12	-	Positive	Unchecked	Unknown	-	28.47	-	-	F3	SYBR Green I	 	0.77	2.40	None			63
255;0;0;255	F4	08-101	TOX	28.55	0.12	-	Positive	Unchecked	Unknown	-	28.47	-	-	F3	SYBR Green I	 	0.72	2.51	None			64
255;0;0;255	B3	08-103	TOX	31.55	0.14	-	Positive	Unchecked	Unknown	-	31.65	-	-	B3	SYBR Green I	 	0.81	1.31	None			15
255;0;0;255	B4	08-103	TOX	31.75	0.14	-	Positive	Unchecked	Unknown	-	31.65	-	-	B3	SYBR Green I	 	0.78	1.22	None			16
255;0;0;255	D7	09-175	TOX	28.54	0.16	-	Positive	Unchecked	Unknown	-	28.66	-	-	D7	SYBR Green I	 	0.76	2.41	None			43
255;0;0;255	D8	09-175	TOX	28.77	0.16	-	Positive	Unchecked	Unknown	-	28.66	-	-	D7	SYBR Green I	 	0.77	2.23	None			44
255;0;0;255	C3	08-113	TOX	30.48	0.17	-	Positive	Unchecked	Unknown	-	30.36	-	-	C3	SYBR Green I	 	0.77	1.86	None			27
255;0;0;255	C4	08-113	TOX	30.24	0.17	-	Positive	Unchecked	Unknown	-	30.36	-	-	C3	SYBR Green I	 	0.76	1.99	None			28
255;0;0;255	G11	10-265	TOX	32.45	0.19	-	Positive	Unchecked	Unknown	-	32.32	-	-	G11	SYBR Green I	 	0.61	0.96	None			83
255;0;0;255	G12	10-265	TOX	32.18	0.19	-	Positive	Unchecked	Unknown	-	32.32	-	-	G11	SYBR Green I	 	0.75	1.13	None			84
255;0;0;255	E3	08-100	TOX	28.59	0.20	-	Positive	Unchecked	Unknown	-	28.73	-	-	E3	SYBR Green I	 	0.79	2.61	None			51
255;0;0;255	E4	08-100	TOX	28.87	0.20	-	Positive	Unchecked	Unknown	-	28.73	-	-	E3	SYBR Green I	 	0.78	2.50	None			52
255;0;0;255	H3	08-115	TOX	29.02	0.22	-	Positive	Unchecked	Unknown	-	29.18	-	-	H3	SYBR Green I	 	0.72	2.39	None			87
255;0;0;255	H4	08-115	TOX	29.33	0.22	-	Positive	Unchecked	Unknown	-	29.18	-	-	H3	SYBR Green I	 	0.83	2.49	None			88
255;0;0;255	H9	10-258	TOX	31.40	0.22	-	Positive	Unchecked	Unknown	-	31.56	-	-	H9	SYBR Green I	 	0.90	1.45	None			93
255;0;0;255	H10	10-258	TOX	31.71	0.22	-	Positive	Unchecked	Unknown	-	31.56	-	-	H9	SYBR Green I	 	0.87	1.31	None			94
255;0;0;255	F5	09-158	TOX	32.31	0.27	-	Positive	Unchecked	Unknown	-	32.50	-	-	F5	SYBR Green I	 	0.67	1.04	None			65
255;0;0;255	F6	09-158	TOX	32.69	0.27	-	Positive	Unchecked	Unknown	-	32.50	-	-	F5	SYBR Green I	 	0.51	0.84	None			66
255;0;0;255	G3	08-111	TOX	29.29	0.28	-	Positive	Unchecked	Unknown	-	29.09	-	-	G3	SYBR Green I	 	0.73	2.34	None			75
255;0;0;255	G4	08-111	TOX	28.89	0.28	-	Positive	Unchecked	Unknown	-	29.09	-	-	G3	SYBR Green I	 	0.77	2.49	None			76
255;0;0;255	C9	10-218	TOX	29.64	0.29	-	Positive	Unchecked	Unknown	-	29.85	-	-	C9	SYBR Green I	 	0.76	2.28	None			33
255;0;0;255	C10	10-218	TOX	30.05	0.29	-	Positive	Unchecked	Unknown	-	29.85	-	-	C9	SYBR Green I	 	0.75	2.09	None			34
255;0;0;255	E11	10-272	TOX	32.02	0.30	-	Positive	Unchecked	Unknown	-	31.81	-	-	E11	SYBR Green I	 	0.77	1.19	None			59
255;0;0;255	E12	10-272	TOX	31.60	0.30	-	Positive	Unchecked	Unknown	-	31.81	-	-	E11	SYBR Green I	 	0.91	1.35	None			60
255;0;0;255	G9	10-307	TOX	31.28	0.30	-	Positive	Unchecked	Unknown	-	31.50	-	-	G9	SYBR Green I	 	0.80	1.48	None			81
255;0;0;255	G10	10-307	TOX	31.71	0.30	-	Positive	Unchecked	Unknown	-	31.50	-	-	G9	SYBR Green I	 	0.77	1.27	None			82
255;0;0;255	C5	09-166	TOX	29.81	0.33	-	Positive	Unchecked	Unknown	-	29.58	-	-	C5	SYBR Green I	 	0.77	2.23	None			29
255;0;0;255	C6	09-166	TOX	29.34	0.33	-	Positive	Unchecked	Unknown	-	29.58	-	-	C5	SYBR Green I	 	0.77	2.38	None			30
255;0;0;255	E5	09-157	TOX	33.40	0.41	-	Positive	Unchecked	Unknown	-	33.11	-	-	E5	SYBR Green I	 	0.27	0.50	None			53
255;0;0;255	E6	09-157	TOX	32.82	0.41	-	Positive	Unchecked	Unknown	-	33.11	-	-	E5	SYBR Green I	 	0.46	0.77	None			54
255;0;0;255	D9	10-222	TOX	32.46	0.42	-	Positive	Unchecked	Unknown	-	32.16	-	-	D9	SYBR Green I	 	0.60	0.95	None			45
255;0;0;255	D10	10-222	TOX	31.86	0.42	-	Positive	Unchecked	Unknown	-	32.16	-	-	D9	SYBR Green I	 	0.83	1.25	None			46
255;0;0;255	E9	10-292	TOX	32.71	0.43	-	Positive	Unchecked	Unknown	-	33.02	-	-	E9	SYBR Green I	 	0.50	0.82	None			57
255;0;0;255	E10	10-292	TOX	33.32	0.43	-	Positive	Unchecked	Unknown	-	33.02	-	-	E9	SYBR Green I	 	0.32	0.56	None			58
