id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	ecd23c28-c41e-44a8-a77d-631a70477d58	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.076268	0.002851	0.032961	0.0165	0.0165	8	24	4	22.5	0.012500	1.828574	0.999252	1.582672e-08	22.9600	22.9600	1.841352	0.053625	1.353144e-08	22.9547	1.842716	0.055024	1.330791e-08	22.9542	1.845845	0.025088	1.280942e-08	22.9529	1.846266	0.025510	1.274396e-08	22.9527	1.841352	0.053625	1.353144e-08	22.9547	1.842716	0.055024	1.330791e-08	22.9542	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	ecd23c28-c41e-44a8-a77d-631a70477d58	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.079552	0.002851	0.032961	0.0165	0.0165	9	24	5	22.0	0.010378	1.753468	0.998027	4.470647e-08	22.8256	22.8256	1.841352	0.053625	1.524440e-08	22.7595	1.842716	0.055024	1.499813e-08	22.7585	1.845845	0.025088	1.444857e-08	22.7564	1.846266	0.025510	1.437638e-08	22.7562	1.841352	0.053625	1.524440e-08	22.7595	1.842716	0.055024	1.499813e-08	22.7585	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
13	B1	467c9b59-b805-4a11-98a8-5ad28426d1ec	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.077667	0.002851	0.032961	0.0165	0.0165	9	26	4	23.5	0.008710	1.932597	0.998749	1.643232e-09	24.4697	24.4697	1.841352	0.053625	5.120395e-09	24.5465	1.842716	0.055024	5.032083e-09	24.5452	1.845845	0.025088	4.835377e-09	24.5423	1.846266	0.025510	4.809573e-09	24.5419	1.841352	0.053625	5.120395e-09	24.5465	1.842716	0.055024	5.032083e-09	24.5452	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
14	B2	467c9b59-b805-4a11-98a8-5ad28426d1ec	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.081444	0.002851	0.032961	0.0165	0.0165	10	26	4	23.5	0.009003	1.884900	0.999740	3.055627e-09	24.4558	24.4558	1.841352	0.053625	5.292445e-09	24.4924	1.842716	0.055024	5.201166e-09	24.4912	1.845845	0.025088	4.997850e-09	24.4884	1.846266	0.025510	4.971180e-09	24.4880	1.841352	0.053625	5.292445e-09	24.4924	1.842716	0.055024	5.201166e-09	24.4912	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	918edfc5-445a-48e5-a84e-dfe2f2d757cc	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.083279	0.002851	0.032961	0.0165	0.0165	9	25	4	23.5	0.010580	1.865061	0.999988	4.604437e-09	24.2131	24.2131	1.841352	0.053625	6.219398e-09	24.2280	1.842716	0.055024	6.112131e-09	24.2271	1.845845	0.025088	5.873206e-09	24.2251	1.846266	0.025510	5.841864e-09	24.2248	1.841352	0.053625	6.219398e-09	24.2280	1.842716	0.055024	6.112131e-09	24.2271	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	918edfc5-445a-48e5-a84e-dfe2f2d757cc	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.088950	0.002851	0.032961	0.0165	0.0165	7	25	4	23.5	0.011994	1.831638	0.999245	7.984154e-09	24.0270	24.0270	1.841352	0.053625	7.050919e-09	24.0225	1.842716	0.055024	6.929311e-09	24.0218	1.845845	0.025088	6.658442e-09	24.0204	1.846266	0.025510	6.622910e-09	24.0202	1.841352	0.053625	7.050919e-09	24.0225	1.842716	0.055024	6.929311e-09	24.0218	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	e00ae9ac-70b9-4c69-9115-b7791942994e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.085128	0.002851	0.032961	0.0165	0.0165	9	28	4	25.5	0.008401	1.835954	0.998510	1.569939e-09	26.6109	26.6109	1.841352	0.053625	1.456682e-09	26.6056	1.842716	0.055024	1.429441e-09	26.6042	1.845845	0.025088	1.368910e-09	26.6012	1.846266	0.025510	1.360985e-09	26.6008	1.841352	0.053625	1.456682e-09	26.6056	1.842716	0.055024	1.429441e-09	26.6042	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	e00ae9ac-70b9-4c69-9115-b7791942994e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.083711	0.002851	0.032961	0.0165	0.0165	9	28	4	25.5	0.008256	1.820709	0.995641	1.908290e-09	26.6555	26.6555	1.841352	0.053625	1.431493e-09	26.6341	1.842716	0.055024	1.404722e-09	26.6328	1.845845	0.025088	1.345238e-09	26.6296	1.846266	0.025510	1.337450e-09	26.6292	1.841352	0.053625	1.431493e-09	26.6341	1.842716	0.055024	1.404722e-09	26.6328	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	b125e6f3-fee0-49d9-96b0-06f107470406	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.089355	0.002851	0.032961	0.0165	0.0165	8	26	5	24.0	0.009381	1.808412	0.999413	6.267597e-09	24.9532	24.9532	1.841352	0.053625	4.064008e-09	24.9250	1.842716	0.055024	3.992438e-09	24.9238	1.845845	0.025088	3.833119e-09	24.9213	1.846266	0.025510	3.812230e-09	24.9210	1.841352	0.053625	4.064008e-09	24.9250	1.842716	0.055024	3.992438e-09	24.9238	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	b125e6f3-fee0-49d9-96b0-06f107470406	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.082464	0.002851	0.032961	0.0165	0.0165	9	26	5	24.0	0.009361	1.792546	0.997716	7.727691e-09	24.9711	24.9711	1.841352	0.053625	4.055564e-09	24.9284	1.842716	0.055024	3.984142e-09	24.9273	1.845845	0.025088	3.825154e-09	24.9247	1.846266	0.025510	3.804308e-09	24.9243	1.841352	0.053625	4.055564e-09	24.9284	1.842716	0.055024	3.984142e-09	24.9273	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	d63f6caa-b61d-4722-b0bc-d56648c82885	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.079442	0.002851	0.032961	0.0165	0.0165	8	24	4	21.5	0.008035	1.918352	0.999957	6.638116e-09	22.6045	22.6045	1.841352	0.053625	1.601615e-08	22.6786	1.842716	0.055024	1.576324e-08	22.6771	1.845845	0.025088	1.519854e-08	22.6739	1.846266	0.025510	1.512432e-08	22.6734	1.841352	0.053625	1.601615e-08	22.6786	1.842716	0.055024	1.576324e-08	22.6771	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
22	B10	d63f6caa-b61d-4722-b0bc-d56648c82885	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.077406	0.002851	0.032961	0.0165	0.0165	9	23	4	21.5	0.008879	1.888022	0.999900	1.033293e-08	22.4750	22.4750	1.841352	0.053625	1.769822e-08	22.5150	1.842716	0.055024	1.741875e-08	22.5138	1.845845	0.025088	1.679474e-08	22.5110	1.846266	0.025510	1.671273e-08	22.5106	1.841352	0.053625	1.769822e-08	22.5150	1.842716	0.055024	1.741875e-08	22.5138	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	95a20274-84da-47d0-be51-6a597ad1abd6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.074508	0.002851	0.032961	0.0165	0.0165	9	25	4	22.5	0.009566	1.825197	0.999988	1.262650e-08	23.4059	23.4059	1.841352	0.053625	1.035552e-08	23.3929	1.842716	0.055024	1.018446e-08	23.3918	1.845845	0.025088	9.802962e-09	23.3893	1.846266	0.025510	9.752869e-09	23.3890	1.841352	0.053625	1.035552e-08	23.3929	1.842716	0.055024	1.018446e-08	23.3918	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	95a20274-84da-47d0-be51-6a597ad1abd6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.077930	0.002851	0.032961	0.0165	0.0165	9	24	4	22.5	0.011543	1.806544	0.999216	1.919641e-08	23.1041	23.1041	1.841352	0.053625	1.249490e-08	23.0852	1.842716	0.055024	1.228849e-08	23.0845	1.845845	0.025088	1.182818e-08	23.0829	1.846266	0.025510	1.176774e-08	23.0827	1.841352	0.053625	1.249490e-08	23.0852	1.842716	0.055024	1.228849e-08	23.0845	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
25	C1	6e164918-b4d4-48fc-90ec-1caa54de91fa	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.083548	0.002851	0.032961	0.0165	0.0165	11	28	4	25.5	0.009275	1.822918	0.999259	2.078456e-09	26.4594	26.4594	1.841352	0.053625	1.608085e-09	26.4436	1.842716	0.055024	1.578012e-09	26.4425	1.845845	0.025088	1.511190e-09	26.4399	1.846266	0.025510	1.502442e-09	26.4395	1.841352	0.053625	1.608085e-09	26.4436	1.842716	0.055024	1.578012e-09	26.4425	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	6e164918-b4d4-48fc-90ec-1caa54de91fa	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.080494	0.002851	0.032961	0.0165	0.0165	10	28	4	25.5	0.008308	1.851770	0.998501	1.247480e-09	26.6136	26.6136	1.841352	0.053625	1.440499e-09	26.6239	1.842716	0.055024	1.413560e-09	26.6225	1.845845	0.025088	1.353702e-09	26.6194	1.846266	0.025510	1.345865e-09	26.6190	1.841352	0.053625	1.440499e-09	26.6239	1.842716	0.055024	1.413560e-09	26.6225	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	5fd61c3d-05c9-4b13-9693-3b20260ade1f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.081720	0.002851	0.032961	0.0165	0.0165	9	30	5	28.0	0.009216	1.813271	0.999647	5.340730e-10	28.9786	28.9786	1.841352	0.053625	3.473171e-10	28.9539	1.842716	0.055024	3.401917e-10	28.9528	1.845845	0.025088	3.244070e-10	28.9501	1.846266	0.025510	3.223454e-10	28.9498	1.841352	0.053625	3.473171e-10	28.9539	1.842716	0.055024	3.401917e-10	28.9528	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
28	C4	5fd61c3d-05c9-4b13-9693-3b20260ade1f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.088975	0.002851	0.032961	0.0165	0.0165	8	30	4	28.5	0.011322	1.862835	0.999019	2.259242e-10	29.1053	29.1053	1.841352	0.053625	3.144367e-10	29.1168	1.842716	0.055024	3.078719e-10	29.1161	1.845845	0.025088	2.933378e-10	29.1144	1.846266	0.025510	2.914404e-10	29.1142	1.841352	0.053625	3.144367e-10	29.1168	1.842716	0.055024	3.078719e-10	29.1161	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
29	C5	a51c237a-aa86-4595-91ec-75ac023b5c46	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.086512	0.002851	0.032961	0.0165	0.0165	9	27	4	24.5	0.008012	1.909591	0.999961	1.048805e-09	25.6168	25.6168	1.841352	0.053625	2.557886e-09	25.6833	1.842716	0.055024	2.511910e-09	25.6819	1.845845	0.025088	2.409627e-09	25.6786	1.846266	0.025510	2.396222e-09	25.6782	1.841352	0.053625	2.557886e-09	25.6833	1.842716	0.055024	2.511910e-09	25.6819	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	a51c237a-aa86-4595-91ec-75ac023b5c46	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.083002	0.002851	0.032961	0.0165	0.0165	8	27	3	25.0	0.009680	1.869046	0.998376	1.568033e-09	25.8528	25.8528	1.841352	0.053625	2.277365e-09	25.8736	1.842716	0.055024	2.235603e-09	25.8726	1.845845	0.025088	2.142752e-09	25.8701	1.846266	0.025510	2.130589e-09	25.8698	1.841352	0.053625	2.277365e-09	25.8736	1.842716	0.055024	2.235603e-09	25.8726	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	7d987739-c413-4a44-99d4-fbca75bc6e3a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.086442	0.002851	0.032961	0.0165	0.0165	9	27	4	24.5	0.008085	1.890143	0.999208	1.359994e-09	25.6206	25.6206	1.841352	0.053625	2.581092e-09	25.6686	1.842716	0.055024	2.534698e-09	25.6671	1.845845	0.025088	2.431487e-09	25.6639	1.846266	0.025510	2.417961e-09	25.6635	1.841352	0.053625	2.581092e-09	25.6686	1.842716	0.055024	2.534698e-09	25.6671	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	7d987739-c413-4a44-99d4-fbca75bc6e3a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.085076	0.002851	0.032961	0.0165	0.0165	10	27	4	24.5	0.008228	1.871252	0.999353	1.770347e-09	25.6104	25.6104	1.841352	0.053625	2.626899e-09	25.6397	1.842716	0.055024	2.579682e-09	25.6384	1.845845	0.025088	2.474639e-09	25.6352	1.846266	0.025510	2.460873e-09	25.6348	1.841352	0.053625	2.626899e-09	25.6397	1.842716	0.055024	2.579682e-09	25.6384	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	53edef26-acbc-4a2d-b774-3f224fb1883e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.086271	0.002851	0.032961	0.0165	0.0165	10	23	5	21.0	0.008661	1.743406	0.999115	7.382481e-08	22.1595	22.1595	1.841352	0.053625	2.342589e-08	22.0557	1.842716	0.055024	2.306451e-08	22.0545	1.845845	0.025088	2.225712e-08	22.0515	1.846266	0.025510	2.215095e-08	22.0511	1.841352	0.053625	2.342589e-08	22.0557	1.842716	0.055024	2.306451e-08	22.0545	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
34	C10	53edef26-acbc-4a2d-b774-3f224fb1883e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.085264	0.002851	0.032961	0.0165	0.0165	9	23	5	21.0	0.008747	1.776055	0.999099	5.049761e-08	22.1049	22.1049	1.841352	0.053625	2.365813e-08	22.0396	1.842716	0.055024	2.329317e-08	22.0383	1.845845	0.025088	2.247778e-08	22.0354	1.846266	0.025510	2.237056e-08	22.0351	1.841352	0.053625	2.365813e-08	22.0396	1.842716	0.055024	2.329317e-08	22.0383	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
35	C11	a0354501-2034-4d71-b5fe-f179c6f9482e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.072151	0.002851	0.032961	0.0165	0.0165	11	24	5	22.0	0.008541	1.765018	0.997895	3.184225e-08	23.1591	23.1591	1.841352	0.053625	1.254507e-08	23.0787	1.842716	0.055024	1.234240e-08	23.0774	1.845845	0.025088	1.189016e-08	23.0744	1.846266	0.025510	1.183075e-08	23.0740	1.841352	0.053625	1.254507e-08	23.0787	1.842716	0.055024	1.234240e-08	23.0774	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
36	C12	a0354501-2034-4d71-b5fe-f179c6f9482e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.082172	0.002851	0.032961	0.0165	0.0165	11	24	5	22.0	0.010447	1.723505	0.998854	6.575063e-08	22.8397	22.8397	1.841352	0.053625	1.534495e-08	22.7487	1.842716	0.055024	1.509705e-08	22.7478	1.845845	0.025088	1.454388e-08	22.7457	1.846266	0.025510	1.447121e-08	22.7454	1.841352	0.053625	1.534495e-08	22.7487	1.842716	0.055024	1.509705e-08	22.7478	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
37	D1	77c0e347-f552-4138-8f4d-cf4161d571a6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.081359	0.002851	0.032961	0.0165	0.0165	9	27	4	24.5	0.007433	1.861583	0.999910	1.815717e-09	25.7832	25.7832	1.841352	0.053625	2.373069e-09	25.8062	1.842716	0.055024	2.330415e-09	25.8046	1.845845	0.025088	2.235521e-09	25.8010	1.846266	0.025510	2.223085e-09	25.8005	1.841352	0.053625	2.373069e-09	25.8062	1.842716	0.055024	2.330415e-09	25.8046	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	77c0e347-f552-4138-8f4d-cf4161d571a6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.089955	0.002851	0.032961	0.0165	0.0165	7	27	4	24.5	0.009004	1.818198	0.999701	3.919390e-09	25.5132	25.5132	1.841352	0.053625	2.874564e-09	25.4922	1.842716	0.055024	2.822896e-09	25.4910	1.845845	0.025088	2.707949e-09	25.4882	1.846266	0.025510	2.692885e-09	25.4878	1.841352	0.053625	2.874564e-09	25.4922	1.842716	0.055024	2.822896e-09	25.4910	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	170e64ca-2e9b-4afe-a8a8-f612345e288f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.086310	0.002851	0.032961	0.0165	0.0165	8	30	4	27.5	0.008154	1.857613	0.999116	3.274072e-10	28.6382	28.6382	1.841352	0.053625	4.169557e-10	28.6546	1.842716	0.055024	4.085529e-10	28.6532	1.845845	0.025088	3.899269e-10	28.6500	1.846266	0.025510	3.874930e-10	28.6496	1.841352	0.053625	4.169557e-10	28.6546	1.842716	0.055024	4.085529e-10	28.6532	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
40	D4	170e64ca-2e9b-4afe-a8a8-f612345e288f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.088302	0.002851	0.032961	0.0165	0.0165	11	30	4	27.5	0.008613	1.823823	0.999549	5.729526e-10	28.5818	28.5818	1.841352	0.053625	4.404297e-10	28.5649	1.842716	0.055024	4.315538e-10	28.5636	1.845845	0.025088	4.118792e-10	28.5607	1.846266	0.025510	4.093082e-10	28.5603	1.841352	0.053625	4.404297e-10	28.5649	1.842716	0.055024	4.315538e-10	28.5636	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
41	D5	a9c46101-a430-4106-9486-fcfb6955b5b4	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.095306	0.002851	0.032961	0.0165	0.0165	7	25	4	23.5	0.012175	1.860186	0.999985	5.634984e-09	23.9898	23.9898	1.841352	0.053625	7.157308e-09	23.9979	1.842716	0.055024	7.033865e-09	23.9973	1.845845	0.025088	6.758909e-09	23.9959	1.846266	0.025510	6.722840e-09	23.9958	1.841352	0.053625	7.157308e-09	23.9979	1.842716	0.055024	7.033865e-09	23.9973	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
