id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
16	B4	64805b1e-aa46-46ef-afbc-3fab58573ac3	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable	0.043808	0.002193	0.025645	0.013	0.013	8	35	4	33.5	0.007345	1.789010	0.998236	2.532093e-11	34.4815	34.4815	1.823441	0.087044	1.337013e-11	34.4503	1.846970	0.056126	8.701738e-12	34.4305	1.847949	0.028034	nan	34.4297	1.853888	0.026816	nan	34.4248	1.837764	0.058570	1.028724e-11	34.4381	1.851610	0.047948	8.000099e-12	34.4267	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
17	B5	c712338c-6b01-4142-afca-13e3aebd2b7b	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.039439	0.002193	0.025645	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.823441	0.087044	nan	nan	1.846970	0.056126	nan	nan	1.847949	0.028034	nan	nan	1.853888	0.026816	nan	nan	1.837764	0.058570	nan	nan	1.851610	0.047948	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
18	B6	c712338c-6b01-4142-afca-13e3aebd2b7b	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.037369	0.002193	0.025645	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.823441	0.087044	nan	nan	1.846970	0.056126	nan	nan	1.847949	0.028034	nan	nan	1.853888	0.026816	nan	nan	1.837764	0.058570	nan	nan	1.851610	0.047948	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
19	B7	129ee331-d11b-4749-a8c0-aa207d8df812	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043017	0.002193	0.025645	0.013	0.013	10	27	4	25.5	0.009219	1.816404	0.999594	2.263303e-09	26.0759	26.0759	1.823441	0.087044	2.050797e-09	26.0722	1.846970	0.056126	1.478895e-09	26.0602	1.847949	0.028034	1.459043e-09	26.0598	1.853888	0.026816	1.344413e-09	26.0569	1.837764	0.058570	1.679850e-09	26.0648	1.851610	0.047948	1.387221e-09	26.0580	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	129ee331-d11b-4749-a8c0-aa207d8df812	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039376	0.002193	0.025645	0.013	0.013	11	27	4	25.5	0.008413	1.817739	0.999719	2.027110e-09	26.2283	26.2283	1.823441	0.087044	1.871509e-09	26.2245	1.846970	0.056126	1.349605e-09	26.2094	1.847949	0.028034	1.331489e-09	26.2087	1.853888	0.026816	1.226880e-09	26.2051	1.837764	0.058570	1.532992e-09	26.2152	1.851610	0.047948	1.265946e-09	26.2065	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	12b40bb4-9bac-424a-a6b3-999e93f3c394	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.040404	0.002193	0.025645	0.013	0.013	7	30	4	28.5	0.008405	1.881897	0.999979	1.254755e-10	29.1897	29.1897	1.823441	0.087044	3.084097e-10	29.2260	1.846970	0.056126	2.140122e-10	29.2108	1.847949	0.028034	2.108040e-10	29.2102	1.853888	0.026816	1.923813e-10	29.2065	1.837764	0.058570	2.467639e-10	29.2166	1.851610	0.047948	1.992403e-10	29.2079	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
22	B10	12b40bb4-9bac-424a-a6b3-999e93f3c394	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.038580	0.002193	0.025645	0.013	0.013	11	30	4	28.5	0.008869	1.802663	0.999131	4.511553e-10	29.1489	29.1489	1.823441	0.087044	3.254435e-10	29.1365	1.846970	0.056126	2.258323e-10	29.1232	1.847949	0.028034	2.224469e-10	29.1227	1.853888	0.026816	nan	29.1194	1.837764	0.058570	2.603929e-10	29.1283	1.851610	0.047948	2.102446e-10	29.1207	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	No
23	B11	1e6355d5-074e-4f6e-9e72-b8d401a712ed	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.038166	0.002193	0.025645	0.013	0.013	10	35	4	32.5	0.007513	1.818133	0.998557	2.741542e-11	33.4171	33.4171	1.823441	0.087044	2.493743e-11	33.4127	1.846970	0.056126	1.643956e-11	33.3936	1.847949	0.028034	1.615882e-11	33.3928	1.853888	0.026816	1.455860e-11	33.3882	1.837764	0.058570	1.933806e-11	33.4009	1.851610	0.047948	1.515198e-11	33.3900	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
24	B12	1e6355d5-074e-4f6e-9e72-b8d401a712ed	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.038183	0.002193	0.025645	0.013	0.013	8	35	4	31.5	0.007488	1.820336	0.996362	4.781606e-11	32.4210	32.4210	1.823441	0.087044	4.531649e-11	32.4184	1.846970	0.056126	3.025956e-11	32.3992	1.847949	0.028034	2.975860e-11	32.3984	1.853888	0.026816	2.689774e-11	32.3937	1.837764	0.058570	3.541730e-11	32.4066	1.851610	0.047948	2.795965e-11	32.3955	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
25	C1	e430f815-dc80-403e-a602-c2c15e74ee3f	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050943	0.002193	0.025645	0.013	0.013	9	27	4	24.5	0.007993	1.833100	0.999513	2.848790e-09	25.3026	25.3026	1.823441	0.087044	3.242458e-09	25.3096	1.846970	0.056126	2.368411e-09	25.2927	1.847949	0.028034	2.337858e-09	25.2920	1.853888	0.026816	2.161107e-09	25.2879	1.837764	0.058570	2.676828e-09	25.2992	1.851610	0.047948	2.227180e-09	25.2895	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	e430f815-dc80-403e-a602-c2c15e74ee3f	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048054	0.002193	0.025645	0.013	0.013	7	26	4	24.5	0.007073	1.914704	0.999901	8.672317e-10	25.4370	25.4370	1.823441	0.087044	2.869312e-09	25.5131	1.846970	0.056126	2.095852e-09	25.4920	1.847949	0.028034	2.068814e-09	25.4911	1.853888	0.026816	1.912404e-09	25.4860	1.837764	0.058570	2.368775e-09	25.5001	1.851610	0.047948	1.970874e-09	25.4879	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	f429117b-55c7-4aca-84cc-1f072f78365f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041195	0.002193	0.025645	0.013	0.013	8	27	4	25.5	0.007833	1.920889	0.999389	4.619865e-10	26.2760	26.2760	1.823441	0.087044	1.742597e-09	26.3433	1.846970	0.056126	1.256642e-09	26.3257	1.847949	0.028034	1.239774e-09	26.3250	1.853888	0.026816	1.142371e-09	26.3207	1.837764	0.058570	1.427398e-09	26.3325	1.851610	0.047948	1.178745e-09	26.3223	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
28	C4	f429117b-55c7-4aca-84cc-1f072f78365f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044232	0.002193	0.025645	0.013	0.013	11	27	4	25.5	0.008333	1.842403	0.999300	1.423976e-09	26.2277	26.2277	1.823441	0.087044	1.853842e-09	26.2403	1.846970	0.056126	1.336865e-09	26.2248	1.847949	0.028034	1.318919e-09	26.2242	1.853888	0.026816	1.215298e-09	26.2204	1.837764	0.058570	1.518521e-09	26.2308	1.851610	0.047948	1.253995e-09	26.2219	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	cbea10ab-95b4-40d5-9b5f-a94dfed11f1e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043707	0.002193	0.025645	0.013	0.013	8	26	4	24.5	0.008249	1.874505	0.999950	1.700874e-09	25.2239	25.2239	1.823441	0.087044	3.346168e-09	25.2572	1.846970	0.056126	2.444165e-09	25.2414	1.847949	0.028034	2.412634e-09	25.2407	1.853888	0.026816	2.230230e-09	25.2369	1.837764	0.058570	2.762446e-09	25.2475	1.851610	0.047948	2.298416e-09	25.2384	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	cbea10ab-95b4-40d5-9b5f-a94dfed11f1e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043210	0.002193	0.025645	0.013	0.013	8	26	4	24.5	0.009873	1.850775	0.999815	2.781615e-09	24.9469	24.9469	1.823441	0.087044	4.005095e-09	24.9580	1.846970	0.056126	2.925469e-09	24.9484	1.847949	0.028034	2.887729e-09	24.9480	1.853888	0.026816	2.669406e-09	24.9457	1.837764	0.058570	3.306426e-09	24.9521	1.851610	0.047948	2.751020e-09	24.9466	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	52735373-a293-44ed-8a69-6a500a65e197	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.039244	0.002193	0.025645	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.823441	0.087044	nan	nan	1.846970	0.056126	nan	nan	1.847949	0.028034	nan	nan	1.853888	0.026816	nan	nan	1.837764	0.058570	nan	nan	1.851610	0.047948	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
32	C8	52735373-a293-44ed-8a69-6a500a65e197	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.033750	0.002193	0.025645	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.823441	0.087044	nan	nan	1.846970	0.056126	nan	nan	1.847949	0.028034	nan	nan	1.853888	0.026816	nan	nan	1.837764	0.058570	nan	nan	1.851610	0.047948	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
33	C9	b1452986-11e4-42b7-b3d1-93dcfe95e445	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040641	0.002193	0.025645	0.013	0.013	8	29	4	27.5	0.007748	1.855588	0.999500	3.205868e-10	28.3371	28.3371	1.823441	0.087044	5.184011e-10	28.3615	1.846970	0.056126	3.643716e-10	28.3435	1.847949	0.028034	3.590997e-10	28.3428	1.853888	0.026816	3.287703e-10	28.3384	1.837764	0.058570	4.180398e-10	28.3504	1.851610	0.047948	3.400738e-10	28.3401	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	b1452986-11e4-42b7-b3d1-93dcfe95e445	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.038355	0.002193	0.025645	0.013	0.013	6	29	4	27.5	0.007090	1.919195	0.999987	1.161185e-10	28.4299	28.4299	1.823441	0.087044	4.744089e-10	28.5091	1.846970	0.056126	3.334505e-10	28.4880	1.847949	0.028034	3.286259e-10	28.4872	1.853888	0.026816	3.008704e-10	28.4820	1.837764	0.058570	3.825643e-10	28.4961	1.851610	0.047948	3.112146e-10	28.4840	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
35	C11	33e69317-7be8-478a-bb4a-c2eed43cbe74	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.035898	0.002193	0.025645	0.013	0.013	8	27	4	25.5	0.008971	1.876438	0.999782	9.611650e-10	26.0895	26.0895	1.823441	0.087044	1.995645e-09	26.1176	1.846970	0.056126	1.439124e-09	26.1047	1.847949	0.028034	1.419805e-09	26.1042	1.853888	0.026816	1.308258e-09	26.1010	1.837764	0.058570	1.634675e-09	26.1096	1.851610	0.047948	1.349915e-09	26.1022	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	33e69317-7be8-478a-bb4a-c2eed43cbe74	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040171	0.002193	0.025645	0.013	0.013	9	27	4	24.5	0.006375	1.831577	0.999839	2.318664e-09	25.6775	25.6775	1.823441	0.087044	2.585877e-09	25.6863	1.846970	0.056126	1.888820e-09	25.6615	1.847949	0.028034	1.864453e-09	25.6605	1.853888	0.026816	1.723494e-09	25.6545	1.837764	0.058570	2.134784e-09	25.6710	1.851610	0.047948	1.776187e-09	25.6568	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	2f919934-f3c5-4c0a-8843-fd418fd06da5	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040702	0.002193	0.025645	0.013	0.013	8	29	4	26.5	0.005928	1.894700	0.999048	2.618860e-10	27.7287	27.7287	1.823441	0.087044	7.232779e-10	27.8071	1.846970	0.056126	5.149343e-10	27.7798	1.847949	0.028034	5.077529e-10	27.7787	1.853888	0.026816	4.663625e-10	27.7720	1.837764	0.058570	5.878344e-10	27.7903	1.851610	0.047948	4.818039e-10	27.7746	Yes	No	No	Yes	No	Yes	No	No	No	No	No	No	No	Yes
38	D2	2f919934-f3c5-4c0a-8843-fd418fd06da5	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043236	0.002193	0.025645	0.013	0.013	9	29	4	26.5	0.006180	1.810998	0.999714	9.040068e-10	27.7521	27.7521	1.823441	0.087044	7.539978e-10	27.7378	1.846970	0.056126	5.368052e-10	27.7120	1.847949	0.028034	5.293188e-10	27.7109	1.853888	0.026816	4.861704e-10	27.7046	1.837764	0.058570	6.128016e-10	27.7219	1.851610	0.047948	5.022676e-10	27.7070	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	1be067e6-3c7a-4466-9e4a-7639f45c2405	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.040779	0.002193	0.025645	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.823441	0.087044	nan	nan	1.846970	0.056126	nan	nan	1.847949	0.028034	nan	nan	1.853888	0.026816	nan	nan	1.837764	0.058570	nan	nan	1.851610	0.047948	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
40	D4	1be067e6-3c7a-4466-9e4a-7639f45c2405	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.041778	0.002193	0.025645	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.823441	0.087044	nan	nan	1.846970	0.056126	nan	nan	1.847949	0.028034	nan	nan	1.853888	0.026816	nan	nan	1.837764	0.058570	nan	nan	1.851610	0.047948	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
41	D5	9e04f806-7621-4070-bfcb-46854815545e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.047053	0.002193	0.025645	0.013	0.013	9	26	4	23.5	0.007406	1.831345	0.998571	4.948910e-09	24.4298	24.4298	1.823441	0.087044	5.478428e-09	24.4365	1.846970	0.056126	4.053282e-09	24.4170	1.847949	0.028034	4.003113e-09	24.4162	1.853888	0.026816	3.712356e-09	24.4114	1.837764	0.058570	4.558271e-09	24.4245	1.851610	0.047948	3.821157e-09	24.4132	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
42	D6	9e04f806-7621-4070-bfcb-46854815545e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043213	0.002193	0.025645	0.013	0.013	8	26	4	23.5	0.007029	1.878174	0.999544	2.594901e-09	24.4755	24.4755	1.823441	0.087044	5.199453e-09	24.5235	1.846970	0.056126	3.846878e-09	24.5021	1.847949	0.028034	3.799265e-09	24.5013	1.853888	0.026816	3.523314e-09	24.4961	1.837764	0.058570	4.326153e-09	24.5104	1.851610	0.047948	3.626574e-09	24.4981	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
