id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	25baac85-9b9c-409a-8bd9-4e03e2923eb5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.519 < 1.7	0.048056	0.023768	0.139959	0.07000000000000002	0.07	11	12	5	10.0	0.055568	1.519360	0.999385	8.476449e-04	10.5520	10.5520	1.557460	0.050290	6.616885e-04	10.5211	1.557959	0.050907	6.595707e-04	10.5208	1.565873	0.026134	6.269863e-04	10.5149	1.566888	0.026061	6.229341e-04	10.5141	1.557460	0.050290	6.616885e-04	10.5211	1.557959	0.050907	6.595707e-04	10.5208	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	25baac85-9b9c-409a-8bd9-4e03e2923eb5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.522 < 1.7	0.050525	0.023768	0.139959	0.07000000000000002	0.07	11	12	5	10.0	0.058118	1.521743	0.999422	8.727684e-04	10.4430	10.4430	1.557460	0.050290	6.920615e-04	10.4198	1.557959	0.050907	6.898465e-04	10.4195	1.565873	0.026134	6.557664e-04	10.4148	1.566888	0.026061	6.515282e-04	10.4142	1.557460	0.050290	6.920615e-04	10.4198	1.557959	0.050907	6.898465e-04	10.4195	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	0e9c5323-2d28-44ef-bcf0-abd8186b0a78	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.582 < 1.7	0.040720	0.023768	0.139959	0.07000000000000002	0.07	11	19	4	17.5	0.057776	1.581601	0.999669	1.894745e-05	17.9186	17.9186	1.557460	0.050290	2.480004e-05	17.9332	1.557959	0.050907	2.466130e-05	17.9329	1.565873	0.026134	2.256889e-05	17.9280	1.566888	0.026061	2.231425e-05	17.9274	1.557460	0.050290	2.480004e-05	17.9332	1.557959	0.050907	2.466130e-05	17.9329	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	0e9c5323-2d28-44ef-bcf0-abd8186b0a78	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.589 < 1.7	0.044307	0.023768	0.139959	0.07000000000000002	0.07	12	20	4	17.5	0.056571	1.588550	0.999555	1.718198e-05	17.9602	17.9602	1.557460	0.050290	2.428260e-05	17.9808	1.557959	0.050907	2.414676e-05	17.9804	1.565873	0.026134	2.209801e-05	17.9750	1.566888	0.026061	2.184868e-05	17.9743	1.557460	0.050290	2.428260e-05	17.9808	1.557959	0.050907	2.414676e-05	17.9804	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	42707647-5ed0-4463-892b-da211afec577	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau;only 2 values in log phase	0.045892	0.023768	0.139959	0.07000000000000002	0.07	2	6	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
16	B4	42707647-5ed0-4463-892b-da211afec577	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.048136	0.023768	0.139959	0.07000000000000002	0.07	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
17	B5	d4d6724c-576d-49cc-9421-0c3421a77b64	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.679 < 1.7	0.073721	0.023768	0.139959	0.07000000000000002	0.07	8	17	4	16.5	0.054255	1.678547	0.998757	1.054472e-05	16.9920	16.9920	1.557460	0.050290	3.627095e-05	17.0751	1.557959	0.050907	3.607960e-05	17.0747	1.565873	0.026134	3.318611e-05	17.0682	1.566888	0.026061	3.283295e-05	17.0674	1.557460	0.050290	3.627095e-05	17.0751	1.557959	0.050907	3.607960e-05	17.0747	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
18	B6	d4d6724c-576d-49cc-9421-0c3421a77b64	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.657 < 1.7	0.070633	0.023768	0.139959	0.07000000000000002	0.07	8	17	3	17.0	0.061514	1.656661	0.999112	1.153453e-05	17.2560	17.2560	1.557460	0.050290	3.295231e-05	17.2917	1.557959	0.050907	3.277321e-05	17.2915	1.565873	0.026134	3.006862e-05	17.2882	1.566888	0.026061	2.973899e-05	17.2878	1.557460	0.050290	3.295231e-05	17.2917	1.557959	0.050907	3.277321e-05	17.2915	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
19	B7	71eab2d3-814e-4fb3-b5d1-2dea7655c1a7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.493 < 1.7	0.054761	0.023768	0.139959	0.07000000000000002	0.07	12	14	5	11.0	0.054008	1.493159	0.999752	6.565861e-04	11.6470	11.6470	1.557460	0.050290	4.129253e-04	11.5854	1.557959	0.050907	4.114717e-04	11.5850	1.565873	0.026134	3.891674e-04	11.5784	1.566888	0.026061	3.864015e-04	11.5775	1.557460	0.050290	4.129253e-04	11.5854	1.557959	0.050907	4.114717e-04	11.5850	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
20	B8	71eab2d3-814e-4fb3-b5d1-2dea7655c1a7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.493 < 1.7	0.050448	0.023768	0.139959	0.07000000000000002	0.07	12	14	4	11.5	0.059901	1.492657	0.999532	5.982655e-04	11.8890	11.8890	1.557460	0.050290	3.669784e-04	11.8517	1.557959	0.050907	3.656280e-04	11.8514	1.565873	0.026134	3.449337e-04	11.8474	1.566888	0.026061	3.423713e-04	11.8469	1.557460	0.050290	3.669784e-04	11.8517	1.557959	0.050907	3.656280e-04	11.8514	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	996f2d1b-d6f2-4c76-a7ab-8c818598551a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.565 < 1.7	0.053108	0.023768	0.139959	0.07000000000000002	0.07	12	13	4	10.5	0.055671	1.564911	0.999451	5.052311e-04	11.0114	11.0114	1.557460	0.050290	5.311945e-04	11.0169	1.557959	0.050907	5.294094e-04	11.0166	1.565873	0.026134	5.019821e-04	11.0107	1.566888	0.026061	4.985761e-04	11.0100	1.557460	0.050290	5.311945e-04	11.0169	1.557959	0.050907	5.294094e-04	11.0166	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	996f2d1b-d6f2-4c76-a7ab-8c818598551a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.563 < 1.7	0.051293	0.023768	0.139959	0.07000000000000002	0.07	12	13	4	10.5	0.053835	1.563469	0.999482	4.933144e-04	11.0875	11.0875	1.557460	0.050290	5.136702e-04	11.0927	1.557959	0.050907	5.119440e-04	11.0922	1.565873	0.026134	4.854216e-04	11.0855	1.566888	0.026061	4.821279e-04	11.0847	1.557460	0.050290	5.136702e-04	11.0927	1.557959	0.050907	5.119440e-04	11.0922	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	4612c343-c0de-4e7f-8bad-ec4370376ddc	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.048157	0.023768	0.139959	0.07000000000000002	0.07	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
24	B12	4612c343-c0de-4e7f-8bad-ec4370376ddc	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau;only 4 values in log phase	0.047648	0.023768	0.139959	0.07000000000000002	0.07	4	6	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
25	C1	6c82ad06-ac9f-44ef-b145-6bd87c5e6420	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.580 < 1.7	0.044394	0.023768	0.139959	0.07000000000000002	0.07	11	20	3	18.0	0.059778	1.580463	0.999953	1.579161e-05	18.3449	18.3449	1.557460	0.050290	2.056080e-05	18.3563	1.557959	0.050907	2.044250e-05	18.3560	1.565873	0.026134	1.866071e-05	18.3520	1.566888	0.026061	1.844418e-05	18.3515	1.557460	0.050290	2.056080e-05	18.3563	1.557959	0.050907	2.044250e-05	18.3560	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	6c82ad06-ac9f-44ef-b145-6bd87c5e6420	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.559 < 1.7	0.044903	0.023768	0.139959	0.07000000000000002	0.07	12	20	4	18.5	0.072215	1.559045	0.999575	1.953179e-05	18.4299	18.4299	1.557460	0.050290	1.990282e-05	18.4297	1.557959	0.050907	1.978513e-05	18.4297	1.565873	0.026134	1.801494e-05	18.4305	1.566888	0.026061	1.780014e-05	18.4306	1.557460	0.050290	1.990282e-05	18.4297	1.557959	0.050907	1.978513e-05	18.4297	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	eb833e75-29be-4ad2-965a-87cbc4cf2195	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau;only 2 values in log phase	0.081452	0.023768	0.139959	0.07000000000000002	0.07	2	6	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
28	C4	eb833e75-29be-4ad2-965a-87cbc4cf2195	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.085082	0.023768	0.139959	0.07000000000000002	0.07	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
29	C5	0f6cd400-1224-4345-bc62-39c8289734e6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau;only 2 values in log phase	0.058243	0.023768	0.139959	0.07000000000000002	0.07	2	6	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
30	C6	0f6cd400-1224-4345-bc62-39c8289734e6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.054339	0.023768	0.139959	0.07000000000000002	0.07	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
31	C7	fc511605-4083-495c-a563-ce7eb1a37633	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau;only 2 values in log phase	0.048325	0.023768	0.139959	0.07000000000000002	0.07	2	6	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
32	C8	fc511605-4083-495c-a563-ce7eb1a37633	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau;only 2 values in log phase	0.045210	0.023768	0.139959	0.07000000000000002	0.07	2	6	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
33	C9	8e762c4c-9aa5-49b3-9df5-e39ea71e19d8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.559 < 1.7	0.060050	0.023768	0.139959	0.07000000000000002	0.07	10	12	4	10.5	0.067667	1.558547	0.999122	6.409359e-04	10.5764	10.5764	1.557460	0.050290	6.456502e-04	10.5765	1.557959	0.050907	6.434805e-04	10.5765	1.565873	0.026134	6.101435e-04	10.5756	1.566888	0.026061	6.060036e-04	10.5755	1.557460	0.050290	6.456502e-04	10.5765	1.557959	0.050907	6.434805e-04	10.5765	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	8e762c4c-9aa5-49b3-9df5-e39ea71e19d8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.556 < 1.7	0.057008	0.023768	0.139959	0.07000000000000002	0.07	11	12	4	10.5	0.067997	1.555866	0.999138	6.558138e-04	10.5657	10.5657	1.557460	0.050290	6.488013e-04	10.5655	1.557959	0.050907	6.466211e-04	10.5655	1.565873	0.026134	6.131213e-04	10.5647	1.566888	0.026061	6.089612e-04	10.5647	1.557460	0.050290	6.488013e-04	10.5655	1.557959	0.050907	6.466211e-04	10.5655	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	b1760ed4-ad68-4d0a-9f94-415d3d80b5f2	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.530 < 1.7	0.035547	0.023768	0.139959	0.07000000000000002	0.07	12	35	4	31.5	0.059478	1.530083	0.999231	9.033015e-08	31.8830	31.8830	1.557460	0.050290	5.166812e-08	31.8677	1.557959	0.050907	5.114899e-08	31.8674	1.565873	0.026134	4.360404e-08	31.8632	1.566888	0.026061	4.272248e-08	31.8627	1.557460	0.050290	5.166812e-08	31.8677	1.557959	0.050907	5.114899e-08	31.8674	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
36	C12	b1760ed4-ad68-4d0a-9f94-415d3d80b5f2	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.551 < 1.7	0.043432	0.023768	0.139959	0.07000000000000002	0.07	12	35	4	31.5	0.071325	1.550880	0.998939	7.079952e-08	31.4573	31.4573	1.557460	0.050290	6.196001e-08	31.4577	1.557959	0.050907	6.133747e-08	31.4577	1.565873	0.026134	5.228963e-08	31.4582	1.566888	0.026061	5.123247e-08	31.4582	1.557460	0.050290	6.196001e-08	31.4577	1.557959	0.050907	6.133747e-08	31.4577	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
37	D1	d48753d9-7f6b-40b2-9011-c3df6b8669de	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.562 < 1.7	0.039409	0.023768	0.139959	0.07000000000000002	0.07	11	23	4	20.5	0.050141	1.562033	0.999855	5.364640e-06	21.2481	21.2481	1.557460	0.050290	5.696989e-06	21.2531	1.557959	0.050907	5.659672e-06	21.2525	1.565873	0.026134	5.101343e-06	21.2440	1.566888	0.026061	5.033984e-06	21.2430	1.557460	0.050290	5.696989e-06	21.2531	1.557959	0.050907	5.659672e-06	21.2525	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	d48753d9-7f6b-40b2-9011-c3df6b8669de	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.590 < 1.7	0.047341	0.023768	0.139959	0.07000000000000002	0.07	12	23	4	20.5	0.049407	1.589668	0.999926	3.689849e-06	21.2516	21.2516	1.557460	0.050290	5.613634e-06	21.2864	1.557959	0.050907	5.576863e-06	21.2858	1.565873	0.026134	5.026704e-06	21.2769	1.566888	0.026061	4.960330e-06	21.2758	1.557460	0.050290	5.613634e-06	21.2864	1.557959	0.050907	5.576863e-06	21.2858	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	ef0dff40-5c6e-4a4a-90c6-90ab7ab2c7e4	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.041520	0.023768	0.139959	0.07000000000000002	0.07	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
40	D4	ef0dff40-5c6e-4a4a-90c6-90ab7ab2c7e4	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.042840	0.023768	0.139959	0.07000000000000002	0.07	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	1.565873	0.026134	nan	nan	1.566888	0.026061	nan	nan	1.557460	0.050290	nan	nan	1.557959	0.050907	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
