id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	79ac6ecc-3df9-4848-ac54-2ba26cc7fa79	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.042815	0.002735	0.028314	0.013999999999999999	0.014	9	24	4	21.5	0.006949	1.803564	0.999618	2.163075e-08	22.6878	22.6878	1.794922	0.054983	2.398395e-08	22.6975	1.794922	0.054983	2.398395e-08	22.6975	1.802587	0.023305	2.188411e-08	22.6889	1.802587	0.023305	2.188411e-08	22.6889	1.797435	0.049885	2.327312e-08	22.6947	1.797435	0.049885	2.327312e-08	22.6947	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	79ac6ecc-3df9-4848-ac54-2ba26cc7fa79	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046370	0.002735	0.028314	0.013999999999999999	0.014	10	24	4	21.5	0.006852	1.809871	0.999917	1.978875e-08	22.7043	22.7043	1.794922	0.054983	2.365176e-08	22.7214	1.794922	0.054983	2.365176e-08	22.7214	1.802587	0.023305	2.158101e-08	22.7125	1.802587	0.023305	2.158101e-08	22.7125	1.797435	0.049885	2.295078e-08	22.7185	1.797435	0.049885	2.295078e-08	22.7185	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	84a624b8-acd1-475a-9025-fb629d36ad16	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.045145	0.002735	0.028314	0.013999999999999999	0.014	10	25	4	22.5	0.007514	1.793729	0.999488	1.466621e-08	23.5651	23.5651	1.794922	0.054983	1.444845e-08	23.5639	1.794922	0.054983	1.444845e-08	23.5639	1.802587	0.023305	1.312740e-08	23.5562	1.802587	0.023305	1.312740e-08	23.5562	1.797435	0.049885	1.400063e-08	23.5614	1.797435	0.049885	1.400063e-08	23.5614	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	84a624b8-acd1-475a-9025-fb629d36ad16	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048030	0.002735	0.028314	0.013999999999999999	0.014	10	25	4	22.5	0.007843	1.788468	0.999105	1.635536e-08	23.4967	23.4967	1.794922	0.054983	1.508208e-08	23.4905	1.794922	0.054983	1.508208e-08	23.4905	1.802587	0.023305	1.370309e-08	23.4834	1.802587	0.023305	1.370309e-08	23.4834	1.797435	0.049885	1.461461e-08	23.4882	1.797435	0.049885	1.461461e-08	23.4882	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	e3981c16-9ad8-4600-854e-2a4094dc96f2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053395	0.002735	0.028314	0.013999999999999999	0.014	9	24	4	21.5	0.008073	1.756174	0.999045	4.454854e-08	22.4776	22.4776	1.794922	0.054983	2.786471e-08	22.4411	1.794922	0.054983	2.786471e-08	22.4411	1.802587	0.023305	2.542510e-08	22.4343	1.802587	0.023305	2.542510e-08	22.4343	1.797435	0.049885	2.703886e-08	22.4389	1.797435	0.049885	2.703886e-08	22.4389	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	e3981c16-9ad8-4600-854e-2a4094dc96f2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.057303	0.002735	0.028314	0.013999999999999999	0.014	8	24	4	21.5	0.008619	1.784570	0.999914	3.368927e-08	22.3375	22.3375	1.794922	0.054983	2.974988e-08	22.3292	1.794922	0.054983	2.974988e-08	22.3292	1.802587	0.023305	2.714522e-08	22.3232	1.802587	0.023305	2.714522e-08	22.3232	1.797435	0.049885	2.886816e-08	22.3273	1.797435	0.049885	2.886816e-08	22.3273	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	3b97e192-d660-4236-a113-85d32221617c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051718	0.002735	0.028314	0.013999999999999999	0.014	9	24	4	21.5	0.007570	1.829346	0.999996	1.736829e-08	22.5180	22.5180	1.794922	0.054983	2.612989e-08	22.5510	1.794922	0.054983	2.612989e-08	22.5510	1.802587	0.023305	2.384216e-08	22.5434	1.802587	0.023305	2.384216e-08	22.5434	1.797435	0.049885	2.535546e-08	22.5485	1.797435	0.049885	2.535546e-08	22.5485	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	3b97e192-d660-4236-a113-85d32221617c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.049846	0.002735	0.028314	0.013999999999999999	0.014	9	24	4	21.5	0.007119	1.808462	0.999857	2.090575e-08	22.6415	22.6415	1.794922	0.054983	2.457178e-08	22.6561	1.794922	0.054983	2.457178e-08	22.6561	1.802587	0.023305	2.242048e-08	22.6478	1.802587	0.023305	2.242048e-08	22.6478	1.797435	0.049885	2.384353e-08	22.6534	1.797435	0.049885	2.384353e-08	22.6534	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	bc1aa332-2a77-45af-9ef1-387e4b279055	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050037	0.002735	0.028314	0.013999999999999999	0.014	9	25	4	22.5	0.008266	1.795011	0.999369	1.587680e-08	23.4008	23.4008	1.794922	0.054983	1.589459e-08	23.4008	1.794922	0.054983	1.589459e-08	23.4008	1.802587	0.023305	1.444132e-08	23.3943	1.802587	0.023305	1.444132e-08	23.3943	1.797435	0.049885	1.540195e-08	23.3987	1.797435	0.049885	1.540195e-08	23.3987	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	bc1aa332-2a77-45af-9ef1-387e4b279055	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046176	0.002735	0.028314	0.013999999999999999	0.014	7	25	3	23.0	0.009453	1.840044	0.999876	7.665128e-09	23.6440	23.6440	1.794922	0.054983	1.356818e-08	23.6714	1.794922	0.054983	1.356818e-08	23.6714	1.802587	0.023305	1.230137e-08	23.6665	1.802587	0.023305	1.230137e-08	23.6665	1.797435	0.049885	1.313844e-08	23.6698	1.797435	0.049885	1.313844e-08	23.6698	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	9b774730-6349-4d3a-847e-fd8a89b0f579	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.045937	0.002735	0.028314	0.013999999999999999	0.014	8	25	4	22.5	0.007751	1.834953	0.999952	9.073951e-09	23.4740	23.4740	1.794922	0.054983	1.490494e-08	23.5107	1.794922	0.054983	1.490494e-08	23.5107	1.802587	0.023305	1.354215e-08	23.5034	1.802587	0.023305	1.354215e-08	23.5034	1.797435	0.049885	1.444297e-08	23.5083	1.797435	0.049885	1.444297e-08	23.5083	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	9b774730-6349-4d3a-847e-fd8a89b0f579	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043775	0.002735	0.028314	0.013999999999999999	0.014	10	25	4	22.5	0.007540	1.786507	0.999707	1.611638e-08	23.5665	23.5665	1.794922	0.054983	1.449931e-08	23.5579	1.794922	0.054983	1.449931e-08	23.5579	1.802587	0.023305	1.317361e-08	23.5503	1.802587	0.023305	1.317361e-08	23.5503	1.797435	0.049885	1.404991e-08	23.5554	1.797435	0.049885	1.404991e-08	23.5554	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	7f124389-99c4-47fa-ad2d-be7ca09c16a1	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044739	0.002735	0.028314	0.013999999999999999	0.014	8	24	4	22.5	0.008873	1.800807	0.999669	1.585049e-08	23.2753	23.2753	1.794922	0.054983	1.706200e-08	23.2797	1.794922	0.054983	1.706200e-08	23.2797	1.802587	0.023305	1.550199e-08	23.2740	1.802587	0.023305	1.550199e-08	23.2740	1.797435	0.049885	1.653317e-08	23.2778	1.797435	0.049885	1.653317e-08	23.2778	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	7f124389-99c4-47fa-ad2d-be7ca09c16a1	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046684	0.002735	0.028314	0.013999999999999999	0.014	8	24	4	22.5	0.009200	1.808540	0.999703	1.492432e-08	23.2086	23.2086	1.794922	0.054983	1.769098e-08	23.2178	1.794922	0.054983	1.769098e-08	23.2178	1.802587	0.023305	1.607345e-08	23.2126	1.802587	0.023305	1.607345e-08	23.2126	1.797435	0.049885	1.714265e-08	23.2161	1.797435	0.049885	1.714265e-08	23.2161	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
25	C1	20199284-d6ca-448b-9125-cc396ef20e4f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.054688	0.002735	0.028314	0.013999999999999999	0.014	8	23	5	21.0	0.008059	1.707807	0.997537	1.059388e-07	22.0319	22.0319	1.794922	0.054983	3.726585e-08	21.9442	1.794922	0.054983	3.726585e-08	21.9442	1.802587	0.023305	3.407568e-08	21.9373	1.802587	0.023305	3.407568e-08	21.9373	1.797435	0.049885	3.618669e-08	21.9419	1.797435	0.049885	3.618669e-08	21.9419	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
26	C2	20199284-d6ca-448b-9125-cc396ef20e4f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053418	0.002735	0.028314	0.013999999999999999	0.014	8	23	5	21.0	0.007961	1.705615	0.998106	1.075097e-07	22.0573	22.0573	1.794922	0.054983	3.681244e-08	21.9651	1.794922	0.054983	3.681244e-08	21.9651	1.802587	0.023305	3.366108e-08	21.9581	1.802587	0.023305	3.366108e-08	21.9581	1.797435	0.049885	3.574640e-08	21.9628	1.797435	0.049885	3.574640e-08	21.9628	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	679cbf61-8658-445e-8a3c-ef708908c529	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.049097	0.002735	0.028314	0.013999999999999999	0.014	9	25	4	22.5	0.007623	1.775811	0.999666	1.865098e-08	23.5586	23.5586	1.794922	0.054983	1.465889e-08	23.5392	1.794922	0.054983	1.465889e-08	23.5392	1.802587	0.023305	1.331859e-08	23.5317	1.802587	0.023305	1.331859e-08	23.5317	1.797435	0.049885	1.420454e-08	23.5367	1.797435	0.049885	1.420454e-08	23.5367	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	679cbf61-8658-445e-8a3c-ef708908c529	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052655	0.002735	0.028314	0.013999999999999999	0.014	8	25	4	22.5	0.007985	1.813061	0.999788	1.224649e-08	23.4436	23.4436	1.794922	0.054983	1.535565e-08	23.4598	1.794922	0.054983	1.535565e-08	23.4598	1.802587	0.023305	1.395165e-08	23.4529	1.802587	0.023305	1.395165e-08	23.4529	1.797435	0.049885	1.487971e-08	23.4575	1.797435	0.049885	1.487971e-08	23.4575	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	2a1d61a5-d79c-406a-be7e-cafcc2a3c71c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051323	0.002735	0.028314	0.013999999999999999	0.014	7	24	4	22.5	0.009002	1.857107	0.999980	8.045064e-09	23.2133	23.2133	1.794922	0.054983	1.731153e-08	23.2549	1.794922	0.054983	1.731153e-08	23.2549	1.802587	0.023305	1.572870e-08	23.2494	1.802587	0.023305	1.572870e-08	23.2494	1.797435	0.049885	1.677497e-08	23.2531	1.797435	0.049885	1.677497e-08	23.2531	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	2a1d61a5-d79c-406a-be7e-cafcc2a3c71c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.047643	0.002735	0.028314	0.013999999999999999	0.014	8	25	4	22.5	0.007846	1.915386	0.999279	3.498587e-09	23.3909	23.3909	1.794922	0.054983	1.508818e-08	23.4898	1.794922	0.054983	1.508818e-08	23.4898	1.802587	0.023305	1.370863e-08	23.4827	1.802587	0.023305	1.370863e-08	23.4827	1.797435	0.049885	1.462052e-08	23.4875	1.797435	0.049885	1.462052e-08	23.4875	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
31	C7	62bad2d8-6d40-4cfe-be08-ecbb73b9e5c2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046420	0.002735	0.028314	0.013999999999999999	0.014	9	25	4	23.5	0.010244	1.820327	0.999577	7.887585e-09	24.0215	24.0215	1.794922	0.054983	1.097444e-08	24.0341	1.794922	0.054983	1.097444e-08	24.0341	1.802587	0.023305	9.928620e-09	24.0302	1.802587	0.023305	9.928620e-09	24.0302	1.797435	0.049885	1.061942e-08	24.0328	1.797435	0.049885	1.061942e-08	24.0328	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	62bad2d8-6d40-4cfe-be08-ecbb73b9e5c2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044236	0.002735	0.028314	0.013999999999999999	0.014	9	25	4	23.5	0.009326	1.839474	0.999984	5.615486e-09	24.1666	24.1666	1.794922	0.054983	9.991262e-09	24.1945	1.794922	0.054983	9.991262e-09	24.1945	1.802587	0.023305	9.039136e-09	24.1895	1.802587	0.023305	9.039136e-09	24.1895	1.797435	0.049885	9.668049e-09	24.1929	1.797435	0.049885	9.668049e-09	24.1929	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	cc74d4ee-f8dc-40b0-b6de-5f599e01dc58	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046357	0.002735	0.028314	0.013999999999999999	0.014	8	24	4	22.5	0.008997	1.821877	0.999903	1.237159e-08	23.2371	23.2371	1.794922	0.054983	1.730142e-08	23.2559	1.794922	0.054983	1.730142e-08	23.2559	1.802587	0.023305	1.571951e-08	23.2504	1.802587	0.023305	1.571951e-08	23.2504	1.797435	0.049885	1.676516e-08	23.2541	1.797435	0.049885	1.676516e-08	23.2541	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	cc74d4ee-f8dc-40b0-b6de-5f599e01dc58	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044811	0.002735	0.028314	0.013999999999999999	0.014	8	24	4	22.5	0.008393	1.842943	0.999940	8.910549e-09	23.3369	23.3369	1.794922	0.054983	1.613983e-08	23.3747	1.794922	0.054983	1.613983e-08	23.3747	1.802587	0.023305	1.466413e-08	23.3683	1.802587	0.023305	1.466413e-08	23.3683	1.797435	0.049885	1.563958e-08	23.3726	1.797435	0.049885	1.563958e-08	23.3726	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	55fe293f-fc83-4a3e-9f5e-af2529d4fa39	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040114	0.002735	0.028314	0.013999999999999999	0.014	12	24	5	22.0	0.007545	1.703951	0.996046	6.104026e-08	23.1599	23.1599	1.794922	0.054983	1.943874e-08	23.0567	1.794922	0.054983	1.943874e-08	23.0567	1.802587	0.023305	1.769909e-08	23.0491	1.802587	0.023305	1.769909e-08	23.0491	1.797435	0.049885	1.884943e-08	23.0542	1.797435	0.049885	1.884943e-08	23.0542	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
36	C12	55fe293f-fc83-4a3e-9f5e-af2529d4fa39	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046260	0.002735	0.028314	0.013999999999999999	0.014	8	24	4	22.5	0.010127	1.807105	0.999788	1.672437e-08	23.0473	23.0473	1.794922	0.054983	1.947377e-08	23.0537	1.794922	0.054983	1.947377e-08	23.0537	1.802587	0.023305	1.769324e-08	23.0496	1.802587	0.023305	1.769324e-08	23.0496	1.797435	0.049885	1.887019e-08	23.0523	1.797435	0.049885	1.887019e-08	23.0523	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	a920a17b-6d51-4310-aa8f-58ab9db22707	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052407	0.002735	0.028314	0.013999999999999999	0.014	8	23	4	21.5	0.009500	1.779456	0.999854	3.949589e-08	22.1728	22.1728	1.794922	0.054983	3.279059e-08	22.1629	1.794922	0.054983	3.279059e-08	22.1629	1.802587	0.023305	2.991971e-08	22.1581	1.802587	0.023305	2.991971e-08	22.1581	1.797435	0.049885	3.181876e-08	22.1613	1.797435	0.049885	3.181876e-08	22.1613	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	a920a17b-6d51-4310-aa8f-58ab9db22707	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.057872	0.002735	0.028314	0.013999999999999999	0.014	8	23	4	21.5	0.010037	1.781461	0.999631	4.073010e-08	22.0763	22.0763	1.794922	0.054983	3.464405e-08	22.0689	1.794922	0.054983	3.464405e-08	22.0689	1.802587	0.023305	3.161090e-08	22.0648	1.802587	0.023305	3.161090e-08	22.0648	1.797435	0.049885	3.361728e-08	22.0675	1.797435	0.049885	3.361728e-08	22.0675	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	10df35ae-591f-410f-960d-0053fc8c69b3	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052635	0.002735	0.028314	0.013999999999999999	0.014	9	24	4	22.5	0.010801	1.783583	0.999860	2.395395e-08	22.9483	22.9483	1.794922	0.054983	2.077079e-08	22.9434	1.794922	0.054983	2.077079e-08	22.9434	1.802587	0.023305	1.887167e-08	22.9402	1.802587	0.023305	1.887167e-08	22.9402	1.797435	0.049885	2.012701e-08	22.9424	1.797435	0.049885	2.012701e-08	22.9424	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
40	D4	10df35ae-591f-410f-960d-0053fc8c69b3	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.054339	0.002735	0.028314	0.013999999999999999	0.014	8	24	5	22.0	0.008267	1.769094	0.998778	2.929624e-08	22.9235	22.9235	1.794922	0.054983	2.129768e-08	22.9006	1.794922	0.054983	2.129768e-08	22.9006	1.802587	0.023305	1.939166e-08	22.8941	1.802587	0.023305	1.939166e-08	22.8941	1.797435	0.049885	2.065201e-08	22.8985	1.797435	0.049885	2.065201e-08	22.8985	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
