id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	c3f84a03-d3fb-484d-b89e-2e707b378afa	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.452 < 1.7	0.042460	0.041687	0.189234	0.09450000000000001	0.0945	11	20	4	18.5	0.097299	1.451501	0.999557	9.873945e-05	18.4217	18.4217	1.459349	0.046963	8.936480e-05	18.4228	1.459349	0.046963	8.936480e-05	18.4228	1.444855	0.024855	1.074875e-04	18.4207	1.444855	0.024855	1.074875e-04	18.4207	1.459349	0.046963	8.936480e-05	18.4228	1.459349	0.046963	8.936480e-05	18.4228	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	c3f84a03-d3fb-484d-b89e-2e707b378afa	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.461 < 1.7	0.046563	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	18.5	0.100616	1.460558	0.999802	9.100571e-05	18.3345	18.3345	1.459349	0.046963	9.241100e-05	18.3341	1.459349	0.046963	9.241100e-05	18.3341	1.444855	0.024855	1.111515e-04	18.3296	1.444855	0.024855	1.111515e-04	18.3296	1.459349	0.046963	9.241100e-05	18.3341	1.459349	0.046963	9.241100e-05	18.3341	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	69b6c112-d220-4854-97d8-319ddfcb4d03	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.417 < 1.7	0.047347	0.041687	0.189234	0.09450000000000001	0.0945	12	19	5	17.0	0.093444	1.416567	0.999903	2.509106e-04	17.0323	17.0323	1.459349	0.046963	1.513023e-04	17.0297	1.459349	0.046963	1.513023e-04	17.0297	1.444855	0.024855	1.792814e-04	17.0305	1.444855	0.024855	1.792814e-04	17.0305	1.459349	0.046963	1.513023e-04	17.0297	1.459349	0.046963	1.513023e-04	17.0297	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	69b6c112-d220-4854-97d8-319ddfcb4d03	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.416 < 1.7	0.052053	0.041687	0.189234	0.09450000000000001	0.0945	12	19	4	16.5	0.085160	1.416442	0.999992	2.725552e-04	16.7989	16.7989	1.459349	0.046963	1.665750e-04	16.7753	1.459349	0.046963	1.665750e-04	16.7753	1.444855	0.024855	1.963957e-04	16.7828	1.444855	0.024855	1.963957e-04	16.7828	1.459349	0.046963	1.665750e-04	16.7753	1.459349	0.046963	1.665750e-04	16.7753	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	a24b9f37-0b35-4423-80d9-7c4d37772e4f	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.406 < 1.7	0.051685	0.041687	0.189234	0.09450000000000001	0.0945	11	19	5	17.0	0.096004	1.405851	0.999933	2.933070e-04	16.9536	16.9536	1.459349	0.046963	1.554480e-04	16.9582	1.459349	0.046963	1.554480e-04	16.9582	1.444855	0.024855	1.841936e-04	16.9571	1.444855	0.024855	1.841936e-04	16.9571	1.459349	0.046963	1.554480e-04	16.9582	1.459349	0.046963	1.554480e-04	16.9582	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	a24b9f37-0b35-4423-80d9-7c4d37772e4f	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.415 < 1.7	0.054817	0.041687	0.189234	0.09450000000000001	0.0945	12	19	4	16.5	0.088689	1.414571	0.999971	2.901081e-04	16.6830	16.6830	1.459349	0.046963	1.734783e-04	16.6679	1.459349	0.046963	1.734783e-04	16.6679	1.444855	0.024855	2.045349e-04	16.6725	1.444855	0.024855	2.045349e-04	16.6725	1.459349	0.046963	1.734783e-04	16.6679	1.459349	0.046963	1.734783e-04	16.6679	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	b54a2c69-3b83-4a47-8aa8-bea37bfa77a5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.426 < 1.7	0.050277	0.041687	0.189234	0.09450000000000001	0.0945	12	20	5	18.0	0.089811	1.425928	0.999897	1.512066e-04	18.1434	18.1434	1.459349	0.046963	9.964741e-05	18.1346	1.459349	0.046963	9.964741e-05	18.1346	1.444855	0.024855	1.192588e-04	18.1383	1.444855	0.024855	1.192588e-04	18.1383	1.459349	0.046963	9.964741e-05	18.1346	1.459349	0.046963	9.964741e-05	18.1346	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	b54a2c69-3b83-4a47-8aa8-bea37bfa77a5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.427 < 1.7	0.049191	0.041687	0.189234	0.09450000000000001	0.0945	12	21	4	18.5	0.100085	1.426740	0.999928	1.396328e-04	18.3384	18.3384	1.459349	0.046963	9.192303e-05	18.3481	1.459349	0.046963	9.192303e-05	18.3481	1.444855	0.024855	1.105646e-04	18.3440	1.444855	0.024855	1.105646e-04	18.3440	1.459349	0.046963	9.192303e-05	18.3481	1.459349	0.046963	9.192303e-05	18.3481	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	8ae8d3da-c9ef-4c7a-b972-a2ce19c9d3e4	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.426 < 1.7	0.050832	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	18.5	0.101655	1.426438	0.999958	1.423811e-04	18.2945	18.2945	1.459349	0.046963	9.336561e-05	18.3069	1.459349	0.046963	9.336561e-05	18.3069	1.444855	0.024855	1.122997e-04	18.3017	1.444855	0.024855	1.122997e-04	18.3017	1.459349	0.046963	9.336561e-05	18.3069	1.459349	0.046963	9.336561e-05	18.3069	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	8ae8d3da-c9ef-4c7a-b972-a2ce19c9d3e4	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.432 < 1.7	0.046914	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	18.5	0.094596	1.431897	0.999922	1.234540e-04	18.4972	18.4972	1.459349	0.046963	8.688230e-05	18.4973	1.459349	0.046963	8.688230e-05	18.4973	1.444855	0.024855	1.045016e-04	18.4972	1.444855	0.024855	1.045016e-04	18.4972	1.459349	0.046963	8.688230e-05	18.4973	1.459349	0.046963	8.688230e-05	18.4973	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	c59ad405-2743-46b5-9989-685756289d57	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.419 < 1.7	0.048287	0.041687	0.189234	0.09450000000000001	0.0945	12	19	4	17.5	0.097940	1.418847	0.999958	2.148266e-04	17.3978	17.3978	1.459349	0.046963	1.312734e-04	17.4054	1.459349	0.046963	1.312734e-04	17.4054	1.444855	0.024855	1.563269e-04	17.4028	1.444855	0.024855	1.563269e-04	17.4028	1.459349	0.046963	1.312734e-04	17.4054	1.459349	0.046963	1.312734e-04	17.4054	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	c59ad405-2743-46b5-9989-685756289d57	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.421 < 1.7	0.048389	0.041687	0.189234	0.09450000000000001	0.0945	12	19	4	17.5	0.096635	1.420639	0.999948	2.073328e-04	17.4364	17.4364	1.459349	0.046963	1.295238e-04	17.4409	1.459349	0.046963	1.295238e-04	17.4409	1.444855	0.024855	1.542434e-04	17.4393	1.444855	0.024855	1.542434e-04	17.4393	1.459349	0.046963	1.295238e-04	17.4409	1.459349	0.046963	1.295238e-04	17.4409	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	e7d58163-4221-4520-8e64-02f2fe1a16df	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.424 < 1.7	0.044694	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	17.5	0.084444	1.423864	0.999898	1.741281e-04	17.8184	17.8184	1.459349	0.046963	1.131837e-04	17.7977	1.459349	0.046963	1.131837e-04	17.7977	1.444855	0.024855	1.347848e-04	17.8057	1.444855	0.024855	1.347848e-04	17.8057	1.459349	0.046963	1.131837e-04	17.7977	1.459349	0.046963	1.131837e-04	17.7977	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	e7d58163-4221-4520-8e64-02f2fe1a16df	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.420 < 1.7	0.046469	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	17.5	0.095327	1.420364	0.999937	2.052211e-04	17.4752	17.4752	1.459349	0.046963	1.277706e-04	17.4770	1.459349	0.046963	1.277706e-04	17.4770	1.444855	0.024855	1.521556e-04	17.4763	1.444855	0.024855	1.521556e-04	17.4763	1.459349	0.046963	1.277706e-04	17.4770	1.459349	0.046963	1.277706e-04	17.4770	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
25	C1	495c1ab7-a447-46fb-abe5-60205069e84a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.412 < 1.7	0.050866	0.041687	0.189234	0.09450000000000001	0.0945	12	20	5	17.0	0.088937	1.411924	0.999938	2.525162e-04	17.1759	17.1759	1.459349	0.046963	1.440051e-04	17.1605	1.459349	0.046963	1.440051e-04	17.1605	1.444855	0.024855	1.706348e-04	17.1649	1.444855	0.024855	1.706348e-04	17.1649	1.459349	0.046963	1.440051e-04	17.1605	1.459349	0.046963	1.440051e-04	17.1605	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	495c1ab7-a447-46fb-abe5-60205069e84a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.409 < 1.7	0.049802	0.041687	0.189234	0.09450000000000001	0.0945	12	20	5	17.0	0.089647	1.409187	0.999947	2.630666e-04	17.1537	17.1537	1.459349	0.046963	1.451540e-04	17.1395	1.459349	0.046963	1.451540e-04	17.1395	1.444855	0.024855	1.719961e-04	17.1433	1.444855	0.024855	1.719961e-04	17.1433	1.459349	0.046963	1.451540e-04	17.1395	1.459349	0.046963	1.451540e-04	17.1395	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	34f137cd-6b71-4bb4-a53a-3225c898b961	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.431 < 1.7	0.049725	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	18.5	0.099787	1.430919	0.999890	1.318855e-04	18.3481	18.3481	1.459349	0.046963	9.164958e-05	18.3560	1.459349	0.046963	9.164958e-05	18.3560	1.444855	0.024855	1.102357e-04	18.3521	1.444855	0.024855	1.102357e-04	18.3521	1.459349	0.046963	9.164958e-05	18.3560	1.459349	0.046963	9.164958e-05	18.3560	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	34f137cd-6b71-4bb4-a53a-3225c898b961	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.434 < 1.7	0.052959	0.041687	0.189234	0.09450000000000001	0.0945	12	20	5	18.0	0.090591	1.434318	0.999932	1.372360e-04	18.1171	18.1171	1.459349	0.046963	1.005130e-04	18.1118	1.459349	0.046963	1.005130e-04	18.1118	1.444855	0.024855	1.202947e-04	18.1148	1.444855	0.024855	1.202947e-04	18.1148	1.459349	0.046963	1.005130e-04	18.1118	1.459349	0.046963	1.005130e-04	18.1118	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	0ad20a7c-7ee2-4c94-9991-46d7c6219cdc	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.462 < 1.7	0.052926	0.041687	0.189234	0.09450000000000001	0.0945	11	21	4	18.5	0.096631	1.461636	0.999914	8.621615e-05	18.4413	18.4413	1.459349	0.046963	8.875087e-05	18.4410	1.459349	0.046963	8.875087e-05	18.4410	1.444855	0.024855	1.067491e-04	18.4394	1.444855	0.024855	1.067491e-04	18.4394	1.459349	0.046963	8.875087e-05	18.4410	1.459349	0.046963	8.875087e-05	18.4410	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	0ad20a7c-7ee2-4c94-9991-46d7c6219cdc	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.476 < 1.7	0.051388	0.041687	0.189234	0.09450000000000001	0.0945	12	21	4	18.5	0.084365	1.475647	0.999895	6.309429e-05	18.7916	18.7916	1.459349	0.046963	7.748573e-05	18.8001	1.459349	0.046963	7.748573e-05	18.8001	1.444855	0.024855	9.319946e-05	18.8083	1.444855	0.024855	9.319946e-05	18.8083	1.459349	0.046963	7.748573e-05	18.8001	1.459349	0.046963	7.748573e-05	18.8001	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	49930734-e7d8-4fcf-a76b-1a9985faa6cb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.422 < 1.7	0.051266	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	17.5	0.099080	1.422302	0.999921	2.082702e-04	17.3657	17.3657	1.459349	0.046963	1.328012e-04	17.3748	1.459349	0.046963	1.328012e-04	17.3748	1.444855	0.024855	1.581463e-04	17.3714	1.444855	0.024855	1.581463e-04	17.3714	1.459349	0.046963	1.328012e-04	17.3748	1.459349	0.046963	1.328012e-04	17.3748	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	49930734-e7d8-4fcf-a76b-1a9985faa6cb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.447 < 1.7	0.049271	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	17.5	0.086008	1.447291	0.999948	1.332937e-04	17.7547	17.7547	1.459349	0.046963	1.152803e-04	17.7491	1.459349	0.046963	1.152803e-04	17.7491	1.444855	0.024855	1.372816e-04	17.7559	1.444855	0.024855	1.372816e-04	17.7559	1.459349	0.046963	1.152803e-04	17.7491	1.459349	0.046963	1.152803e-04	17.7491	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	1e7339e2-b47a-45fe-ab30-b699222c61d5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.470 < 1.7	0.049210	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	18.5	0.088427	1.469510	0.999882	7.143205e-05	18.6726	18.6726	1.459349	0.046963	8.121579e-05	18.6757	1.459349	0.046963	8.121579e-05	18.6757	1.444855	0.024855	9.768595e-05	18.6805	1.444855	0.024855	9.768595e-05	18.6805	1.459349	0.046963	8.121579e-05	18.6757	1.459349	0.046963	8.121579e-05	18.6757	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	1e7339e2-b47a-45fe-ab30-b699222c61d5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.463 < 1.7	0.047051	0.041687	0.189234	0.09450000000000001	0.0945	11	20	4	18.5	0.089396	1.462519	0.999936	7.887579e-05	18.6460	18.6460	1.459349	0.046963	8.210639e-05	18.6469	1.459349	0.046963	8.210639e-05	18.6469	1.444855	0.024855	9.875716e-05	18.6509	1.444855	0.024855	9.875716e-05	18.6509	1.459349	0.046963	8.210639e-05	18.6469	1.459349	0.046963	8.210639e-05	18.6469	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	167376c5-2793-4a5a-a03c-3da6f31cc46c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.436 < 1.7	0.041670	0.041687	0.189234	0.09450000000000001	0.0945	11	20	4	18.5	0.100318	1.435924	0.999712	1.242936e-04	18.3349	18.3349	1.459349	0.046963	9.213769e-05	18.3419	1.459349	0.046963	9.213769e-05	18.3419	1.444855	0.024855	1.108228e-04	18.3376	1.444855	0.024855	1.108228e-04	18.3376	1.459349	0.046963	9.213769e-05	18.3419	1.459349	0.046963	9.213769e-05	18.3419	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	167376c5-2793-4a5a-a03c-3da6f31cc46c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.455 < 1.7	0.047431	0.041687	0.189234	0.09450000000000001	0.0945	12	20	4	17.5	0.080481	1.454701	0.999926	1.140649e-04	17.9284	17.9284	1.459349	0.046963	1.078721e-04	17.9248	1.459349	0.046963	1.078721e-04	17.9248	1.444855	0.024855	1.284595e-04	17.9363	1.444855	0.024855	1.284595e-04	17.9363	1.459349	0.046963	1.078721e-04	17.9248	1.459349	0.046963	1.078721e-04	17.9248	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	c6cdca80-d947-41fb-b80a-4b01e6710a1b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.436 < 1.7	0.049200	0.041687	0.189234	0.09450000000000001	0.0945	11	19	5	17.0	0.088930	1.435831	0.999910	1.897968e-04	17.1679	17.1679	1.459349	0.046963	1.439932e-04	17.1607	1.459349	0.046963	1.439932e-04	17.1607	1.444855	0.024855	1.706207e-04	17.1651	1.444855	0.024855	1.706207e-04	17.1651	1.459349	0.046963	1.439932e-04	17.1607	1.459349	0.046963	1.439932e-04	17.1607	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	c6cdca80-d947-41fb-b80a-4b01e6710a1b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.442 < 1.7	0.054311	0.041687	0.189234	0.09450000000000001	0.0945	11	19	4	16.5	0.080910	1.441565	0.999996	1.937474e-04	16.9245	16.9245	1.459349	0.046963	1.582619e-04	16.9108	1.459349	0.046963	1.582619e-04	16.9108	1.444855	0.024855	1.865945e-04	16.9219	1.444855	0.024855	1.865945e-04	16.9219	1.459349	0.046963	1.582619e-04	16.9108	1.459349	0.046963	1.582619e-04	16.9108	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
