id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	ae4f2960-925b-4b25-ae23-f82028887880	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		Cq < 10;N0 unreliable;indiv PCR eff is 1.693 < 1.7	0.045777	0.010162	0.084918	0.0425	0.0425	9	10	4	7.5	0.026159	1.693016	0.999951	5.042739e-04	8.4217	8.4217	1.702575	0.047957	4.834231e-04	8.4120	1.700279	0.046700	4.883407e-04	8.4143	1.702402	0.026212	4.837919e-04	8.4122	1.702402	0.026212	4.837919e-04	8.4122	1.702575	0.047957	4.834231e-04	8.4120	1.700279	0.046700	4.883407e-04	8.4143	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	ae4f2960-925b-4b25-ae23-f82028887880	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		Cq < 10;N0 unreliable;indiv PCR eff is 1.684 < 1.7	0.049138	0.010162	0.084918	0.0425	0.0425	9	10	4	7.5	0.027669	1.683762	0.999979	5.557582e-04	8.3237	8.3237	1.702575	0.047957	5.113227e-04	8.3065	1.700279	0.046700	5.165241e-04	8.3086	1.702402	0.026212	5.117127e-04	8.3067	1.702402	0.026212	5.117127e-04	8.3067	1.702575	0.047957	5.113227e-04	8.3065	1.700279	0.046700	5.165241e-04	8.3086	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	9d30bba8-0f1d-49f3-854a-1f6f051d3db8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.687 < 1.7	0.035758	0.010162	0.084918	0.0425	0.0425	12	17	4	14.5	0.029657	1.687168	0.999876	1.507745e-05	15.1879	15.1879	1.702575	0.047957	1.321554e-05	15.1762	1.700279	0.046700	1.347668e-05	15.1779	1.702402	0.026212	1.323504e-05	15.1763	1.702402	0.026212	1.323504e-05	15.1763	1.702575	0.047957	1.321554e-05	15.1762	1.700279	0.046700	1.347668e-05	15.1779	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	9d30bba8-0f1d-49f3-854a-1f6f051d3db8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye			0.039451	0.010162	0.084918	0.0425	0.0425	12	17	4	14.5	0.030080	1.710851	0.999730	1.249392e-05	15.1437	15.1437	1.702575	0.047957	1.340405e-05	15.1495	1.700279	0.046700	1.366891e-05	15.1512	1.702402	0.026212	1.342383e-05	15.1497	1.702402	0.026212	1.342383e-05	15.1497	1.702575	0.047957	1.340405e-05	15.1495	1.700279	0.046700	1.366891e-05	15.1512	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	948431a0-c039-4902-af51-6ede8da956ea	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.041977	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
16	B4	948431a0-c039-4902-af51-6ede8da956ea	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.045378	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
17	B5	0b8db86c-3bab-45e0-a6b8-5be935f56336	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.694 < 1.7	0.070359	0.010162	0.084918	0.0425	0.0425	11	20	4	19.5	0.025544	1.694210	0.999911	8.758513e-07	20.4656	20.4656	1.702575	0.047957	7.956474e-07	20.4567	1.700279	0.046700	8.168625e-07	20.4591	1.702402	0.026212	7.972265e-07	20.4569	1.702402	0.026212	7.972265e-07	20.4569	1.702575	0.047957	7.956474e-07	20.4567	1.700279	0.046700	8.168625e-07	20.4591	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	0b8db86c-3bab-45e0-a6b8-5be935f56336	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.625 < 1.7	0.070206	0.010162	0.084918	0.0425	0.0425	10	23	5	23.0	0.032840	1.624596	0.995469	4.669413e-07	23.5314	23.5314	1.702575	0.047957	1.588403e-07	23.4846	1.700279	0.046700	1.638476e-07	23.4858	1.702402	0.026212	1.592121e-07	23.4847	1.702402	0.026212	1.592121e-07	23.4847	1.702575	0.047957	1.588403e-07	23.4846	1.700279	0.046700	1.638476e-07	23.4858	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
19	B7	2313e3f3-ea1d-4c84-9807-e0b53563067d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		Cq < 10;N0 unreliable;indiv PCR eff is 1.623 < 1.7	0.049509	0.010162	0.084918	0.0425	0.0425	11	12	4	8.5	0.030734	1.623209	0.999937	5.005354e-04	9.1691	9.1691	1.702575	0.047957	3.335921e-04	9.1091	1.700279	0.046700	3.374406e-04	9.1107	1.702402	0.026212	3.338806e-04	9.1092	1.702402	0.026212	3.338806e-04	9.1092	1.702575	0.047957	3.335921e-04	9.1091	1.700279	0.046700	3.374406e-04	9.1107	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
20	B8	2313e3f3-ea1d-4c84-9807-e0b53563067d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		Cq < 10;N0 unreliable;indiv PCR eff is 1.619 < 1.7	0.044964	0.010162	0.084918	0.0425	0.0425	11	12	4	8.5	0.027354	1.619177	0.999974	4.550074e-04	9.4144	9.4144	1.702575	0.047957	2.969043e-04	9.3281	1.700279	0.046700	3.003296e-04	9.3302	1.702402	0.026212	2.971610e-04	9.3282	1.702402	0.026212	2.971610e-04	9.3282	1.702575	0.047957	2.969043e-04	9.3281	1.700279	0.046700	3.003296e-04	9.3302	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	10a86531-0cf1-4d4c-8a2f-8f4d61604035	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		Cq < 10;N0 unreliable	0.049759	0.010162	0.084918	0.0425	0.0425	10	11	4	8.5	0.033809	1.725490	0.999777	3.275474e-04	8.9194	8.9194	1.702575	0.047957	3.669671e-04	8.9299	1.700279	0.046700	3.712006e-04	8.9310	1.702402	0.026212	3.672844e-04	8.9300	1.702402	0.026212	3.672844e-04	8.9300	1.702575	0.047957	3.669671e-04	8.9299	1.700279	0.046700	3.712006e-04	8.9310	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	10a86531-0cf1-4d4c-8a2f-8f4d61604035	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		Cq < 10;N0 unreliable	0.049430	0.010162	0.084918	0.0425	0.0425	10	11	4	8.5	0.034368	1.724678	0.999613	3.342971e-04	8.8897	8.8897	1.702575	0.047957	3.730342e-04	8.8991	1.700279	0.046700	3.773377e-04	8.9001	1.702402	0.026212	3.733567e-04	8.8992	1.702402	0.026212	3.733567e-04	8.8992	1.702575	0.047957	3.730342e-04	8.8991	1.700279	0.046700	3.773377e-04	8.9001	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	e45d5943-e0ed-423a-9296-1bd293065a2c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.048845	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
24	B12	e45d5943-e0ed-423a-9296-1bd293065a2c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.050612	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
25	C1	f91eb66b-4f92-4294-96c8-4b638700cec5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.687 < 1.7	0.042816	0.010162	0.084918	0.0425	0.0425	11	18	4	14.5	0.025357	1.687289	0.999942	1.287798e-05	15.4873	15.4873	1.702575	0.047957	1.129940e-05	15.4705	1.700279	0.046700	1.152268e-05	15.4730	1.702402	0.026212	1.131607e-05	15.4707	1.702402	0.026212	1.131607e-05	15.4707	1.702575	0.047957	1.129940e-05	15.4705	1.700279	0.046700	1.152268e-05	15.4730	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	f91eb66b-4f92-4294-96c8-4b638700cec5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.674 < 1.7	0.040330	0.010162	0.084918	0.0425	0.0425	12	18	4	14.5	0.025669	1.673520	0.999990	1.468137e-05	15.4792	15.4792	1.702575	0.047957	1.143865e-05	15.4475	1.700279	0.046700	1.166467e-05	15.4499	1.702402	0.026212	1.145552e-05	15.4477	1.702402	0.026212	1.145552e-05	15.4477	1.702575	0.047957	1.143865e-05	15.4475	1.700279	0.046700	1.166467e-05	15.4499	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	05135f58-bd89-46ee-b486-8b5b4e0f810e	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.077792	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
28	C4	05135f58-bd89-46ee-b486-8b5b4e0f810e	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.082293	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
29	C5	482483d6-446f-456a-9125-c4658962e709	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.053512	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
30	C6	482483d6-446f-456a-9125-c4658962e709	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.052527	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
31	C7	5b169f54-bed5-46df-9dd7-a8668dc39008	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.045179	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
32	C8	5b169f54-bed5-46df-9dd7-a8668dc39008	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.043970	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
33	C9	d8788126-ce64-4cc0-9eb8-5b0948a6d754	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		Cq < 10;N0 unreliable	0.055947	0.010162	0.084918	0.0425	0.0425	9	10	3	8.0	0.031315	1.759239	0.999794	3.413139e-04	8.5407	8.5407	1.702575	0.047957	4.435104e-04	8.5739	1.700279	0.046700	4.483244e-04	8.5754	1.702402	0.026212	4.438713e-04	8.5740	1.702402	0.026212	4.438713e-04	8.5740	1.702575	0.047957	4.435104e-04	8.5739	1.700279	0.046700	4.483244e-04	8.5754	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
34	C10	d8788126-ce64-4cc0-9eb8-5b0948a6d754	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		Cq < 10;N0 unreliable	0.052757	0.010162	0.084918	0.0425	0.0425	8	10	4	7.5	0.024720	1.729229	0.999964	4.065822e-04	8.4895	8.4895	1.702575	0.047957	4.568210e-04	8.5183	1.700279	0.046700	4.614680e-04	8.5209	1.702402	0.026212	4.571695e-04	8.5185	1.702402	0.026212	4.571695e-04	8.5185	1.702575	0.047957	4.568210e-04	8.5183	1.700279	0.046700	4.614680e-04	8.5209	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	1e6caeb3-bf60-4da0-9caa-f3e92085f8ff	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau	0.033145	0.010162	0.084918	0.0425	0.0425	9	30	3	28.0	0.030141	1.765597	0.999876	3.682974e-09	28.6044	28.6044	1.702575	0.047957	1.019033e-08	28.6457	1.700279	0.046700	1.058274e-08	28.6473	1.702402	0.026212	nan	28.6458	1.702402	0.026212	nan	28.6458	1.702575	0.047957	1.019033e-08	28.6457	1.700279	0.046700	1.058274e-08	28.6473	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
36	C12	1e6caeb3-bf60-4da0-9caa-f3e92085f8ff	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau	0.039483	0.010162	0.084918	0.0425	0.0425	10	30	4	27.5	0.028646	1.793386	0.999769	3.027141e-09	28.1754	28.1754	1.702575	0.047957	1.263695e-08	28.2413	1.700279	0.046700	1.311472e-08	28.2432	1.702402	0.026212	nan	28.2415	1.702402	0.026212	nan	28.2415	1.702575	0.047957	1.263695e-08	28.2413	1.700279	0.046700	1.311472e-08	28.2432	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
37	D1	9fd2ca18-501c-4b69-b69c-1e0cd2a92226	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.668 < 1.7	0.039683	0.010162	0.084918	0.0425	0.0425	11	21	4	17.5	0.027524	1.667860	0.999881	3.563806e-06	18.3493	18.3493	1.702575	0.047957	2.485123e-06	18.3164	1.700279	0.046700	2.544509e-06	18.3185	1.702402	0.026212	2.489549e-06	18.3166	1.702402	0.026212	2.489549e-06	18.3166	1.702575	0.047957	2.485123e-06	18.3164	1.700279	0.046700	2.544509e-06	18.3185	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	9fd2ca18-501c-4b69-b69c-1e0cd2a92226	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.689 < 1.7	0.041685	0.010162	0.084918	0.0425	0.0425	12	20	4	17.5	0.029250	1.688645	0.999968	3.049352e-06	18.2131	18.2131	1.702575	0.047957	2.641018e-06	18.2021	1.700279	0.046700	2.704130e-06	18.2039	1.702402	0.026212	2.645722e-06	18.2022	1.702402	0.026212	2.645722e-06	18.2022	1.702575	0.047957	2.641018e-06	18.2021	1.700279	0.046700	2.704130e-06	18.2039	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	d4b978f8-a70a-4580-b7cf-0614cd6f3c04	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.038671	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
40	D4	d4b978f8-a70a-4580-b7cf-0614cd6f3c04	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.040427	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
41	D5	ac8347a5-d4d2-454b-a92f-80bb1644febb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.097028	0.010162	0.084918	0.0425	0.0425	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	1.702402	0.026212	nan	nan	1.702402	0.026212	nan	nan	1.702575	0.047957	nan	nan	1.700279	0.046700	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
