id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	f9e1421f-35d4-459e-9b97-4ce42f9c06f7	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053695	0.002455	0.026915	0.0135	0.0135	9	25	4	23.5	0.007600	1.857272	0.999903	3.649439e-09	24.4281	24.4281	1.796201	0.115704	8.006815e-09	24.4810	1.819532	0.081260	5.912228e-09	24.4599	1.812347	0.025745	6.488274e-09	24.4663	1.821275	0.026826	5.780671e-09	24.4583	1.818375	0.075658	6.001217e-09	24.4609	1.825763	0.067747	5.455781e-09	24.4544	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	f9e1421f-35d4-459e-9b97-4ce42f9c06f7	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.055401	0.002455	0.026915	0.0135	0.0135	6	25	4	23.5	0.007867	1.866381	0.999940	3.367302e-09	24.3655	24.3655	1.796201	0.115704	8.287958e-09	24.4221	1.819532	0.081260	6.119823e-09	24.4022	1.812347	0.025745	6.716096e-09	24.4082	1.821275	0.026826	5.983647e-09	24.4008	1.818375	0.075658	6.211937e-09	24.4032	1.825763	0.067747	5.647349e-09	24.3971	Yes	No	No	Yes	No	Yes	No	No	No	No	No	No	No	Yes
13	B1	bea560b1-6c66-4341-bccc-84d7b685949e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.056494	0.002455	0.026915	0.0135	0.0135	9	22	4	20.5	0.008475	1.746812	0.998299	9.164256e-08	21.3346	21.3346	1.796201	0.115704	5.174485e-08	21.2949	1.819532	0.081260	3.971663e-08	21.2778	1.812347	0.025745	4.307207e-08	21.2829	1.821275	0.026826	3.894458e-08	21.2765	1.818375	0.075658	4.023762e-08	21.2786	1.825763	0.067747	3.702821e-08	21.2734	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
14	B2	bea560b1-6c66-4341-bccc-84d7b685949e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.056322	0.002455	0.026915	0.0135	0.0135	8	23	4	20.5	0.007222	1.810305	0.999359	3.756264e-08	21.5540	21.5540	1.796201	0.115704	4.409512e-08	21.5681	1.819532	0.081260	3.384509e-08	21.5450	1.812347	0.025745	3.670448e-08	21.5520	1.821275	0.026826	3.318719e-08	21.5434	1.818375	0.075658	3.428906e-08	21.5461	1.825763	0.067747	3.155412e-08	21.5391	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	e531f4c0-56e1-4ff0-b14d-44c5399c9b4d	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable	0.044612	0.002455	0.026915	0.0135	0.0135	6	35	4	33.5	0.006594	1.738959	0.994490	5.881522e-11	34.7949	34.7949	1.796201	0.115704	1.987414e-11	34.7233	1.819532	0.081260	1.289833e-11	34.6969	1.812347	0.025745	nan	34.7049	1.821275	0.026826	nan	34.6950	1.818375	0.075658	1.317597e-11	34.6982	1.825763	0.067747	1.150246e-11	34.6901	Yes	No	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
16	B4	e531f4c0-56e1-4ff0-b14d-44c5399c9b4d	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable;Cq too high;indiv PCR eff is 1.674 < 1.7	0.045287	0.002455	0.026915	0.0135	0.0135	8	35	3	34.0	0.004178	1.673937	0.999286	1.032425e-10	36.2765	36.2765	1.796201	0.115704	9.395474e-12	36.0025	1.819532	0.081260	6.058450e-12	35.9593	1.812347	0.025745	nan	35.9724	1.821275	0.026826	nan	35.9562	1.818375	0.075658	6.190826e-12	35.9614	1.825763	0.067747	5.393569e-12	35.9482	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
17	B5	1b5aaf80-6d11-414f-a17b-5b8f2f2e27b1	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.154438	0.002455	0.026915	0.0135	0.0135	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796201	0.115704	nan	nan	1.819532	0.081260	nan	nan	1.812347	0.025745	nan	nan	1.821275	0.026826	nan	nan	1.818375	0.075658	nan	nan	1.825763	0.067747	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
18	B6	1b5aaf80-6d11-414f-a17b-5b8f2f2e27b1	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		baseline error;instable baseline;no plateau	0.147498	0.002455	0.026915	0.0135	0.0135	11	21	0	nan	nan	nan	nan	nan	nan	nan	1.796201	0.115704	nan	nan	1.819532	0.081260	nan	nan	1.812347	0.025745	nan	nan	1.821275	0.026826	nan	nan	1.818375	0.075658	nan	nan	1.825763	0.067747	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
19	B7	6fc24beb-b8b9-4fa5-ae62-a445fee38c02	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048804	0.002455	0.026915	0.0135	0.0135	8	25	4	22.5	0.007437	1.828922	0.999446	9.376154e-09	23.4875	23.4875	1.796201	0.115704	1.407427e-08	23.5179	1.819532	0.081260	1.052742e-08	23.4960	1.812347	0.025745	1.150752e-08	23.5026	1.821275	0.026826	1.030302e-08	23.4944	1.818375	0.075658	1.067908e-08	23.4971	1.825763	0.067747	9.747930e-09	23.4903	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	6fc24beb-b8b9-4fa5-ae62-a445fee38c02	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044472	0.002455	0.026915	0.0135	0.0135	9	25	4	22.5	0.007060	1.788109	0.998767	1.478817e-08	23.6155	23.6155	1.796201	0.115704	1.335960e-08	23.6069	1.819532	0.081260	9.992853e-09	23.5831	1.812347	0.025745	1.092318e-08	23.5903	1.821275	0.026826	9.779855e-09	23.5813	1.818375	0.075658	1.013682e-08	23.5842	1.825763	0.067747	9.252948e-09	23.5769	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	f849ec13-1779-4e09-82f3-020df5af98d9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044143	0.002455	0.026915	0.0135	0.0135	9	25	4	23.5	0.008581	1.799898	0.999688	8.613613e-09	24.2711	24.2711	1.796201	0.115704	9.040032e-09	24.2738	1.819532	0.081260	6.675154e-09	24.2571	1.812347	0.025745	7.325534e-09	24.2622	1.821275	0.026826	6.526621e-09	24.2559	1.818375	0.075658	6.775627e-09	24.2579	1.825763	0.067747	6.159806e-09	24.2528	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	f849ec13-1779-4e09-82f3-020df5af98d9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041486	0.002455	0.026915	0.0135	0.0135	9	25	4	23.5	0.008315	1.825711	0.999960	5.972911e-09	24.3052	24.3052	1.796201	0.115704	8.759851e-09	24.3276	1.819532	0.081260	6.468269e-09	24.3097	1.812347	0.025745	7.098492e-09	24.3151	1.821275	0.026826	6.324339e-09	24.3084	1.818375	0.075658	6.565627e-09	24.3106	1.825763	0.067747	5.968893e-09	24.3051	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	9b09902f-7689-487c-b375-4e40f1473e57	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051803	0.002455	0.026915	0.0135	0.0135	7	25	4	22.5	0.006743	1.836860	0.999898	7.711277e-09	23.6417	23.6417	1.796201	0.115704	1.275996e-08	23.6853	1.819532	0.081260	9.544328e-09	23.6598	1.812347	0.025745	1.043290e-08	23.6675	1.821275	0.026826	9.340891e-09	23.6579	1.818375	0.075658	9.681829e-09	23.6610	1.825763	0.067747	8.837633e-09	23.6532	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	9b09902f-7689-487c-b375-4e40f1473e57	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052967	0.002455	0.026915	0.0135	0.0135	9	25	4	22.5	0.007382	1.815376	0.999756	1.100085e-08	23.5123	23.5123	1.796201	0.115704	1.396971e-08	23.5307	1.819532	0.081260	1.044921e-08	23.5085	1.812347	0.025745	1.142203e-08	23.5152	1.821275	0.026826	1.022648e-08	23.5068	1.818375	0.075658	1.059975e-08	23.5095	1.825763	0.067747	9.675514e-09	23.5027	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
25	C1	99ea91f6-e2b9-4186-8602-a7ece24385ad	nac	cDNA	SYBR Green I@None	non-saturating DNA binding dye	amplification in negative control;baseline error		0.020182	0.002529	0.026915	0.0135	0.0135	0	35	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
26	C2	99ea91f6-e2b9-4186-8602-a7ece24385ad	nac	cDNA	SYBR Green I@None	non-saturating DNA binding dye	amplification in negative control;baseline error		0.020178	0.002529	0.026915	0.0135	0.0135	0	35	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
27	C3	084ec11b-8971-4ecd-882a-fccda048defc	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable;Cq too high;indiv PCR eff is 1.572 < 1.7	0.042794	0.002455	0.026915	0.0135	0.0135	7	35	4	33.5	0.005348	1.572053	0.994826	1.401291e-09	35.5469	35.5469	1.796201	0.115704	1.611696e-11	35.0811	1.819532	0.081260	1.045992e-11	35.0470	1.812347	0.025745	nan	35.0573	1.821275	0.026826	nan	35.0445	1.818375	0.075658	1.068507e-11	35.0486	1.825763	0.067747	9.327934e-12	35.0382	Yes	No	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
28	C4	084ec11b-8971-4ecd-882a-fccda048defc	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.043237	0.002455	0.026915	0.0135	0.0135	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796201	0.115704	nan	nan	1.819532	0.081260	nan	nan	1.812347	0.025745	nan	nan	1.821275	0.026826	nan	nan	1.818375	0.075658	nan	nan	1.825763	0.067747	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
29	C5	3b1ff113-0e45-4bc6-84dc-9e797645e3c9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050227	0.002455	0.026915	0.0135	0.0135	8	25	4	22.5	0.007426	1.945076	0.997637	2.342531e-09	23.3984	23.3984	1.796201	0.115704	1.405307e-08	23.5205	1.819532	0.081260	1.051156e-08	23.4985	1.812347	0.025745	1.149019e-08	23.5052	1.821275	0.026826	1.028751e-08	23.4969	1.818375	0.075658	1.066300e-08	23.4996	1.825763	0.067747	9.733251e-09	23.4928	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	3b1ff113-0e45-4bc6-84dc-9e797645e3c9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046707	0.002455	0.026915	0.0135	0.0135	9	25	4	22.5	0.007368	1.887328	0.999026	4.579002e-09	23.4534	23.4534	1.796201	0.115704	1.394277e-08	23.5340	1.819532	0.081260	1.042906e-08	23.5117	1.812347	0.025745	1.140000e-08	23.5184	1.821275	0.026826	1.020676e-08	23.5101	1.818375	0.075658	1.057930e-08	23.5128	1.825763	0.067747	9.656854e-09	23.5059	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
31	C7	a70f189f-e770-4137-8065-54dc8cff57ea	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.057960	0.002455	0.026915	0.0135	0.0135	8	25	4	22.5	0.007026	1.760906	0.999255	2.077866e-08	23.6543	23.6543	1.796201	0.115704	1.329513e-08	23.6152	1.819532	0.081260	9.944631e-09	23.5911	1.812347	0.025745	1.087047e-08	23.5984	1.821275	0.026826	9.732661e-09	23.5894	1.818375	0.075658	1.008790e-08	23.5923	1.825763	0.067747	9.208296e-09	23.5849	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	No	Yes
32	C8	a70f189f-e770-4137-8065-54dc8cff57ea	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.055361	0.002455	0.026915	0.0135	0.0135	7	25	4	22.5	0.006107	1.806521	0.999504	1.015961e-08	23.8413	23.8413	1.796201	0.115704	1.155724e-08	23.8544	1.819532	0.081260	8.644703e-09	23.8252	1.812347	0.025745	9.449522e-09	23.8340	1.821275	0.026826	8.460441e-09	23.8231	1.818375	0.075658	8.769244e-09	23.8266	1.825763	0.067747	8.004619e-09	23.8176	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	90897705-aaaf-435a-9d34-ffe9f60a1d6d	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.295 < 1.7	0.061202	0.002455	0.026915	0.0135	0.0135	11	24	9	19.0	0.007775	1.294674	0.996074	5.749795e-05	21.1365	21.1365	1.796201	0.115704	1.142759e-07	19.9421	1.819532	0.081260	8.942664e-08	19.9218	1.812347	0.025745	nan	19.9279	1.821275	0.026826	nan	19.9203	1.818375	0.075658	nan	19.9228	1.825763	0.067747	8.380204e-08	19.9166	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No
34	C10	90897705-aaaf-435a-9d34-ffe9f60a1d6d	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051836	0.002455	0.026915	0.0135	0.0135	7	24	5	22.0	0.008030	1.763484	0.999686	3.051722e-08	22.9157	22.9157	1.796201	0.115704	2.036614e-08	22.8870	1.819532	0.081260	1.533229e-08	22.8679	1.812347	0.025745	1.672660e-08	22.8737	1.821275	0.026826	1.501267e-08	22.8665	1.818375	0.075658	1.554824e-08	22.8688	1.825763	0.067747	1.422133e-08	22.8630	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	No	Yes
35	C11	a1edcb12-20bc-4532-937d-fea4ad73d5b6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050048	0.002455	0.026915	0.0135	0.0135	7	24	4	22.5	0.008907	1.721251	0.989903	4.397730e-08	23.2658	23.2658	1.796201	0.115704	1.685532e-08	23.2101	1.819532	0.081260	1.260762e-08	23.1948	1.812347	0.025745	1.378138e-08	23.1994	1.821275	0.026826	1.233889e-08	23.1936	1.818375	0.075658	1.278925e-08	23.1955	1.825763	0.067747	1.167411e-08	23.1908	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
36	C12	a1edcb12-20bc-4532-937d-fea4ad73d5b6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.056084	0.002455	0.026915	0.0135	0.0135	7	25	4	22.5	0.006540	1.924215	0.998648	2.629681e-09	23.6072	23.6072	1.796201	0.115704	1.237716e-08	23.7373	1.819532	0.081260	9.257999e-09	23.7107	1.812347	0.025745	1.011992e-08	23.7187	1.821275	0.026826	9.060665e-09	23.7087	1.818375	0.075658	9.391375e-09	23.7120	1.825763	0.067747	8.572505e-09	23.7038	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
37	D1	99ea91f6-e2b9-4186-8602-a7ece24385ad	nac	cDNA	SYBR Green I@None	non-saturating DNA binding dye	amplification in negative control;baseline error		0.018503	0.002529	0.026915	0.0135	0.0135	0	35	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
38	D2	99ea91f6-e2b9-4186-8602-a7ece24385ad	nac	cDNA	SYBR Green I@None	non-saturating DNA binding dye	amplification in negative control;baseline error		0.022160	0.002529	0.026915	0.0135	0.0135	0	35	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
39	D3	cce36642-09fe-43aa-9abe-ab850f89f3f9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.040875	0.002455	0.026915	0.0135	0.0135	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796201	0.115704	nan	nan	1.819532	0.081260	nan	nan	1.812347	0.025745	nan	nan	1.821275	0.026826	nan	nan	1.818375	0.075658	nan	nan	1.825763	0.067747	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
40	D4	cce36642-09fe-43aa-9abe-ab850f89f3f9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.042219	0.002455	0.026915	0.0135	0.0135	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796201	0.115704	nan	nan	1.819532	0.081260	nan	nan	1.812347	0.025745	nan	nan	1.821275	0.026826	nan	nan	1.818375	0.075658	nan	nan	1.825763	0.067747	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
41	D5	691297c4-4f2d-43ba-96bb-a538e855c6eb	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.062852	0.002455	0.026915	0.0135	0.0135	6	23	4	21.5	0.009264	1.912617	0.999781	8.161691e-09	22.0807	22.0807	1.796201	0.115704	3.148837e-08	22.1430	1.819532	0.081260	2.385892e-08	22.1291	1.812347	0.025745	2.597720e-08	22.1333	1.821275	0.026826	2.337274e-08	22.1281	1.818375	0.075658	2.418727e-08	22.1298	1.825763	0.067747	2.216799e-08	22.1256	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
42	D6	691297c4-4f2d-43ba-96bb-a538e855c6eb	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.057511	0.002455	0.026915	0.0135	0.0135	7	23	4	21.5	0.009496	1.783265	0.998576	3.770444e-08	22.1082	22.1082	1.796201	0.115704	3.227755e-08	22.1007	1.819532	0.081260	2.445689e-08	22.0878	1.812347	0.025745	2.662826e-08	22.0917	1.821275	0.026826	2.395852e-08	22.0868	1.818375	0.075658	2.479346e-08	22.0884	1.825763	0.067747	2.272358e-08	22.0844	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
