id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.023890	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
12	A12	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.025142	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
13	B1	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.019059	0.001563	0.015031	0.007500000000000001	0.0075	3	4	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
14	B2	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.023446	0.001563	0.015031	0.007500000000000001	0.0075	4	5	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
15	B3	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.026040	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
16	B4	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.027718	0.001563	0.015031	0.007500000000000001	0.0075	3	4	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
17	B5	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.025825	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
18	B6	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.022598	0.001563	0.015031	0.007500000000000001	0.0075	7	7	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
19	B7	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.026865	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
20	B8	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.026064	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
21	B9	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.025231	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
22	B10	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.023667	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
23	B11	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.024218	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
24	B12	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.021095	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
25	C1	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.023435	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
26	C2	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.023527	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
27	C3	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.028907	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
28	C4	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.028469	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
29	C5	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.025556	0.001563	0.015031	0.007500000000000001	0.0075	7	7	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
30	C6	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.027633	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
31	C7	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.030539	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
32	C8	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.026630	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
33	C9	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.028624	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
34	C10	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.025689	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
35	C11	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.021445	0.001563	0.015031	0.007500000000000001	0.0075	3	4	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
36	C12	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.029997	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
37	D1	07c178c4-540a-4d62-8671-9d26fe34579f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.678 < 1.7	0.059246	0.001563	0.015031	0.007500000000000001	0.0075	9	28	4	24.5	0.004618	1.678199	0.999663	1.431581e-08	25.4366	25.4366	1.740874	0.092106	5.830207e-09	25.3746	1.760159	0.081976	4.451018e-09	25.3576	1.675691	0.009930	1.485028e-08	25.4393	1.780075	0.016956	3.378662e-09	25.3408	1.740874	0.092106	5.830207e-09	25.3746	1.760159	0.081976	4.451018e-09	25.3576	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	No	Yes
38	D2	07c178c4-540a-4d62-8671-9d26fe34579f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.662 < 1.7	0.065421	0.001563	0.015031	0.007500000000000001	0.0075	11	27	4	23.5	0.004293	1.662470	0.997239	2.786428e-08	24.5976	24.5976	1.740874	0.092106	9.434796e-09	24.5064	1.760159	0.081976	7.282703e-09	24.4867	1.675691	0.009930	2.313181e-08	24.5807	1.780075	0.016956	5.590675e-09	24.4675	1.740874	0.092106	9.434796e-09	24.5064	1.760159	0.081976	7.282703e-09	24.4867	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	No	Yes
39	D3	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.026308	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
40	D4	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.030475	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
41	D5	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.029279	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
42	D6	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.027896	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
43	D7	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.029873	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
44	D8	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.026806	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
45	D9	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.028123	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
46	D10	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.024815	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
47	D11	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.021878	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
48	D12	0181e27f-147e-439c-82cc-6459c0b2523b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.024316	0.001563	0.015031	0.007500000000000001	0.0075	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	1.675691	0.009930	nan	nan	1.780075	0.016956	nan	nan	1.740874	0.092106	nan	nan	1.760159	0.081976	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
