id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	a48357df-e7ee-4122-96dc-48eb5e6badfb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.325 < 1.7	0.056488	0.037068	0.197242	0.09849999999999998	0.0985	12	16	6	11.5	0.089856	1.324877	0.999883	3.536140e-03	11.8265	11.8265	1.516890	0.071139	7.457208e-04	11.7204	1.516890	0.071139	7.457208e-04	11.7204	1.523304	0.025165	7.103983e-04	11.7182	1.523304	0.025165	7.103983e-04	11.7182	1.516890	0.071139	7.457208e-04	11.7204	1.516890	0.071139	7.457208e-04	11.7204	Yes	No	No	Yes	No	Yes	Yes	No	No	Yes	No	No	No	No
12	A12	a48357df-e7ee-4122-96dc-48eb5e6badfb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.345 < 1.7	0.052985	0.037068	0.197242	0.09849999999999998	0.0985	12	17	6	13.5	0.087910	1.344834	0.999753	1.610684e-03	13.8839	13.8839	1.516890	0.071139	3.170714e-04	13.7730	1.516890	0.071139	3.170714e-04	13.7730	1.523304	0.025165	2.995144e-04	13.7703	1.523304	0.025165	2.995144e-04	13.7703	1.516890	0.071139	3.170714e-04	13.7730	1.516890	0.071139	3.170714e-04	13.7730	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
13	B1	9cbf27a8-c853-45b4-bf6d-e829fe8894de	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.600 < 1.7	0.089224	0.037068	0.197242	0.09849999999999998	0.0985	12	18	4	16.5	0.087871	1.600084	0.999435	3.762602e-05	16.7429	16.7429	1.516890	0.071139	9.080347e-05	16.7741	1.516890	0.071139	9.080347e-05	16.7741	1.523304	0.025165	8.469647e-05	16.7713	1.523304	0.025165	8.469647e-05	16.7713	1.516890	0.071139	9.080347e-05	16.7741	1.516890	0.071139	9.080347e-05	16.7741	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
14	B2	9cbf27a8-c853-45b4-bf6d-e829fe8894de	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.612 < 1.7	0.087703	0.037068	0.197242	0.09849999999999998	0.0985	11	18	4	16.5	0.078280	1.611635	0.999673	2.976789e-05	16.9814	16.9814	1.516890	0.071139	8.089274e-05	17.0514	1.516890	0.071139	8.089274e-05	17.0514	1.523304	0.025165	7.545229e-05	17.0459	1.523304	0.025165	7.545229e-05	17.0459	1.516890	0.071139	8.089274e-05	17.0514	1.516890	0.071139	8.089274e-05	17.0514	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
15	B3	7702d8a6-7370-49b3-aa58-34ff5cb2c725	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.431 < 1.7	0.053038	0.037068	0.197242	0.09849999999999998	0.0985	12	20	5	17.0	0.096987	1.430930	0.999746	2.193812e-04	17.0432	17.0432	1.516890	0.071139	8.137583e-05	17.0372	1.516890	0.071139	8.137583e-05	17.0372	1.523304	0.025165	7.574292e-05	17.0368	1.523304	0.025165	7.574292e-05	17.0368	1.516890	0.071139	8.137583e-05	17.0372	1.516890	0.071139	8.137583e-05	17.0372	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
16	B4	7702d8a6-7370-49b3-aa58-34ff5cb2c725	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.449 < 1.7	0.052174	0.037068	0.197242	0.09849999999999998	0.0985	12	20	5	17.0	0.081186	1.449087	0.999849	1.482092e-04	17.5212	17.5212	1.516890	0.071139	6.811829e-05	17.4640	1.516890	0.071139	6.811829e-05	17.4640	1.523304	0.025165	6.340308e-05	17.4593	1.523304	0.025165	6.340308e-05	17.4593	1.516890	0.071139	6.811829e-05	17.4640	1.516890	0.071139	6.811829e-05	17.4640	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
17	B5	4623d709-0984-4756-81bf-c9f04cbc9486	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.473 < 1.7	0.055480	0.037068	0.197242	0.09849999999999998	0.0985	11	19	5	17.0	0.091953	1.473328	0.999629	1.266122e-04	17.1775	17.1775	1.516890	0.071139	7.715254e-05	17.1651	1.516890	0.071139	7.715254e-05	17.1651	1.523304	0.025165	7.181197e-05	17.1634	1.523304	0.025165	7.181197e-05	17.1634	1.516890	0.071139	7.715254e-05	17.1651	1.516890	0.071139	7.715254e-05	17.1651	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	4623d709-0984-4756-81bf-c9f04cbc9486	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.472 < 1.7	0.055796	0.037068	0.197242	0.09849999999999998	0.0985	12	19	4	16.5	0.078105	1.472316	0.999891	1.320277e-04	17.0997	17.0997	1.516890	0.071139	8.071224e-05	17.0568	1.516890	0.071139	8.071224e-05	17.0568	1.523304	0.025165	7.528393e-05	17.0512	1.523304	0.025165	7.528393e-05	17.0512	1.516890	0.071139	8.071224e-05	17.0568	1.516890	0.071139	8.071224e-05	17.0568	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
19	B7	245b65aa-c5a6-4993-b4f7-9662f0ef0c96	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.494 < 1.7	0.055479	0.037068	0.197242	0.09849999999999998	0.0985	12	20	4	17.5	0.085619	1.494473	0.999780	7.568825e-05	17.8488	17.8488	1.516890	0.071139	5.832791e-05	17.8364	1.516890	0.071139	5.832791e-05	17.8364	1.523304	0.025165	5.417598e-05	17.8330	1.523304	0.025165	5.417598e-05	17.8330	1.516890	0.071139	5.832791e-05	17.8364	1.516890	0.071139	5.832791e-05	17.8364	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	245b65aa-c5a6-4993-b4f7-9662f0ef0c96	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.497 < 1.7	0.050788	0.037068	0.197242	0.09849999999999998	0.0985	12	21	4	18.5	0.091095	1.496909	0.999828	5.228590e-05	18.6937	18.6937	1.516890	0.071139	4.091176e-05	18.6876	1.516890	0.071139	4.091176e-05	18.6876	1.523304	0.025165	3.783955e-05	18.6857	1.523304	0.025165	3.783955e-05	18.6857	1.516890	0.071139	4.091176e-05	18.6876	1.516890	0.071139	4.091176e-05	18.6876	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	9586ea48-c5c0-4e17-98a1-2094b189dc23	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.463 < 1.7	0.050886	0.037068	0.197242	0.09849999999999998	0.0985	12	23	5	20.0	0.084273	1.463358	0.999737	4.155998e-05	20.4097	20.4097	1.516890	0.071139	2.025849e-05	20.3744	1.516890	0.071139	2.025849e-05	20.3744	1.523304	0.025165	1.861899e-05	20.3706	1.523304	0.025165	1.861899e-05	20.3706	1.516890	0.071139	2.025849e-05	20.3744	1.516890	0.071139	2.025849e-05	20.3744	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
22	B10	9586ea48-c5c0-4e17-98a1-2094b189dc23	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.463 < 1.7	0.050881	0.037068	0.197242	0.09849999999999998	0.0985	12	23	4	20.5	0.096765	1.462502	0.999850	3.992459e-05	20.5468	20.5468	1.516890	0.071139	1.888688e-05	20.5427	1.516890	0.071139	1.888688e-05	20.5427	1.523304	0.025165	1.732179e-05	20.5422	1.523304	0.025165	1.732179e-05	20.5422	1.516890	0.071139	1.888688e-05	20.5427	1.516890	0.071139	1.888688e-05	20.5427	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
23	B11	ad6d5389-3511-49ee-99d0-b6c70219daca	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.471 < 1.7	0.051012	0.037068	0.197242	0.09849999999999998	0.0985	11	22	5	19.0	0.082590	1.470503	0.999688	5.433385e-05	19.4569	19.4569	1.516890	0.071139	3.011615e-05	19.4228	1.516890	0.071139	3.011615e-05	19.4228	1.523304	0.025165	2.779591e-05	19.4186	1.523304	0.025165	2.779591e-05	19.4186	1.516890	0.071139	3.011615e-05	19.4228	1.516890	0.071139	3.011615e-05	19.4228	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
24	B12	ad6d5389-3511-49ee-99d0-b6c70219daca	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.470 < 1.7	0.052131	0.037068	0.197242	0.09849999999999998	0.0985	12	22	5	19.0	0.085037	1.469663	0.999682	5.655533e-05	19.3817	19.3817	1.516890	0.071139	3.100870e-05	19.3527	1.516890	0.071139	3.100870e-05	19.3527	1.523304	0.025165	2.861970e-05	19.3492	1.523304	0.025165	2.861970e-05	19.3492	1.516890	0.071139	3.100870e-05	19.3527	1.516890	0.071139	3.100870e-05	19.3527	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	15c8fbeb-3de4-4b96-a6fc-5165155a6e96	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.646 < 1.7	0.058755	0.037068	0.197242	0.09849999999999998	0.0985	11	20	3	19.0	0.087677	1.645793	0.999753	6.788248e-06	19.2336	19.2336	1.516890	0.071139	3.197132e-05	19.2794	1.516890	0.071139	3.197132e-05	19.2794	1.523304	0.025165	2.950815e-05	19.2766	1.523304	0.025165	2.950815e-05	19.2766	1.516890	0.071139	3.197132e-05	19.2794	1.516890	0.071139	3.197132e-05	19.2794	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
26	C2	15c8fbeb-3de4-4b96-a6fc-5165155a6e96	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.659 < 1.7	0.058997	0.037068	0.197242	0.09849999999999998	0.0985	11	21	3	19.0	0.076556	1.658737	0.999929	5.107493e-06	19.4980	19.4980	1.516890	0.071139	2.791620e-05	19.6049	1.516890	0.071139	2.791620e-05	19.6049	1.523304	0.025165	2.576546e-05	19.5988	1.523304	0.025165	2.576546e-05	19.5988	1.516890	0.071139	2.791620e-05	19.6049	1.516890	0.071139	2.791620e-05	19.6049	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	8664ee3d-2f4e-438e-828e-ebf8660cf2cd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.537 < 1.7	0.055466	0.037068	0.197242	0.09849999999999998	0.0985	12	21	4	19.5	0.101508	1.536673	0.999378	2.334322e-05	19.4300	19.4300	1.516890	0.071139	3.005376e-05	19.4278	1.516890	0.071139	3.005376e-05	19.4278	1.523304	0.025165	2.767987e-05	19.4285	1.523304	0.025165	2.767987e-05	19.4285	1.516890	0.071139	3.005376e-05	19.4278	1.516890	0.071139	3.005376e-05	19.4278	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	8664ee3d-2f4e-438e-828e-ebf8660cf2cd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.538 < 1.7	0.055680	0.037068	0.197242	0.09849999999999998	0.0985	12	21	4	19.5	0.101419	1.538186	0.999546	2.287954e-05	19.4322	19.4322	1.516890	0.071139	3.002721e-05	19.4299	1.516890	0.071139	3.002721e-05	19.4299	1.523304	0.025165	2.765542e-05	19.4306	1.523304	0.025165	2.765542e-05	19.4306	1.516890	0.071139	3.002721e-05	19.4299	1.516890	0.071139	3.002721e-05	19.4299	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	d1f74714-4fc2-4e7e-8488-f395748e1707	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.483 < 1.7	0.058091	0.037068	0.197242	0.09849999999999998	0.0985	12	22	4	19.5	0.101781	1.483262	0.999567	4.665685e-05	19.4169	19.4169	1.516890	0.071139	3.013439e-05	19.4214	1.516890	0.071139	3.013439e-05	19.4214	1.523304	0.025165	2.775413e-05	19.4222	1.523304	0.025165	2.775413e-05	19.4222	1.516890	0.071139	3.013439e-05	19.4214	1.516890	0.071139	3.013439e-05	19.4214	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	d1f74714-4fc2-4e7e-8488-f395748e1707	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.497 < 1.7	0.054159	0.037068	0.197242	0.09849999999999998	0.0985	12	22	4	19.5	0.085191	1.497237	0.999737	3.252590e-05	19.8596	19.8596	1.516890	0.071139	2.522278e-05	19.8484	1.516890	0.071139	2.522278e-05	19.8484	1.523304	0.025165	2.323048e-05	19.8449	1.523304	0.025165	2.323048e-05	19.8449	1.516890	0.071139	2.522278e-05	19.8484	1.516890	0.071139	2.522278e-05	19.8484	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	16bb5d21-5752-4f13-9db1-a4f676867217	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.500 < 1.7	0.053972	0.037068	0.197242	0.09849999999999998	0.0985	12	21	5	19.0	0.086232	1.500029	0.999708	3.888417e-05	19.3280	19.3280	1.516890	0.071139	3.144436e-05	19.3192	1.516890	0.071139	3.144436e-05	19.3192	1.523304	0.025165	2.902179e-05	19.3160	1.523304	0.025165	2.902179e-05	19.3160	1.516890	0.071139	3.144436e-05	19.3192	1.516890	0.071139	3.144436e-05	19.3192	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	16bb5d21-5752-4f13-9db1-a4f676867217	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.491 < 1.7	0.052226	0.037068	0.197242	0.09849999999999998	0.0985	11	22	4	19.5	0.097104	1.491461	0.999819	3.997642e-05	19.5357	19.5357	1.516890	0.071139	2.874972e-05	19.5343	1.516890	0.071139	2.874972e-05	19.5343	1.523304	0.025165	2.647883e-05	19.5339	1.523304	0.025165	2.647883e-05	19.5339	1.516890	0.071139	2.874972e-05	19.5343	1.516890	0.071139	2.874972e-05	19.5343	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	6d6dd633-89bb-478a-a3a2-d50879a252d7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.459 < 1.7	0.053157	0.037068	0.197242	0.09849999999999998	0.0985	12	21	5	18.0	0.093231	1.458612	0.999734	1.043861e-04	18.1456	18.1456	1.516890	0.071139	5.156903e-05	18.1319	1.516890	0.071139	5.156903e-05	18.1319	1.523304	0.025165	4.779726e-05	18.1306	1.523304	0.025165	4.779726e-05	18.1306	1.516890	0.071139	5.156903e-05	18.1319	1.516890	0.071139	5.156903e-05	18.1319	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
34	C10	6d6dd633-89bb-478a-a3a2-d50879a252d7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.443 < 1.7	0.052796	0.037068	0.197242	0.09849999999999998	0.0985	12	20	5	17.0	0.081540	1.442627	0.999819	1.606036e-04	17.5156	17.5156	1.516890	0.071139	6.841554e-05	17.4535	1.516890	0.071139	6.841554e-05	17.4535	1.523304	0.025165	6.367976e-05	17.4490	1.523304	0.025165	6.367976e-05	17.4490	1.516890	0.071139	6.841554e-05	17.4535	1.516890	0.071139	6.841554e-05	17.4535	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
35	C11	fd5ae281-fe6e-4cf1-a1e9-18ec0a68abe0	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.486 < 1.7	0.053016	0.037068	0.197242	0.09849999999999998	0.0985	12	21	4	18.5	0.077105	1.486027	0.999861	5.065085e-05	19.1183	19.1183	1.516890	0.071139	3.462836e-05	19.0878	1.516890	0.071139	3.462836e-05	19.0878	1.523304	0.025165	3.202799e-05	19.0819	1.523304	0.025165	3.202799e-05	19.0819	1.516890	0.071139	3.462836e-05	19.0878	1.516890	0.071139	3.462836e-05	19.0878	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	fd5ae281-fe6e-4cf1-a1e9-18ec0a68abe0	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.483 < 1.7	0.055423	0.037068	0.197242	0.09849999999999998	0.0985	12	22	4	19.5	0.101599	1.482888	0.999668	4.680371e-05	19.4214	19.4214	1.516890	0.071139	3.008076e-05	19.4256	1.516890	0.071139	3.008076e-05	19.4256	1.523304	0.025165	2.770474e-05	19.4264	1.523304	0.025165	2.770474e-05	19.4264	1.516890	0.071139	3.008076e-05	19.4256	1.516890	0.071139	3.008076e-05	19.4256	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	ba98e8fd-ed7b-43e7-ab06-aed5450d7ef7	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.669 < 1.7	0.051135	0.037068	0.197242	0.09849999999999998	0.0985	11	23	3	22.0	0.099548	1.669297	0.999351	1.265580e-06	21.9793	21.9793	1.516890	0.071139	1.040026e-05	21.9746	1.516890	0.071139	1.040026e-05	21.9746	1.523304	0.025165	9.478249e-06	21.9749	1.523304	0.025165	9.478249e-06	21.9749	1.516890	0.071139	1.040026e-05	21.9746	1.516890	0.071139	1.040026e-05	21.9746	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
38	D2	ba98e8fd-ed7b-43e7-ab06-aed5450d7ef7	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.661 < 1.7	0.052785	0.037068	0.197242	0.09849999999999998	0.0985	11	23	3	22.0	0.099364	1.661357	0.999689	1.402960e-06	21.9828	21.9828	1.516890	0.071139	1.038106e-05	21.9790	1.516890	0.071139	1.038106e-05	21.9790	1.523304	0.025165	9.460749e-06	21.9792	1.523304	0.025165	9.460749e-06	21.9792	1.516890	0.071139	1.038106e-05	21.9790	1.516890	0.071139	1.038106e-05	21.9790	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
