id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
27	C3	d3c93657-0ca5-45a1-9092-be0b83772049	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.036225	0.002275	0.025119	0.0125	0.0125	11	35	4	31.5	0.006685	1.840299	0.999748	3.027516e-11	32.5262	32.5262	1.832016	0.080664	3.489779e-11	32.5339	1.825833	0.098020	3.881976e-11	32.5397	1.844306	0.029334	2.827070e-11	32.5226	1.845967	0.029755	2.748032e-11	32.5211	1.840090	0.059864	3.038384e-11	32.5264	1.843253	0.058308	2.878356e-11	32.5235	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
28	C4	d3c93657-0ca5-45a1-9092-be0b83772049	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.038132	0.002275	0.025119	0.0125	0.0125	11	35	4	31.5	0.009235	1.755282	0.999232	1.855760e-10	32.0380	32.0380	1.832016	0.080664	4.821411e-11	32.0000	1.825833	0.098020	5.363261e-11	32.0028	1.844306	0.029334	nan	31.9945	1.845967	0.029755	nan	31.9938	1.840090	0.059864	4.197772e-11	31.9964	1.843253	0.058308	3.976680e-11	31.9950	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
29	C5	a8bb1430-c533-4045-a401-a79eb47bf644	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.037946	0.002275	0.025119	0.0125	0.0125	10	29	4	26.5	0.006562	1.787716	0.999786	1.352374e-09	27.6094	27.6094	1.832016	0.080664	7.069364e-10	27.5646	1.825833	0.098020	7.732023e-10	27.5705	1.844306	0.029334	nan	27.5529	1.845967	0.029755	nan	27.5514	1.840090	0.059864	6.291779e-10	27.5569	1.843253	0.058308	6.011809e-10	27.5539	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
30	C6	a8bb1430-c533-4045-a401-a79eb47bf644	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.036754	0.002275	0.025119	0.0125	0.0125	7	29	3	27.0	0.007730	1.849440	0.999293	4.765381e-10	27.7816	27.7816	1.832016	0.080664	6.153047e-10	27.7939	1.825833	0.098020	6.741201e-10	27.7983	1.844306	0.029334	5.136825e-10	27.7852	1.845967	0.029755	5.013480e-10	27.7840	1.840090	0.059864	5.464225e-10	27.7881	1.843253	0.058308	5.216597e-10	27.7859	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	a3ec4fe0-da76-415f-8d5e-bcc93fe828d2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.035546	0.002275	0.025119	0.0125	0.0125	7	30	4	28.5	0.008781	1.851440	0.999882	2.086988e-10	29.0733	29.0733	1.832016	0.080664	2.818741e-10	29.0833	1.825833	0.098020	3.103879e-10	29.0866	1.844306	0.029334	2.329724e-10	29.0769	1.845967	0.029755	2.270714e-10	29.0761	1.840090	0.059864	2.486732e-10	29.0791	1.843253	0.058308	2.367929e-10	29.0775	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
32	C8	a3ec4fe0-da76-415f-8d5e-bcc93fe828d2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.035028	0.002275	0.025119	0.0125	0.0125	10	30	4	27.5	0.006271	1.801300	0.999903	5.871344e-10	28.6720	28.6720	1.832016	0.080664	3.688065e-10	28.6393	1.825833	0.098020	4.047433e-10	28.6457	1.844306	0.029334	3.068678e-10	28.6269	1.845967	0.029755	2.993645e-10	28.6252	1.840090	0.059864	3.267999e-10	28.6311	1.843253	0.058308	3.117222e-10	28.6279	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
33	C9	9c8eb98a-fd76-4780-a293-79cb9518a5e0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.036344	0.002275	0.025119	0.0125	0.0125	6	30	4	28.5	0.008549	1.945174	0.999735	4.972535e-11	29.0711	29.0711	1.832016	0.080664	2.744155e-10	29.1276	1.825833	0.098020	3.021748e-10	29.1311	1.844306	0.029334	nan	29.1207	1.845967	0.029755	nan	29.1198	1.840090	0.059864	2.420931e-10	29.1231	1.843253	0.058308	2.305272e-10	29.1213	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
34	C10	9c8eb98a-fd76-4780-a293-79cb9518a5e0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.033918	0.002275	0.025119	0.0125	0.0125	8	30	4	27.5	0.005687	1.860180	0.998616	2.198582e-10	28.7688	28.7688	1.832016	0.080664	3.344627e-10	28.8007	1.825833	0.098020	3.670531e-10	28.8081	1.844306	0.029334	2.782918e-10	28.7865	1.845967	0.029755	2.714872e-10	28.7847	1.840090	0.059864	2.963678e-10	28.7914	1.843253	0.058308	2.826942e-10	28.7877	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
35	C11	0a233437-8ee9-459c-bc49-3b47ce5cab8e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.030253	0.002275	0.025119	0.0125	0.0125	9	29	4	27.5	0.009615	1.874680	0.999964	3.002351e-10	27.9175	27.9175	1.832016	0.080664	5.654577e-10	27.9334	1.825833	0.098020	6.205565e-10	27.9358	1.844306	0.029334	4.704927e-10	27.9287	1.845967	0.029755	4.589886e-10	27.9280	1.840090	0.059864	5.010529e-10	27.9303	1.843253	0.058308	4.779356e-10	27.9291	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	0a233437-8ee9-459c-bc49-3b47ce5cab8e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.034662	0.002275	0.025119	0.0125	0.0125	7	29	4	26.5	0.005981	1.809713	0.999695	8.914873e-10	27.7427	27.7427	1.832016	0.080664	6.443878e-10	27.7176	1.825833	0.098020	7.047907e-10	27.7244	1.844306	0.029334	5.397637e-10	27.7043	1.845967	0.029755	5.270400e-10	27.7025	1.840090	0.059864	5.735093e-10	27.7088	1.843253	0.058308	5.479895e-10	27.7054	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	054dcd1d-b2e8-465c-817c-a7783a05844b	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.035463	0.002275	0.025119	0.0125	0.0125	9	29	3	27.0	0.007948	1.857523	0.999989	4.355706e-10	27.7311	27.7311	1.832016	0.080664	6.326898e-10	27.7478	1.825833	0.098020	6.931670e-10	27.7520	1.844306	0.029334	5.281964e-10	27.7397	1.845967	0.029755	5.155133e-10	27.7386	1.840090	0.059864	5.618613e-10	27.7424	1.843253	0.058308	5.363989e-10	27.7404	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	054dcd1d-b2e8-465c-817c-a7783a05844b	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau in positive control	0.038898	0.002275	0.025119	0.0125	0.0125	11	29	4	26.5	0.007194	1.762269	0.999337	2.167896e-09	27.4751	27.4751	1.832016	0.080664	7.750438e-10	27.4126	1.825833	0.098020	8.476938e-10	27.4177	1.844306	0.029334	nan	27.4027	1.845967	0.029755	nan	27.4013	1.840090	0.059864	6.897939e-10	27.4060	1.843253	0.058308	6.590997e-10	27.4035	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
39	D3	5c3101cb-b627-43ed-804c-62d287bd4d80	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable	0.037006	0.002275	0.025119	0.0125	0.0125	9	35	4	33.5	0.006813	1.737475	0.996705	6.252887e-11	34.5985	34.5985	1.832016	0.080664	1.059785e-11	34.5024	1.825833	0.098020	1.186888e-11	34.5080	1.844306	0.029334	nan	34.4914	1.845967	0.029755	nan	34.4900	1.840090	0.059864	9.146254e-12	34.4952	1.843253	0.058308	8.634818e-12	34.4924	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
40	D4	5c3101cb-b627-43ed-804c-62d287bd4d80	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.038088	0.002275	0.025119	0.0125	0.0125	9	35	4	32.5	0.006941	1.774906	0.999504	5.536601e-11	33.5252	33.5252	1.832016	0.080664	1.978068e-11	33.4716	1.825833	0.098020	2.207824e-11	33.4771	1.844306	0.029334	nan	33.4610	1.845967	0.029755	nan	33.4596	1.840090	0.059864	1.714653e-11	33.4646	1.843253	0.058308	1.621557e-11	33.4619	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
41	D5	5e28a822-28c3-4605-913a-54493a15f548	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040587	0.002275	0.025119	0.0125	0.0125	8	28	4	25.5	0.005988	1.874739	0.999606	6.565688e-10	26.6711	26.6711	1.832016	0.080664	1.181879e-09	26.7157	1.825833	0.098020	1.288301e-09	26.7225	1.844306	0.029334	9.966274e-10	26.7024	1.845967	0.029755	9.740106e-10	26.7006	1.840090	0.059864	1.056515e-09	26.7069	1.843253	0.058308	1.011238e-09	26.7035	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
