id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	cb9cb387-6791-4f75-bd2d-9417340cc85b	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.045821	0.002917	0.029717	0.014999999999999996	0.015	8	24	4	21.5	0.007279	1.769559	0.999891	3.411935e-08	22.7668	22.7668	1.786237	0.042771	2.788740e-08	22.7463	1.786237	0.042771	2.788740e-08	22.7463	1.784713	0.022601	2.840420e-08	22.7481	1.784713	0.022601	2.840420e-08	22.7481	1.786237	0.042771	2.788740e-08	22.7463	1.786237	0.042771	2.788740e-08	22.7463	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	cb9cb387-6791-4f75-bd2d-9417340cc85b	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048301	0.002917	0.029717	0.014999999999999996	0.015	9	24	4	21.5	0.007310	1.793086	0.999119	2.579186e-08	22.7310	22.7310	1.786237	0.042771	2.800357e-08	22.7391	1.786237	0.042771	2.800357e-08	22.7391	1.784713	0.022601	2.852253e-08	22.7410	1.784713	0.022601	2.852253e-08	22.7410	1.786237	0.042771	2.800357e-08	22.7391	1.786237	0.042771	2.800357e-08	22.7391	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	6f4c09f3-bb5e-4a20-8687-46eae29e81bb	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.056294	0.002917	0.029717	0.014999999999999996	0.015	7	23	4	21.5	0.011178	1.765118	0.999892	5.530074e-08	22.0176	22.0176	1.786237	0.042771	4.282266e-08	22.0070	1.786237	0.042771	4.282266e-08	22.0070	1.784713	0.022601	4.361625e-08	22.0077	1.784713	0.022601	4.361625e-08	22.0077	1.786237	0.042771	4.282266e-08	22.0070	1.786237	0.042771	4.282266e-08	22.0070	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	6f4c09f3-bb5e-4a20-8687-46eae29e81bb	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.060220	0.002917	0.029717	0.014999999999999996	0.015	8	23	5	21.0	0.009063	1.734094	0.999360	8.644983e-08	21.9152	21.9152	1.786237	0.042771	4.640520e-08	21.8685	1.786237	0.042771	4.640520e-08	21.8685	1.784713	0.022601	4.724500e-08	21.8697	1.784713	0.022601	4.724500e-08	21.8697	1.786237	0.042771	4.640520e-08	21.8685	1.786237	0.042771	4.640520e-08	21.8685	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	7c6d1946-b2aa-43d0-8afc-d347f15816fa	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053309	0.002917	0.029717	0.014999999999999996	0.015	9	23	4	21.5	0.009771	1.773650	0.998959	4.357761e-08	22.2481	22.2481	1.786237	0.042771	3.743111e-08	22.2389	1.786237	0.042771	3.743111e-08	22.2389	1.784713	0.022601	3.812478e-08	22.2400	1.784713	0.022601	3.812478e-08	22.2400	1.786237	0.042771	3.743111e-08	22.2389	1.786237	0.042771	3.743111e-08	22.2389	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	7c6d1946-b2aa-43d0-8afc-d347f15816fa	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.055566	0.002917	0.029717	0.014999999999999996	0.015	10	23	4	21.5	0.009935	1.763195	0.999458	5.031511e-08	22.2265	22.2265	1.786237	0.042771	3.805970e-08	22.2102	1.786237	0.042771	3.805970e-08	22.2102	1.784713	0.022601	3.876502e-08	22.2113	1.784713	0.022601	3.876502e-08	22.2113	1.786237	0.042771	3.805970e-08	22.2102	1.786237	0.042771	3.805970e-08	22.2102	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	2aa4a7d3-2f63-4d14-a71f-160636cd588c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.057425	0.002917	0.029717	0.014999999999999996	0.015	8	23	4	21.5	0.011787	1.818270	0.999907	3.081520e-08	21.9031	21.9031	1.786237	0.042771	4.515699e-08	21.9155	1.786237	0.042771	4.515699e-08	21.9155	1.784713	0.022601	4.599383e-08	21.9161	1.784713	0.022601	4.599383e-08	21.9161	1.786237	0.042771	4.515699e-08	21.9155	1.786237	0.042771	4.515699e-08	21.9155	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	2aa4a7d3-2f63-4d14-a71f-160636cd588c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.055454	0.002917	0.029717	0.014999999999999996	0.015	8	23	4	21.5	0.011148	1.793044	0.999238	3.935529e-08	22.0082	22.0082	1.786237	0.042771	4.270855e-08	22.0116	1.786237	0.042771	4.270855e-08	22.0116	1.784713	0.022601	4.350002e-08	22.0123	1.784713	0.022601	4.350002e-08	22.0123	1.786237	0.042771	4.270855e-08	22.0116	1.786237	0.042771	4.270855e-08	22.0116	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	95b15033-c054-4e34-8a18-240d1b8a6c41	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052718	0.002917	0.029717	0.014999999999999996	0.015	11	24	4	22.5	0.010505	1.777156	0.999226	2.526927e-08	23.1194	23.1194	1.786237	0.042771	2.253122e-08	23.1139	1.786237	0.042771	2.253122e-08	23.1139	1.784713	0.022601	2.296837e-08	23.1148	1.784713	0.022601	2.296837e-08	23.1148	1.786237	0.042771	2.253122e-08	23.1139	1.786237	0.042771	2.253122e-08	23.1139	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	95b15033-c054-4e34-8a18-240d1b8a6c41	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048553	0.002917	0.029717	0.014999999999999996	0.015	10	24	4	22.5	0.009547	1.767710	0.999311	2.589042e-08	23.2930	23.2930	1.786237	0.042771	2.047642e-08	23.2788	1.786237	0.042771	2.047642e-08	23.2788	1.784713	0.022601	2.087371e-08	23.2799	1.784713	0.022601	2.087371e-08	23.2799	1.786237	0.042771	2.047642e-08	23.2788	1.786237	0.042771	2.047642e-08	23.2788	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	e2f0df0f-ca76-4192-ac6b-e48f5998ce34	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050337	0.002917	0.029717	0.014999999999999996	0.015	10	24	5	22.0	0.009011	1.715202	0.998271	6.307234e-08	22.9445	22.9445	1.786237	0.042771	2.582915e-08	22.8785	1.786237	0.042771	2.582915e-08	22.8785	1.784713	0.022601	2.631905e-08	22.8798	1.784713	0.022601	2.631905e-08	22.8798	1.786237	0.042771	2.582915e-08	22.8785	1.786237	0.042771	2.582915e-08	22.8785	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
22	B10	e2f0df0f-ca76-4192-ac6b-e48f5998ce34	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050519	0.002917	0.029717	0.014999999999999996	0.015	9	24	4	22.5	0.011040	1.799862	0.999584	1.995704e-08	23.0215	23.0215	1.786237	0.042771	2.367794e-08	23.0284	1.786237	0.042771	2.367794e-08	23.0284	1.784713	0.022601	2.413734e-08	23.0291	1.784713	0.022601	2.413734e-08	23.0291	1.786237	0.042771	2.367794e-08	23.0284	1.786237	0.042771	2.367794e-08	23.0284	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	95d6f57a-0d26-434b-864b-5421350c520e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048909	0.002917	0.029717	0.014999999999999996	0.015	10	23	4	21.5	0.010088	1.772236	0.999449	4.576893e-08	22.1933	22.1933	1.786237	0.042771	3.864484e-08	22.1839	1.786237	0.042771	3.864484e-08	22.1839	1.784713	0.022601	3.936101e-08	22.1849	1.784713	0.022601	3.936101e-08	22.1849	1.786237	0.042771	3.864484e-08	22.1839	1.786237	0.042771	3.864484e-08	22.1839	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	95d6f57a-0d26-434b-864b-5421350c520e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051017	0.002917	0.029717	0.014999999999999996	0.015	7	23	4	21.5	0.010743	1.855257	0.999840	1.821460e-08	22.0402	22.0402	1.786237	0.042771	4.115440e-08	22.0755	1.786237	0.042771	4.115440e-08	22.0755	1.784713	0.022601	4.191707e-08	22.0763	1.784713	0.022601	4.191707e-08	22.0763	1.786237	0.042771	4.115440e-08	22.0755	1.786237	0.042771	4.115440e-08	22.0755	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	ba82a040-1a9a-4a71-8995-87adca5d4fe6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.057666	0.002917	0.029717	0.014999999999999996	0.015	8	23	4	20.5	0.008165	1.794632	0.999858	5.075229e-08	21.5400	21.5400	1.786237	0.042771	5.587264e-08	21.5484	1.786237	0.042771	5.587264e-08	21.5484	1.784713	0.022601	5.685948e-08	21.5500	1.784713	0.022601	5.685948e-08	21.5500	1.786237	0.042771	5.587264e-08	21.5484	1.786237	0.042771	5.587264e-08	21.5484	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	ba82a040-1a9a-4a71-8995-87adca5d4fe6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.055174	0.002917	0.029717	0.014999999999999996	0.015	9	23	4	20.5	0.008008	1.802196	0.999286	4.566771e-08	21.5654	21.5654	1.786237	0.042771	5.480192e-08	21.5818	1.786237	0.042771	5.480192e-08	21.5818	1.784713	0.022601	5.576985e-08	21.5834	1.784713	0.022601	5.576985e-08	21.5834	1.786237	0.042771	5.480192e-08	21.5818	1.786237	0.042771	5.480192e-08	21.5818	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	1a7466e8-431c-4b13-93f6-f5ec59d5d5eb	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053567	0.002917	0.029717	0.014999999999999996	0.015	10	23	4	21.5	0.009677	1.767680	0.999600	4.640634e-08	22.2693	22.2693	1.786237	0.042771	3.707362e-08	22.2555	1.786237	0.042771	3.707362e-08	22.2555	1.784713	0.022601	3.776067e-08	22.2566	1.784713	0.022601	3.776067e-08	22.2566	1.786237	0.042771	3.707362e-08	22.2555	1.786237	0.042771	3.707362e-08	22.2555	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	1a7466e8-431c-4b13-93f6-f5ec59d5d5eb	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.057533	0.002917	0.029717	0.014999999999999996	0.015	8	23	4	21.5	0.009616	1.837849	0.999873	1.996796e-08	22.2306	22.2306	1.786237	0.042771	3.683861e-08	22.2664	1.786237	0.042771	3.683861e-08	22.2664	1.784713	0.022601	3.752130e-08	22.2676	1.784713	0.022601	3.752130e-08	22.2676	1.786237	0.042771	3.683861e-08	22.2664	1.786237	0.042771	3.683861e-08	22.2664	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
29	C5	665ba387-f6a8-4f85-8785-e499a6f9baaf	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.667 < 1.7	0.061503	0.002917	0.029717	0.014999999999999996	0.015	9	23	5	21.0	0.008442	1.667492	0.996949	1.832738e-07	22.1242	22.1242	1.786237	0.042771	4.322301e-08	21.9909	1.786237	0.042771	4.322301e-08	21.9909	1.784713	0.022601	4.400522e-08	21.9924	1.784713	0.022601	4.400522e-08	21.9924	1.786237	0.042771	4.322301e-08	21.9909	1.786237	0.042771	4.322301e-08	21.9909	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	665ba387-f6a8-4f85-8785-e499a6f9baaf	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.060709	0.002917	0.029717	0.014999999999999996	0.015	8	24	4	21.5	0.009354	1.779493	0.999584	3.886909e-08	22.3195	22.3195	1.786237	0.042771	3.583302e-08	22.3141	1.786237	0.042771	3.583302e-08	22.3141	1.784713	0.022601	3.649708e-08	22.3153	1.784713	0.022601	3.649708e-08	22.3153	1.786237	0.042771	3.583302e-08	22.3141	1.786237	0.042771	3.583302e-08	22.3141	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	a7890fc4-f202-4999-96b3-cf5f120311df	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.059122	0.002917	0.029717	0.014999999999999996	0.015	7	23	4	21.5	0.009526	1.780859	0.999651	3.893950e-08	22.2867	22.2867	1.786237	0.042771	3.649511e-08	22.2826	1.786237	0.042771	3.649511e-08	22.2826	1.784713	0.022601	3.717144e-08	22.2837	1.784713	0.022601	3.717144e-08	22.2837	1.786237	0.042771	3.649511e-08	22.2826	1.786237	0.042771	3.649511e-08	22.2826	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	a7890fc4-f202-4999-96b3-cf5f120311df	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.056862	0.002917	0.029717	0.014999999999999996	0.015	9	23	4	21.5	0.009767	1.734976	0.999198	6.997744e-08	22.2786	22.2786	1.786237	0.042771	3.741748e-08	22.2396	1.786237	0.042771	3.741748e-08	22.2396	1.784713	0.022601	3.811089e-08	22.2406	1.784713	0.022601	3.811089e-08	22.2406	1.786237	0.042771	3.741748e-08	22.2396	1.786237	0.042771	3.741748e-08	22.2396	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	a40b3741-b83c-40a4-8e91-2b3d1fcbb78c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.054506	0.002917	0.029717	0.014999999999999996	0.015	10	24	5	22.0	0.008982	1.744959	0.999021	4.305990e-08	22.9212	22.9212	1.786237	0.042771	2.574467e-08	22.8841	1.786237	0.042771	2.574467e-08	22.8841	1.784713	0.022601	2.623297e-08	22.8854	1.784713	0.022601	2.623297e-08	22.8854	1.786237	0.042771	2.574467e-08	22.8841	1.786237	0.042771	2.574467e-08	22.8841	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	a40b3741-b83c-40a4-8e91-2b3d1fcbb78c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050734	0.002917	0.029717	0.014999999999999996	0.015	8	24	4	22.5	0.010403	1.779492	0.999444	2.429504e-08	23.1349	23.1349	1.786237	0.042771	2.231236e-08	23.1308	1.786237	0.042771	2.231236e-08	23.1308	1.784713	0.022601	2.274527e-08	23.1317	1.784713	0.022601	2.274527e-08	23.1317	1.786237	0.042771	2.231236e-08	23.1308	1.786237	0.042771	2.231236e-08	23.1308	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	4a6ab2fe-cfa8-49e8-a01c-0ab1560aafce	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.049937	0.002917	0.029717	0.014999999999999996	0.015	7	23	4	21.5	0.007713	1.812165	0.999447	2.167437e-08	22.6189	22.6189	1.786237	0.042771	2.954647e-08	22.6467	1.786237	0.042771	2.954647e-08	22.6467	1.784713	0.022601	3.009403e-08	22.6484	1.784713	0.022601	3.009403e-08	22.6484	1.786237	0.042771	2.954647e-08	22.6467	1.786237	0.042771	2.954647e-08	22.6467	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	4a6ab2fe-cfa8-49e8-a01c-0ab1560aafce	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.055774	0.002917	0.029717	0.014999999999999996	0.015	7	23	4	21.5	0.009717	1.785490	0.999633	3.756281e-08	22.2489	22.2489	1.786237	0.042771	3.722627e-08	22.2484	1.786237	0.042771	3.722627e-08	22.2484	1.784713	0.022601	3.791614e-08	22.2495	1.784713	0.022601	3.791614e-08	22.2495	1.786237	0.042771	3.722627e-08	22.2484	1.786237	0.042771	3.722627e-08	22.2484	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	dc829624-5f36-461e-abe0-b22c2826ba89	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053943	0.002917	0.029717	0.014999999999999996	0.015	8	23	4	21.5	0.010229	1.751546	0.999845	5.974272e-08	22.1829	22.1829	1.786237	0.042771	3.918820e-08	22.1599	1.786237	0.042771	3.918820e-08	22.1599	1.784713	0.022601	3.991444e-08	22.1608	1.784713	0.022601	3.991444e-08	22.1608	1.786237	0.042771	3.918820e-08	22.1599	1.786237	0.042771	3.918820e-08	22.1599	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	dc829624-5f36-461e-abe0-b22c2826ba89	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.058750	0.002917	0.029717	0.014999999999999996	0.015	9	23	4	21.5	0.010694	1.781376	0.999978	4.344175e-08	22.0860	22.0860	1.786237	0.042771	4.096948e-08	22.0832	1.786237	0.042771	4.096948e-08	22.0832	1.784713	0.022601	4.172873e-08	22.0841	1.784713	0.022601	4.172873e-08	22.0841	1.786237	0.042771	4.096948e-08	22.0832	1.786237	0.042771	4.096948e-08	22.0832	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	9dcabc6a-ec8f-4994-93b2-5543df4c5d39	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.056697	0.002917	0.029717	0.014999999999999996	0.015	9	23	4	21.5	0.011121	1.825045	0.999789	2.683916e-08	21.9973	21.9973	1.786237	0.042771	4.260500e-08	22.0158	1.786237	0.042771	4.260500e-08	22.0158	1.784713	0.022601	4.339455e-08	22.0165	1.784713	0.022601	4.339455e-08	22.0165	1.786237	0.042771	4.260500e-08	22.0158	1.786237	0.042771	4.260500e-08	22.0158	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
40	D4	9dcabc6a-ec8f-4994-93b2-5543df4c5d39	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.058781	0.002917	0.029717	0.014999999999999996	0.015	9	23	4	21.5	0.011127	1.820274	0.999932	2.840644e-08	21.9987	21.9987	1.786237	0.042771	4.262521e-08	22.0149	1.786237	0.042771	4.262521e-08	22.0149	1.784713	0.022601	4.341514e-08	22.0157	1.784713	0.022601	4.341514e-08	22.0157	1.786237	0.042771	4.262521e-08	22.0149	1.786237	0.042771	4.262521e-08	22.0149	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
