id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
17	B5	a494fcd5-0e31-4f27-8e4a-8e63937fd769	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.632 < 1.7	0.063593	0.038282	0.242103	0.121	0.121	12	24	4	22.5	0.090813	1.631985	0.999787	1.486050e-06	23.0859	23.0859	1.589554	0.059132	2.688135e-06	23.1192	1.586051	0.058820	2.824955e-06	23.1222	1.594231	0.025426	2.516208e-06	23.1153	1.594097	0.025872	2.520974e-06	23.1155	1.589554	0.059132	2.688135e-06	23.1192	1.586051	0.058820	2.824955e-06	23.1222	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	a494fcd5-0e31-4f27-8e4a-8e63937fd769	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.639 < 1.7	0.062317	0.038282	0.242103	0.121	0.121	11	25	3	23.0	0.099261	1.639261	0.999854	1.147810e-06	23.4007	23.4007	1.589554	0.059132	2.330480e-06	23.4273	1.586051	0.058820	2.451799e-06	23.4293	1.594231	0.025426	2.178226e-06	23.4246	1.594097	0.025872	2.182444e-06	23.4247	1.589554	0.059132	2.330480e-06	23.4273	1.586051	0.058820	2.451799e-06	23.4293	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	7486cc2b-ee85-4b86-9b3f-8bfd07432f08	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.547 < 1.7	0.064661	0.038282	0.242103	0.121	0.121	12	25	4	22.5	0.090275	1.546812	0.999957	4.934303e-06	23.1716	23.1716	1.589554	0.059132	2.672214e-06	23.1321	1.586051	0.058820	2.808224e-06	23.1351	1.594231	0.025426	2.501305e-06	23.1281	1.594097	0.025872	2.506043e-06	23.1282	1.589554	0.059132	2.672214e-06	23.1321	1.586051	0.058820	2.808224e-06	23.1351	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	7486cc2b-ee85-4b86-9b3f-8bfd07432f08	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.550 < 1.7	0.059326	0.038282	0.242103	0.121	0.121	12	25	4	22.5	0.085187	1.550292	0.999920	4.426546e-06	23.3004	23.3004	1.589554	0.059132	2.521593e-06	23.2572	1.586051	0.058820	2.649937e-06	23.2609	1.594231	0.025426	2.360318e-06	23.2525	1.594097	0.025872	2.364788e-06	23.2526	1.589554	0.059132	2.521593e-06	23.2572	1.586051	0.058820	2.649937e-06	23.2609	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	3fc2e4ff-985e-4bab-8540-f03062fd5c20	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.510 < 1.7	0.060030	0.038282	0.242103	0.121	0.121	12	25	5	22.0	0.091957	1.510037	0.999611	1.061351e-05	22.6660	22.6660	1.589554	0.059132	3.431840e-06	22.5922	1.586051	0.058820	3.602536e-06	22.5951	1.594231	0.025426	3.217068e-06	22.5885	1.594097	0.025872	3.223027e-06	22.5886	1.589554	0.059132	3.431840e-06	22.5922	1.586051	0.058820	3.602536e-06	22.5951	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
22	B10	3fc2e4ff-985e-4bab-8540-f03062fd5c20	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.525 < 1.7	0.060101	0.038282	0.242103	0.121	0.121	12	25	4	22.5	0.091024	1.525043	0.999950	6.843996e-06	23.1745	23.1745	1.589554	0.059132	2.694397e-06	23.1142	1.586051	0.058820	2.831536e-06	23.1172	1.594231	0.025426	2.522070e-06	23.1104	1.594097	0.025872	2.526847e-06	23.1105	1.589554	0.059132	2.694397e-06	23.1142	1.586051	0.058820	2.831536e-06	23.1172	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
23	B11	973d5172-71ba-4b6a-ad3c-f4769e7d0257	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.549 < 1.7	0.061649	0.038282	0.242103	0.121	0.121	12	26	4	24.5	0.108140	1.549263	0.999889	2.376409e-06	24.7567	24.7567	1.589554	0.059132	1.266894e-06	24.7424	1.586051	0.058820	1.337264e-06	24.7436	1.594231	0.025426	1.178920e-06	24.7409	1.594097	0.025872	1.181352e-06	24.7410	1.589554	0.059132	1.266894e-06	24.7424	1.586051	0.058820	1.337264e-06	24.7436	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	973d5172-71ba-4b6a-ad3c-f4769e7d0257	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.533 < 1.7	0.062646	0.038282	0.242103	0.121	0.121	12	26	4	23.5	0.090817	1.532676	0.999974	3.981832e-06	24.1720	24.1720	1.589554	0.059132	1.691202e-06	24.1191	1.586051	0.058820	1.781207e-06	24.1221	1.594231	0.025426	1.578393e-06	24.1152	1.594097	0.025872	1.581516e-06	24.1154	1.589554	0.059132	1.691202e-06	24.1191	1.586051	0.058820	1.781207e-06	24.1221	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	80e665bc-faf6-41cd-90f8-c9695a3ed5c6	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.669 < 1.7	0.071215	0.038282	0.242103	0.121	0.121	12	22	3	20.0	0.093768	1.668683	0.999599	3.346389e-06	20.4980	20.4980	1.589554	0.059132	8.841907e-06	20.5501	1.586051	0.058820	9.240826e-06	20.5528	1.594231	0.025426	8.337403e-06	20.5467	1.594097	0.025872	8.351439e-06	20.5468	1.589554	0.059132	8.841907e-06	20.5501	1.586051	0.058820	9.240826e-06	20.5528	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
26	C2	80e665bc-faf6-41cd-90f8-c9695a3ed5c6	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.669 < 1.7	0.073871	0.038282	0.242103	0.121	0.121	12	22	4	20.5	0.098897	1.669383	0.999490	2.708875e-06	20.8936	20.8936	1.589554	0.059132	7.396725e-06	20.9352	1.586051	0.058820	7.738976e-06	20.9373	1.594231	0.025426	6.964444e-06	20.9325	1.594097	0.025872	6.976462e-06	20.9326	1.589554	0.059132	7.396725e-06	20.9352	1.586051	0.058820	7.738976e-06	20.9373	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	58d3fbfc-4983-4a64-99e1-03ae51ad09ba	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.592 < 1.7	0.066547	0.038282	0.242103	0.121	0.121	12	30	4	27.5	0.100804	1.592476	0.999886	2.795572e-07	27.8925	27.8925	1.589554	0.059132	2.940391e-07	27.8940	1.586051	0.058820	3.124330e-07	27.8959	1.594231	0.025426	2.712200e-07	27.8915	1.594097	0.025872	2.718481e-07	27.8916	1.589554	0.059132	2.940391e-07	27.8940	1.586051	0.058820	3.124330e-07	27.8959	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
28	C4	58d3fbfc-4983-4a64-99e1-03ae51ad09ba	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.570 < 1.7	0.064886	0.038282	0.242103	0.121	0.121	11	30	4	27.5	0.105419	1.569767	0.999760	4.339616e-07	27.8057	27.8057	1.589554	0.059132	3.075005e-07	27.7974	1.586051	0.058820	3.267364e-07	27.7989	1.594231	0.025426	2.836367e-07	27.7956	1.594097	0.025872	2.842935e-07	27.7956	1.589554	0.059132	3.075005e-07	27.7974	1.586051	0.058820	3.267364e-07	27.7989	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
29	C5	aee8bc35-e5f5-4115-bfa6-93ba1ab4081c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.496 < 1.7	0.068150	0.038282	0.242103	0.121	0.121	11	24	5	21.0	0.101742	1.495627	0.999798	2.168742e-05	21.4306	21.4306	1.589554	0.059132	6.035551e-06	21.3740	1.586051	0.058820	6.321790e-06	21.3758	1.594231	0.025426	5.674479e-06	21.3717	1.594097	0.025872	5.684511e-06	21.3718	1.589554	0.059132	6.035551e-06	21.3740	1.586051	0.058820	6.321790e-06	21.3758	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	aee8bc35-e5f5-4115-bfa6-93ba1ab4081c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.473 < 1.7	0.061218	0.038282	0.242103	0.121	0.121	12	23	5	21.0	0.110431	1.472894	0.999720	3.247058e-05	21.2360	21.2360	1.589554	0.059132	6.551019e-06	21.1972	1.586051	0.058820	6.861704e-06	21.1982	1.594231	0.025426	6.159110e-06	21.1960	1.594097	0.025872	6.169998e-06	21.1960	1.589554	0.059132	6.551019e-06	21.1972	1.586051	0.058820	6.861704e-06	21.1982	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
31	C7	db3a273d-257e-40f2-82ca-2a9a1fa6ef7a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.625 < 1.7	0.062538	0.038282	0.242103	0.121	0.121	11	26	3	24.0	0.097617	1.624998	0.999863	8.492972e-07	24.4423	24.4423	1.589554	0.059132	1.441834e-06	24.4633	1.586051	0.058820	1.520243e-06	24.4656	1.594231	0.025426	1.343684e-06	24.4604	1.594097	0.025872	1.346399e-06	24.4605	1.589554	0.059132	1.441834e-06	24.4633	1.586051	0.058820	1.520243e-06	24.4656	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	db3a273d-257e-40f2-82ca-2a9a1fa6ef7a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.604 < 1.7	0.061844	0.038282	0.242103	0.121	0.121	11	26	4	24.5	0.119350	1.603920	0.999436	1.121621e-06	24.5291	24.5291	1.589554	0.059132	1.398214e-06	24.5296	1.586051	0.058820	1.475879e-06	24.5298	1.594231	0.025426	1.301121e-06	24.5294	1.594097	0.025872	1.303805e-06	24.5295	1.589554	0.059132	1.398214e-06	24.5296	1.586051	0.058820	1.475879e-06	24.5298	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	20a62b81-75ec-47fd-940f-fd65f4e15f8d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.591 < 1.7	0.062792	0.038282	0.242103	0.121	0.121	12	26	4	24.5	0.103843	1.590925	0.999601	1.191133e-06	24.8293	24.8293	1.589554	0.059132	1.216547e-06	24.8299	1.586051	0.058820	1.284120e-06	24.8315	1.594231	0.025426	1.132068e-06	24.8279	1.594097	0.025872	1.134404e-06	24.8279	1.589554	0.059132	1.216547e-06	24.8299	1.586051	0.058820	1.284120e-06	24.8315	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	20a62b81-75ec-47fd-940f-fd65f4e15f8d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.602 < 1.7	0.063051	0.038282	0.242103	0.121	0.121	11	27	4	24.5	0.093342	1.601753	0.999833	9.067493e-07	25.0509	25.0509	1.589554	0.059132	1.093528e-06	25.0600	1.586051	0.058820	1.154268e-06	25.0627	1.594231	0.025426	1.017592e-06	25.0564	1.594097	0.025872	1.019691e-06	25.0565	1.589554	0.059132	1.093528e-06	25.0600	1.586051	0.058820	1.154268e-06	25.0627	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	43036dd4-5370-45c0-bc93-69556529c11d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.661 < 1.7	0.062693	0.038282	0.242103	0.121	0.121	11	26	4	24.5	0.097234	1.661449	0.999688	3.853768e-07	24.9307	24.9307	1.589554	0.059132	1.139129e-06	24.9718	1.586051	0.058820	1.202402e-06	24.9741	1.594231	0.025426	1.060027e-06	24.9688	1.594097	0.025872	1.062213e-06	24.9689	1.589554	0.059132	1.139129e-06	24.9718	1.586051	0.058820	1.202402e-06	24.9741	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
36	C12	43036dd4-5370-45c0-bc93-69556529c11d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.678 < 1.7	0.065479	0.038282	0.242103	0.121	0.121	11	26	4	24.5	0.092368	1.677841	0.999605	2.878261e-07	25.0217	25.0217	1.589554	0.059132	1.082121e-06	25.0826	1.586051	0.058820	1.142228e-06	25.0854	1.594231	0.025426	1.006977e-06	25.0789	1.594097	0.025872	1.009054e-06	25.0790	1.589554	0.059132	1.082121e-06	25.0826	1.586051	0.058820	1.142228e-06	25.0854	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
37	D1	7ceef660-f71c-4fa6-94b1-3206c81431bc	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.685 < 1.7	0.061653	0.038282	0.242103	0.121	0.121	11	24	4	22.5	0.091591	1.684598	0.999574	7.339817e-07	23.0339	23.0339	1.589554	0.059132	2.711177e-06	23.1008	1.586051	0.058820	2.849170e-06	23.1037	1.594231	0.025426	2.537776e-06	23.0970	1.594097	0.025872	2.542583e-06	23.0971	1.589554	0.059132	2.711177e-06	23.1008	1.586051	0.058820	2.849170e-06	23.1037	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
38	D2	7ceef660-f71c-4fa6-94b1-3206c81431bc	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.685 < 1.7	0.063622	0.038282	0.242103	0.121	0.121	10	24	3	23.0	0.102907	1.685070	0.999569	6.312969e-07	23.3104	23.3104	1.589554	0.059132	2.416073e-06	23.3495	1.586051	0.058820	2.541849e-06	23.3511	1.594231	0.025426	2.258227e-06	23.3473	1.594097	0.025872	2.262600e-06	23.3473	1.589554	0.059132	2.416073e-06	23.3495	1.586051	0.058820	2.541849e-06	23.3511	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
39	D3	55d50af0-e86d-4981-b340-c7cb2ade199e	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.673 < 1.7	0.064517	0.038282	0.242103	0.121	0.121	11	35	4	31.5	0.083608	1.672773	0.999836	7.655567e-09	32.2185	32.2185	1.589554	0.059132	3.820064e-08	32.2976	1.586051	0.058820	4.095014e-08	32.3014	1.594231	0.025426	nan	32.2926	1.594097	0.025872	nan	32.2927	1.589554	0.059132	3.820064e-08	32.2976	1.586051	0.058820	4.095014e-08	32.3014	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
