id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	d3e2a879-ffd5-425d-a987-585b4d81c950	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.061557	0.003133	0.034119	0.016999999999999998	0.017	8	23	4	21.5	0.013218	1.806767	0.999305	3.960754e-08	21.9254	21.9254	1.811611	0.074541	3.739186e-08	21.9234	1.816575	0.058532	3.525529e-08	21.9215	1.821329	0.024921	3.332915e-08	21.9197	1.821329	0.024921	3.332915e-08	21.9197	1.816575	0.058532	3.525529e-08	21.9215	1.816575	0.058532	3.525529e-08	21.9215	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	d3e2a879-ffd5-425d-a987-585b4d81c950	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.059046	0.003133	0.034119	0.016999999999999998	0.017	8	23	4	21.5	0.012062	1.821149	0.999574	3.047856e-08	22.0724	22.0724	1.811611	0.074541	3.412150e-08	22.0775	1.816575	0.058532	3.217179e-08	22.0748	1.821329	0.024921	3.041411e-08	22.0723	1.821329	0.024921	3.041411e-08	22.0723	1.816575	0.058532	3.217179e-08	22.0748	1.816575	0.058532	3.217179e-08	22.0748	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	e36a4cdc-b33e-4897-8857-c8c614bc25a2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.058150	0.003133	0.034119	0.016999999999999998	0.017	8	24	3	22.0	0.010048	1.854713	0.999700	1.258924e-08	22.8512	22.8512	1.811611	0.074541	2.111823e-08	22.8849	1.816575	0.058532	1.988431e-08	22.8808	1.821329	0.024921	1.877340e-08	22.8770	1.821329	0.024921	1.877340e-08	22.8770	1.816575	0.058532	1.988431e-08	22.8808	1.816575	0.058532	1.988431e-08	22.8808	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	e36a4cdc-b33e-4897-8857-c8c614bc25a2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.060004	0.003133	0.034119	0.016999999999999998	0.017	8	24	4	22.5	0.013037	1.810711	0.999534	2.058534e-08	22.9471	22.9471	1.811611	0.074541	2.035643e-08	22.9467	1.816575	0.058532	1.914081e-08	22.9447	1.821329	0.024921	1.804784e-08	22.9427	1.821329	0.024921	1.804784e-08	22.9427	1.816575	0.058532	1.914081e-08	22.9447	1.816575	0.058532	1.914081e-08	22.9447	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	dc8f6e88-7c67-40ef-b271-3e052e2dc12a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.096849	0.003133	0.034119	0.016999999999999998	0.017	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.811611	0.074541	nan	nan	1.816575	0.058532	nan	nan	1.821329	0.024921	nan	nan	1.821329	0.024921	nan	nan	1.816575	0.058532	nan	nan	1.816575	0.058532	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
16	B4	dc8f6e88-7c67-40ef-b271-3e052e2dc12a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.066457	0.003133	0.034119	0.016999999999999998	0.017	8	24	4	21.5	0.011146	1.767947	0.998833	5.327757e-08	22.2408	22.2408	1.811611	0.074541	3.153103e-08	22.2103	1.816575	0.058532	2.972935e-08	22.2071	1.821329	0.024921	2.810511e-08	22.2040	1.821329	0.024921	2.810511e-08	22.2040	1.816575	0.058532	2.972935e-08	22.2071	1.816575	0.058532	2.972935e-08	22.2071	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
17	B5	55f63d6e-8f79-4fe3-9db9-d6ed01e6c9c8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.062261	0.003133	0.034119	0.016999999999999998	0.017	10	24	4	21.5	0.010522	1.781347	0.999198	4.275804e-08	22.3309	22.3309	1.811611	0.074541	2.976562e-08	22.3073	1.816575	0.058532	2.806481e-08	22.3036	1.821329	0.024921	2.653151e-08	22.3001	1.821329	0.024921	2.653151e-08	22.3001	1.816575	0.058532	2.806481e-08	22.3036	1.816575	0.058532	2.806481e-08	22.3036	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	55f63d6e-8f79-4fe3-9db9-d6ed01e6c9c8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.060881	0.003133	0.034119	0.016999999999999998	0.017	11	24	4	21.5	0.010664	1.773883	0.998818	4.742667e-08	22.3137	22.3137	1.811611	0.074541	3.016554e-08	22.2848	1.816575	0.058532	2.844188e-08	22.2812	1.821329	0.024921	2.688798e-08	22.2778	1.821329	0.024921	2.688798e-08	22.2778	1.816575	0.058532	2.844188e-08	22.2812	1.816575	0.058532	2.844188e-08	22.2812	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	5b6ab381-5d54-4020-9187-435b8d708143	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.065853	0.003133	0.034119	0.016999999999999998	0.017	8	23	4	21.5	0.012629	1.812830	0.998649	3.521122e-08	21.9997	21.9997	1.811611	0.074541	3.572411e-08	22.0002	1.816575	0.058532	3.368283e-08	21.9979	1.821329	0.024921	3.184260e-08	21.9958	1.821329	0.024921	3.184260e-08	21.9958	1.816575	0.058532	3.368283e-08	21.9979	1.816575	0.058532	3.368283e-08	21.9979	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	5b6ab381-5d54-4020-9187-435b8d708143	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.697 < 1.7	0.061483	0.003133	0.034119	0.016999999999999998	0.017	11	23	5	21.0	0.009699	1.697388	0.997275	1.449864e-07	22.0607	22.0607	1.811611	0.074541	3.692900e-08	21.9444	1.816575	0.058532	3.486655e-08	21.9401	1.821329	0.024921	3.300474e-08	21.9360	1.821329	0.024921	3.300474e-08	21.9360	1.816575	0.058532	3.486655e-08	21.9401	1.816575	0.058532	3.486655e-08	21.9401	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	a24b5378-d374-4c68-bf49-4f947659d122	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.065338	0.003133	0.034119	0.016999999999999998	0.017	8	24	4	21.5	0.010831	1.777431	0.998951	4.614473e-08	22.2838	22.2838	1.811611	0.074541	3.063867e-08	22.2587	1.816575	0.058532	2.888797e-08	22.2552	1.821329	0.024921	2.730970e-08	22.2519	1.821329	0.024921	2.730970e-08	22.2519	1.816575	0.058532	2.888797e-08	22.2552	1.816575	0.058532	2.888797e-08	22.2552	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	a24b5378-d374-4c68-bf49-4f947659d122	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.062861	0.003133	0.034119	0.016999999999999998	0.017	8	23	4	21.5	0.011043	1.722023	0.999029	9.295090e-08	22.2938	22.2938	1.811611	0.074541	3.123888e-08	22.2260	1.816575	0.058532	2.945388e-08	22.2227	1.821329	0.024921	2.784469e-08	22.2195	1.821329	0.024921	2.784469e-08	22.2195	1.816575	0.058532	2.945388e-08	22.2227	1.816575	0.058532	2.945388e-08	22.2227	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
23	B11	a3ad1e8f-24f7-4e3b-bf84-eb10868b267b	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.058555	0.003133	0.034119	0.016999999999999998	0.017	8	24	4	21.5	0.008126	1.836282	0.999014	1.718553e-08	22.7146	22.7146	1.811611	0.074541	2.298609e-08	22.7423	1.816575	0.058532	2.167266e-08	22.7366	1.821329	0.024921	2.048859e-08	22.7312	1.821329	0.024921	2.048859e-08	22.7312	1.816575	0.058532	2.167266e-08	22.7366	1.816575	0.058532	2.167266e-08	22.7366	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	a3ad1e8f-24f7-4e3b-bf84-eb10868b267b	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.058158	0.003133	0.034119	0.016999999999999998	0.017	7	24	3	22.0	0.011644	1.882214	0.999716	1.055309e-08	22.5984	22.5984	1.811611	0.074541	2.447209e-08	22.6369	1.816575	0.058532	2.304221e-08	22.6339	1.821329	0.024921	2.175487e-08	22.6312	1.821329	0.024921	2.175487e-08	22.6312	1.816575	0.058532	2.304221e-08	22.6339	1.816575	0.058532	2.304221e-08	22.6339	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	734d51ee-0f8a-4d5e-bb87-d300961352db	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.057933	0.003133	0.034119	0.016999999999999998	0.017	7	24	3	22.0	0.009953	1.882566	0.999475	8.983833e-09	22.8462	22.8462	1.811611	0.074541	2.091876e-08	22.9009	1.816575	0.058532	1.969650e-08	22.8967	1.821329	0.024921	1.859608e-08	22.8928	1.821329	0.024921	1.859608e-08	22.8928	1.816575	0.058532	1.969650e-08	22.8967	1.816575	0.058532	1.969650e-08	22.8967	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
26	C2	734d51ee-0f8a-4d5e-bb87-d300961352db	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.059047	0.003133	0.034119	0.016999999999999998	0.017	7	24	3	22.0	0.010163	1.880525	0.999864	9.394366e-09	22.8147	22.8147	1.811611	0.074541	2.135880e-08	22.8658	1.816575	0.058532	2.011082e-08	22.8619	1.821329	0.024921	1.898726e-08	22.8581	1.821329	0.024921	1.898726e-08	22.8581	1.816575	0.058532	2.011082e-08	22.8619	1.816575	0.058532	2.011082e-08	22.8619	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	9c644a95-c57d-4c10-88ef-5da5d14f8671	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.089279	0.003133	0.034119	0.016999999999999998	0.017	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.811611	0.074541	nan	nan	1.816575	0.058532	nan	nan	1.821329	0.024921	nan	nan	1.821329	0.024921	nan	nan	1.816575	0.058532	nan	nan	1.816575	0.058532	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
28	C4	9c644a95-c57d-4c10-88ef-5da5d14f8671	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.064408	0.003133	0.034119	0.016999999999999998	0.017	8	24	4	22.5	0.011837	1.818889	0.999884	1.688964e-08	23.1050	23.1050	1.811611	0.074541	1.848404e-08	23.1091	1.816575	0.058532	1.738023e-08	23.1063	1.821329	0.024921	1.638779e-08	23.1037	1.821329	0.024921	1.638779e-08	23.1037	1.816575	0.058532	1.738023e-08	23.1063	1.816575	0.058532	1.738023e-08	23.1063	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	b5f85e5e-bc89-48f7-b71b-299148cd79cf	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.067288	0.003133	0.034119	0.016999999999999998	0.017	8	24	4	21.5	0.009029	1.872188	0.998554	1.259246e-08	22.5091	22.5091	1.811611	0.074541	2.554033e-08	22.5649	1.816575	0.058532	2.408095e-08	22.5601	1.821329	0.024921	2.276531e-08	22.5554	1.821329	0.024921	2.276531e-08	22.5554	1.816575	0.058532	2.408095e-08	22.5601	1.816575	0.058532	2.408095e-08	22.5601	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	b5f85e5e-bc89-48f7-b71b-299148cd79cf	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.063521	0.003133	0.034119	0.016999999999999998	0.017	7	24	3	22.0	0.011261	1.859844	0.999561	1.327679e-08	22.6638	22.6638	1.811611	0.074541	2.366719e-08	22.6931	1.816575	0.058532	2.228434e-08	22.6900	1.821329	0.024921	2.103934e-08	22.6869	1.821329	0.024921	2.103934e-08	22.6869	1.816575	0.058532	2.228434e-08	22.6900	1.816575	0.058532	2.228434e-08	22.6900	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	1d5e8f23-e6fa-4e5a-a102-2bdc90ff3f33	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.687 < 1.7	0.072629	0.003133	0.034119	0.016999999999999998	0.017	10	23	4	20.5	0.010214	1.686892	0.998319	2.258926e-07	21.4743	21.4743	1.811611	0.074541	5.234328e-08	21.3574	1.816575	0.058532	4.948763e-08	21.3534	1.821329	0.024921	4.690633e-08	21.3497	1.821329	0.024921	4.690633e-08	21.3497	1.816575	0.058532	4.948763e-08	21.3534	1.816575	0.058532	4.948763e-08	21.3534	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
32	C8	1d5e8f23-e6fa-4e5a-a102-2bdc90ff3f33	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.069158	0.003133	0.034119	0.016999999999999998	0.017	8	23	4	20.5	0.007816	1.781978	0.999805	5.616686e-08	21.8450	21.8450	1.811611	0.074541	4.005412e-08	21.8077	1.816575	0.058532	3.786892e-08	21.8017	1.821329	0.024921	3.589366e-08	21.7960	1.821329	0.024921	3.589366e-08	21.7960	1.816575	0.058532	3.786892e-08	21.8017	1.816575	0.058532	3.786892e-08	21.8017	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	18f675cc-a3c4-45db-b695-87b7e299899f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.065338	0.003133	0.034119	0.016999999999999998	0.017	7	23	4	21.5	0.011702	1.804109	0.999840	3.619035e-08	22.1330	22.1330	1.811611	0.074541	3.310155e-08	22.1285	1.816575	0.058532	3.121012e-08	22.1257	1.821329	0.024921	2.950498e-08	22.1229	1.821329	0.024921	2.950498e-08	22.1229	1.816575	0.058532	3.121012e-08	22.1257	1.816575	0.058532	3.121012e-08	22.1257	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	18f675cc-a3c4-45db-b695-87b7e299899f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.064461	0.003133	0.034119	0.016999999999999998	0.017	7	23	4	21.5	0.010687	1.831792	0.999815	2.382361e-08	22.2669	22.2669	1.811611	0.074541	3.023085e-08	22.2812	1.816575	0.058532	2.850346e-08	22.2776	1.821329	0.024921	2.694620e-08	22.2742	1.821329	0.024921	2.694620e-08	22.2742	1.816575	0.058532	2.850346e-08	22.2776	1.816575	0.058532	2.850346e-08	22.2776	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	ecfe2338-7855-440a-97a6-0a02dc2f1941	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.070050	0.003133	0.034119	0.016999999999999998	0.017	8	23	4	20.5	0.009679	1.759602	0.999642	9.012013e-08	21.4968	21.4968	1.811611	0.074541	4.960077e-08	21.4479	1.816575	0.058532	4.689474e-08	21.4436	1.821329	0.024921	4.444868e-08	21.4395	1.821329	0.024921	4.444868e-08	21.4395	1.816575	0.058532	4.689474e-08	21.4436	1.816575	0.058532	4.689474e-08	21.4436	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
36	C12	ecfe2338-7855-440a-97a6-0a02dc2f1941	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.069260	0.003133	0.034119	0.016999999999999998	0.017	8	23	3	21.0	0.010462	1.847597	0.999681	2.635517e-08	21.7908	21.7908	1.811611	0.074541	3.983422e-08	21.8170	1.816575	0.058532	3.760952e-08	21.8132	1.821329	0.024921	3.560124e-08	21.8097	1.821329	0.024921	3.560124e-08	21.8097	1.816575	0.058532	3.760952e-08	21.8132	1.816575	0.058532	3.760952e-08	21.8132	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	fe198cad-3b42-4b71-9e9e-53cbe5a1e343	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052909	0.003133	0.034119	0.016999999999999998	0.017	7	24	4	22.5	0.012385	1.896748	0.999861	6.881220e-09	22.9948	22.9948	1.811611	0.074541	1.933839e-08	23.0331	1.816575	0.058532	1.818356e-08	23.0306	1.821329	0.024921	1.714526e-08	23.0283	1.821329	0.024921	1.714526e-08	23.0283	1.816575	0.058532	1.818356e-08	23.0306	1.816575	0.058532	1.818356e-08	23.0306	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
38	D2	fe198cad-3b42-4b71-9e9e-53cbe5a1e343	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.022848	0.003133	0.034119	0.016999999999999998	0.017	6	24	4	24.5	0.011504	1.812679	0.998949	5.395072e-09	25.1565	25.1565	1.811611	0.074541	5.473555e-09	25.1572	1.816575	0.058532	5.118599e-09	25.1541	1.821329	0.024921	4.801162e-09	25.1513	1.821329	0.024921	4.801162e-09	25.1513	1.816575	0.058532	5.118599e-09	25.1541	1.816575	0.058532	5.118599e-09	25.1541	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	964273d9-3a81-4fd9-96dc-5f7a63b1e0d8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.375 < 1.7	0.024585	0.003133	0.034119	0.016999999999999998	0.017	6	23	8	26.5	0.014033	1.374735	0.921927	3.050354e-06	27.1026	27.1026	1.811611	0.074541	2.034383e-09	26.8228	1.816575	0.058532	1.892070e-09	26.8213	1.821329	0.024921	nan	26.8199	1.821329	0.024921	nan	26.8199	1.816575	0.058532	nan	26.8213	1.816575	0.058532	1.892070e-09	26.8213	Yes	No	No	No	No	Yes	Yes	Yes	No	Yes	No	No	No	No
40	D4	964273d9-3a81-4fd9-96dc-5f7a63b1e0d8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.068289	0.003133	0.034119	0.016999999999999998	0.017	8	24	4	21.5	0.010785	1.801862	0.999401	3.426023e-08	22.2729	22.2729	1.811611	0.074541	3.050745e-08	22.2659	1.816575	0.058532	2.876425e-08	22.2624	1.821329	0.024921	2.719274e-08	22.2590	1.821329	0.024921	2.719274e-08	22.2590	1.816575	0.058532	2.876425e-08	22.2624	1.816575	0.058532	2.876425e-08	22.2624	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
