id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	645cb431-c553-43be-a65c-59bdd850b7a0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable	0.034537	0.002377	0.029309	0.014499999999999997	0.0145	8	35	4	33.5	0.006408	1.766310	0.999638	3.388260e-11	34.9354	34.9354	1.861523	0.076433	5.836173e-12	34.8141	1.874004	0.101732	4.665607e-12	34.8002	1.872326	0.029563	nan	34.8020	1.902839	0.021744	nan	34.7693	1.866364	0.062022	5.349834e-12	34.8087	1.887556	0.067912	3.665004e-12	34.7854	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
12	A12	645cb431-c553-43be-a65c-59bdd850b7a0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.034762	0.002377	0.029309	0.014499999999999997	0.0145	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.861523	0.076433	nan	nan	1.874004	0.101732	nan	nan	1.872326	0.029563	nan	nan	1.902839	0.021744	nan	nan	1.866364	0.062022	nan	nan	1.887556	0.067912	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
13	B1	f6015d76-c170-4311-b242-a306fae83bfe	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.697 < 1.7	0.077713	0.002377	0.029309	0.014499999999999997	0.0145	8	24	5	22.0	0.006814	1.697163	0.997298	6.018789e-08	23.4275	23.4275	1.861523	0.076433	7.876325e-09	23.2152	1.874004	0.101732	6.799510e-09	23.2022	1.872326	0.029563	6.934846e-09	23.2040	1.902839	0.021744	4.859409e-09	23.1737	1.866364	0.062022	7.438882e-09	23.2101	1.887556	0.067912	5.802720e-09	23.1886	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
14	B2	f6015d76-c170-4311-b242-a306fae83bfe	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.079869	0.002377	0.029309	0.014499999999999997	0.0145	9	24	4	22.5	0.008854	1.741100	0.994235	3.377747e-08	23.3895	23.3895	1.861523	0.076433	7.501064e-09	23.2937	1.874004	0.101732	6.453953e-09	23.2853	1.872326	0.029563	6.585360e-09	23.2864	1.902839	0.021744	4.577369e-09	23.2667	1.866364	0.062022	7.075268e-09	23.2904	1.887556	0.067912	5.488013e-09	23.2764	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
15	B3	fcb138d3-aad4-4350-968a-51c3426e00ca	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.043199	0.002377	0.029309	0.014499999999999997	0.0145	10	35	4	30.5	0.007809	1.788166	0.999557	1.563661e-10	31.5649	31.5649	1.861523	0.076433	4.587701e-11	31.4960	1.874004	0.101732	3.741806e-11	31.4854	1.872326	0.029563	nan	31.4868	1.902839	0.021744	nan	31.4620	1.866364	0.062022	4.238295e-11	31.4918	1.887556	0.067912	3.003556e-11	31.4742	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
16	B4	fcb138d3-aad4-4350-968a-51c3426e00ca	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.045451	0.002377	0.029309	0.014499999999999997	0.0145	10	35	4	30.5	0.007278	1.793472	0.999765	1.331462e-10	31.6800	31.6800	1.861523	0.076433	4.275915e-11	31.6092	1.874004	0.101732	3.487509e-11	31.5974	1.872326	0.029563	nan	31.5990	1.902839	0.021744	nan	31.5714	1.866364	0.062022	3.950256e-11	31.6046	1.887556	0.067912	2.799431e-11	31.5850	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
17	B5	ecdf7a0f-fd98-43c9-9ede-8c23c1f99499	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.042646	0.002377	0.029309	0.014499999999999997	0.0145	7	28	4	25.5	0.006920	1.925946	0.994257	3.816825e-10	26.6286	26.6286	1.861523	0.076433	9.088279e-10	26.6904	1.874004	0.101732	7.664403e-10	26.6777	1.872326	0.029563	7.841501e-10	26.6794	1.902839	0.021744	5.192467e-10	26.6497	1.866364	0.062022	8.505850e-10	26.6854	1.887556	0.067912	6.377927e-10	26.6643	Yes	No	No	Yes	No	Yes	No	No	No	No	No	No	No	Yes
18	B6	ecdf7a0f-fd98-43c9-9ede-8c23c1f99499	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041461	0.002377	0.029309	0.014499999999999997	0.0145	9	28	4	25.5	0.006386	1.837561	0.998135	1.166975e-09	26.8478	26.8478	1.861523	0.076433	8.386466e-10	26.8197	1.874004	0.101732	7.072544e-10	26.8057	1.872326	0.029563	7.235966e-10	26.8075	1.902839	0.021744	4.791496e-10	26.7747	1.866364	0.062022	7.849013e-10	26.8142	1.887556	0.067912	5.885412e-10	26.7908	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	No	Yes
19	B7	9ab2666f-220e-41ef-aeb9-909bbd483899	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.042401	0.002377	0.029309	0.014499999999999997	0.0145	9	35	4	32.5	0.008166	1.897453	0.998938	7.437676e-12	33.3965	33.3965	1.861523	0.076433	1.384431e-11	33.4240	1.874004	0.101732	1.114175e-11	33.4142	1.872326	0.029563	1.147090e-11	33.4155	1.902839	0.021744	6.783096e-12	33.3925	1.866364	0.062022	1.272364e-11	33.4202	1.887556	0.067912	8.815543e-12	33.4038	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
20	B8	9ab2666f-220e-41ef-aeb9-909bbd483899	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.039470	0.002377	0.029309	0.014499999999999997	0.0145	8	35	4	32.5	0.008065	1.884311	0.998274	9.207720e-12	33.4259	33.4259	1.861523	0.076433	1.367361e-11	33.4440	1.874004	0.101732	1.100437e-11	33.4340	1.872326	0.029563	1.132947e-11	33.4353	1.902839	0.021744	6.699459e-12	33.4118	1.866364	0.062022	1.256676e-11	33.4401	1.887556	0.067912	8.706846e-12	33.4234	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
21	B9	50ed9eec-c822-410f-8967-5c40defa7696	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.039177	0.002377	0.029309	0.014499999999999997	0.0145	7	31	4	29.5	0.010244	1.816493	0.999533	2.307211e-10	30.0820	30.0820	1.861523	0.076433	1.120377e-10	30.0591	1.874004	0.101732	9.199250e-11	30.0532	1.872326	0.029563	nan	30.0539	1.902839	0.021744	nan	30.0400	1.866364	0.062022	1.037739e-10	30.0568	1.887556	0.067912	7.437658e-11	30.0469	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
22	B10	50ed9eec-c822-410f-8967-5c40defa7696	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.037656	0.002377	0.029309	0.014499999999999997	0.0145	9	31	4	29.5	0.010188	1.829498	0.998662	1.859071e-10	30.0843	30.0843	1.861523	0.076433	1.114208e-10	30.0680	1.874004	0.101732	9.148601e-11	30.0619	1.872326	0.029563	9.393594e-11	30.0627	1.902839	0.021744	nan	30.0486	1.866364	0.062022	1.032026e-10	30.0656	1.887556	0.067912	7.396708e-11	30.0556	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	No
23	B11	c708db7b-66e4-4126-a5d7-1b7d1a9e7c22	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.035995	0.002377	0.029309	0.014499999999999997	0.0145	12	35	4	32.5	0.007307	1.779530	0.998219	5.355751e-11	33.6890	33.6890	1.861523	0.076433	1.238851e-11	33.6028	1.874004	0.101732	9.970138e-12	33.5911	1.872326	0.029563	nan	33.5927	1.902839	0.021744	nan	33.5652	1.866364	0.062022	1.138569e-11	33.5983	1.887556	0.067912	7.888544e-12	33.5787	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
24	B12	c708db7b-66e4-4126-a5d7-1b7d1a9e7c22	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable;Cq too high	0.038500	0.002377	0.029309	0.014499999999999997	0.0145	10	35	3	34.0	0.006557	1.813361	0.999948	1.067218e-11	35.3333	35.3333	1.861523	0.076433	4.377172e-12	35.2771	1.874004	0.101732	3.487566e-12	35.2635	1.872326	0.029563	nan	35.2653	1.902839	0.021744	nan	35.2335	1.866364	0.062022	4.007206e-12	35.2718	1.887556	0.067912	2.729758e-12	35.2492	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
25	C1	5040ee0f-f33c-4db4-80f7-1d982cf45f44	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051347	0.002377	0.029309	0.014499999999999997	0.0145	8	27	4	24.5	0.008410	1.864348	0.999521	1.981054e-09	25.3744	25.3744	1.861523	0.076433	2.056044e-09	25.3766	1.874004	0.101732	1.745545e-09	25.3672	1.872326	0.029563	1.784280e-09	25.3685	1.902839	0.021744	1.200765e-09	25.3467	1.866364	0.062022	1.929285e-09	25.3729	1.887556	0.067912	1.463059e-09	25.3574	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	5040ee0f-f33c-4db4-80f7-1d982cf45f44	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.049401	0.002377	0.029309	0.014499999999999997	0.0145	7	26	4	24.5	0.007522	1.867634	0.999670	1.697077e-09	25.5506	25.5506	1.861523	0.076433	1.838951e-09	25.5561	1.874004	0.101732	1.561238e-09	25.5449	1.872326	0.029563	1.595882e-09	25.5464	1.902839	0.021744	1.073980e-09	25.5201	1.866364	0.062022	1.725577e-09	25.5517	1.887556	0.067912	1.308578e-09	25.5331	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	c7b743be-c6b3-4e62-80c6-ea0f9e9cfab2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.041151	0.002377	0.029309	0.014499999999999997	0.0145	9	32	4	29.5	0.007969	1.752663	0.996668	5.156057e-10	30.5667	30.5667	1.861523	0.076433	8.715697e-11	30.4632	1.874004	0.101732	7.156331e-11	30.4530	1.872326	0.029563	nan	30.4543	1.902839	0.021744	nan	30.4304	1.866364	0.062022	8.072837e-11	30.4592	1.887556	0.067912	5.785944e-11	30.4422	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
28	C4	c7b743be-c6b3-4e62-80c6-ea0f9e9cfab2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.044755	0.002377	0.029309	0.014499999999999997	0.0145	7	31	4	29.5	0.008674	1.901089	0.999713	5.101017e-11	30.2998	30.2998	1.861523	0.076433	9.486509e-11	30.3269	1.874004	0.101732	7.789233e-11	30.3181	1.872326	0.029563	7.997824e-11	30.3192	1.902839	0.021744	4.964368e-11	30.2986	1.866364	0.062022	8.786795e-11	30.3234	1.887556	0.067912	6.297650e-11	30.3088	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
29	C5	108b9330-085f-439c-b34d-ac7c8a586920	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.045826	0.002377	0.029309	0.014499999999999997	0.0145	9	31	3	29.0	0.008258	1.978353	0.997486	2.108995e-11	29.8251	29.8251	1.861523	0.076433	1.232246e-10	29.9059	1.874004	0.101732	1.015165e-10	29.8963	1.872326	0.029563	nan	29.8976	1.902839	0.021744	nan	29.8750	1.866364	0.062022	1.142840e-10	29.9022	1.887556	0.067912	8.237306e-11	29.8861	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
30	C6	108b9330-085f-439c-b34d-ac7c8a586920	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.042482	0.002377	0.029309	0.014499999999999997	0.0145	8	31	4	28.5	0.007515	1.934357	0.999556	5.124348e-11	29.4961	29.4961	1.861523	0.076433	1.529972e-10	29.5577	1.874004	0.101732	1.264661e-10	29.5464	1.872326	0.029563	nan	29.5479	1.902839	0.021744	8.184172e-11	29.5216	1.866364	0.062022	1.420809e-10	29.5533	1.887556	0.067912	1.029881e-10	29.5346	Yes	No	No	No	No	Yes	No	No	No	No	No	No	No	No
31	C7	5c71c009-40d5-4f26-bb9f-90c067a0ae9c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041737	0.002377	0.029309	0.014499999999999997	0.0145	8	29	4	26.5	0.007371	1.898152	0.999046	3.102721e-10	27.5558	27.5558	1.861523	0.076433	5.199970e-10	27.5889	1.874004	0.101732	4.356076e-10	27.5773	1.872326	0.029563	4.460724e-10	27.5788	1.902839	0.021744	2.906426e-10	27.5517	1.866364	0.062022	4.854102e-10	27.5843	1.887556	0.067912	3.598880e-10	27.5651	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	5c71c009-40d5-4f26-bb9f-90c067a0ae9c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040498	0.002377	0.029309	0.014499999999999997	0.0145	8	29	4	26.5	0.007356	1.889767	0.999947	3.481930e-10	27.5663	27.5663	1.861523	0.076433	5.189489e-10	27.5921	1.874004	0.101732	4.347296e-10	27.5805	1.872326	0.029563	4.451733e-10	27.5820	1.902839	0.021744	2.900568e-10	27.5549	1.866364	0.062022	4.844319e-10	27.5876	1.887556	0.067912	3.591626e-10	27.5682	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	94182607-efb1-4d72-b540-7ea72a142934	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.041554	0.002377	0.029309	0.014499999999999997	0.0145	6	31	3	29.0	0.008294	1.923788	0.999999	4.766499e-11	29.8538	29.8538	1.861523	0.076433	1.237588e-10	29.8990	1.874004	0.101732	1.019566e-10	29.8894	1.872326	0.029563	nan	29.8907	1.902839	0.021744	6.547876e-11	29.8683	1.866364	0.062022	1.147795e-10	29.8952	1.887556	0.067912	8.273017e-11	29.8793	Yes	No	No	No	No	Yes	No	No	No	No	No	No	No	No
34	C10	94182607-efb1-4d72-b540-7ea72a142934	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.040011	0.002377	0.029309	0.014499999999999997	0.0145	8	31	4	29.5	0.009185	1.838139	0.999947	1.458560e-10	30.2500	30.2500	1.861523	0.076433	1.004541e-10	30.2347	1.874004	0.101732	8.248137e-11	30.2269	1.872326	0.029563	8.469017e-11	30.2280	1.902839	0.021744	nan	30.2097	1.866364	0.062022	9.304470e-11	30.2317	1.887556	0.067912	6.668677e-11	30.2187	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	No
35	C11	9c00f88e-c073-469a-94ef-c45ee69b98dd	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable	0.034028	0.002377	0.029309	0.014499999999999997	0.0145	7	35	3	34.0	0.009548	1.994612	0.999140	6.091714e-13	34.6051	34.6051	1.861523	0.076433	6.373850e-12	34.6723	1.874004	0.101732	5.078445e-12	34.6652	1.872326	0.029563	nan	34.6661	1.902839	0.021744	nan	34.6494	1.866364	0.062022	5.835122e-12	34.6695	1.887556	0.067912	3.974956e-12	34.6576	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
36	C12	9c00f88e-c073-469a-94ef-c45ee69b98dd	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable	0.039433	0.002377	0.029309	0.014499999999999997	0.0145	9	35	4	33.5	0.008479	1.804023	0.998067	2.209197e-11	34.4094	34.4094	1.861523	0.076433	7.722315e-12	34.3635	1.874004	0.101732	6.173443e-12	34.3543	1.872326	0.029563	nan	34.3555	1.902839	0.021744	nan	34.3340	1.866364	0.062022	7.078800e-12	34.3599	1.887556	0.067912	4.849465e-12	34.3446	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
37	D1	ac50d750-008e-45c2-9e45-2258ef9259ac	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040636	0.002377	0.029309	0.014499999999999997	0.0145	8	29	4	27.5	0.008853	1.945722	0.999614	9.939521e-11	28.2413	28.2413	1.861523	0.076433	3.355089e-10	28.2940	1.874004	0.101732	2.791879e-10	28.2856	1.872326	0.029563	2.861512e-10	28.2867	1.902839	0.021744	1.834547e-10	28.2669	1.866364	0.062022	3.123807e-10	28.2907	1.887556	0.067912	2.290019e-10	28.2767	Yes	No	No	Yes	No	Yes	No	No	No	No	No	No	No	Yes
38	D2	ac50d750-008e-45c2-9e45-2258ef9259ac	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.045342	0.002377	0.029309	0.014499999999999997	0.0145	6	29	4	27.5	0.009410	1.884934	0.999793	2.528837e-10	28.1822	28.1822	1.861523	0.076433	3.566026e-10	28.1959	1.874004	0.101732	2.967406e-10	28.1885	1.872326	0.029563	3.041417e-10	28.1895	1.902839	0.021744	1.949886e-10	28.1722	1.866364	0.062022	3.320202e-10	28.1930	1.887556	0.067912	2.433994e-10	28.1807	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	48ba4fc6-025c-4776-a7d5-debbe06b6cc0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.042683	0.002377	0.029309	0.014499999999999997	0.0145	6	29	4	27.5	0.009241	1.831177	0.999546	5.503304e-10	28.2447	28.2447	1.861523	0.076433	3.502070e-10	28.2250	1.874004	0.101732	2.914186e-10	28.2173	1.872326	0.029563	2.986870e-10	28.2183	1.902839	0.021744	nan	28.2003	1.866364	0.062022	3.260655e-10	28.2220	1.887556	0.067912	2.390341e-10	28.2092	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	No
40	D4	48ba4fc6-025c-4776-a7d5-debbe06b6cc0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.045171	0.002377	0.029309	0.014499999999999997	0.0145	7	29	4	27.5	0.009588	1.961479	0.998919	8.623177e-11	28.1140	28.1140	1.861523	0.076433	3.633605e-10	28.1657	1.874004	0.101732	3.023641e-10	28.1586	1.872326	0.029563	3.099055e-10	28.1595	1.902839	0.021744	1.986839e-10	28.1430	1.866364	0.062022	3.383123e-10	28.1629	1.887556	0.067912	2.480120e-10	28.1511	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
