id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	687d6abe-8e27-4c23-b2cf-f3f3c9f2d25f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.036050	0.002360	0.027797	0.013999999999999999	0.014	7	28	4	26.5	0.007598	1.860369	0.999507	5.448828e-10	27.4846	27.4846	1.849003	0.059290	6.409637e-10	27.4944	1.852198	0.062506	6.122948e-10	27.4916	1.854565	0.024889	5.919184e-10	27.4896	1.859892	0.025274	5.485993e-10	27.4850	1.852401	0.049797	6.105253e-10	27.4915	1.858799	0.047186	5.572093e-10	27.4859	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	687d6abe-8e27-4c23-b2cf-f3f3c9f2d25f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040117	0.002360	0.027797	0.013999999999999999	0.014	6	28	4	26.5	0.007560	1.903407	0.999529	2.957663e-10	27.4573	27.4573	1.849003	0.059290	6.378109e-10	27.5024	1.852198	0.062506	6.092830e-10	27.4996	1.854565	0.024889	5.890068e-10	27.4976	1.859892	0.025274	5.459008e-10	27.4930	1.852401	0.049797	6.075222e-10	27.4995	1.858799	0.047186	5.544685e-10	27.4939	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	aaf80740-ff23-4746-b19f-675f8193ad99	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.073677	0.002360	0.027797	0.013999999999999999	0.014	8	24	4	22.5	0.008143	1.802433	0.999160	1.425460e-08	23.4198	23.4198	1.849003	0.059290	8.029510e-09	23.3816	1.852198	0.062506	7.723530e-09	23.3792	1.854565	0.024889	7.504743e-09	23.3774	1.859892	0.025274	7.035765e-09	23.3733	1.852401	0.049797	7.704575e-09	23.3790	1.858799	0.047186	7.129411e-09	23.3741	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
14	B2	aaf80740-ff23-4746-b19f-675f8193ad99	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.077842	0.002360	0.027797	0.013999999999999999	0.014	9	24	5	22.0	0.006767	1.727638	0.994477	4.040650e-08	23.3296	23.3296	1.849003	0.059290	9.073718e-09	23.1827	1.852198	0.062506	8.735485e-09	23.1794	1.854565	0.024889	8.493454e-09	23.1770	1.859892	0.025274	7.974117e-09	23.1715	1.852401	0.049797	8.714522e-09	23.1792	1.858799	0.047186	8.077878e-09	23.1727	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
15	B3	5e68420a-efbf-44a7-bf89-5bd1975db16a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.042366	0.002360	0.027797	0.013999999999999999	0.014	10	27	4	24.5	0.007563	1.745202	0.999198	8.983939e-09	25.6058	25.6058	1.849003	0.059290	2.181306e-09	25.5019	1.852198	0.062506	2.090950e-09	25.4991	1.854565	0.024889	2.026535e-09	25.4970	1.859892	0.025274	1.889029e-09	25.4924	1.852401	0.049797	2.085362e-09	25.4989	1.858799	0.047186	1.916423e-09	25.4933	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
16	B4	5e68420a-efbf-44a7-bf89-5bd1975db16a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.045194	0.002360	0.027797	0.013999999999999999	0.014	11	27	4	24.5	0.008361	1.804810	0.999816	4.362143e-09	25.3730	25.3730	1.849003	0.059290	2.411559e-09	25.3386	1.852198	0.062506	2.311665e-09	25.3363	1.854565	0.024889	2.240451e-09	25.3345	1.859892	0.025274	2.088430e-09	25.3307	1.852401	0.049797	2.305488e-09	25.3361	1.858799	0.047186	2.118716e-09	25.3315	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
17	B5	ba126fac-8165-449a-9bf6-31c0ae42ca4f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041837	0.002360	0.027797	0.013999999999999999	0.014	10	29	4	26.5	0.006500	1.862660	0.999039	4.512135e-10	27.7335	27.7335	1.849003	0.059290	5.483698e-10	27.7483	1.852198	0.062506	5.238424e-10	27.7448	1.854565	0.024889	5.064096e-10	27.7422	1.859892	0.025274	4.693484e-10	27.7365	1.852401	0.049797	5.223286e-10	27.7445	1.858799	0.047186	4.767146e-10	27.7376	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	ba126fac-8165-449a-9bf6-31c0ae42ca4f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041082	0.002360	0.027797	0.013999999999999999	0.014	10	29	4	26.5	0.006566	1.831242	0.997426	7.153785e-10	27.7515	27.7515	1.849003	0.059290	5.539267e-10	27.7319	1.852198	0.062506	5.291508e-10	27.7284	1.854565	0.024889	5.115413e-10	27.7259	1.859892	0.025274	4.741046e-10	27.7202	1.852401	0.049797	5.276216e-10	27.7282	1.858799	0.047186	4.815454e-10	27.7214	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	82e93b15-fbaa-428a-aa9c-3727dbdfb7c8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043726	0.002360	0.027797	0.013999999999999999	0.014	6	26	4	24.5	0.008205	1.930630	0.999330	8.211563e-10	25.3123	25.3123	1.849003	0.059290	2.366372e-09	25.3694	1.852198	0.062506	2.268350e-09	25.3670	1.854565	0.024889	2.198470e-09	25.3652	1.859892	0.025274	2.049298e-09	25.3612	1.852401	0.049797	2.262288e-09	25.3668	1.858799	0.047186	2.079016e-09	25.3620	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
20	B8	82e93b15-fbaa-428a-aa9c-3727dbdfb7c8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040119	0.002360	0.027797	0.013999999999999999	0.014	8	27	4	24.5	0.006938	1.905585	0.998889	9.561223e-10	25.5889	25.5889	1.849003	0.059290	2.000955e-09	25.6423	1.852198	0.062506	1.918069e-09	25.6391	1.854565	0.024889	1.858981e-09	25.6367	1.859892	0.025274	1.732844e-09	25.6315	1.852401	0.049797	1.912944e-09	25.6389	1.858799	0.047186	1.757973e-09	25.6326	Yes	No	No	Yes	No	Yes	No	No	No	No	No	No	No	Yes
21	B9	60d0fa58-3048-41c3-b4bf-37822d74b150	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040991	0.002360	0.027797	0.013999999999999999	0.014	8	27	3	25.0	0.008922	1.880458	0.999881	1.241282e-09	25.7134	25.7134	1.849003	0.059290	1.892450e-09	25.7330	1.852198	0.062506	1.812494e-09	25.7309	1.854565	0.024889	1.755536e-09	25.7294	1.859892	0.025274	1.634073e-09	25.7261	1.852401	0.049797	1.807552e-09	25.7308	1.858799	0.047186	1.658257e-09	25.7267	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	60d0fa58-3048-41c3-b4bf-37822d74b150	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040464	0.002360	0.027797	0.013999999999999999	0.014	8	27	4	24.5	0.006602	1.939586	0.998459	5.899516e-10	25.6346	25.6346	1.849003	0.059290	1.904225e-09	25.7229	1.852198	0.062506	1.825346e-09	25.7195	1.854565	0.024889	1.769114e-09	25.7170	1.859892	0.025274	1.649075e-09	25.7113	1.852401	0.049797	1.820468e-09	25.7193	1.858799	0.047186	1.672989e-09	25.7125	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
23	B11	1949133b-2386-4ffe-989c-cdf045504fe7	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.037665	0.002360	0.027797	0.013999999999999999	0.014	8	30	4	28.5	0.008242	1.942377	0.999458	4.995046e-11	29.2980	29.2980	1.849003	0.059290	2.033867e-10	29.3619	1.852198	0.062506	1.936198e-10	29.3595	1.854565	0.024889	nan	29.3577	1.859892	0.025274	nan	29.3538	1.852401	0.049797	1.930181e-10	29.3594	1.858799	0.047186	1.749515e-10	29.3546	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
24	B12	1949133b-2386-4ffe-989c-cdf045504fe7	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.037910	0.002360	0.027797	0.013999999999999999	0.014	7	30	5	28.0	0.008106	1.778911	0.998633	8.025705e-10	28.9487	28.9487	1.849003	0.059290	2.719882e-10	28.8891	1.852198	0.062506	2.591507e-10	28.8866	1.854565	0.024889	nan	28.8847	1.859892	0.025274	nan	28.8807	1.852401	0.049797	2.583594e-10	28.8864	1.858799	0.047186	2.345809e-10	28.8815	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
25	C1	029c189d-bc55-4158-b55d-051108bfff39	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051347	0.002360	0.027797	0.013999999999999999	0.014	8	27	4	24.5	0.007730	1.842053	0.999952	2.445087e-09	25.4722	25.4722	1.849003	0.059290	2.229580e-09	25.4663	1.852198	0.062506	2.137223e-09	25.4636	1.854565	0.024889	2.071384e-09	25.4616	1.859892	0.025274	1.930834e-09	25.4571	1.852401	0.049797	2.131513e-09	25.4634	1.858799	0.047186	1.958834e-09	25.4580	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	029c189d-bc55-4158-b55d-051108bfff39	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048510	0.002360	0.027797	0.013999999999999999	0.014	9	27	4	24.5	0.007336	1.822433	0.999988	3.016611e-09	25.5767	25.5767	1.849003	0.059290	2.115977e-09	25.5514	1.852198	0.062506	2.028327e-09	25.5484	1.854565	0.024889	1.965842e-09	25.5462	1.859892	0.025274	1.832454e-09	25.5414	1.852401	0.049797	2.022907e-09	25.5482	1.858799	0.047186	1.859027e-09	25.5424	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	7c53c665-e565-48ca-8a58-a9cd8c896942	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044269	0.002360	0.027797	0.013999999999999999	0.014	8	27	4	25.5	0.010110	1.848195	0.999783	1.594688e-09	26.0300	26.0300	1.849003	0.059290	1.577007e-09	26.0297	1.852198	0.062506	1.509075e-09	26.0282	1.854565	0.024889	1.460719e-09	26.0271	1.859892	0.025274	1.357706e-09	26.0246	1.852401	0.049797	1.504878e-09	26.0281	1.858799	0.047186	1.378204e-09	26.0251	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	7c53c665-e565-48ca-8a58-a9cd8c896942	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.045556	0.002360	0.027797	0.013999999999999999	0.014	8	27	4	25.5	0.010740	1.841917	0.998907	1.847645e-09	25.9340	25.9340	1.849003	0.059290	1.675311e-09	25.9313	1.852198	0.062506	1.603144e-09	25.9301	1.854565	0.024889	1.551774e-09	25.9292	1.859892	0.025274	1.442339e-09	25.9272	1.852401	0.049797	1.598685e-09	25.9300	1.858799	0.047186	1.464115e-09	25.9276	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	32246e3e-2947-4db8-83e8-760b2448b388	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.043008	0.002360	0.027797	0.013999999999999999	0.014	8	29	4	26.5	0.007210	1.776564	0.996274	1.754012e-09	27.6548	27.6548	1.849003	0.059290	6.082443e-10	27.5797	1.852198	0.062506	5.810388e-10	27.5766	1.854565	0.024889	nan	27.5744	1.859892	0.025274	nan	27.5695	1.852401	0.049797	5.793597e-10	27.5765	1.858799	0.047186	5.287654e-10	27.5705	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
30	C6	32246e3e-2947-4db8-83e8-760b2448b388	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.042138	0.002360	0.027797	0.013999999999999999	0.014	8	29	4	26.5	0.007434	1.835208	0.999824	7.647875e-10	27.5426	27.5426	1.849003	0.059290	6.271246e-10	27.5299	1.852198	0.062506	5.990747e-10	27.5271	1.854565	0.024889	5.791383e-10	27.5249	1.859892	0.025274	5.367545e-10	27.5202	1.852401	0.049797	5.973434e-10	27.5269	1.858799	0.047186	5.451786e-10	27.5212	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	7364d0d4-dde5-4273-a423-6502cd5c4b55	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041872	0.002360	0.027797	0.013999999999999999	0.014	6	28	3	26.0	0.008502	1.952342	0.999716	2.371616e-10	26.7456	26.7456	1.849003	0.059290	9.752656e-10	26.8115	1.852198	0.062506	9.324488e-10	26.8093	1.854565	0.024889	9.019940e-10	26.8076	1.859892	0.025274	8.371818e-10	26.8039	1.852401	0.049797	9.298049e-10	26.8091	1.858799	0.047186	8.500712e-10	26.8046	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
32	C8	7364d0d4-dde5-4273-a423-6502cd5c4b55	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039057	0.002360	0.027797	0.013999999999999999	0.014	10	28	5	26.0	0.007633	1.826007	0.996902	1.212367e-09	27.0074	27.0074	1.849003	0.059290	8.756319e-10	26.9869	1.852198	0.062506	8.371892e-10	26.9841	1.854565	0.024889	8.098457e-10	26.9821	1.859892	0.025274	7.516548e-10	26.9775	1.852401	0.049797	8.348154e-10	26.9839	1.858799	0.047186	7.632274e-10	26.9784	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	019d7761-7abc-42a5-9a75-fa39f0cd345f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.042124	0.002360	0.027797	0.013999999999999999	0.014	9	27	4	24.5	0.007334	1.855855	0.999860	1.932014e-09	25.5456	25.5456	1.849003	0.059290	2.115278e-09	25.5519	1.852198	0.062506	2.027657e-09	25.5489	1.854565	0.024889	1.965193e-09	25.5468	1.859892	0.025274	1.831849e-09	25.5419	1.852401	0.049797	2.022239e-09	25.5488	1.858799	0.047186	1.858413e-09	25.5429	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	019d7761-7abc-42a5-9a75-fa39f0cd345f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.038718	0.002360	0.027797	0.013999999999999999	0.014	8	26	4	24.5	0.007483	1.848604	0.999624	2.169809e-09	25.5194	25.5194	1.849003	0.059290	2.158370e-09	25.5191	1.852198	0.062506	2.068963e-09	25.5162	1.854565	0.024889	2.005226e-09	25.5141	1.859892	0.025274	1.869166e-09	25.5094	1.852401	0.049797	2.063435e-09	25.5160	1.858799	0.047186	1.896272e-09	25.5104	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	6ece67e7-b0b8-415d-bbf1-ea866227e8ec	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.031471	0.002360	0.027797	0.013999999999999999	0.014	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.849003	0.059290	nan	nan	1.852198	0.062506	nan	nan	1.854565	0.024889	nan	nan	1.859892	0.025274	nan	nan	1.852401	0.049797	nan	nan	1.858799	0.047186	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
36	C12	6ece67e7-b0b8-415d-bbf1-ea866227e8ec	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable;Cq too high	0.040444	0.002360	0.027797	0.013999999999999999	0.014	5	35	3	34.0	0.005628	1.840789	0.999201	5.498036e-12	35.4935	35.4935	1.849003	0.059290	4.725740e-12	35.4827	1.852198	0.062506	4.456281e-12	35.4785	1.854565	0.024889	4.266913e-12	35.4755	1.859892	0.025274	3.870488e-12	35.4686	1.852401	0.049797	4.439764e-12	35.4783	1.858799	0.047186	3.948598e-12	35.4700	Yes	No	No	No	No	No	No	No	No	Yes	No	No	No	No
37	D1	7ed2938f-0cd8-45a2-85e8-845249551302	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040692	0.002360	0.027797	0.013999999999999999	0.014	10	29	4	27.5	0.009098	1.882095	0.999089	2.548602e-10	28.1815	28.1815	1.849003	0.059290	4.151107e-10	28.2012	1.852198	0.062506	3.958595e-10	28.1993	1.854565	0.024889	3.821974e-10	28.1978	1.859892	0.025274	3.532121e-10	28.1946	1.852401	0.049797	3.946724e-10	28.1991	1.858799	0.047186	3.589665e-10	28.1952	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	7ed2938f-0cd8-45a2-85e8-845249551302	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044516	0.002360	0.027797	0.013999999999999999	0.014	7	29	4	26.5	0.005875	1.850272	0.997051	4.867331e-10	27.9111	27.9111	1.849003	0.059290	4.956628e-10	27.9127	1.852198	0.062506	4.734928e-10	27.9087	1.854565	0.024889	4.577356e-10	27.9058	1.859892	0.025274	4.242366e-10	27.8993	1.852401	0.049797	4.721245e-10	27.9085	1.858799	0.047186	4.308948e-10	27.9006	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	9617fdfe-7697-4409-a089-456ec2e5cc43	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043732	0.002360	0.027797	0.013999999999999999	0.014	8	27	4	25.5	0.010222	1.886622	0.999959	9.540800e-10	25.9954	25.9954	1.849003	0.059290	1.594560e-09	26.0117	1.852198	0.062506	1.525871e-09	26.0102	1.854565	0.024889	1.476977e-09	26.0092	1.859892	0.025274	1.372817e-09	26.0068	1.852401	0.049797	1.521628e-09	26.0101	1.858799	0.047186	1.393544e-09	26.0073	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
40	D4	9617fdfe-7697-4409-a089-456ec2e5cc43	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044893	0.002360	0.027797	0.013999999999999999	0.014	10	27	5	25.0	0.007896	1.750280	0.993451	6.602342e-09	26.0232	26.0232	1.849003	0.059290	1.674735e-09	25.9318	1.852198	0.062506	1.603977e-09	25.9292	1.854565	0.024889	1.553572e-09	25.9273	1.859892	0.025274	1.446083e-09	25.9230	1.852401	0.049797	1.599604e-09	25.9291	1.858799	0.047186	1.467484e-09	25.9239	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
