id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	d2e72a8b-72a4-4c2d-b72c-81cf7c876d1c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.558 < 1.7	0.042564	0.031333	0.163305	0.0815	0.0815	12	20	4	18.5	0.070266	1.558267	0.999363	1.918088e-05	18.8344	18.8344	1.512833	0.073037	3.315948e-05	18.8583	1.510367	0.069813	3.417584e-05	18.8597	1.519623	0.027815	3.052307e-05	18.8544	1.519623	0.027815	3.052307e-05	18.8544	1.512833	0.073037	3.315948e-05	18.8583	1.510367	0.069813	3.417584e-05	18.8597	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	d2e72a8b-72a4-4c2d-b72c-81cf7c876d1c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.562 < 1.7	0.046101	0.031333	0.163305	0.0815	0.0815	11	20	4	18.5	0.072767	1.561646	0.999529	1.908344e-05	18.7543	18.7543	1.512833	0.073037	3.434004e-05	18.7738	1.510367	0.069813	3.539259e-05	18.7749	1.519623	0.027815	3.160977e-05	18.7708	1.519623	0.027815	3.160977e-05	18.7708	1.512833	0.073037	3.434004e-05	18.7738	1.510367	0.069813	3.539259e-05	18.7749	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	f8e1682f-e7f8-45ca-88f4-77d6cb8909d8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau	0.049057	0.031333	0.163305	0.0815	0.0815	6	35	0	nan	nan	nan	nan	nan	nan	nan	1.512833	0.073037	nan	nan	1.510367	0.069813	nan	nan	1.519623	0.027815	nan	nan	1.519623	0.027815	nan	nan	1.512833	0.073037	nan	nan	1.510367	0.069813	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
14	B2	f8e1682f-e7f8-45ca-88f4-77d6cb8909d8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.599 < 1.7	0.047814	0.031333	0.163305	0.0815	0.0815	11	25	3	23.0	0.067185	1.598852	0.999872	1.379378e-06	23.4116	23.4116	1.512833	0.073037	4.921289e-06	23.4666	1.510367	0.069813	5.109515e-06	23.4684	1.519623	0.027815	4.439638e-06	23.4616	1.519623	0.027815	4.439638e-06	23.4616	1.512833	0.073037	4.921289e-06	23.4666	1.510367	0.069813	5.109515e-06	23.4684	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
15	B3	cd986f94-46f4-41c3-96c5-d02a880ec8ba	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.591 < 1.7	0.045103	0.031333	0.163305	0.0815	0.0815	11	21	3	19.0	0.068903	1.590876	0.999927	1.016601e-05	19.3616	19.3616	1.512833	0.073037	2.643679e-05	19.4056	1.510367	0.069813	2.726934e-05	19.4072	1.519623	0.027815	2.428045e-05	19.4012	1.519623	0.027815	2.428045e-05	19.4012	1.512833	0.073037	2.643679e-05	19.4056	1.510367	0.069813	2.726934e-05	19.4072	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
16	B4	cd986f94-46f4-41c3-96c5-d02a880ec8ba	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.543 < 1.7	0.050946	0.031333	0.163305	0.0815	0.0815	11	19	4	17.5	0.081106	1.543465	0.999720	4.077206e-05	17.5112	17.5112	1.512833	0.073037	5.790442e-05	17.5117	1.510367	0.069813	5.958192e-05	17.5117	1.519623	0.027815	5.353984e-05	17.5116	1.519623	0.027815	5.353984e-05	17.5116	1.512833	0.073037	5.790442e-05	17.5117	1.510367	0.069813	5.958192e-05	17.5117	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	7684ab08-ad13-4695-bb35-3a2996f8c350	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.413 < 1.7	0.049197	0.031333	0.163305	0.0815	0.0815	11	19	5	16.0	0.075736	1.413032	0.999923	2.998279e-04	16.2121	16.2121	1.512833	0.073037	1.006111e-04	16.1772	1.510367	0.069813	1.032727e-04	16.1779	1.519623	0.027815	9.365446e-05	16.1753	1.519623	0.027815	9.365446e-05	16.1753	1.512833	0.073037	1.006111e-04	16.1772	1.510367	0.069813	1.032727e-04	16.1779	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
18	B6	7684ab08-ad13-4695-bb35-3a2996f8c350	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.410 < 1.7	0.047733	0.031333	0.163305	0.0815	0.0815	11	19	5	16.0	0.074269	1.409560	0.999930	3.058245e-04	16.2706	16.2706	1.512833	0.073037	9.866236e-05	16.2244	1.510367	0.069813	1.012724e-04	16.2253	1.519623	0.027815	9.184046e-05	16.2220	1.519623	0.027815	9.184046e-05	16.2220	1.512833	0.073037	9.866236e-05	16.2244	1.510367	0.069813	1.012724e-04	16.2253	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
19	B7	563419e3-6df3-4572-a751-2fd46ab408a8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.527 < 1.7	0.048978	0.031333	0.163305	0.0815	0.0815	11	19	4	16.5	0.063772	1.526770	0.999929	5.920623e-05	17.0797	17.0797	1.512833	0.073037	6.887789e-05	17.0925	1.510367	0.069813	7.075773e-05	17.0948	1.519623	0.027815	6.397201e-05	17.0862	1.519623	0.027815	6.397201e-05	17.0862	1.512833	0.073037	6.887789e-05	17.0925	1.510367	0.069813	7.075773e-05	17.0948	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	563419e3-6df3-4572-a751-2fd46ab408a8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.516 < 1.7	0.044962	0.031333	0.163305	0.0815	0.0815	11	19	4	17.5	0.085132	1.516454	0.999723	5.828819e-05	17.3953	17.3953	1.512833	0.073037	6.077829e-05	17.3947	1.510367	0.069813	6.253904e-05	17.3943	1.519623	0.027815	5.619708e-05	17.3958	1.519623	0.027815	5.619708e-05	17.3958	1.512833	0.073037	6.077829e-05	17.3947	1.510367	0.069813	6.253904e-05	17.3943	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	b81dbfed-2d37-4cb9-8f48-7f821368e7ca	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.457 < 1.7	0.045946	0.031333	0.163305	0.0815	0.0815	11	19	4	16.5	0.075607	1.456793	0.999804	1.522293e-04	16.6995	16.6995	1.512833	0.073037	8.165973e-05	16.6813	1.510367	0.069813	8.388841e-05	16.6820	1.519623	0.027815	7.584345e-05	16.6794	1.519623	0.027815	7.584345e-05	16.6794	1.512833	0.073037	8.165973e-05	16.6813	1.510367	0.069813	8.388841e-05	16.6820	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
22	B10	b81dbfed-2d37-4cb9-8f48-7f821368e7ca	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.451 < 1.7	0.045730	0.031333	0.163305	0.0815	0.0815	11	19	4	16.5	0.078883	1.450541	0.999915	1.705043e-04	16.5878	16.5878	1.512833	0.073037	8.519783e-05	16.5788	1.510367	0.069813	8.752307e-05	16.5792	1.519623	0.027815	7.912954e-05	16.5780	1.519623	0.027815	7.912954e-05	16.5780	1.512833	0.073037	8.519783e-05	16.5788	1.510367	0.069813	8.752307e-05	16.5792	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
23	B11	9e2d5ef3-3b77-4564-be4b-f74729e73db8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.510 < 1.7	0.045779	0.031333	0.163305	0.0815	0.0815	11	19	4	17.5	0.068035	1.510488	0.999864	4.990949e-05	17.9378	17.9378	1.512833	0.073037	4.857250e-05	17.9362	1.510367	0.069813	4.997965e-05	17.9379	1.519623	0.027815	4.491132e-05	17.9315	1.519623	0.027815	4.491132e-05	17.9315	1.512833	0.073037	4.857250e-05	17.9362	1.510367	0.069813	4.997965e-05	17.9379	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	9e2d5ef3-3b77-4564-be4b-f74729e73db8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.512 < 1.7	0.047541	0.031333	0.163305	0.0815	0.0815	11	19	4	17.5	0.072879	1.512003	0.999897	5.253291e-05	17.7704	17.7704	1.512833	0.073037	5.203069e-05	17.7701	1.510367	0.069813	5.353802e-05	17.7711	1.519623	0.027815	4.810884e-05	17.7672	1.519623	0.027815	4.810884e-05	17.7672	1.512833	0.073037	5.203069e-05	17.7701	1.510367	0.069813	5.353802e-05	17.7711	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
25	C1	d5c533b3-8644-473e-b26b-530265ee5ec8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau	0.054423	0.031333	0.163305	0.0815	0.0815	8	35	0	nan	nan	nan	nan	nan	nan	nan	1.512833	0.073037	nan	nan	1.510367	0.069813	nan	nan	1.519623	0.027815	nan	nan	1.519623	0.027815	nan	nan	1.512833	0.073037	nan	nan	1.510367	0.069813	nan	nan	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
26	C2	d5c533b3-8644-473e-b26b-530265ee5ec8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.582 < 1.7	0.045888	0.031333	0.163305	0.0815	0.0815	11	24	4	22.5	0.069894	1.582252	0.999593	2.294752e-06	22.8348	22.8348	1.512833	0.073037	6.297057e-06	22.8711	1.510367	0.069813	6.532569e-06	22.8726	1.519623	0.027815	5.693492e-06	22.8671	1.519623	0.027815	5.693492e-06	22.8671	1.512833	0.073037	6.297057e-06	22.8711	1.510367	0.069813	6.532569e-06	22.8726	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	0fa8e69a-9e65-422a-b3ae-97d3dcb6d78e	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.535 < 1.7	0.046915	0.031333	0.163305	0.0815	0.0815	11	20	4	17.5	0.063251	1.535432	0.999934	3.483635e-05	18.0911	18.0911	1.512833	0.073037	4.515702e-05	18.1123	1.510367	0.069813	4.646522e-05	18.1147	1.519623	0.027815	4.175328e-05	18.1058	1.519623	0.027815	4.175328e-05	18.1058	1.512833	0.073037	4.515702e-05	18.1123	1.510367	0.069813	4.646522e-05	18.1147	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	0fa8e69a-9e65-422a-b3ae-97d3dcb6d78e	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.487 < 1.7	0.052109	0.031333	0.163305	0.0815	0.0815	11	18	5	16.0	0.071225	1.486595	0.999892	1.251843e-04	16.3399	16.3399	1.512833	0.073037	9.461857e-05	16.3255	1.510367	0.069813	9.712165e-05	16.3268	1.519623	0.027815	8.807628e-05	16.3220	1.519623	0.027815	8.807628e-05	16.3220	1.512833	0.073037	9.461857e-05	16.3255	1.510367	0.069813	9.712165e-05	16.3268	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	9287e15e-39a5-4e04-8841-d7305c445a28	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.459 < 1.7	0.049718	0.031333	0.163305	0.0815	0.0815	11	21	5	18.0	0.071745	1.459260	0.999915	7.968967e-05	18.3373	18.3373	1.512833	0.073037	4.164404e-05	18.3079	1.510367	0.069813	4.288545e-05	18.3092	1.519623	0.027815	3.841897e-05	18.3046	1.519623	0.027815	3.841897e-05	18.3046	1.512833	0.073037	4.164404e-05	18.3079	1.510367	0.069813	4.288545e-05	18.3092	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	9287e15e-39a5-4e04-8841-d7305c445a28	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.459 < 1.7	0.048569	0.031333	0.163305	0.0815	0.0815	12	21	5	18.0	0.069240	1.459278	0.999926	7.689090e-05	18.4313	18.4313	1.512833	0.073037	4.018998e-05	18.3938	1.510367	0.069813	4.138804e-05	18.3954	1.519623	0.027815	3.707752e-05	18.3896	1.519623	0.027815	3.707752e-05	18.3896	1.512833	0.073037	4.018998e-05	18.3938	1.510367	0.069813	4.138804e-05	18.3954	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
31	C7	31faf77d-d81d-483b-ade9-7c89e2767289	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.604 < 1.7	0.048586	0.031333	0.163305	0.0815	0.0815	11	20	4	18.5	0.079079	1.604424	0.999325	1.257936e-05	18.5638	18.5638	1.512833	0.073037	3.731870e-05	18.5728	1.510367	0.069813	3.846254e-05	18.5731	1.519623	0.027815	3.435160e-05	18.5721	1.519623	0.027815	3.435160e-05	18.5721	1.512833	0.073037	3.731870e-05	18.5728	1.510367	0.069813	3.846254e-05	18.5731	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
32	C8	31faf77d-d81d-483b-ade9-7c89e2767289	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.602 < 1.7	0.046491	0.031333	0.163305	0.0815	0.0815	11	20	4	18.5	0.077495	1.601961	0.999503	1.268279e-05	18.6069	18.6069	1.512833	0.073037	3.657114e-05	18.6217	1.510367	0.069813	3.769207e-05	18.6222	1.519623	0.027815	3.366348e-05	18.6204	1.519623	0.027815	3.366348e-05	18.6204	1.512833	0.073037	3.657114e-05	18.6217	1.510367	0.069813	3.769207e-05	18.6222	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
33	C9	0b014df7-edf0-4da2-a6d3-4059184503ef	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.471 < 1.7	0.049009	0.031333	0.163305	0.0815	0.0815	12	18	4	16.5	0.082237	1.470861	0.999838	1.412966e-04	16.4767	16.4767	1.512833	0.073037	8.882041e-05	16.4783	1.510367	0.069813	9.124452e-05	16.4782	1.519623	0.027815	8.249410e-05	16.4785	1.519623	0.027815	8.249410e-05	16.4785	1.512833	0.073037	8.882041e-05	16.4783	1.510367	0.069813	9.124452e-05	16.4782	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	0b014df7-edf0-4da2-a6d3-4059184503ef	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.474 < 1.7	0.046585	0.031333	0.163305	0.0815	0.0815	11	18	4	16.5	0.081264	1.473850	0.999698	1.350270e-04	16.5075	16.5075	1.512833	0.073037	8.777034e-05	16.5070	1.510367	0.069813	9.016579e-05	16.5070	1.519623	0.027815	8.151883e-05	16.5069	1.519623	0.027815	8.151883e-05	16.5069	1.512833	0.073037	8.777034e-05	16.5070	1.510367	0.069813	9.016579e-05	16.5070	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	980c1b0a-8832-4e23-b061-9d1d2ef7d986	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.423 < 1.7	0.039494	0.031333	0.163305	0.0815	0.0815	11	20	5	18.0	0.073119	1.422826	0.999826	1.280255e-04	18.3077	18.3077	1.512833	0.073037	4.244143e-05	18.2621	1.510367	0.069813	4.370661e-05	18.2632	1.519623	0.027815	3.915461e-05	18.2593	1.519623	0.027815	3.915461e-05	18.2593	1.512833	0.073037	4.244143e-05	18.2621	1.510367	0.069813	4.370661e-05	18.2632	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
36	C12	980c1b0a-8832-4e23-b061-9d1d2ef7d986	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.429 < 1.7	0.045779	0.031333	0.163305	0.0815	0.0815	12	20	4	17.5	0.074759	1.428779	0.999868	1.451349e-04	17.7420	17.7420	1.512833	0.073037	5.337254e-05	17.7086	1.510367	0.069813	5.491874e-05	17.7094	1.519623	0.027815	4.934955e-05	17.7063	1.519623	0.027815	4.934955e-05	17.7063	1.512833	0.073037	5.337254e-05	17.7086	1.510367	0.069813	5.491874e-05	17.7094	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
37	D1	1662de4b-5c10-40e5-906d-a96b220133ed	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau	0.051817	0.031333	0.163305	0.0815	0.0815	8	35	0	nan	nan	nan	nan	nan	nan	nan	1.512833	0.073037	nan	nan	1.510367	0.069813	nan	nan	1.519623	0.027815	nan	nan	1.519623	0.027815	nan	nan	1.512833	0.073037	nan	nan	1.510367	0.069813	nan	nan	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
38	D2	1662de4b-5c10-40e5-906d-a96b220133ed	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.459 < 1.7	0.053989	0.031333	0.163305	0.0815	0.0815	12	19	4	16.5	0.068643	1.458878	0.999871	1.349842e-04	16.9546	16.9546	1.512833	0.073037	7.413851e-05	16.9147	1.510367	0.069813	7.616192e-05	16.9164	1.519623	0.027815	6.885794e-05	16.9103	1.519623	0.027815	6.885794e-05	16.9103	1.512833	0.073037	7.413851e-05	16.9147	1.510367	0.069813	7.616192e-05	16.9164	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
39	D3	faadf2a0-1523-4c3b-8459-ef42579629ed	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.517 < 1.7	0.049954	0.031333	0.163305	0.0815	0.0815	11	18	4	16.5	0.076281	1.516558	0.999774	7.911226e-05	16.6589	16.6589	1.512833	0.073037	8.238813e-05	16.6599	1.510367	0.069813	8.463669e-05	16.6605	1.519623	0.027815	7.651997e-05	16.6581	1.519623	0.027815	7.651997e-05	16.6581	1.512833	0.073037	8.238813e-05	16.6599	1.510367	0.069813	8.463669e-05	16.6605	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
