id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	082833a6-db6c-498b-9172-7e80e6b9fd6a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.631 < 1.7	0.066647	0.034754	0.228560	0.1145	0.1145	11	24	4	21.5	0.087943	1.630988	0.999842	2.379646e-06	22.0394	22.0394	1.602430	0.035974	3.478982e-06	22.0596	1.601498	0.035739	3.522773e-06	22.0603	1.604724	0.021776	3.373631e-06	22.0579	1.603699	0.022249	3.420292e-06	22.0587	1.602430	0.035974	3.478982e-06	22.0596	1.601498	0.035739	3.522773e-06	22.0603	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	082833a6-db6c-498b-9172-7e80e6b9fd6a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.618 < 1.7	0.063795	0.034754	0.228560	0.1145	0.1145	11	24	4	21.5	0.086724	1.617988	0.999790	2.787231e-06	22.0774	22.0774	1.602430	0.035974	3.430751e-06	22.0892	1.601498	0.035739	3.473936e-06	22.0900	1.604724	0.021776	3.326861e-06	22.0875	1.603699	0.022249	3.372875e-06	22.0883	1.602430	0.035974	3.430751e-06	22.0892	1.601498	0.035739	3.473936e-06	22.0900	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	489d5961-d5a4-47c7-94f6-c166be6cb71a	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.615 < 1.7	0.103484	0.034754	0.228560	0.1145	0.1145	12	21	4	18.5	0.087818	1.614709	0.999793	1.241191e-05	19.0537	19.0537	1.602430	0.035974	1.429454e-05	19.0627	1.601498	0.035739	1.444923e-05	19.0634	1.604724	0.021776	1.392128e-05	19.0610	1.603699	0.022249	1.408680e-05	19.0617	1.602430	0.035974	1.429454e-05	19.0627	1.601498	0.035739	1.444923e-05	19.0634	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	489d5961-d5a4-47c7-94f6-c166be6cb71a	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.611 < 1.7	0.102970	0.034754	0.228560	0.1145	0.1145	11	21	4	18.5	0.085032	1.611035	0.999500	1.253550e-05	19.1239	19.1239	1.602430	0.035974	1.384110e-05	19.1310	1.601498	0.035739	1.399088e-05	19.1318	1.604724	0.021776	1.347968e-05	19.1291	1.603699	0.022249	1.363995e-05	19.1300	1.602430	0.035974	1.384110e-05	19.1310	1.601498	0.035739	1.399088e-05	19.1318	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	70b55b00-48ac-4971-bbc5-8bee44e15b04	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.551 < 1.7	0.066197	0.034754	0.228560	0.1145	0.1145	11	24	5	22.0	0.084416	1.550592	0.999936	5.438472e-06	22.6949	22.6949	1.602430	0.035974	2.638056e-06	22.6465	1.601498	0.035739	2.672039e-06	22.6473	1.604724	0.021776	2.556341e-06	22.6445	1.603699	0.022249	2.592526e-06	22.6454	1.602430	0.035974	2.638056e-06	22.6465	1.601498	0.035739	2.672039e-06	22.6473	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
16	B4	70b55b00-48ac-4971-bbc5-8bee44e15b04	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.555 < 1.7	0.064688	0.034754	0.228560	0.1145	0.1145	12	24	5	22.0	0.086021	1.554760	0.999800	5.224146e-06	22.6480	22.6480	1.602430	0.035974	2.688234e-06	22.6065	1.601498	0.035739	2.722864e-06	22.6072	1.604724	0.021776	2.604965e-06	22.6047	1.603699	0.022249	2.641838e-06	22.6055	1.602430	0.035974	2.688234e-06	22.6065	1.601498	0.035739	2.722864e-06	22.6072	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
17	B5	3e72a456-dc74-41ed-9f5c-1e1523270efc	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.639 < 1.7	0.064352	0.034754	0.228560	0.1145	0.1145	11	26	3	24.0	0.090441	1.638635	0.999891	6.438660e-07	24.4776	24.4776	1.602430	0.035974	1.100697e-06	24.5002	1.601498	0.035739	1.116175e-06	24.5009	1.604724	0.021776	1.063556e-06	24.4987	1.603699	0.022249	1.079990e-06	24.4994	1.602430	0.035974	1.100697e-06	24.5002	1.601498	0.035739	1.116175e-06	24.5009	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	3e72a456-dc74-41ed-9f5c-1e1523270efc	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.612 < 1.7	0.062747	0.034754	0.228560	0.1145	0.1145	11	26	4	24.5	0.107342	1.612370	0.999575	8.869225e-07	24.6351	24.6351	1.602430	0.035974	1.032003e-06	24.6369	1.601498	0.035739	1.046819e-06	24.6371	1.604724	0.021776	9.964672e-07	24.6365	1.603699	0.022249	1.012188e-06	24.6367	1.602430	0.035974	1.032003e-06	24.6369	1.601498	0.035739	1.046819e-06	24.6371	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	190b8412-ce46-443e-b0c6-241deb5d6b69	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.594 < 1.7	0.066955	0.034754	0.228560	0.1145	0.1145	11	25	4	22.5	0.077008	1.594465	0.999954	2.126647e-06	23.3502	23.3502	1.602430	0.035974	1.901098e-06	23.3413	1.601498	0.035739	1.926148e-06	23.3423	1.604724	0.021776	1.840894e-06	23.3387	1.603699	0.022249	1.867549e-06	23.3398	1.602430	0.035974	1.901098e-06	23.3413	1.601498	0.035739	1.926148e-06	23.3423	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	190b8412-ce46-443e-b0c6-241deb5d6b69	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.583 < 1.7	0.062149	0.034754	0.228560	0.1145	0.1145	11	25	5	23.0	0.092229	1.583495	0.999574	2.364186e-06	23.4706	23.4706	1.602430	0.035974	1.798659e-06	23.4587	1.601498	0.035739	1.822890e-06	23.4593	1.604724	0.021776	1.740454e-06	23.4573	1.603699	0.022249	1.766219e-06	23.4580	1.602430	0.035974	1.798659e-06	23.4587	1.601498	0.035739	1.822890e-06	23.4593	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	e85e9c98-7ddf-4e0c-8b0a-82da716df2b7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.588 < 1.7	0.062585	0.034754	0.228560	0.1145	0.1145	11	24	4	22.5	0.101013	1.587505	0.999619	3.078158e-06	22.7712	22.7712	1.602430	0.035974	2.493727e-06	22.7658	1.601498	0.035739	2.526587e-06	22.7661	1.604724	0.021776	2.414756e-06	22.7650	1.603699	0.022249	2.449719e-06	22.7653	1.602430	0.035974	2.493727e-06	22.7658	1.601498	0.035739	2.526587e-06	22.7661	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	e85e9c98-7ddf-4e0c-8b0a-82da716df2b7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.569 < 1.7	0.060365	0.034754	0.228560	0.1145	0.1145	11	24	4	22.5	0.105515	1.568555	0.999587	4.212809e-06	22.6815	22.6815	1.602430	0.035974	2.604870e-06	22.6733	1.601498	0.035739	2.639193e-06	22.6735	1.604724	0.021776	2.522379e-06	22.6728	1.603699	0.022249	2.558900e-06	22.6730	1.602430	0.035974	2.604870e-06	22.6733	1.601498	0.035739	2.639193e-06	22.6735	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	d255030c-c9ea-484d-a222-952068d8acee	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.552 < 1.7	0.064645	0.034754	0.228560	0.1145	0.1145	12	25	4	22.5	0.079162	1.551649	0.999978	4.033346e-06	23.3401	23.3401	1.602430	0.035974	1.954281e-06	23.2827	1.601498	0.035739	1.980032e-06	23.2837	1.604724	0.021776	1.892393e-06	23.2804	1.603699	0.022249	1.919793e-06	23.2814	1.602430	0.035974	1.954281e-06	23.2827	1.601498	0.035739	1.980032e-06	23.2837	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
24	B12	d255030c-c9ea-484d-a222-952068d8acee	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.513 < 1.7	0.060471	0.034754	0.228560	0.1145	0.1145	11	25	4	22.5	0.094365	1.512520	0.999925	8.541505e-06	22.9674	22.9674	1.602430	0.035974	2.329606e-06	22.9102	1.601498	0.035739	2.360303e-06	22.9107	1.604724	0.021776	2.255832e-06	22.9089	1.603699	0.022249	2.288494e-06	22.9095	1.602430	0.035974	2.329606e-06	22.9102	1.601498	0.035739	2.360303e-06	22.9107	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	114aedf7-06b8-4fb5-b22e-fee6c93d268b	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.631 < 1.7	0.067777	0.034754	0.228560	0.1145	0.1145	12	23	4	21.5	0.101434	1.631075	0.999361	2.741531e-06	21.7477	21.7477	1.602430	0.035974	4.012664e-06	21.7570	1.601498	0.035739	4.063173e-06	21.7573	1.604724	0.021776	3.891153e-06	21.7562	1.603699	0.022249	3.944971e-06	21.7565	1.602430	0.035974	4.012664e-06	21.7570	1.601498	0.035739	4.063173e-06	21.7573	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	114aedf7-06b8-4fb5-b22e-fee6c93d268b	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.636 < 1.7	0.071346	0.034754	0.228560	0.1145	0.1145	11	23	4	21.5	0.103072	1.636455	0.999329	2.595385e-06	21.7135	21.7135	1.602430	0.035974	4.077459e-06	21.7230	1.601498	0.035739	4.128784e-06	21.7233	1.604724	0.021776	3.953986e-06	21.7223	1.603699	0.022249	4.008673e-06	21.7226	1.602430	0.035974	4.077459e-06	21.7230	1.601498	0.035739	4.128784e-06	21.7233	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	76a7799e-56aa-4b57-b345-519a78e00e80	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.608 < 1.7	0.066938	0.034754	0.228560	0.1145	0.1145	11	25	4	22.5	0.086942	1.607528	0.999942	1.998323e-06	23.0800	23.0800	1.602430	0.035974	2.146352e-06	23.0839	1.601498	0.035739	2.174634e-06	23.0846	1.604724	0.021776	2.078382e-06	23.0822	1.603699	0.022249	2.108475e-06	23.0829	1.602430	0.035974	2.146352e-06	23.0839	1.601498	0.035739	2.174634e-06	23.0846	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	76a7799e-56aa-4b57-b345-519a78e00e80	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.614 < 1.7	0.066883	0.034754	0.228560	0.1145	0.1145	12	25	4	22.5	0.085732	1.613908	0.999819	1.802488e-06	23.1045	23.1045	1.602430	0.035974	2.116473e-06	23.1137	1.601498	0.035739	2.144361e-06	23.1144	1.604724	0.021776	2.049449e-06	23.1118	1.603699	0.022249	2.079123e-06	23.1126	1.602430	0.035974	2.116473e-06	23.1137	1.601498	0.035739	2.144361e-06	23.1144	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	c62edce9-7598-4682-a73e-f92fd0a04d65	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.662 < 1.7	0.069442	0.034754	0.228560	0.1145	0.1145	11	26	4	24.5	0.087881	1.662136	0.999696	3.448005e-07	25.0207	25.0207	1.602430	0.035974	8.449058e-07	25.0611	1.601498	0.035739	8.570356e-07	25.0618	1.604724	0.021776	8.158125e-07	25.0594	1.603699	0.022249	8.286828e-07	25.0602	1.602430	0.035974	8.449058e-07	25.0611	1.601498	0.035739	8.570356e-07	25.0618	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	c62edce9-7598-4682-a73e-f92fd0a04d65	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.661 < 1.7	0.065102	0.034754	0.228560	0.1145	0.1145	10	26	4	24.5	0.083351	1.661330	0.999498	3.309346e-07	25.1255	25.1255	1.602430	0.035974	8.013545e-07	25.1734	1.601498	0.035739	8.128591e-07	25.1742	1.604724	0.021776	7.737608e-07	25.1713	1.603699	0.022249	7.859678e-07	25.1722	1.602430	0.035974	8.013545e-07	25.1734	1.601498	0.035739	8.128591e-07	25.1742	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
31	C7	2ff845ea-1f97-4290-a121-c409e7adb864	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.633 < 1.7	0.065226	0.034754	0.228560	0.1145	0.1145	11	25	4	23.5	0.097382	1.632506	0.999565	9.691453e-07	23.8304	23.8304	1.602430	0.035974	1.500271e-06	23.8434	1.601498	0.035739	1.520924e-06	23.8439	1.604724	0.021776	1.450684e-06	23.8424	1.603699	0.022249	1.472629e-06	23.8429	1.602430	0.035974	1.500271e-06	23.8434	1.601498	0.035739	1.520924e-06	23.8439	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	2ff845ea-1f97-4290-a121-c409e7adb864	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.622 < 1.7	0.063465	0.034754	0.228560	0.1145	0.1145	11	25	4	23.5	0.103903	1.621650	0.999449	1.209593e-06	23.7009	23.7009	1.602430	0.035974	1.600739e-06	23.7060	1.601498	0.035739	1.622775e-06	23.7062	1.604724	0.021776	1.547831e-06	23.7053	1.603699	0.022249	1.571246e-06	23.7056	1.602430	0.035974	1.600739e-06	23.7060	1.601498	0.035739	1.622775e-06	23.7062	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	13487035-d6a6-41b5-8159-e0e8ee100ba9	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.580 < 1.7	0.064495	0.034754	0.228560	0.1145	0.1145	12	24	4	22.5	0.103625	1.580036	0.999764	3.511206e-06	22.7182	22.7182	1.602430	0.035974	2.558206e-06	22.7116	1.601498	0.035739	2.591915e-06	22.7119	1.604724	0.021776	2.477193e-06	22.7110	1.603699	0.022249	2.513060e-06	22.7113	1.602430	0.035974	2.558206e-06	22.7116	1.601498	0.035739	2.591915e-06	22.7119	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	13487035-d6a6-41b5-8159-e0e8ee100ba9	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.586 < 1.7	0.064921	0.034754	0.228560	0.1145	0.1145	11	24	4	22.5	0.099753	1.586393	0.999870	3.088031e-06	22.7988	22.7988	1.602430	0.035974	2.462615e-06	22.7924	1.601498	0.035739	2.495065e-06	22.7928	1.604724	0.021776	2.384629e-06	22.7915	1.603699	0.022249	2.419156e-06	22.7919	1.602430	0.035974	2.462615e-06	22.7924	1.601498	0.035739	2.495065e-06	22.7928	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	09f32c7b-cdec-4009-bb68-c39d9f2a6e99	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.607 < 1.7	0.065722	0.034754	0.228560	0.1145	0.1145	11	26	4	23.5	0.086122	1.607417	0.999852	1.233366e-06	24.1001	24.1001	1.602430	0.035974	1.326807e-06	24.1040	1.601498	0.035739	1.345072e-06	24.1048	1.604724	0.021776	1.282953e-06	24.1022	1.603699	0.022249	1.302361e-06	24.1030	1.602430	0.035974	1.326807e-06	24.1040	1.601498	0.035739	1.345072e-06	24.1048	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	09f32c7b-cdec-4009-bb68-c39d9f2a6e99	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.591 < 1.7	0.064896	0.034754	0.228560	0.1145	0.1145	12	25	4	23.5	0.096150	1.591453	0.999807	1.740983e-06	23.8759	23.8759	1.602430	0.035974	1.481299e-06	23.8704	1.601498	0.035739	1.501692e-06	23.8709	1.604724	0.021776	1.432340e-06	23.8693	1.603699	0.022249	1.454007e-06	23.8698	1.602430	0.035974	1.481299e-06	23.8704	1.601498	0.035739	1.501692e-06	23.8709	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	e15907e7-08c7-4fe0-82c2-50be2267a242	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.675 < 1.7	0.059601	0.034754	0.228560	0.1145	0.1145	11	26	3	24.0	0.087296	1.675481	0.999682	3.644577e-07	24.5256	24.5256	1.602430	0.035974	1.062420e-06	24.5753	1.601498	0.035739	1.077359e-06	24.5760	1.604724	0.021776	1.026571e-06	24.5736	1.603699	0.022249	1.042433e-06	24.5743	1.602430	0.035974	1.062420e-06	24.5753	1.601498	0.035739	1.077359e-06	24.5760	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
38	D2	e15907e7-08c7-4fe0-82c2-50be2267a242	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.666 < 1.7	0.062699	0.034754	0.228560	0.1145	0.1145	12	26	3	24.0	0.096585	1.666486	0.999845	4.588494e-07	24.3332	24.3332	1.602430	0.035974	1.175469e-06	24.3609	1.601498	0.035739	1.191997e-06	24.3613	1.604724	0.021776	1.135805e-06	24.3598	1.603699	0.022249	1.153355e-06	24.3603	1.602430	0.035974	1.175469e-06	24.3609	1.601498	0.035739	1.191997e-06	24.3613	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
