id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	fa311315-2297-4535-a2c9-0804ddea98c6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041353	0.002541	0.026424	0.013	0.013	9	23	4	21.5	0.007109	1.834794	0.998924	1.529994e-08	22.4945	22.4945	1.796308	0.071628	2.413390e-08	22.5304	1.800320	0.065073	2.300375e-08	22.5265	1.807040	0.019601	2.123300e-08	22.5201	1.807040	0.019601	2.123300e-08	22.5201	1.796308	0.071628	2.413390e-08	22.5304	1.800320	0.065073	2.300375e-08	22.5265	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	fa311315-2297-4535-a2c9-0804ddea98c6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.045886	0.002541	0.026424	0.013	0.013	7	23	4	21.5	0.007400	1.821640	0.999987	1.858899e-08	22.4396	22.4396	1.796308	0.071628	2.511967e-08	22.4621	1.800320	0.065073	2.394336e-08	22.4585	1.807040	0.019601	2.210029e-08	22.4524	1.807040	0.019601	2.210029e-08	22.4524	1.796308	0.071628	2.511967e-08	22.4621	1.800320	0.065073	2.394336e-08	22.4585	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	309312f0-2ff4-48fd-b3a2-3d3fc6b3a1be	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.033155	0.002541	0.026424	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	1.807040	0.019601	nan	nan	1.807040	0.019601	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
14	B2	309312f0-2ff4-48fd-b3a2-3d3fc6b3a1be	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.037025	0.002541	0.026424	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	1.807040	0.019601	nan	nan	1.807040	0.019601	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
15	B3	961eada8-6a7f-4f85-85f4-da36a0267951	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051155	0.002541	0.026424	0.013	0.013	8	23	4	21.5	0.008330	1.784277	0.998951	3.267443e-08	22.2687	22.2687	1.796308	0.071628	2.827875e-08	22.2599	1.800320	0.065073	2.695451e-08	22.2570	1.807040	0.019601	2.487964e-08	22.2522	1.807040	0.019601	2.487964e-08	22.2522	1.796308	0.071628	2.827875e-08	22.2599	1.800320	0.065073	2.695451e-08	22.2570	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	961eada8-6a7f-4f85-85f4-da36a0267951	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.055294	0.002541	0.026424	0.013	0.013	5	23	4	21.5	0.007982	1.910315	0.999650	7.217161e-09	22.2535	22.2535	1.796308	0.071628	2.709769e-08	22.3327	1.800320	0.065073	2.582875e-08	22.3295	1.807040	0.019601	2.384054e-08	22.3243	1.807040	0.019601	2.384054e-08	22.3243	1.796308	0.071628	2.709769e-08	22.3327	1.800320	0.065073	2.582875e-08	22.3295	Yes	No	No	Yes	No	Yes	Yes	No	No	Yes	No	No	No	No
17	B5	2dd0b97f-c67f-4832-8cb0-3edc5296178a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053231	0.002541	0.026424	0.013	0.013	10	24	4	21.5	0.008693	1.734010	0.998040	6.303189e-08	22.2311	22.2311	1.796308	0.071628	2.951090e-08	22.1870	1.800320	0.065073	2.812896e-08	22.1844	1.807040	0.019601	2.596369e-08	22.1801	1.807040	0.019601	2.596369e-08	22.1801	1.796308	0.071628	2.951090e-08	22.1870	1.800320	0.065073	2.812896e-08	22.1844	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
18	B6	2dd0b97f-c67f-4832-8cb0-3edc5296178a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052776	0.002541	0.026424	0.013	0.013	8	24	4	21.5	0.007763	1.800630	0.999350	2.502766e-08	22.3766	22.3766	1.796308	0.071628	2.635452e-08	22.3802	1.800320	0.065073	2.512038e-08	22.3768	1.807040	0.019601	2.318670e-08	22.3713	1.807040	0.019601	2.318670e-08	22.3713	1.796308	0.071628	2.635452e-08	22.3802	1.800320	0.065073	2.512038e-08	22.3768	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	1839cdb1-4ee0-4377-9000-d0f34479eb19	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.069119	0.002541	0.026424	0.013	0.013	10	25	4	22.5	0.006847	1.798424	0.999915	1.260245e-08	23.5923	23.5923	1.796308	0.071628	1.294062e-08	23.5945	1.800320	0.065073	1.230715e-08	23.5903	1.807040	0.019601	1.131754e-08	23.5835	1.807040	0.019601	1.131754e-08	23.5835	1.796308	0.071628	1.294062e-08	23.5945	1.800320	0.065073	1.230715e-08	23.5903	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	1839cdb1-4ee0-4377-9000-d0f34479eb19	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.062530	0.002541	0.026424	0.013	0.013	9	25	4	23.5	0.010340	1.814611	0.999785	8.572415e-09	23.8842	23.8842	1.796308	0.071628	1.087841e-08	23.8909	1.800320	0.065073	1.032283e-08	23.8894	1.807040	0.019601	9.457484e-09	23.8869	1.807040	0.019601	9.457484e-09	23.8869	1.796308	0.071628	1.087841e-08	23.8909	1.800320	0.065073	1.032283e-08	23.8894	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	734bf9d8-1fe2-44fc-b76c-e1256ed706f9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.050103	0.002541	0.026424	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	1.807040	0.019601	nan	nan	1.807040	0.019601	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
22	B10	734bf9d8-1fe2-44fc-b76c-e1256ed706f9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.050921	0.002541	0.026424	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	1.807040	0.019601	nan	nan	1.807040	0.019601	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
23	B11	a279eb3d-882d-4162-85d5-4c460e3d6e3b	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.047431	0.002541	0.026424	0.013	0.013	6	24	3	22.0	0.007258	1.951352	0.999969	2.974470e-09	22.8719	22.8719	1.796308	0.071628	1.838283e-08	22.9952	1.800320	0.065073	1.750246e-08	22.9914	1.807040	0.019601	1.612512e-08	22.9851	1.807040	0.019601	1.612512e-08	22.9851	1.796308	0.071628	1.838283e-08	22.9952	1.800320	0.065073	1.750246e-08	22.9914	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
24	B12	a279eb3d-882d-4162-85d5-4c460e3d6e3b	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.047830	0.002541	0.026424	0.013	0.013	9	24	4	21.5	0.006654	1.800026	0.999841	2.160844e-08	22.6393	22.6393	1.796308	0.071628	2.259051e-08	22.6433	1.800320	0.065073	2.153264e-08	22.6389	1.807040	0.019601	1.987513e-08	22.6318	1.807040	0.019601	1.987513e-08	22.6318	1.796308	0.071628	2.259051e-08	22.6433	1.800320	0.065073	2.153264e-08	22.6389	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
25	C1	7a303006-618d-4d8c-a556-990e1e8585b9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.036784	0.002541	0.026424	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	1.807040	0.019601	nan	nan	1.807040	0.019601	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
26	C2	7a303006-618d-4d8c-a556-990e1e8585b9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau;Cq > 34;N0 unreliable;Cq too high;indiv PCR eff is 1.556 < 1.7	0.040573	0.002541	0.026424	0.013	0.013	9	35	3	34.0	0.004805	1.555618	0.995914	1.435571e-09	36.2523	36.2523	1.796308	0.071628	1.078381e-11	35.6991	1.800320	0.065073	9.996173e-12	35.6927	1.807040	0.019601	nan	35.6820	1.807040	0.019601	nan	35.6820	1.796308	0.071628	1.078381e-11	35.6991	1.800320	0.065073	9.996173e-12	35.6927	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
27	C3	51a0a52a-a18d-488c-a4e8-e99be777aae0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051821	0.002541	0.026424	0.013	0.013	8	23	4	21.5	0.008344	1.808399	0.999192	2.452144e-08	22.2484	22.2484	1.796308	0.071628	2.832593e-08	22.2570	1.800320	0.065073	2.699947e-08	22.2541	1.807040	0.019601	2.492115e-08	22.2494	1.807040	0.019601	2.492115e-08	22.2494	1.796308	0.071628	2.832593e-08	22.2570	1.800320	0.065073	2.699947e-08	22.2541	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	51a0a52a-a18d-488c-a4e8-e99be777aae0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.054193	0.002541	0.026424	0.013	0.013	8	24	4	21.5	0.008492	1.799001	0.999417	2.791508e-08	22.2251	22.2251	1.796308	0.071628	2.882866e-08	22.2270	1.800320	0.065073	2.747867e-08	22.2242	1.807040	0.019601	2.536346e-08	22.2197	1.807040	0.019601	2.536346e-08	22.2197	1.796308	0.071628	2.882866e-08	22.2270	1.800320	0.065073	2.747867e-08	22.2242	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	c900003b-f2da-44fd-b445-464a80a5d97f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.607 < 1.7	0.062468	0.002541	0.026424	0.013	0.013	12	28	5	25.0	0.007146	1.607040	0.999798	5.051124e-08	26.2614	26.2614	1.796308	0.071628	3.122728e-09	26.0216	1.800320	0.065073	2.953347e-09	26.0178	1.807040	0.019601	2.690694e-09	26.0114	1.807040	0.019601	2.690694e-09	26.0114	1.796308	0.071628	3.122728e-09	26.0216	1.800320	0.065073	2.953347e-09	26.0178	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
30	C6	c900003b-f2da-44fd-b445-464a80a5d97f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.656 < 1.7	0.061782	0.002541	0.026424	0.013	0.013	9	28	5	26.0	0.008992	1.656267	0.999808	1.804944e-08	26.7306	26.7306	1.796308	0.071628	2.187516e-09	26.6293	1.800320	0.065073	2.064252e-09	26.6269	1.807040	0.019601	1.873676e-09	26.6230	1.807040	0.019601	1.873676e-09	26.6230	1.796308	0.071628	2.187516e-09	26.6293	1.800320	0.065073	2.064252e-09	26.6269	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
31	C7	b90ed7c8-c505-4855-878c-2e4c8cba1336	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.061110	0.002541	0.026424	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	1.807040	0.019601	nan	nan	1.807040	0.019601	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
32	C8	b90ed7c8-c505-4855-878c-2e4c8cba1336	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.058690	0.002541	0.026424	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	1.807040	0.019601	nan	nan	1.807040	0.019601	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
33	C9	fcf6f2c3-f1a0-4985-b2fd-01bb3689d6fe	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.049335	0.002541	0.026424	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	1.807040	0.019601	nan	nan	1.807040	0.019601	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
34	C10	fcf6f2c3-f1a0-4985-b2fd-01bb3689d6fe	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.047449	0.002541	0.026424	0.013	0.013	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	1.807040	0.019601	nan	nan	1.807040	0.019601	nan	nan	1.796308	0.071628	nan	nan	1.800320	0.065073	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
35	C11	f83ea1f7-b8c2-4e92-a579-d3304d755920	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043481	0.002541	0.026424	0.013	0.013	7	23	4	21.5	0.007598	1.844195	0.999839	1.465119e-08	22.3774	22.3774	1.796308	0.071628	2.579480e-08	22.4168	1.800320	0.065073	2.458687e-08	22.4133	1.807040	0.019601	2.269426e-08	22.4076	1.807040	0.019601	2.269426e-08	22.4076	1.796308	0.071628	2.579480e-08	22.4168	1.800320	0.065073	2.458687e-08	22.4133	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	f83ea1f7-b8c2-4e92-a579-d3304d755920	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048479	0.002541	0.026424	0.013	0.013	7	23	4	21.5	0.009061	1.824944	0.999635	2.189377e-08	22.1000	22.1000	1.796308	0.071628	3.076067e-08	22.1162	1.800320	0.065073	2.932020e-08	22.1139	1.807040	0.019601	2.706324e-08	22.1100	1.807040	0.019601	2.706324e-08	22.1100	1.796308	0.071628	3.076067e-08	22.1162	1.800320	0.065073	2.932020e-08	22.1139	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	683251d4-7d76-4cac-964d-09b77e7060a8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048767	0.002541	0.026424	0.013	0.013	8	24	4	21.5	0.007482	1.782886	0.999660	2.984508e-08	22.4554	22.4554	1.796308	0.071628	2.540036e-08	22.4431	1.800320	0.065073	2.421090e-08	22.4396	1.807040	0.019601	2.234723e-08	22.4336	1.807040	0.019601	2.234723e-08	22.4336	1.796308	0.071628	2.540036e-08	22.4431	1.800320	0.065073	2.421090e-08	22.4396	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	683251d4-7d76-4cac-964d-09b77e7060a8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053500	0.002541	0.026424	0.013	0.013	8	24	4	21.5	0.008010	1.806227	0.999883	2.415622e-08	22.3190	22.3190	1.796308	0.071628	2.719233e-08	22.3267	1.800320	0.065073	2.591896e-08	22.3236	1.807040	0.019601	2.392381e-08	22.3184	1.807040	0.019601	2.392381e-08	22.3184	1.796308	0.071628	2.719233e-08	22.3267	1.800320	0.065073	2.591896e-08	22.3236	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	eb407a2e-e358-4d9c-9878-431d20ebd1f2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.056166	0.002541	0.026424	0.013	0.013	7	24	4	21.5	0.007628	1.883343	0.999880	9.363088e-09	22.3422	22.3422	1.796308	0.071628	2.589477e-08	22.4102	1.800320	0.065073	2.468216e-08	22.4068	1.807040	0.019601	2.278222e-08	22.4011	1.807040	0.019601	2.278222e-08	22.4011	1.796308	0.071628	2.589477e-08	22.4102	1.800320	0.065073	2.468216e-08	22.4068	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
40	D4	eb407a2e-e358-4d9c-9878-431d20ebd1f2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.054626	0.002541	0.026424	0.013	0.013	8	24	4	21.5	0.007810	1.768247	0.999965	3.719228e-08	22.3941	22.3941	1.796308	0.071628	2.651164e-08	22.3700	1.800320	0.065073	2.527014e-08	22.3667	1.807040	0.019601	2.332494e-08	22.3613	1.807040	0.019601	2.332494e-08	22.3613	1.796308	0.071628	2.651164e-08	22.3700	1.800320	0.065073	2.527014e-08	22.3667	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
41	D5	1fbaccd2-22a7-4d09-a19d-f96321af1c09	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.058871	0.002541	0.026424	0.013	0.013	9	25	4	23.5	0.009698	1.866989	0.999947	4.119793e-09	23.9693	23.9693	1.796308	0.071628	1.020359e-08	24.0002	1.800320	0.065073	9.682484e-09	23.9983	1.807040	0.019601	8.870815e-09	23.9952	1.807040	0.019601	8.870815e-09	23.9952	1.796308	0.071628	1.020359e-08	24.0002	1.800320	0.065073	9.682484e-09	23.9983	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
42	D6	1fbaccd2-22a7-4d09-a19d-f96321af1c09	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.055687	0.002541	0.026424	0.013	0.013	9	25	4	23.5	0.009091	1.869397	0.999772	3.746509e-09	24.0717	24.0717	1.796308	0.071628	9.564461e-09	24.1106	1.800320	0.065073	9.075991e-09	24.1083	1.807040	0.019601	8.315164e-09	24.1045	1.807040	0.019601	8.315164e-09	24.1045	1.796308	0.071628	9.564461e-09	24.1106	1.800320	0.065073	9.075991e-09	24.1083	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
