id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
14	B2	2a434bb1-dfa1-4743-b6da-78208d61f9df	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.356 < 1.7	0.054760	0.036475	0.184077	0.09200000000000001	0.092	12	19	5	16.0	0.090255	1.356082	0.999994	6.900763e-04	16.0629	16.0629	1.498704	0.072044	1.393214e-04	16.0473	1.498704	0.072044	1.393214e-04	16.0473	1.485729	0.028755	1.601171e-04	16.0484	1.485729	0.028755	1.601171e-04	16.0484	1.498704	0.072044	1.393214e-04	16.0473	1.498704	0.072044	1.393214e-04	16.0473	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
15	B3	c49f79ed-ceee-4048-9cff-5af3efa09da3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.429 < 1.7	0.053865	0.036475	0.184077	0.09200000000000001	0.092	11	18	4	15.5	0.083521	1.429205	0.999996	3.294818e-04	15.7707	15.7707	1.498704	0.072044	1.578336e-04	15.7390	1.498704	0.072044	1.578336e-04	15.7390	1.485729	0.028755	1.806056e-04	15.7442	1.485729	0.028755	1.806056e-04	15.7442	1.498704	0.072044	1.578336e-04	15.7390	1.498704	0.072044	1.578336e-04	15.7390	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
16	B4	c49f79ed-ceee-4048-9cff-5af3efa09da3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.475 < 1.7	0.057909	0.036475	0.184077	0.09200000000000001	0.092	11	19	4	16.5	0.094323	1.474691	0.999934	1.552571e-04	16.4358	16.4358	1.498704	0.072044	1.189334e-04	16.4384	1.498704	0.072044	1.189334e-04	16.4384	1.485729	0.028755	1.372813e-04	16.4370	1.485729	0.028755	1.372813e-04	16.4370	1.498704	0.072044	1.189334e-04	16.4384	1.498704	0.072044	1.189334e-04	16.4384	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	3558d893-be99-4a5d-b2ef-898a7261e281	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.473 < 1.7	0.056184	0.036475	0.184077	0.09200000000000001	0.092	12	18	4	15.5	0.071570	1.472803	0.999993	1.772108e-04	16.1486	16.1486	1.498704	0.072044	1.352489e-04	16.1206	1.498704	0.072044	1.352489e-04	16.1206	1.485729	0.028755	1.547623e-04	16.1343	1.485729	0.028755	1.547623e-04	16.1343	1.498704	0.072044	1.352489e-04	16.1206	1.498704	0.072044	1.352489e-04	16.1206	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	3558d893-be99-4a5d-b2ef-898a7261e281	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.487 < 1.7	0.055910	0.036475	0.184077	0.09200000000000001	0.092	11	18	4	16.5	0.086985	1.486903	0.999930	1.249621e-04	16.6413	16.6413	1.498704	0.072044	1.096809e-04	16.6385	1.498704	0.072044	1.096809e-04	16.6385	1.485729	0.028755	1.266015e-04	16.6416	1.485729	0.028755	1.266015e-04	16.6416	1.498704	0.072044	1.096809e-04	16.6385	1.498704	0.072044	1.096809e-04	16.6385	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	15676f17-1776-49e0-9baa-faae0f57c38b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.452 < 1.7	0.057990	0.036475	0.184077	0.09200000000000001	0.092	11	18	4	15.5	0.077277	1.451629	0.999999	2.394907e-04	15.9679	15.9679	1.498704	0.072044	1.460333e-04	15.9310	1.498704	0.072044	1.460333e-04	15.9310	1.485729	0.028755	1.671027e-04	15.9405	1.485729	0.028755	1.671027e-04	15.9405	1.498704	0.072044	1.460333e-04	15.9310	1.498704	0.072044	1.460333e-04	15.9310	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	15676f17-1776-49e0-9baa-faae0f57c38b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.473 < 1.7	0.052761	0.036475	0.184077	0.09200000000000001	0.092	11	18	4	16.5	0.085404	1.473370	0.999980	1.426702e-04	16.6920	16.6920	1.498704	0.072044	1.076872e-04	16.6839	1.498704	0.072044	1.076872e-04	16.6839	1.485729	0.028755	1.243001e-04	16.6879	1.485729	0.028755	1.243001e-04	16.6879	1.498704	0.072044	1.076872e-04	16.6839	1.498704	0.072044	1.076872e-04	16.6839	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	3683e437-4afe-48c5-830c-f102511d1a0b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.489 < 1.7	0.053743	0.036475	0.184077	0.09200000000000001	0.092	11	19	4	16.5	0.075909	1.488768	0.999946	1.068197e-04	16.9831	16.9831	1.498704	0.072044	9.571569e-05	16.9752	1.498704	0.072044	9.571569e-05	16.9752	1.485729	0.028755	1.104818e-04	16.9856	1.485729	0.028755	1.104818e-04	16.9856	1.498704	0.072044	9.571569e-05	16.9752	1.498704	0.072044	9.571569e-05	16.9752	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	3683e437-4afe-48c5-830c-f102511d1a0b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.501 < 1.7	0.053535	0.036475	0.184077	0.09200000000000001	0.092	11	19	4	17.5	0.092127	1.501498	0.999657	7.502420e-05	17.4966	17.4966	1.498704	0.072044	7.751012e-05	17.4966	1.498704	0.072044	7.751012e-05	17.4966	1.485729	0.028755	9.024899e-05	17.4965	1.485729	0.028755	9.024899e-05	17.4965	1.498704	0.072044	7.751012e-05	17.4966	1.498704	0.072044	7.751012e-05	17.4966	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	98eec91d-c20f-462c-b435-947ac771d466	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.518 < 1.7	0.050747	0.036475	0.184077	0.09200000000000001	0.092	11	19	4	17.5	0.093443	1.518180	0.998458	6.271789e-05	17.4627	17.4627	1.498704	0.072044	7.861726e-05	17.4615	1.498704	0.072044	7.861726e-05	17.4615	1.485729	0.028755	9.153809e-05	17.4607	1.485729	0.028755	9.153809e-05	17.4607	1.498704	0.072044	7.861726e-05	17.4615	1.498704	0.072044	7.861726e-05	17.4615	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	98eec91d-c20f-462c-b435-947ac771d466	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.516 < 1.7	0.053698	0.036475	0.184077	0.09200000000000001	0.092	12	19	4	17.5	0.096689	1.515662	0.999601	6.680950e-05	17.3804	17.3804	1.498704	0.072044	8.134866e-05	17.3771	1.498704	0.072044	8.134866e-05	17.3771	1.485729	0.028755	9.471840e-05	17.3744	1.485729	0.028755	9.471840e-05	17.3744	1.498704	0.072044	8.134866e-05	17.3771	1.498704	0.072044	8.134866e-05	17.3771	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
25	C1	9444ef17-0ab5-4d75-9fbe-9ed3551938ae	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.541 < 1.7	0.055019	0.036475	0.184077	0.09200000000000001	0.092	11	19	4	17.5	0.085104	1.540877	0.999832	4.405666e-05	17.6802	17.6802	1.498704	0.072044	7.160125e-05	17.6926	1.498704	0.072044	7.160125e-05	17.6926	1.485729	0.028755	8.336899e-05	17.6968	1.485729	0.028755	8.336899e-05	17.6968	1.498704	0.072044	7.160125e-05	17.6926	1.498704	0.072044	7.160125e-05	17.6926	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
26	C2	9444ef17-0ab5-4d75-9fbe-9ed3551938ae	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.540 < 1.7	0.053521	0.036475	0.184077	0.09200000000000001	0.092	12	19	4	17.5	0.086383	1.539810	0.999726	4.526391e-05	17.6460	17.6460	1.498704	0.072044	7.267717e-05	17.6557	1.498704	0.072044	7.267717e-05	17.6557	1.485729	0.028755	8.462175e-05	17.6591	1.485729	0.028755	8.462175e-05	17.6591	1.498704	0.072044	7.267717e-05	17.6557	1.498704	0.072044	7.267717e-05	17.6557	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	7cbec42e-d537-412b-9416-fd45a7bea8c1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.384 < 1.7	0.055086	0.036475	0.184077	0.09200000000000001	0.092	12	16	5	13.0	0.071756	1.384082	0.999991	1.048945e-03	13.7646	13.7646	1.498704	0.072044	3.728633e-04	13.6142	1.498704	0.072044	3.728633e-04	13.6142	1.485729	0.028755	4.174847e-04	13.6277	1.485729	0.028755	4.174847e-04	13.6277	1.498704	0.072044	3.728633e-04	13.6142	1.498704	0.072044	3.728633e-04	13.6142	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
28	C4	7cbec42e-d537-412b-9416-fd45a7bea8c1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.415 < 1.7	0.059139	0.036475	0.184077	0.09200000000000001	0.092	12	17	5	14.0	0.075276	1.415489	0.999970	5.807203e-04	14.5774	14.5774	1.498704	0.072044	2.609970e-04	14.4959	1.498704	0.072044	2.609970e-04	14.4959	1.485729	0.028755	2.947831e-04	14.5067	1.485729	0.028755	2.947831e-04	14.5067	1.498704	0.072044	2.609970e-04	14.4959	1.498704	0.072044	2.609970e-04	14.4959	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
29	C5	fb91e822-e853-4e45-a228-66b2fcd42420	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.521 < 1.7	0.059756	0.036475	0.184077	0.09200000000000001	0.092	11	18	4	16.5	0.084373	1.521139	0.999927	8.325613e-05	16.7063	16.7063	1.498704	0.072044	1.063871e-04	16.7139	1.498704	0.072044	1.063871e-04	16.7139	1.485729	0.028755	1.227996e-04	16.7186	1.485729	0.028755	1.227996e-04	16.7186	1.498704	0.072044	1.063871e-04	16.7139	1.498704	0.072044	1.063871e-04	16.7139	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	fb91e822-e853-4e45-a228-66b2fcd42420	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.524 < 1.7	0.058422	0.036475	0.184077	0.09200000000000001	0.092	12	19	4	16.5	0.078794	1.524139	0.999911	7.526363e-05	16.8677	16.8677	1.498704	0.072044	9.935273e-05	16.8830	1.498704	0.072044	9.935273e-05	16.8830	1.485729	0.028755	1.146800e-04	16.8914	1.485729	0.028755	1.146800e-04	16.8914	1.498704	0.072044	9.935273e-05	16.8830	1.498704	0.072044	9.935273e-05	16.8830	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	3fa07027-3f60-4057-aed9-a7bb22e73117	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.618 < 1.7	0.051353	0.036475	0.184077	0.09200000000000001	0.092	11	24	3	23.0	0.094682	1.618474	0.999422	1.468370e-06	22.9403	22.9403	1.498704	0.072044	8.605961e-06	22.9290	1.498704	0.072044	8.605961e-06	22.9290	1.485729	0.028755	1.051121e-05	22.9274	1.485729	0.028755	1.051121e-05	22.9274	1.498704	0.072044	8.605961e-06	22.9290	1.498704	0.072044	8.605961e-06	22.9290	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
32	C8	3fa07027-3f60-4057-aed9-a7bb22e73117	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.610 < 1.7	0.049863	0.036475	0.184077	0.09200000000000001	0.092	12	24	3	23.0	0.095004	1.610131	0.999594	1.659332e-06	22.9325	22.9325	1.498704	0.072044	8.635285e-06	22.9206	1.498704	0.072044	8.635285e-06	22.9206	1.485729	0.028755	1.054702e-05	22.9188	1.485729	0.028755	1.054702e-05	22.9188	1.498704	0.072044	8.635285e-06	22.9206	1.498704	0.072044	8.635285e-06	22.9206	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
33	C9	65000c54-03d4-4bf0-8e85-776cc76a51da	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.492 < 1.7	0.056542	0.036475	0.184077	0.09200000000000001	0.092	12	19	4	16.5	0.070994	1.491937	0.999987	9.645915e-05	17.1478	17.1478	1.498704	0.072044	8.951827e-05	17.1406	1.498704	0.072044	8.951827e-05	17.1406	1.485729	0.028755	1.033283e-04	17.1547	1.485729	0.028755	1.033283e-04	17.1547	1.498704	0.072044	8.951827e-05	17.1406	1.498704	0.072044	8.951827e-05	17.1406	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	65000c54-03d4-4bf0-8e85-776cc76a51da	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.481 < 1.7	0.053219	0.036475	0.184077	0.09200000000000001	0.092	11	19	4	17.5	0.098729	1.480753	0.999811	1.025657e-04	17.3202	17.3202	1.498704	0.072044	8.306477e-05	17.3255	1.498704	0.072044	8.306477e-05	17.3255	1.485729	0.028755	9.671656e-05	17.3217	1.485729	0.028755	9.671656e-05	17.3217	1.498704	0.072044	8.306477e-05	17.3255	1.498704	0.072044	8.306477e-05	17.3255	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	25d2d7d4-736a-4acd-830f-eaa74bb8dedd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.561 < 1.7	0.046640	0.036475	0.184077	0.09200000000000001	0.092	11	20	4	18.5	0.074030	1.561347	0.999622	1.948380e-05	18.9877	18.9877	1.498704	0.072044	4.155909e-05	19.0371	1.498704	0.072044	4.155909e-05	19.0371	1.485729	0.028755	4.881196e-05	19.0489	1.485729	0.028755	4.881196e-05	19.0489	1.498704	0.072044	4.155909e-05	19.0371	1.498704	0.072044	4.155909e-05	19.0371	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
36	C12	25d2d7d4-736a-4acd-830f-eaa74bb8dedd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.570 < 1.7	0.053494	0.036475	0.184077	0.09200000000000001	0.092	11	20	4	18.5	0.088165	1.569549	0.999597	2.106022e-05	18.5945	18.5945	1.498704	0.072044	4.949390e-05	18.6052	1.498704	0.072044	4.949390e-05	18.6052	1.485729	0.028755	5.813154e-05	18.6075	1.485729	0.028755	5.813154e-05	18.6075	1.498704	0.072044	4.949390e-05	18.6052	1.498704	0.072044	4.949390e-05	18.6052	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
37	D1	65fad554-8da9-4e25-8923-2fb1b3900195	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.621 < 1.7	0.049707	0.036475	0.184077	0.09200000000000001	0.092	11	22	3	20.0	0.078760	1.621306	0.999713	5.000400e-06	20.3216	20.3216	1.498704	0.072044	2.409834e-05	20.3840	1.498704	0.072044	2.409834e-05	20.3840	1.485729	0.028755	2.867554e-05	20.3925	1.485729	0.028755	2.867554e-05	20.3925	1.498704	0.072044	2.409834e-05	20.3840	1.498704	0.072044	2.409834e-05	20.3840	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
38	D2	65fad554-8da9-4e25-8923-2fb1b3900195	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.617 < 1.7	0.054755	0.036475	0.184077	0.09200000000000001	0.092	11	22	3	20.0	0.086459	1.617424	0.999830	5.758809e-06	20.1292	20.1292	1.498704	0.072044	2.645416e-05	20.1535	1.498704	0.072044	2.645416e-05	20.1535	1.485729	0.028755	3.147883e-05	20.1569	1.485729	0.028755	3.147883e-05	20.1569	1.498704	0.072044	2.645416e-05	20.1535	1.498704	0.072044	2.645416e-05	20.1535	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
