id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	5f4c3eea-e604-43eb-ab0a-dd59c79b73f6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.452 < 1.7	0.043163	0.039902	0.189234	0.09450000000000001	0.0945	11	20	4	18.5	0.101975	1.451674	0.999771	1.032560e-04	18.2957	18.2957	1.475821	0.064098	7.609753e-05	18.3044	1.475821	0.064098	7.609753e-05	18.3044	1.481345	0.024798	7.101542e-05	18.3063	1.481345	0.024798	7.101542e-05	18.3063	1.475821	0.064098	7.609753e-05	18.3044	1.475821	0.064098	7.609753e-05	18.3044	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	5f4c3eea-e604-43eb-ab0a-dd59c79b73f6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.442 < 1.7	0.046709	0.039902	0.189234	0.09450000000000001	0.0945	12	20	4	17.5	0.082343	1.441663	0.999950	1.366181e-04	17.8765	17.8765	1.475821	0.064098	9.068516e-05	17.8538	1.475821	0.064098	9.068516e-05	17.8538	1.481345	0.024798	8.494561e-05	17.8504	1.481345	0.024798	8.494561e-05	17.8504	1.475821	0.064098	9.068516e-05	17.8538	1.475821	0.064098	9.068516e-05	17.8538	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	2f0d9c62-34ad-4f5c-b186-cabe25498bad	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.464 < 1.7	0.051809	0.039902	0.189234	0.09450000000000001	0.0945	11	19	4	16.5	0.077798	1.463969	0.999911	1.444419e-04	17.0102	17.0102	1.475821	0.064098	1.264483e-04	16.9997	1.475821	0.064098	1.264483e-04	16.9997	1.481345	0.024798	1.188886e-04	16.9949	1.481345	0.024798	1.188886e-04	16.9949	1.475821	0.064098	1.264483e-04	16.9997	1.475821	0.064098	1.264483e-04	16.9997	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
14	B2	2f0d9c62-34ad-4f5c-b186-cabe25498bad	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.488 < 1.7	0.050599	0.039902	0.189234	0.09450000000000001	0.0945	12	20	4	18.5	0.102331	1.488015	0.999853	6.557982e-05	18.2997	18.2997	1.475821	0.064098	7.636298e-05	18.2955	1.475821	0.064098	7.636298e-05	18.2955	1.481345	0.024798	7.126315e-05	18.2974	1.481345	0.024798	7.126315e-05	18.2974	1.475821	0.064098	7.636298e-05	18.2955	1.475821	0.064098	7.636298e-05	18.2955	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
15	B3	fd686962-c774-4749-b0f9-0649c2dbf9d6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.323 < 1.7	0.051438	0.039902	0.189234	0.09450000000000001	0.0945	12	18	5	14.0	0.084749	1.323168	0.999890	1.680843e-03	14.3889	14.3889	1.475821	0.064098	3.644712e-04	14.2798	1.475821	0.064098	3.644712e-04	14.2798	1.481345	0.024798	3.458972e-04	14.2771	1.481345	0.024798	3.458972e-04	14.2771	1.475821	0.064098	3.644712e-04	14.2798	1.475821	0.064098	3.644712e-04	14.2798	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
16	B4	fd686962-c774-4749-b0f9-0649c2dbf9d6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.350 < 1.7	0.056727	0.039902	0.189234	0.09450000000000001	0.0945	12	19	5	15.0	0.087638	1.349640	0.999955	9.759421e-04	15.2514	15.2514	1.475821	0.064098	2.553811e-04	15.1937	1.475821	0.064098	2.553811e-04	15.1937	1.481345	0.024798	2.414627e-04	15.1918	1.481345	0.024798	2.414627e-04	15.1918	1.475821	0.064098	2.553811e-04	15.1937	1.475821	0.064098	2.553811e-04	15.1937	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
17	B5	8763f322-f067-4b39-a5c9-368b3d21d382	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.465 < 1.7	0.055325	0.039902	0.189234	0.09450000000000001	0.0945	12	19	4	17.5	0.101498	1.464658	0.999937	1.276647e-04	17.3128	17.3128	1.475821	0.064098	1.117807e-04	17.3165	1.475821	0.064098	1.117807e-04	17.3165	1.481345	0.024798	1.047060e-04	17.3182	1.481345	0.024798	1.047060e-04	17.3182	1.475821	0.064098	1.117807e-04	17.3165	1.475821	0.064098	1.117807e-04	17.3165	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	8763f322-f067-4b39-a5c9-368b3d21d382	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.474 < 1.7	0.054177	0.039902	0.189234	0.09450000000000001	0.0945	11	19	4	17.5	0.092390	1.474197	0.999939	1.037294e-04	17.5582	17.5582	1.475821	0.064098	1.017501e-04	17.5580	1.475821	0.064098	1.017501e-04	17.5580	1.481345	0.024798	9.531022e-05	17.5575	1.481345	0.024798	9.531022e-05	17.5575	1.475821	0.064098	1.017501e-04	17.5580	1.475821	0.064098	1.017501e-04	17.5580	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	2d3018a0-0895-46c6-a28a-c23f95cffc3e	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.380 < 1.7	0.054506	0.039902	0.189234	0.09450000000000001	0.0945	12	19	5	16.0	0.089212	1.380398	0.999951	5.132787e-04	16.1786	16.1786	1.475821	0.064098	1.761503e-04	16.1480	1.475821	0.064098	1.761503e-04	16.1480	1.481345	0.024798	1.659289e-04	16.1465	1.481345	0.024798	1.659289e-04	16.1465	1.475821	0.064098	1.761503e-04	16.1480	1.475821	0.064098	1.761503e-04	16.1480	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
20	B8	2d3018a0-0895-46c6-a28a-c23f95cffc3e	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.351 < 1.7	0.053769	0.039902	0.189234	0.09450000000000001	0.0945	12	18	5	15.0	0.092665	1.351222	0.999950	1.013955e-03	15.0651	15.0651	1.475821	0.064098	2.700297e-04	15.0504	1.475821	0.064098	2.700297e-04	15.0504	1.481345	0.024798	2.553129e-04	15.0499	1.481345	0.024798	2.553129e-04	15.0499	1.475821	0.064098	2.700297e-04	15.0504	1.475821	0.064098	2.700297e-04	15.0504	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	b144ecde-c355-4444-a54f-e0191e4a3674	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.371 < 1.7	0.050856	0.039902	0.189234	0.09450000000000001	0.0945	12	18	5	16.0	0.100163	1.370643	0.999919	6.455274e-04	15.8154	15.8154	1.475821	0.064098	1.977728e-04	15.8505	1.475821	0.064098	1.977728e-04	15.8505	1.481345	0.024798	1.862967e-04	15.8519	1.481345	0.024798	1.862967e-04	15.8519	1.475821	0.064098	1.977728e-04	15.8505	1.475821	0.064098	1.977728e-04	15.8505	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
22	B10	b144ecde-c355-4444-a54f-e0191e4a3674	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.409 < 1.7	0.045381	0.039902	0.189234	0.09450000000000001	0.0945	12	20	4	17.5	0.088104	1.409040	0.999957	2.181916e-04	17.7044	17.7044	1.475821	0.064098	9.702992e-05	17.6801	1.475821	0.064098	9.702992e-05	17.6801	1.481345	0.024798	9.088881e-05	17.6783	1.481345	0.024798	9.088881e-05	17.6783	1.475821	0.064098	9.702992e-05	17.6801	1.475821	0.064098	9.702992e-05	17.6801	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
23	B11	33cd190c-e755-410c-be96-e5c6cacaaf61	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.426 < 1.7	0.047245	0.039902	0.189234	0.09450000000000001	0.0945	11	19	4	17.5	0.093187	1.426359	0.999945	1.863598e-04	17.5394	17.5394	1.475821	0.064098	1.026284e-04	17.5359	1.475821	0.064098	1.026284e-04	17.5359	1.481345	0.024798	9.613299e-05	17.5356	1.481345	0.024798	9.613299e-05	17.5356	1.475821	0.064098	1.026284e-04	17.5359	1.475821	0.064098	1.026284e-04	17.5359	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
24	B12	33cd190c-e755-410c-be96-e5c6cacaaf61	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.395 < 1.7	0.048247	0.039902	0.189234	0.09450000000000001	0.0945	12	19	4	16.5	0.089161	1.394534	0.999962	3.690561e-04	16.6749	16.6749	1.475821	0.064098	1.449168e-04	16.6494	1.475821	0.064098	1.449168e-04	16.6494	1.481345	0.024798	1.362530e-04	16.6480	1.481345	0.024798	1.362530e-04	16.6480	1.475821	0.064098	1.449168e-04	16.6494	1.475821	0.064098	1.449168e-04	16.6494	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	a41ec85f-2519-42a5-9419-d91518fcf31d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.584 < 1.7	0.051275	0.039902	0.189234	0.09450000000000001	0.0945	11	21	3	19.0	0.078712	1.584495	0.999942	1.253473e-05	19.3972	19.3972	1.475821	0.064098	4.835043e-05	19.4697	1.475821	0.064098	4.835043e-05	19.4697	1.481345	0.024798	4.503718e-05	19.4652	1.481345	0.024798	4.503718e-05	19.4652	1.475821	0.064098	4.835043e-05	19.4697	1.475821	0.064098	4.835043e-05	19.4697	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
26	C2	a41ec85f-2519-42a5-9419-d91518fcf31d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.541 < 1.7	0.050806	0.039902	0.189234	0.09450000000000001	0.0945	11	20	4	18.5	0.099767	1.540654	0.999628	3.360769e-05	18.3745	18.3745	1.475821	0.064098	7.444942e-05	18.3607	1.475821	0.064098	7.444942e-05	18.3607	1.481345	0.024798	6.947738e-05	18.3620	1.481345	0.024798	6.947738e-05	18.3620	1.475821	0.064098	7.444942e-05	18.3607	1.475821	0.064098	7.444942e-05	18.3607	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	84813f81-b464-481a-9f03-7de41bce1edb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.595 < 1.7	0.054568	0.039902	0.189234	0.09450000000000001	0.0945	12	20	3	19.0	0.102858	1.594899	0.999566	1.446467e-05	18.8184	18.8184	1.475821	0.064098	6.318274e-05	18.7822	1.475821	0.064098	6.318274e-05	18.7822	1.481345	0.024798	5.885310e-05	18.7843	1.481345	0.024798	5.885310e-05	18.7843	1.475821	0.064098	6.318274e-05	18.7822	1.475821	0.064098	6.318274e-05	18.7822	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
28	C4	84813f81-b464-481a-9f03-7de41bce1edb	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.624 < 1.7	0.057652	0.039902	0.189234	0.09450000000000001	0.0945	12	20	3	19.0	0.088249	1.624384	0.999838	8.762399e-06	19.1411	19.1411	1.475821	0.064098	5.420850e-05	19.1758	1.475821	0.064098	5.420850e-05	19.1758	1.481345	0.024798	5.049382e-05	19.1742	1.481345	0.024798	5.049382e-05	19.1742	1.475821	0.064098	5.420850e-05	19.1758	1.475821	0.064098	5.420850e-05	19.1758	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
29	C5	8cd69343-884e-42c3-860c-d876102dbf36	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.494 < 1.7	0.058486	0.039902	0.189234	0.09450000000000001	0.0945	12	19	4	17.5	0.092242	1.493871	0.999982	8.211942e-05	17.5603	17.5603	1.475821	0.064098	1.015867e-04	17.5621	1.475821	0.064098	1.015867e-04	17.5621	1.481345	0.024798	9.515718e-05	17.5616	1.481345	0.024798	9.515718e-05	17.5616	1.475821	0.064098	1.015867e-04	17.5621	1.475821	0.064098	1.015867e-04	17.5621	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	8cd69343-884e-42c3-860c-d876102dbf36	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.477 < 1.7	0.056668	0.039902	0.189234	0.09450000000000001	0.0945	11	19	4	16.5	0.076138	1.476834	0.999977	1.223569e-04	17.0541	17.0541	1.475821	0.064098	1.237506e-04	17.0551	1.475821	0.064098	1.237506e-04	17.0551	1.481345	0.024798	1.163522e-04	17.0498	1.481345	0.024798	1.163522e-04	17.0498	1.475821	0.064098	1.237506e-04	17.0551	1.475821	0.064098	1.237506e-04	17.0551	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	1b2284e9-ace1-46c8-a37e-f84453ed48e0	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.472 < 1.7	0.054701	0.039902	0.189234	0.09450000000000001	0.0945	11	19	4	17.5	0.098975	1.471573	0.999894	1.146428e-04	17.3802	17.3802	1.475821	0.064098	1.090027e-04	17.3811	1.475821	0.064098	1.090027e-04	17.3811	1.481345	0.024798	1.021038e-04	17.3822	1.481345	0.024798	1.021038e-04	17.3822	1.475821	0.064098	1.090027e-04	17.3811	1.475821	0.064098	1.090027e-04	17.3811	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	1b2284e9-ace1-46c8-a37e-f84453ed48e0	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.464 < 1.7	0.054186	0.039902	0.189234	0.09450000000000001	0.0945	11	19	4	17.5	0.103980	1.463766	0.999870	1.321894e-04	17.2491	17.2491	1.475821	0.064098	1.145139e-04	17.2544	1.475821	0.064098	1.145139e-04	17.2544	1.481345	0.024798	1.072663e-04	17.2567	1.481345	0.024798	1.072663e-04	17.2567	1.475821	0.064098	1.145139e-04	17.2544	1.475821	0.064098	1.145139e-04	17.2544	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	05c153af-4dfc-4eb4-b0a6-fd106a8d48e4	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.391 < 1.7	0.051250	0.039902	0.189234	0.09450000000000001	0.0945	12	20	5	17.0	0.092461	1.391298	0.999966	3.371431e-04	17.0661	17.0661	1.475821	0.064098	1.237041e-04	17.0561	1.475821	0.064098	1.237041e-04	17.0561	1.481345	0.024798	1.160914e-04	17.0555	1.481345	0.024798	1.160914e-04	17.0555	1.475821	0.064098	1.237041e-04	17.0561	1.475821	0.064098	1.237041e-04	17.0561	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
34	C10	05c153af-4dfc-4eb4-b0a6-fd106a8d48e4	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.387 < 1.7	0.049957	0.039902	0.189234	0.09450000000000001	0.0945	11	20	5	17.0	0.093361	1.387027	0.999967	3.586929e-04	17.0371	17.0371	1.475821	0.064098	1.249088e-04	17.0312	1.475821	0.064098	1.249088e-04	17.0312	1.481345	0.024798	1.172220e-04	17.0309	1.481345	0.024798	1.172220e-04	17.0309	1.475821	0.064098	1.249088e-04	17.0312	1.475821	0.064098	1.249088e-04	17.0312	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
35	C11	f3df4d35-b99f-4e73-9e3a-1205d7810645	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.405 < 1.7	0.043226	0.039902	0.189234	0.09450000000000001	0.0945	11	20	4	17.5	0.088092	1.404919	0.999945	2.296367e-04	17.7065	17.7065	1.475821	0.064098	9.701685e-05	17.6804	1.475821	0.064098	9.701685e-05	17.6804	1.481345	0.024798	9.087656e-05	17.6787	1.481345	0.024798	9.087656e-05	17.6787	1.475821	0.064098	9.701685e-05	17.6804	1.475821	0.064098	9.701685e-05	17.6804	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
36	C12	f3df4d35-b99f-4e73-9e3a-1205d7810645	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.327 < 1.7	0.059068	0.039902	0.189234	0.09450000000000001	0.0945	12	17	5	13.0	0.082462	1.326891	0.999941	2.086395e-03	13.4818	13.4818	1.475821	0.064098	5.233784e-04	13.3501	1.475821	0.064098	5.233784e-04	13.3501	1.481345	0.024798	4.985654e-04	13.3468	1.481345	0.024798	4.985654e-04	13.3468	1.475821	0.064098	5.233784e-04	13.3501	1.475821	0.064098	5.233784e-04	13.3501	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
37	D1	c313697a-768e-4bb2-8d91-1e8782b05255	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.545 < 1.7	0.049105	0.039902	0.189234	0.09450000000000001	0.0945	11	19	4	17.5	0.078217	1.545141	0.999868	3.857941e-05	17.9346	17.9346	1.475821	0.064098	8.614086e-05	17.9859	1.475821	0.064098	8.614086e-05	17.9859	1.481345	0.024798	8.068892e-05	17.9813	1.481345	0.024798	8.068892e-05	17.9813	1.475821	0.064098	8.614086e-05	17.9859	1.475821	0.064098	8.614086e-05	17.9859	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
38	D2	c313697a-768e-4bb2-8d91-1e8782b05255	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.481 < 1.7	0.057278	0.039902	0.189234	0.09450000000000001	0.0945	12	18	4	15.5	0.083508	1.480627	0.999946	1.904679e-04	15.8151	15.8151	1.475821	0.064098	2.003113e-04	15.8177	1.475821	0.064098	2.003113e-04	15.8177	1.481345	0.024798	1.890407e-04	15.8147	1.481345	0.024798	1.890407e-04	15.8147	1.475821	0.064098	2.003113e-04	15.8177	1.475821	0.064098	2.003113e-04	15.8177	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
