id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
16	B4	7fc525af-bce8-4c6a-940e-4db2444be5cc	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.047718	0.002553	0.025410	0.0125	0.0125	9	24	3	22.0	0.007688	1.820690	0.999149	1.447513e-08	22.8112	22.8112	1.775731	0.059321	2.509084e-08	22.8465	1.776988	0.058537	2.470333e-08	22.8454	1.777527	0.026683	2.453899e-08	22.8450	1.777527	0.026683	2.453899e-08	22.8450	1.775731	0.059321	2.509084e-08	22.8465	1.776988	0.058537	2.470333e-08	22.8454	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	d45a7ece-976e-4f29-9b2e-a2d9a1c97d97	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.049229	0.002553	0.025410	0.0125	0.0125	9	23	4	21.5	0.008767	1.835045	0.999847	1.881299e-08	22.0843	22.0843	1.775731	0.059321	3.812852e-08	22.1177	1.776988	0.058537	3.755294e-08	22.1170	1.777527	0.026683	3.730878e-08	22.1167	1.777527	0.026683	3.730878e-08	22.1167	1.775731	0.059321	3.812852e-08	22.1177	1.776988	0.058537	3.755294e-08	22.1170	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
18	B6	d45a7ece-976e-4f29-9b2e-a2d9a1c97d97	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046538	0.002553	0.025410	0.0125	0.0125	10	23	4	21.5	0.008395	1.793158	0.999276	2.959406e-08	22.1818	22.1818	1.775731	0.059321	3.650837e-08	22.1934	1.776988	0.058537	3.595724e-08	22.1925	1.777527	0.026683	3.572346e-08	22.1921	1.777527	0.026683	3.572346e-08	22.1921	1.775731	0.059321	3.650837e-08	22.1934	1.776988	0.058537	3.595724e-08	22.1925	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	0bcf831b-ee59-487c-9151-b51bb8379241	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051429	0.002553	0.025410	0.0125	0.0125	9	24	4	21.5	0.008166	1.767495	0.999499	3.924844e-08	22.2474	22.2474	1.775731	0.059321	3.551516e-08	22.2414	1.776988	0.058537	3.497903e-08	22.2405	1.777527	0.026683	3.475161e-08	22.2401	1.777527	0.026683	3.475161e-08	22.2401	1.775731	0.059321	3.551516e-08	22.2414	1.776988	0.058537	3.497903e-08	22.2405	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	0bcf831b-ee59-487c-9151-b51bb8379241	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046371	0.002553	0.025410	0.0125	0.0125	10	24	4	21.5	0.007344	1.724276	0.998280	6.009775e-08	22.4763	22.4763	1.775731	0.059321	3.193707e-08	22.4263	1.776988	0.058537	3.145495e-08	22.4252	1.777527	0.026683	3.125044e-08	22.4247	1.777527	0.026683	3.125044e-08	22.4247	1.775731	0.059321	3.193707e-08	22.4263	1.776988	0.058537	3.145495e-08	22.4252	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	04d7c285-5ed4-4c17-b424-4716d38632b5	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048615	0.002553	0.025410	0.0125	0.0125	8	23	4	21.5	0.007940	1.746068	0.999262	4.960140e-08	22.3143	22.3143	1.775731	0.059321	3.452993e-08	22.2904	1.776988	0.058537	3.400868e-08	22.2894	1.777527	0.026683	3.378756e-08	22.2890	1.777527	0.026683	3.378756e-08	22.2890	1.775731	0.059321	3.452993e-08	22.2904	1.776988	0.058537	3.400868e-08	22.2894	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	04d7c285-5ed4-4c17-b424-4716d38632b5	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050801	0.002553	0.025410	0.0125	0.0125	11	23	4	21.5	0.007685	1.732749	0.995903	5.660282e-08	22.3849	22.3849	1.775731	0.059321	3.342273e-08	22.3471	1.776988	0.058537	3.291818e-08	22.3461	1.777527	0.026683	3.270416e-08	22.3457	1.777527	0.026683	3.270416e-08	22.3457	1.775731	0.059321	3.342273e-08	22.3471	1.776988	0.058537	3.291818e-08	22.3461	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	9e3c57af-e01a-4262-8500-39d6cfd80973	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.047412	0.002553	0.025410	0.0125	0.0125	9	24	4	21.5	0.007846	1.742126	0.999414	5.145798e-08	22.3389	22.3389	1.775731	0.059321	3.412327e-08	22.3110	1.776988	0.058537	3.360815e-08	22.3100	1.777527	0.026683	3.338964e-08	22.3096	1.777527	0.026683	3.338964e-08	22.3096	1.775731	0.059321	3.412327e-08	22.3110	1.776988	0.058537	3.360815e-08	22.3100	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	9e3c57af-e01a-4262-8500-39d6cfd80973	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048014	0.002553	0.025410	0.0125	0.0125	8	24	4	21.5	0.007704	1.754305	0.999574	4.349768e-08	22.3610	22.3610	1.775731	0.059321	3.350549e-08	22.3428	1.776988	0.058537	3.299970e-08	22.3418	1.777527	0.026683	3.278514e-08	22.3414	1.777527	0.026683	3.278514e-08	22.3414	1.775731	0.059321	3.350549e-08	22.3428	1.776988	0.058537	3.299970e-08	22.3418	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
25	C1	12060633-683c-422e-8a12-498439c62eab	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.036248	0.002553	0.025410	0.0125	0.0125	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.775731	0.059321	nan	nan	1.776988	0.058537	nan	nan	1.777527	0.026683	nan	nan	1.777527	0.026683	nan	nan	1.775731	0.059321	nan	nan	1.776988	0.058537	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
26	C2	12060633-683c-422e-8a12-498439c62eab	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.035991	0.002553	0.025410	0.0125	0.0125	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.775731	0.059321	nan	nan	1.776988	0.058537	nan	nan	1.777527	0.026683	nan	nan	1.777527	0.026683	nan	nan	1.775731	0.059321	nan	nan	1.776988	0.058537	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
27	C3	9443e41a-5486-4f15-b335-47f9bf855677	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053517	0.002553	0.025410	0.0125	0.0125	8	22	4	20.5	0.008778	1.775849	0.999466	6.769375e-08	21.1156	21.1156	1.775731	0.059321	6.778610e-08	21.1157	1.776988	0.058537	6.681006e-08	21.1149	1.777527	0.026683	6.639582e-08	21.1146	1.777527	0.026683	6.639582e-08	21.1146	1.775731	0.059321	6.778610e-08	21.1157	1.776988	0.058537	6.681006e-08	21.1149	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	9443e41a-5486-4f15-b335-47f9bf855677	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.056169	0.002553	0.025410	0.0125	0.0125	7	22	4	20.5	0.008627	1.821633	0.999499	3.948496e-08	21.1182	21.1182	1.775731	0.059321	6.662678e-08	21.1457	1.776988	0.058537	6.566743e-08	21.1449	1.777527	0.026683	6.526028e-08	21.1446	1.777527	0.026683	6.526028e-08	21.1446	1.775731	0.059321	6.662678e-08	21.1457	1.776988	0.058537	6.566743e-08	21.1449	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	1b0bdf4f-5318-4ac1-9b38-b6d367de7ab8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053639	0.002553	0.025410	0.0125	0.0125	9	23	4	21.5	0.009419	1.774693	0.999906	4.148091e-08	21.9934	21.9934	1.775731	0.059321	4.096235e-08	21.9929	1.776988	0.058537	4.034399e-08	21.9923	1.777527	0.026683	4.008168e-08	21.9920	1.777527	0.026683	4.008168e-08	21.9920	1.775731	0.059321	4.096235e-08	21.9929	1.776988	0.058537	4.034399e-08	21.9923	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	1b0bdf4f-5318-4ac1-9b38-b6d367de7ab8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052290	0.002553	0.025410	0.0125	0.0125	7	24	4	21.5	0.007973	1.893394	0.999469	8.728712e-09	22.2044	22.2044	1.775731	0.059321	3.467538e-08	22.2831	1.776988	0.058537	3.415193e-08	22.2821	1.777527	0.026683	3.392988e-08	22.2817	1.777527	0.026683	3.392988e-08	22.2817	1.775731	0.059321	3.467538e-08	22.2831	1.776988	0.058537	3.415193e-08	22.2821	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
31	C7	aee8efc5-a599-416a-ade2-8684728386ec	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050515	0.002553	0.025410	0.0125	0.0125	9	23	4	21.5	0.009354	1.801781	0.999799	2.974345e-08	21.9925	21.9925	1.775731	0.059321	4.067927e-08	22.0050	1.776988	0.058537	4.006518e-08	22.0043	1.777527	0.026683	3.980469e-08	22.0041	1.777527	0.026683	3.980469e-08	22.0041	1.775731	0.059321	4.067927e-08	22.0050	1.776988	0.058537	4.006518e-08	22.0043	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	aee8efc5-a599-416a-ade2-8684728386ec	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048714	0.002553	0.025410	0.0125	0.0125	7	23	4	21.5	0.008315	1.870826	0.999678	1.178026e-08	22.1508	22.1508	1.775731	0.059321	3.616288e-08	22.2099	1.776988	0.058537	3.561697e-08	22.2090	1.777527	0.026683	3.538539e-08	22.2087	1.777527	0.026683	3.538539e-08	22.2087	1.775731	0.059321	3.616288e-08	22.2099	1.776988	0.058537	3.561697e-08	22.2090	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
33	C9	a094dff0-5e3e-47ce-a482-bf4369dd5d49	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.625 < 1.7	0.064245	0.002553	0.025410	0.0125	0.0125	7	23	5	21.0	0.007549	1.624964	0.997869	2.819448e-07	22.0388	22.0388	1.775731	0.059321	4.374801e-08	21.8783	1.776988	0.058537	4.310284e-08	21.8772	1.777527	0.026683	4.282909e-08	21.8768	1.777527	0.026683	4.282909e-08	21.8768	1.775731	0.059321	4.374801e-08	21.8783	1.776988	0.058537	4.310284e-08	21.8772	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
34	C10	a094dff0-5e3e-47ce-a482-bf4369dd5d49	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052676	0.002553	0.025410	0.0125	0.0125	6	23	4	21.5	0.007817	1.765570	0.999806	3.846058e-08	22.3258	22.3258	1.775731	0.059321	3.399613e-08	22.3175	1.776988	0.058537	3.348293e-08	22.3165	1.777527	0.026683	3.326523e-08	22.3161	1.777527	0.026683	3.326523e-08	22.3161	1.775731	0.059321	3.399613e-08	22.3175	1.776988	0.058537	3.348293e-08	22.3165	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
35	C11	6f7e2b14-eeef-47f4-a94f-148293fc0b67	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.042798	0.002553	0.025410	0.0125	0.0125	8	23	4	21.5	0.007681	1.753501	0.998798	4.379887e-08	22.3670	22.3670	1.775731	0.059321	3.340663e-08	22.3480	1.776988	0.058537	3.290233e-08	22.3469	1.777527	0.026683	3.268841e-08	22.3465	1.777527	0.026683	3.268841e-08	22.3465	1.775731	0.059321	3.340663e-08	22.3480	1.776988	0.058537	3.290233e-08	22.3469	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	6f7e2b14-eeef-47f4-a94f-148293fc0b67	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048924	0.002553	0.025410	0.0125	0.0125	6	23	4	21.5	0.008581	1.821597	0.999225	2.156788e-08	22.1273	22.1273	1.775731	0.059321	3.731823e-08	22.1551	1.776988	0.058537	3.675487e-08	22.1543	1.777527	0.026683	3.651590e-08	22.1540	1.777527	0.026683	3.651590e-08	22.1540	1.775731	0.059321	3.731823e-08	22.1551	1.776988	0.058537	3.675487e-08	22.1543	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	d408ea78-8b14-462d-848f-f34fdbcfee03	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.700 < 1.7	0.069055	0.002553	0.025410	0.0125	0.0125	8	26	4	23.5	0.006944	1.699668	0.999525	2.679307e-08	24.6084	24.6084	1.775731	0.059321	9.576712e-09	24.5239	1.776988	0.058537	9.418806e-09	24.5226	1.777527	0.026683	9.351891e-09	24.5221	1.777527	0.026683	9.351891e-09	24.5221	1.775731	0.059321	9.576712e-09	24.5239	1.776988	0.058537	9.418806e-09	24.5226	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
38	D2	d408ea78-8b14-462d-848f-f34fdbcfee03	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.690 < 1.7	0.074502	0.002553	0.025410	0.0125	0.0125	10	26	4	23.5	0.008313	1.690120	0.999864	3.661980e-08	24.2772	24.2772	1.775731	0.059321	1.146601e-08	24.2103	1.776988	0.058537	1.127695e-08	24.2094	1.777527	0.026683	1.119684e-08	24.2091	1.777527	0.026683	1.119684e-08	24.2091	1.775731	0.059321	1.146601e-08	24.2103	1.776988	0.058537	1.127695e-08	24.2094	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
39	D3	c835e33a-d9c3-4197-8bf5-f09d62880849	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.022740	0.002553	0.025410	0.0125	0.0125	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.775731	0.059321	nan	nan	1.776988	0.058537	nan	nan	1.777527	0.026683	nan	nan	1.777527	0.026683	nan	nan	1.775731	0.059321	nan	nan	1.776988	0.058537	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
40	D4	c835e33a-d9c3-4197-8bf5-f09d62880849	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.025436	0.002553	0.025410	0.0125	0.0125	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.775731	0.059321	nan	nan	1.776988	0.058537	nan	nan	1.777527	0.026683	nan	nan	1.777527	0.026683	nan	nan	1.775731	0.059321	nan	nan	1.776988	0.058537	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
41	D5	473cd2b5-66df-40ef-9439-5d00cb756d8e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.053928	0.002553	0.025410	0.0125	0.0125	9	23	4	20.5	0.005977	1.778321	0.997644	4.479891e-08	21.7817	21.7817	1.775731	0.059321	4.615741e-08	21.7849	1.776988	0.058537	4.549279e-08	21.7834	1.777527	0.026683	4.521072e-08	21.7827	1.777527	0.026683	4.521072e-08	21.7827	1.775731	0.059321	4.615741e-08	21.7849	1.776988	0.058537	4.549279e-08	21.7834	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
