id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	849c11b9-fa05-4e31-beed-22de769e61be	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.035885	0.002404	0.024547	0.0125	0.0125	8	24	3	22.0	0.007447	1.860915	0.999792	8.669857e-09	22.8339	22.8339	1.785837	0.045048	2.145224e-08	22.8931	1.787034	0.045675	2.113847e-08	22.8921	1.795897	0.028485	1.895852e-08	22.8845	1.799603	0.026861	1.811782e-08	22.8814	1.785837	0.045048	2.145224e-08	22.8931	1.787034	0.045675	2.113847e-08	22.8921	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
12	A12	849c11b9-fa05-4e31-beed-22de769e61be	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039581	0.002404	0.024547	0.0125	0.0125	9	24	4	21.5	0.005971	1.728932	0.997047	4.611097e-08	22.8495	22.8495	1.785837	0.045048	2.298418e-08	22.7741	1.787034	0.045675	2.265559e-08	22.7727	1.795897	0.028485	2.036951e-08	22.7619	1.799603	0.026861	1.948631e-08	22.7575	1.785837	0.045048	2.298418e-08	22.7741	1.787034	0.045675	2.265559e-08	22.7727	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
13	B1	9197f030-5c65-47bf-a928-d885ec0efbf6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.037509	0.002404	0.024547	0.0125	0.0125	10	29	4	26.5	0.005893	1.750376	0.999743	2.125142e-09	27.8431	27.8431	1.785837	0.045048	1.248994e-09	27.7966	1.787034	0.045675	1.227022e-09	27.7951	1.795897	0.028485	1.076253e-09	27.7842	1.799603	0.026861	nan	27.7797	1.785837	0.045048	1.248994e-09	27.7966	1.787034	0.045675	1.227022e-09	27.7951	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	No
14	B2	9197f030-5c65-47bf-a928-d885ec0efbf6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.041330	0.002404	0.024547	0.0125	0.0125	9	29	4	26.5	0.006119	1.759148	0.999875	1.932666e-09	27.7647	27.7647	1.785837	0.045048	1.296771e-09	27.7319	1.787034	0.045675	1.273958e-09	27.7305	1.795897	0.028485	1.117423e-09	27.7201	1.799603	0.026861	1.058010e-09	27.7158	1.785837	0.045048	1.296771e-09	27.7319	1.787034	0.045675	1.273958e-09	27.7305	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
15	B3	b47be70d-6984-4091-9190-d7a00e3e8693	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041702	0.002404	0.024547	0.0125	0.0125	9	24	4	22.5	0.007364	1.799834	0.999617	1.331714e-08	23.4002	23.4002	1.785837	0.045048	1.587454e-08	23.4123	1.787034	0.045675	1.563712e-08	23.4113	1.795897	0.028485	1.398986e-08	23.4036	1.799603	0.026861	1.335571e-08	23.4004	1.785837	0.045048	1.587454e-08	23.4123	1.787034	0.045675	1.563712e-08	23.4113	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	b47be70d-6984-4091-9190-d7a00e3e8693	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044150	0.002404	0.024547	0.0125	0.0125	9	24	4	22.5	0.007944	1.800266	0.999549	1.428792e-08	23.2710	23.2710	1.785837	0.045048	1.712391e-08	23.2817	1.787034	0.045675	1.686780e-08	23.2808	1.795897	0.028485	1.509089e-08	23.2742	1.799603	0.026861	1.440684e-08	23.2715	1.785837	0.045048	1.712391e-08	23.2817	1.787034	0.045675	1.686780e-08	23.2808	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	9b802fb6-16b6-4298-b6cf-6514e115a513	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046603	0.002404	0.024547	0.0125	0.0125	9	24	4	22.5	0.009325	1.737307	0.999341	3.736081e-08	23.0306	23.0306	1.785837	0.045048	2.010019e-08	23.0053	1.787034	0.045675	1.979956e-08	23.0048	1.795897	0.028485	1.771382e-08	23.0005	1.799603	0.026861	1.691087e-08	22.9987	1.785837	0.045048	2.010019e-08	23.0053	1.787034	0.045675	1.979956e-08	23.0048	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
18	B6	9b802fb6-16b6-4298-b6cf-6514e115a513	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.045445	0.002404	0.024547	0.0125	0.0125	8	24	4	22.5	0.008593	1.779489	0.999900	2.006770e-08	23.1503	23.1503	1.785837	0.045048	1.852252e-08	23.1463	1.787034	0.045675	1.824549e-08	23.1456	1.795897	0.028485	1.632346e-08	23.1401	1.799603	0.026861	1.558353e-08	23.1379	1.785837	0.045048	1.852252e-08	23.1463	1.787034	0.045675	1.824549e-08	23.1456	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	d10ecb67-7cea-45e4-a8f5-5711979d55cc	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.042179	0.002404	0.024547	0.0125	0.0125	8	25	3	23.0	0.007562	1.841224	0.999221	6.042117e-09	23.8233	23.8233	1.785837	0.045048	1.219776e-08	23.8667	1.787034	0.045675	1.201130e-08	23.8657	1.795897	0.028485	1.071945e-08	23.8584	1.799603	0.026861	1.022300e-08	23.8554	1.785837	0.045048	1.219776e-08	23.8667	1.787034	0.045675	1.201130e-08	23.8657	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	d10ecb67-7cea-45e4-a8f5-5711979d55cc	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039002	0.002404	0.024547	0.0125	0.0125	12	25	4	22.5	0.005866	1.737906	0.998077	2.332201e-08	23.8688	23.8688	1.785837	0.045048	1.264487e-08	23.8046	1.787034	0.045675	1.245575e-08	23.8031	1.795897	0.028485	1.114363e-08	23.7921	1.799603	0.026861	1.063850e-08	23.7876	1.785837	0.045048	1.264487e-08	23.8046	1.787034	0.045675	1.245575e-08	23.8031	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	534f9631-d12b-40f7-8fd9-99eab5486ffa	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039395	0.002404	0.024547	0.0125	0.0125	9	25	4	22.5	0.005973	1.803961	0.999980	1.025906e-08	23.7516	23.7516	1.785837	0.045048	1.287585e-08	23.7734	1.787034	0.045675	1.268328e-08	23.7719	1.795897	0.028485	1.134718e-08	23.7612	1.799603	0.026861	1.083283e-08	23.7567	1.785837	0.045048	1.287585e-08	23.7734	1.787034	0.045675	1.268328e-08	23.7719	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	534f9631-d12b-40f7-8fd9-99eab5486ffa	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.037989	0.002404	0.024547	0.0125	0.0125	9	25	4	22.5	0.005707	1.789215	0.999544	1.178928e-08	23.8477	23.8477	1.785837	0.045048	1.230136e-08	23.8521	1.787034	0.045675	1.211737e-08	23.8505	1.795897	0.028485	1.084089e-08	23.8391	1.799603	0.026861	1.034948e-08	23.8344	1.785837	0.045048	1.230136e-08	23.8521	1.787034	0.045675	1.211737e-08	23.8505	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	3d38bc1f-f0ec-43cd-91e3-72336bd09e1a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040343	0.002404	0.024547	0.0125	0.0125	9	24	4	21.5	0.006201	1.751270	0.999545	3.633666e-08	22.7512	22.7512	1.785837	0.045048	2.386914e-08	22.7090	1.787034	0.045675	2.352789e-08	22.7076	1.795897	0.028485	2.115379e-08	22.6974	1.799603	0.026861	2.023659e-08	22.6932	1.785837	0.045048	2.386914e-08	22.7090	1.787034	0.045675	2.352789e-08	22.7076	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	No	Yes
24	B12	3d38bc1f-f0ec-43cd-91e3-72336bd09e1a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.042361	0.002404	0.024547	0.0125	0.0125	9	24	4	21.5	0.006587	1.815253	0.999863	1.784677e-08	22.5744	22.5744	1.785837	0.045048	2.535778e-08	22.6047	1.787034	0.045675	2.499525e-08	22.6034	1.795897	0.028485	2.247309e-08	22.5941	1.799603	0.026861	2.149868e-08	22.5902	1.785837	0.045048	2.535778e-08	22.6047	1.787034	0.045675	2.499525e-08	22.6034	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
25	C1	c90ea68c-fe7d-4170-acfb-4180c76a94b5	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.038353	0.002404	0.024547	0.0125	0.0125	11	29	4	26.5	0.007810	1.803180	0.999872	1.281268e-09	27.2977	27.2977	1.785837	0.045048	1.655263e-09	27.3110	1.787034	0.045675	1.626144e-09	27.3100	1.795897	0.028485	1.426334e-09	27.3032	1.799603	0.026861	1.350496e-09	27.3004	1.785837	0.045048	1.655263e-09	27.3110	1.787034	0.045675	1.626144e-09	27.3100	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	c90ea68c-fe7d-4170-acfb-4180c76a94b5	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.037070	0.002404	0.024547	0.0125	0.0125	9	29	4	26.5	0.007657	1.803961	0.999922	1.241804e-09	27.3307	27.3307	1.785837	0.045048	1.622795e-09	27.3451	1.787034	0.045675	1.594247e-09	27.3441	1.795897	0.028485	1.398356e-09	27.3370	1.799603	0.026861	1.324006e-09	27.3341	1.785837	0.045048	1.622795e-09	27.3451	1.787034	0.045675	1.594247e-09	27.3441	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	1611bf8b-2d74-415f-b5b6-253f3406f910	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.043374	0.002404	0.024547	0.0125	0.0125	8	24	4	22.5	0.008816	1.790075	0.999355	1.801733e-08	23.0996	23.0996	1.785837	0.045048	1.900426e-08	23.1020	1.787034	0.045675	1.872002e-08	23.1013	1.795897	0.028485	1.674800e-08	23.0963	1.799603	0.026861	1.598883e-08	23.0942	1.785837	0.045048	1.900426e-08	23.1020	1.787034	0.045675	1.872002e-08	23.1013	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	1611bf8b-2d74-415f-b5b6-253f3406f910	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046531	0.002404	0.024547	0.0125	0.0125	10	24	5	22.0	0.007453	1.734844	0.998081	4.060796e-08	22.9386	22.9386	1.785837	0.045048	2.146932e-08	22.8917	1.787034	0.045675	2.115530e-08	22.8907	1.795897	0.028485	1.897362e-08	22.8832	1.799603	0.026861	1.813224e-08	22.8801	1.785837	0.045048	2.146932e-08	22.8917	1.787034	0.045675	2.115530e-08	22.8907	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
29	C5	d648811c-b396-428b-940c-a6bb1e9335d2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044262	0.002404	0.024547	0.0125	0.0125	8	25	4	23.5	0.008373	1.842472	0.999677	4.852342e-09	24.1558	24.1558	1.785837	0.045048	1.010622e-08	24.1911	1.787034	0.045675	9.948398e-09	24.1903	1.795897	0.028485	8.856480e-09	24.1844	1.799603	0.026861	8.437611e-09	24.1820	1.785837	0.045048	1.010622e-08	24.1911	1.787034	0.045675	9.948398e-09	24.1903	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	d648811c-b396-428b-940c-a6bb1e9335d2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040811	0.002404	0.024547	0.0125	0.0125	9	25	4	23.5	0.007934	1.817480	0.999856	6.338051e-09	24.2609	24.2609	1.785837	0.045048	9.576515e-09	24.2839	1.787034	0.045675	9.426969e-09	24.2830	1.795897	0.028485	8.392282e-09	24.2764	1.799603	0.026861	7.995366e-09	24.2737	1.785837	0.045048	9.576515e-09	24.2839	1.787034	0.045675	9.426969e-09	24.2830	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	1c18ef91-154b-4dc0-89b5-9d6df92b31b4	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039783	0.002404	0.024547	0.0125	0.0125	9	25	3	23.0	0.007429	1.808118	0.999935	9.009231e-09	23.8786	23.8786	1.785837	0.045048	1.198239e-08	23.8974	1.787034	0.045675	1.179922e-08	23.8964	1.795897	0.028485	1.053018e-08	23.8888	1.799603	0.026861	1.004250e-08	23.8857	1.785837	0.045048	1.198239e-08	23.8974	1.787034	0.045675	1.179922e-08	23.8964	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	1c18ef91-154b-4dc0-89b5-9d6df92b31b4	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039325	0.002404	0.024547	0.0125	0.0125	10	25	4	23.5	0.009854	1.841025	0.999882	5.817163e-09	23.8897	23.8897	1.785837	0.045048	1.189406e-08	23.9102	1.787034	0.045675	1.170832e-08	23.9097	1.795897	0.028485	1.042324e-08	23.9062	1.799603	0.026861	9.930265e-09	23.9048	1.785837	0.045048	1.189406e-08	23.9102	1.787034	0.045675	1.170832e-08	23.9097	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	c5ad8530-93bb-4dcd-9048-a16bcd1593e1	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041825	0.002404	0.024547	0.0125	0.0125	9	25	4	22.5	0.007237	1.752574	0.999300	2.381502e-08	23.4740	23.4740	1.785837	0.045048	1.560010e-08	23.4424	1.787034	0.045675	1.536677e-08	23.4413	1.795897	0.028485	1.374799e-08	23.4334	1.799603	0.026861	1.312481e-08	23.4301	1.785837	0.045048	1.560010e-08	23.4424	1.787034	0.045675	1.536677e-08	23.4413	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	c5ad8530-93bb-4dcd-9048-a16bcd1593e1	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040764	0.002404	0.024547	0.0125	0.0125	8	24	4	22.5	0.007359	1.820717	0.999954	1.026484e-08	23.3842	23.3842	1.785837	0.045048	1.586229e-08	23.4137	1.787034	0.045675	1.562505e-08	23.4126	1.795897	0.028485	1.397906e-08	23.4049	1.799603	0.026861	1.334540e-08	23.4017	1.785837	0.045048	1.586229e-08	23.4137	1.787034	0.045675	1.562505e-08	23.4126	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	6863912e-f9ff-4229-86b4-885f4f424054	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.034018	0.002404	0.024547	0.0125	0.0125	8	25	4	23.5	0.008126	1.816085	0.999991	6.609632e-09	24.2218	24.2218	1.785837	0.045048	9.808261e-09	24.2427	1.787034	0.045675	9.655096e-09	24.2418	1.795897	0.028485	8.595370e-09	24.2355	1.799603	0.026861	8.188850e-09	24.2330	1.785837	0.045048	9.808261e-09	24.2427	1.787034	0.045675	9.655096e-09	24.2418	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	6863912e-f9ff-4229-86b4-885f4f424054	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039327	0.002404	0.024547	0.0125	0.0125	9	25	5	23.0	0.007562	1.785505	0.999526	1.225048e-08	23.8669	23.8669	1.785837	0.045048	1.219814e-08	23.8666	1.787034	0.045675	1.201167e-08	23.8656	1.795897	0.028485	1.071978e-08	23.8583	1.799603	0.026861	1.022332e-08	23.8553	1.785837	0.045048	1.219814e-08	23.8666	1.787034	0.045675	1.201167e-08	23.8656	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	9974e516-4bd1-4c29-912d-cdb1e4fa9059	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046374	0.002404	0.024547	0.0125	0.0125	9	25	4	22.5	0.006466	1.767115	0.999810	1.766810e-08	23.6577	23.6577	1.785837	0.045048	1.393820e-08	23.6367	1.787034	0.045675	1.372974e-08	23.6354	1.795897	0.028485	1.228341e-08	23.6258	1.799603	0.026861	1.172661e-08	23.6218	1.785837	0.045048	1.393820e-08	23.6367	1.787034	0.045675	1.372974e-08	23.6354	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	9974e516-4bd1-4c29-912d-cdb1e4fa9059	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.051175	0.002404	0.024547	0.0125	0.0125	10	25	4	22.5	0.006876	1.766026	0.998762	1.905129e-08	23.5508	23.5508	1.785837	0.045048	1.482244e-08	23.5306	1.787034	0.045675	1.460075e-08	23.5294	1.795897	0.028485	1.306266e-08	23.5207	1.799603	0.026861	1.247054e-08	23.5171	1.785837	0.045048	1.482244e-08	23.5306	1.787034	0.045675	1.460075e-08	23.5294	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	78794dc8-2d78-4102-9af2-89fdcd535063	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044320	0.002404	0.024547	0.0125	0.0125	10	24	5	22.0	0.007562	1.755451	0.998922	3.177622e-08	22.8931	22.8931	1.785837	0.045048	2.178387e-08	22.8666	1.787034	0.045675	2.146524e-08	22.8656	1.795897	0.028485	1.925160e-08	22.8583	1.799603	0.026861	1.839789e-08	22.8553	1.785837	0.045048	2.178387e-08	22.8666	1.787034	0.045675	2.146524e-08	22.8656	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
40	D4	78794dc8-2d78-4102-9af2-89fdcd535063	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046271	0.002404	0.024547	0.0125	0.0125	9	24	5	22.0	0.007601	1.758638	0.999354	3.069129e-08	22.8810	22.8810	1.785837	0.045048	2.189661e-08	22.8577	1.787034	0.045675	2.157634e-08	22.8567	1.795897	0.028485	1.935123e-08	22.8495	1.799603	0.026861	1.849311e-08	22.8465	1.785837	0.045048	2.189661e-08	22.8577	1.787034	0.045675	2.157634e-08	22.8567	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
41	D5	20ad5fbf-a350-4803-9efb-9bb0da10c5a2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044506	0.002404	0.024547	0.0125	0.0125	9	25	3	23.0	0.007301	1.807228	0.999605	8.955670e-09	23.9086	23.9086	1.785837	0.045048	1.177702e-08	23.9272	1.787034	0.045675	1.159699e-08	23.9261	1.795897	0.028485	1.034970e-08	23.9183	1.799603	0.026861	9.870377e-09	23.9151	1.785837	0.045048	1.177702e-08	23.9272	1.787034	0.045675	1.159699e-08	23.9261	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
