id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
25	C1	920e8062-8de4-46ed-a0e1-b00b2633c710	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.406 < 1.7	0.085580	0.067453	0.281838	0.14100000000000001	0.141	12	21	4	18.5	0.134279	1.405661	0.999960	2.467282e-04	18.6434	18.6434	1.429801	0.042093	1.800562e-04	18.6366	1.429801	0.042093	1.800562e-04	18.6366	1.424460	0.024691	1.929652e-04	18.6380	1.424460	0.024691	1.929652e-04	18.6380	1.429801	0.042093	1.800562e-04	18.6366	1.429801	0.042093	1.800562e-04	18.6366	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
26	C2	920e8062-8de4-46ed-a0e1-b00b2633c710	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.408 < 1.7	0.084191	0.067453	0.281838	0.14100000000000001	0.141	11	21	4	18.5	0.125110	1.408114	0.999970	2.225813e-04	18.8494	18.8494	1.429801	0.042093	1.677607e-04	18.8344	1.429801	0.042093	1.677607e-04	18.8344	1.424460	0.024691	1.797883e-04	18.8380	1.424460	0.024691	1.797883e-04	18.8380	1.429801	0.042093	1.677607e-04	18.8344	1.429801	0.042093	1.677607e-04	18.8344	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
27	C3	f305b467-21be-44ac-a51b-ecba691883a6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.429 < 1.7	0.087162	0.067453	0.281838	0.14100000000000001	0.141	11	19	4	17.5	0.145158	1.428664	0.999915	2.822035e-04	17.4185	17.4185	1.429801	0.042093	2.783007e-04	17.4187	1.429801	0.042093	2.783007e-04	17.4187	1.424460	0.024691	2.971392e-04	17.4179	1.424460	0.024691	2.971392e-04	17.4179	1.429801	0.042093	2.783007e-04	17.4187	1.429801	0.042093	2.783007e-04	17.4187	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	f305b467-21be-44ac-a51b-ecba691883a6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.436 < 1.7	0.095028	0.067453	0.281838	0.14100000000000001	0.141	11	19	4	17.5	0.160575	1.435534	0.999910	2.870410e-04	17.1404	17.1404	1.429801	0.042093	3.078592e-04	17.1364	1.429801	0.042093	3.078592e-04	17.1364	1.424460	0.024691	3.286985e-04	17.1326	1.424460	0.024691	3.286985e-04	17.1326	1.429801	0.042093	3.078592e-04	17.1364	1.429801	0.042093	3.078592e-04	17.1364	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	e738e2fe-6ace-453b-90ac-be1072339ef1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.439 < 1.7	0.093527	0.067453	0.281838	0.14100000000000001	0.141	11	18	4	16.5	0.154018	1.439492	0.999931	3.776763e-04	16.2576	16.2576	1.429801	0.042093	4.222028e-04	16.2530	1.429801	0.042093	4.222028e-04	16.2530	1.424460	0.024691	4.490981e-04	16.2504	1.424460	0.024691	4.490981e-04	16.2504	1.429801	0.042093	4.222028e-04	16.2530	1.429801	0.042093	4.222028e-04	16.2530	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	e738e2fe-6ace-453b-90ac-be1072339ef1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.441 < 1.7	0.090723	0.067453	0.281838	0.14100000000000001	0.141	12	18	4	16.5	0.145670	1.441275	0.999922	3.499827e-04	16.4109	16.4109	1.429801	0.042093	3.993206e-04	16.4089	1.429801	0.042093	3.993206e-04	16.4089	1.424460	0.024691	4.247583e-04	16.4079	1.424460	0.024691	4.247583e-04	16.4079	1.429801	0.042093	3.993206e-04	16.4089	1.429801	0.042093	3.993206e-04	16.4089	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	de9a257e-ce39-4572-ac42-4f8da8290d02	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.363 < 1.7	0.088138	0.067453	0.281838	0.14100000000000001	0.141	12	19	5	16.0	0.141879	1.362651	0.999915	1.004064e-03	15.9799	15.9799	1.429801	0.042093	4.650566e-04	15.9826	1.429801	0.042093	4.650566e-04	15.9826	1.424460	0.024691	4.937570e-04	15.9824	1.424460	0.024691	4.937570e-04	15.9824	1.429801	0.042093	4.650566e-04	15.9826	1.429801	0.042093	4.650566e-04	15.9826	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
32	C8	de9a257e-ce39-4572-ac42-4f8da8290d02	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.374 < 1.7	0.090128	0.067453	0.281838	0.14100000000000001	0.141	12	19	4	16.5	0.147094	1.373952	0.999954	7.781473e-04	16.3668	16.3668	1.429801	0.042093	4.032230e-04	16.3817	1.429801	0.042093	4.032230e-04	16.3817	1.424460	0.024691	4.289092e-04	16.3804	1.424460	0.024691	4.289092e-04	16.3804	1.429801	0.042093	4.032230e-04	16.3817	1.429801	0.042093	4.032230e-04	16.3817	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
33	C9	002432c4-283a-4af0-adb0-2b5c1716d5e8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.379 < 1.7	0.087112	0.067453	0.281838	0.14100000000000001	0.141	12	20	5	18.0	0.147870	1.378681	0.999963	4.565969e-04	17.8518	17.8518	1.429801	0.042093	2.370925e-04	17.8669	1.429801	0.042093	2.370925e-04	17.8669	1.424460	0.024691	2.536157e-04	17.8655	1.424460	0.024691	2.536157e-04	17.8655	1.429801	0.042093	2.370925e-04	17.8669	1.429801	0.042093	2.370925e-04	17.8669	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	002432c4-283a-4af0-adb0-2b5c1716d5e8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.356 < 1.7	0.084332	0.067453	0.281838	0.14100000000000001	0.141	12	19	5	16.0	0.127148	1.355986	0.999971	9.732513e-04	16.3396	16.3396	1.429801	0.042093	4.167719e-04	16.2892	1.429801	0.042093	4.167719e-04	16.2892	1.424460	0.024691	4.424925e-04	16.2923	1.424460	0.024691	4.424925e-04	16.2923	1.429801	0.042093	4.167719e-04	16.2892	1.429801	0.042093	4.167719e-04	16.2892	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
35	C11	a0696520-3ce6-41b1-a9e6-eb4765a2c79f	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.422 < 1.7	0.075981	0.067453	0.281838	0.14100000000000001	0.141	12	17	4	15.5	0.143620	1.421759	0.999727	6.143445e-04	15.4477	15.4477	1.429801	0.042093	5.629120e-04	15.4485	1.429801	0.042093	5.629120e-04	15.4485	1.424460	0.024691	5.965340e-04	15.4480	1.424460	0.024691	5.965340e-04	15.4480	1.429801	0.042093	5.629120e-04	15.4485	1.429801	0.042093	5.629120e-04	15.4485	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	a0696520-3ce6-41b1-a9e6-eb4765a2c79f	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.486 < 1.7	0.080295	0.067453	0.281838	0.14100000000000001	0.141	11	20	3	18.0	0.131679	1.485918	0.999949	1.055870e-04	18.1727	18.1727	1.429801	0.042093	2.111312e-04	18.1913	1.429801	0.042093	2.111312e-04	18.1913	1.424460	0.024691	2.258451e-04	18.1933	1.424460	0.024691	2.258451e-04	18.1933	1.429801	0.042093	2.111312e-04	18.1913	1.429801	0.042093	2.111312e-04	18.1913	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
37	D1	ada8bb64-b8c9-4617-b8a0-3666648c6d78	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.395 < 1.7	0.083965	0.067453	0.281838	0.14100000000000001	0.141	11	20	5	18.0	0.140588	1.394919	0.999949	3.516136e-04	18.0088	18.0088	1.429801	0.042093	2.254169e-04	18.0082	1.429801	0.042093	2.254169e-04	18.0082	1.424460	0.024691	2.411265e-04	18.0083	1.424460	0.024691	2.411265e-04	18.0083	1.429801	0.042093	2.254169e-04	18.0082	1.429801	0.042093	2.254169e-04	18.0082	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	ada8bb64-b8c9-4617-b8a0-3666648c6d78	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.399 < 1.7	0.090520	0.067453	0.281838	0.14100000000000001	0.141	11	20	5	18.0	0.141756	1.398613	0.999955	3.380520e-04	17.9841	17.9841	1.429801	0.042093	2.272894e-04	17.9850	1.429801	0.042093	2.272894e-04	17.9850	1.424460	0.024691	2.431295e-04	17.9849	1.424460	0.024691	2.431295e-04	17.9849	1.429801	0.042093	2.272894e-04	17.9850	1.429801	0.042093	2.272894e-04	17.9850	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
