id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	0825bbf1-c826-43c8-939a-8244cecb131b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.424 < 1.7	0.047449	0.042267	0.186638	0.0935	0.0935	11	21	5	19.0	0.091489	1.424016	0.999950	1.108112e-04	19.0615	19.0615	1.448362	0.060984	8.029724e-05	19.0587	1.448362	0.060984	8.029724e-05	19.0587	1.441970	0.025987	8.733685e-05	19.0594	1.441970	0.025987	8.733685e-05	19.0594	1.448362	0.060984	8.029724e-05	19.0587	1.448362	0.060984	8.029724e-05	19.0587	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	0825bbf1-c826-43c8-939a-8244cecb131b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.419 < 1.7	0.047777	0.042267	0.186638	0.0935	0.0935	11	21	5	19.0	0.092272	1.418519	0.999955	1.202817e-04	19.0378	19.0378	1.448362	0.060984	8.098481e-05	19.0357	1.448362	0.060984	8.098481e-05	19.0357	1.441970	0.025987	8.808470e-05	19.0361	1.441970	0.025987	8.808470e-05	19.0361	1.448362	0.060984	8.098481e-05	19.0357	1.448362	0.060984	8.098481e-05	19.0357	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	ed31279e-5cb7-44d9-8f5b-24c26321b81d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.379 < 1.7	0.057317	0.042267	0.186638	0.0935	0.0935	11	18	4	14.5	0.085596	1.379461	0.999985	8.066084e-04	14.7746	14.7746	1.448362	0.060984	3.978619e-04	14.7384	1.448362	0.060984	3.978619e-04	14.7384	1.441970	0.025987	4.242142e-04	14.7413	1.441970	0.025987	4.242142e-04	14.7413	1.448362	0.060984	3.978619e-04	14.7384	1.448362	0.060984	3.978619e-04	14.7384	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
14	B2	ed31279e-5cb7-44d9-8f5b-24c26321b81d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.316 < 1.7	0.069734	0.042267	0.186638	0.0935	0.0935	12	16	6	12.5	0.086813	1.315597	0.999981	2.815443e-03	12.7705	12.7705	1.448362	0.060984	8.464851e-04	12.7003	1.448362	0.060984	8.464851e-04	12.7003	1.441970	0.025987	8.946032e-04	12.7027	1.441970	0.025987	8.946032e-04	12.7027	1.448362	0.060984	8.464851e-04	12.7003	1.448362	0.060984	8.464851e-04	12.7003	Yes	No	No	Yes	No	Yes	Yes	No	No	Yes	No	No	No	No
15	B3	616d2778-1ae3-43d6-95dd-e9b446604614	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.470 < 1.7	0.061098	0.042267	0.186638	0.0935	0.0935	11	19	4	17.5	0.080258	1.469960	0.999910	9.476354e-05	17.8964	17.8964	1.448362	0.060984	1.227828e-04	17.9123	1.448362	0.060984	1.227828e-04	17.9123	1.441970	0.025987	1.326640e-04	17.9172	1.441970	0.025987	1.326640e-04	17.9172	1.448362	0.060984	1.227828e-04	17.9123	1.448362	0.060984	1.227828e-04	17.9123	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	616d2778-1ae3-43d6-95dd-e9b446604614	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.050423	0.042267	0.186638	0.0935	0.0935	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.448362	0.060984	nan	nan	1.448362	0.060984	nan	nan	1.441970	0.025987	nan	nan	1.441970	0.025987	nan	nan	1.448362	0.060984	nan	nan	1.448362	0.060984	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
17	B5	34c4d083-4f25-4818-81c4-76f0de46b271	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.456 < 1.7	0.060061	0.042267	0.186638	0.0935	0.0935	11	19	4	16.5	0.088556	1.456065	0.999988	1.797774e-04	16.6446	16.6446	1.448362	0.060984	1.962196e-04	16.6467	1.448362	0.060984	1.962196e-04	16.6467	1.441970	0.025987	2.110751e-04	16.6484	1.441970	0.025987	2.110751e-04	16.6484	1.448362	0.060984	1.962196e-04	16.6467	1.448362	0.060984	1.962196e-04	16.6467	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	34c4d083-4f25-4818-81c4-76f0de46b271	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.457 < 1.7	0.057978	0.042267	0.186638	0.0935	0.0935	11	19	4	16.5	0.083146	1.457459	0.999972	1.661509e-04	16.8116	16.8116	1.448362	0.060984	1.842329e-04	16.8168	1.448362	0.060984	1.842329e-04	16.8168	1.441970	0.025987	1.981810e-04	16.8207	1.441970	0.025987	1.981810e-04	16.8207	1.448362	0.060984	1.842329e-04	16.8168	1.448362	0.060984	1.842329e-04	16.8168	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	0e28a01a-022b-4d0d-8f28-12252cef4d09	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.477 < 1.7	0.057961	0.042267	0.186638	0.0935	0.0935	9	21	4	19.5	0.099319	1.477126	0.999930	4.936156e-05	19.3452	19.3452	1.448362	0.060984	7.243142e-05	19.3370	1.448362	0.060984	7.243142e-05	19.3370	1.441970	0.025987	7.895585e-05	19.3350	1.441970	0.025987	7.895585e-05	19.3350	1.448362	0.060984	7.243142e-05	19.3370	1.448362	0.060984	7.243142e-05	19.3370	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
20	B8	0e28a01a-022b-4d0d-8f28-12252cef4d09	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.481 < 1.7	0.052760	0.042267	0.186638	0.0935	0.0935	11	21	4	19.5	0.085038	1.480519	0.999967	4.041508e-05	19.7417	19.7417	1.448362	0.060984	6.201690e-05	19.7561	1.448362	0.060984	6.201690e-05	19.7561	1.441970	0.025987	6.760323e-05	19.7592	1.441970	0.025987	6.760323e-05	19.7592	1.448362	0.060984	6.201690e-05	19.7561	1.448362	0.060984	6.201690e-05	19.7561	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
21	B9	3d5a1e12-14d1-40ae-ae05-6cfcf7d16854	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.436 < 1.7	0.049144	0.042267	0.186638	0.0935	0.0935	12	20	4	17.5	0.089725	1.436162	0.999968	1.591669e-04	17.6139	17.6139	1.448362	0.060984	1.372657e-04	17.6113	1.448362	0.060984	1.372657e-04	17.6113	1.441970	0.025987	1.483125e-04	17.6126	1.441970	0.025987	1.483125e-04	17.6126	1.448362	0.060984	1.372657e-04	17.6113	1.448362	0.060984	1.372657e-04	17.6113	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	3d5a1e12-14d1-40ae-ae05-6cfcf7d16854	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.390 < 1.7	0.051012	0.042267	0.186638	0.0935	0.0935	11	18	4	16.5	0.085466	1.390263	0.999976	3.721289e-04	16.7727	16.7727	1.448362	0.060984	1.893733e-04	16.7425	1.448362	0.060984	1.893733e-04	16.7425	1.441970	0.025987	2.037105e-04	16.7455	1.441970	0.025987	2.037105e-04	16.7455	1.448362	0.060984	1.893733e-04	16.7425	1.448362	0.060984	1.893733e-04	16.7425	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
23	B11	5334a84d-5832-4ecc-b7c3-3d19883545fe	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.571 < 1.7	0.050331	0.042267	0.186638	0.0935	0.0935	12	20	3	19.0	0.092510	1.570777	0.999819	1.737858e-05	19.0236	19.0236	1.448362	0.060984	8.119380e-05	19.0287	1.448362	0.060984	8.119380e-05	19.0287	1.441970	0.025987	8.831200e-05	19.0291	1.441970	0.025987	8.831200e-05	19.0291	1.448362	0.060984	8.119380e-05	19.0287	1.448362	0.060984	8.119380e-05	19.0287	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
24	B12	5334a84d-5832-4ecc-b7c3-3d19883545fe	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.578 < 1.7	0.052484	0.042267	0.186638	0.0935	0.0935	11	20	3	19.0	0.097025	1.577991	0.999559	1.670699e-05	18.9189	18.9189	1.448362	0.060984	8.515656e-05	18.9001	1.448362	0.060984	8.515656e-05	18.9001	1.441970	0.025987	9.262218e-05	18.8989	1.441970	0.025987	9.262218e-05	18.8989	1.448362	0.060984	8.515656e-05	18.9001	1.448362	0.060984	8.515656e-05	18.9001	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	18d75a97-5615-4a4d-9268-320fe9e6a237	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.620 < 1.7	0.058623	0.042267	0.186638	0.0935	0.0935	11	21	3	19.0	0.087026	1.619906	0.999707	9.106299e-06	19.1488	19.1488	1.448362	0.060984	7.638037e-05	19.1937	1.448362	0.060984	7.638037e-05	19.1937	1.441970	0.025987	8.307659e-05	19.1961	1.441970	0.025987	8.307659e-05	19.1961	1.448362	0.060984	7.638037e-05	19.1937	1.448362	0.060984	7.638037e-05	19.1937	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
26	C2	18d75a97-5615-4a4d-9268-320fe9e6a237	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.589 < 1.7	0.065533	0.042267	0.186638	0.0935	0.0935	11	19	3	18.0	0.078635	1.589484	0.999713	1.874999e-05	18.3736	18.3736	1.448362	0.060984	9.995956e-05	18.4674	1.448362	0.060984	9.995956e-05	18.4674	1.441970	0.025987	1.082431e-04	18.4731	1.441970	0.025987	1.082431e-04	18.4731	1.448362	0.060984	9.995956e-05	18.4674	1.448362	0.060984	9.995956e-05	18.4674	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	4ac216a4-beb3-4921-bf89-e9ccdc27eeb8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.414 < 1.7	0.062231	0.042267	0.186638	0.0935	0.0935	11	19	4	17.5	0.089223	1.413980	0.999935	2.078368e-04	17.6352	17.6352	1.448362	0.060984	1.364985e-04	17.6264	1.448362	0.060984	1.364985e-04	17.6264	1.441970	0.025987	1.474835e-04	17.6279	1.441970	0.025987	1.474835e-04	17.6279	1.448362	0.060984	1.364985e-04	17.6264	1.448362	0.060984	1.364985e-04	17.6264	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	4ac216a4-beb3-4921-bf89-e9ccdc27eeb8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye			0.054009	0.042267	0.186638	0.0935	0.0935	11	21	0	nan	nan	nan	nan	nan	nan	nan	1.448362	0.060984	nan	nan	1.448362	0.060984	nan	nan	1.441970	0.025987	nan	nan	1.441970	0.025987	nan	nan	1.448362	0.060984	nan	nan	1.448362	0.060984	nan	nan	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	No
29	C5	2d3b1027-3ba7-4bd3-8b7f-964d77c69df6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.402 < 1.7	0.063406	0.042267	0.186638	0.0935	0.0935	11	20	4	17.5	0.084793	1.402202	0.999971	2.286532e-04	17.7891	17.7891	1.448362	0.060984	1.297214e-04	17.7639	1.448362	0.060984	1.297214e-04	17.7639	1.441970	0.025987	1.401610e-04	17.7671	1.441970	0.025987	1.401610e-04	17.7671	1.448362	0.060984	1.297214e-04	17.7639	1.448362	0.060984	1.297214e-04	17.7639	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	2d3b1027-3ba7-4bd3-8b7f-964d77c69df6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.399 < 1.7	0.059407	0.042267	0.186638	0.0935	0.0935	12	20	5	18.0	0.093921	1.399057	0.999954	2.227037e-04	17.9866	17.9866	1.448362	0.060984	1.193918e-04	17.9879	1.448362	0.060984	1.193918e-04	17.9879	1.441970	0.025987	1.292857e-04	17.9877	1.441970	0.025987	1.292857e-04	17.9877	1.448362	0.060984	1.193918e-04	17.9879	1.448362	0.060984	1.193918e-04	17.9879	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
31	C7	a8e165c1-0d03-4aa9-a414-74964293e138	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.408 < 1.7	0.052667	0.042267	0.186638	0.0935	0.0935	12	20	4	17.5	0.079459	1.407795	0.999954	1.998488e-04	17.9758	17.9758	1.448362	0.060984	1.215606e-04	17.9393	1.448362	0.060984	1.215606e-04	17.9393	1.441970	0.025987	1.313435e-04	17.9446	1.441970	0.025987	1.313435e-04	17.9446	1.448362	0.060984	1.215606e-04	17.9393	1.448362	0.060984	1.215606e-04	17.9393	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	a8e165c1-0d03-4aa9-a414-74964293e138	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.429 < 1.7	0.056758	0.042267	0.186638	0.0935	0.0935	11	20	5	18.0	0.089780	1.429200	0.999968	1.450466e-04	18.1137	18.1137	1.448362	0.060984	1.141277e-04	18.1096	1.448362	0.060984	1.141277e-04	18.1096	1.441970	0.025987	1.235853e-04	18.1109	1.441970	0.025987	1.235853e-04	18.1109	1.448362	0.060984	1.141277e-04	18.1096	1.448362	0.060984	1.141277e-04	18.1096	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	94f362b6-6a25-4550-8617-4a523bdb72a5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.449 < 1.7	0.054844	0.042267	0.186638	0.0935	0.0935	11	20	4	17.5	0.080115	1.449006	0.999980	1.216139e-04	17.9166	17.9166	1.448362	0.060984	1.225634e-04	17.9171	1.448362	0.060984	1.225634e-04	17.9171	1.441970	0.025987	1.324269e-04	17.9221	1.441970	0.025987	1.324269e-04	17.9221	1.448362	0.060984	1.225634e-04	17.9171	1.448362	0.060984	1.225634e-04	17.9171	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	94f362b6-6a25-4550-8617-4a523bdb72a5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.387 < 1.7	0.056842	0.042267	0.186638	0.0935	0.0935	11	19	4	16.5	0.084615	1.387081	0.999989	3.826219e-04	16.8052	16.8052	1.448362	0.060984	1.874886e-04	16.7695	1.448362	0.060984	1.874886e-04	16.7695	1.441970	0.025987	2.016831e-04	16.7728	1.441970	0.025987	2.016831e-04	16.7728	1.448362	0.060984	1.874886e-04	16.7695	1.448362	0.060984	1.874886e-04	16.7695	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
35	C11	23c21e4a-359d-419f-a6c2-4528834e285c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.454 < 1.7	0.048392	0.042267	0.186638	0.0935	0.0935	11	19	4	17.5	0.089049	1.453516	0.999931	1.280216e-04	17.6304	17.6304	1.448362	0.060984	1.362315e-04	17.6317	1.448362	0.060984	1.362315e-04	17.6317	1.441970	0.025987	1.471950e-04	17.6333	1.441970	0.025987	1.471950e-04	17.6333	1.448362	0.060984	1.362315e-04	17.6317	1.448362	0.060984	1.362315e-04	17.6317	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	23c21e4a-359d-419f-a6c2-4528834e285c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.455 < 1.7	0.055918	0.042267	0.186638	0.0935	0.0935	11	19	4	17.5	0.106151	1.454596	0.999976	1.506368e-04	17.1614	17.1614	1.448362	0.060984	1.623953e-04	17.1574	1.448362	0.060984	1.623953e-04	17.1574	1.441970	0.025987	1.754644e-04	17.1533	1.441970	0.025987	1.754644e-04	17.1533	1.448362	0.060984	1.623953e-04	17.1574	1.448362	0.060984	1.623953e-04	17.1574	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	091f4fb4-4c8e-4da6-9d50-28dbffffd1dd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.423 < 1.7	0.055264	0.042267	0.186638	0.0935	0.0935	12	20	4	17.5	0.077046	1.422796	0.999961	1.609731e-04	18.0489	18.0489	1.448362	0.060984	1.178690e-04	18.0225	1.448362	0.060984	1.178690e-04	18.0225	1.441970	0.025987	1.273548e-04	18.0288	1.441970	0.025987	1.273548e-04	18.0288	1.448362	0.060984	1.178690e-04	18.0225	1.448362	0.060984	1.178690e-04	18.0225	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
38	D2	091f4fb4-4c8e-4da6-9d50-28dbffffd1dd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.440 < 1.7	0.068397	0.042267	0.186638	0.0935	0.0935	11	20	4	17.5	0.094007	1.440101	0.999941	1.589571e-04	17.4852	17.4852	1.448362	0.060984	1.438163e-04	17.4854	1.448362	0.060984	1.438163e-04	17.4854	1.441970	0.025987	1.553902e-04	17.4852	1.441970	0.025987	1.553902e-04	17.4852	1.448362	0.060984	1.438163e-04	17.4854	1.448362	0.060984	1.438163e-04	17.4854	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	d0dd0d83-2463-4a4e-9d90-5992e5718ad5	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.493 < 1.7	0.066320	0.042267	0.186638	0.0935	0.0935	11	20	4	18.5	0.093824	1.493032	0.999664	5.649885e-05	18.4914	18.4914	1.448362	0.060984	9.910334e-05	18.4906	1.448362	0.060984	9.910334e-05	18.4906	1.441970	0.025987	1.075535e-04	18.4905	1.441970	0.025987	1.075535e-04	18.4905	1.448362	0.060984	9.910334e-05	18.4906	1.448362	0.060984	9.910334e-05	18.4906	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
