id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	85502bef-4169-4809-8163-d5c791f3305b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.058399	0.003475	0.035727	0.018	0.018	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	1.796517	0.025167	nan	nan	1.796517	0.025167	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
12	A12	85502bef-4169-4809-8163-d5c791f3305b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.068356	0.003475	0.035727	0.018	0.018	2	30	0	nan	nan	nan	nan	nan	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	1.796517	0.025167	nan	nan	1.796517	0.025167	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
13	B1	7e4e2cc0-2313-45e4-90a1-90d0cc288daf	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.070612	0.003475	0.035727	0.018	0.018	8	24	3	22.0	0.012722	1.936377	0.999951	6.176779e-09	22.5252	22.5252	1.790718	0.085105	3.450967e-08	22.5957	1.790718	0.085105	3.450967e-08	22.5957	1.796517	0.025167	3.214060e-08	22.5924	1.796517	0.025167	3.214060e-08	22.5924	1.790718	0.085105	3.450967e-08	22.5957	1.790718	0.085105	3.450967e-08	22.5957	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
14	B2	7e4e2cc0-2313-45e4-90a1-90d0cc288daf	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.073870	0.003475	0.035727	0.018	0.018	7	23	3	22.0	0.012317	1.975719	0.999923	3.841993e-09	22.5571	22.5571	1.790718	0.085105	3.341255e-08	22.6512	1.790718	0.085105	3.341255e-08	22.6512	1.796517	0.025167	3.111880e-08	22.6476	1.796517	0.025167	3.111880e-08	22.6476	1.790718	0.085105	3.341255e-08	22.6512	1.790718	0.085105	3.341255e-08	22.6512	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
15	B3	063a3f68-e48b-4197-b553-cdfaced3f720	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.076954	0.003475	0.035727	0.018	0.018	9	23	4	21.5	0.012692	1.843502	0.999909	2.467082e-08	22.0713	22.0713	1.790718	0.085105	4.607182e-08	22.0997	1.790718	0.085105	4.607182e-08	22.0997	1.796517	0.025167	4.297844e-08	22.0964	1.796517	0.025167	4.297844e-08	22.0964	1.790718	0.085105	4.607182e-08	22.0997	1.790718	0.085105	4.607182e-08	22.0997	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	063a3f68-e48b-4197-b553-cdfaced3f720	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.082642	0.003475	0.035727	0.018	0.018	10	23	5	21.0	0.010871	1.781922	0.998321	5.855983e-08	21.8729	21.8729	1.790718	0.085105	5.280652e-08	21.8656	1.790718	0.085105	5.280652e-08	21.8656	1.796517	0.025167	4.934064e-08	21.8608	1.796517	0.025167	4.934064e-08	21.8608	1.790718	0.085105	5.280652e-08	21.8656	1.790718	0.085105	5.280652e-08	21.8656	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	3cb059d0-aac1-45ab-8f22-8b76bbc4a19c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.091539	0.003475	0.035727	0.018	0.018	9	23	4	20.5	0.011290	1.713177	0.999046	1.818591e-07	21.3665	21.3665	1.790718	0.085105	7.338706e-08	21.3007	1.790718	0.085105	7.338706e-08	21.3007	1.796517	0.025167	6.868132e-08	21.2963	1.796517	0.025167	6.868132e-08	21.2963	1.790718	0.085105	7.338706e-08	21.3007	1.790718	0.085105	7.338706e-08	21.3007	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
18	B6	3cb059d0-aac1-45ab-8f22-8b76bbc4a19c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.660 < 1.7	0.098320	0.003475	0.035727	0.018	0.018	8	22	5	20.0	0.011494	1.660141	0.995949	4.545520e-07	20.8848	20.8848	1.790718	0.085105	9.998593e-08	20.7698	1.790718	0.085105	9.998593e-08	20.7698	1.796517	0.025167	9.372599e-08	20.7656	1.796517	0.025167	9.372599e-08	20.7656	1.790718	0.085105	9.998593e-08	20.7698	1.790718	0.085105	9.998593e-08	20.7698	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
19	B7	e7c0a6ff-4d58-445d-9018-b20b8602367f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.091597	0.003475	0.035727	0.018	0.018	9	23	4	20.5	0.009360	1.736234	0.999570	1.146273e-07	21.6853	21.6853	1.790718	0.085105	6.084123e-08	21.6225	1.790718	0.085105	6.084123e-08	21.6225	1.796517	0.025167	5.693996e-08	21.6163	1.796517	0.025167	5.693996e-08	21.6163	1.790718	0.085105	6.084123e-08	21.6225	1.790718	0.085105	6.084123e-08	21.6225	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
20	B8	e7c0a6ff-4d58-445d-9018-b20b8602367f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.685 < 1.7	0.084325	0.003475	0.035727	0.018	0.018	10	23	4	20.5	0.008992	1.685417	0.996819	2.024554e-07	21.8296	21.8296	1.790718	0.085105	5.844855e-08	21.6913	1.790718	0.085105	5.844855e-08	21.6913	1.796517	0.025167	5.470071e-08	21.6848	1.796517	0.025167	5.470071e-08	21.6848	1.790718	0.085105	5.844855e-08	21.6913	1.790718	0.085105	5.844855e-08	21.6913	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	3a57b221-4378-4ba3-858a-d0f9f5a1e11d	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.078113	0.003475	0.035727	0.018	0.018	6	23	4	21.5	0.009421	1.897369	0.999894	9.858512e-09	22.5109	22.5109	1.790718	0.085105	3.419716e-08	22.6113	1.790718	0.085105	3.419716e-08	22.6113	1.796517	0.025167	3.190107e-08	22.6052	1.796517	0.025167	3.190107e-08	22.6052	1.790718	0.085105	3.419716e-08	22.6113	1.790718	0.085105	3.419716e-08	22.6113	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
22	B10	3a57b221-4378-4ba3-858a-d0f9f5a1e11d	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.074903	0.003475	0.035727	0.018	0.018	7	23	4	21.5	0.009889	1.805744	0.999674	2.999577e-08	22.5134	22.5134	1.790718	0.085105	3.589882e-08	22.5280	1.790718	0.085105	3.589882e-08	22.5280	1.796517	0.025167	3.348848e-08	22.5223	1.796517	0.025167	3.348848e-08	22.5223	1.790718	0.085105	3.589882e-08	22.5280	1.790718	0.085105	3.589882e-08	22.5280	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	85502bef-4169-4809-8163-d5c791f3305b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.061439	0.003475	0.035727	0.018	0.018	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	1.796517	0.025167	nan	nan	1.796517	0.025167	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
24	B12	85502bef-4169-4809-8163-d5c791f3305b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.065284	0.003475	0.035727	0.018	0.018	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	1.796517	0.025167	nan	nan	1.796517	0.025167	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
25	C1	cb582ce8-576b-4732-b752-9d393d8c2c8c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.076919	0.003475	0.035727	0.018	0.018	11	24	4	21.5	0.011615	1.711957	0.996796	1.108939e-07	22.3149	22.3149	1.790718	0.085105	4.216188e-08	22.2520	1.790718	0.085105	4.216188e-08	22.2520	1.796517	0.025167	3.933102e-08	22.2478	1.796517	0.025167	3.933102e-08	22.2478	1.790718	0.085105	4.216188e-08	22.2520	1.790718	0.085105	4.216188e-08	22.2520	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
26	C2	cb582ce8-576b-4732-b752-9d393d8c2c8c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.076141	0.003475	0.035727	0.018	0.018	8	24	4	21.5	0.009870	1.898829	0.999689	1.015913e-08	22.4371	22.4371	1.790718	0.085105	3.582754e-08	22.5314	1.790718	0.085105	3.582754e-08	22.5314	1.796517	0.025167	3.342198e-08	22.5257	1.796517	0.025167	3.342198e-08	22.5257	1.790718	0.085105	3.582754e-08	22.5314	1.790718	0.085105	3.582754e-08	22.5314	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
27	C3	d160dda5-fbf4-4379-96af-f8d7d0e8035a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.081867	0.003475	0.035727	0.018	0.018	10	23	4	20.5	0.008832	1.763061	0.997666	7.898849e-08	21.7557	21.7557	1.790718	0.085105	5.740983e-08	21.7221	1.790718	0.085105	5.740983e-08	21.7221	1.796517	0.025167	5.372859e-08	21.7154	1.796517	0.025167	5.372859e-08	21.7154	1.790718	0.085105	5.740983e-08	21.7221	1.790718	0.085105	5.740983e-08	21.7221	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	d160dda5-fbf4-4379-96af-f8d7d0e8035a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.088861	0.003475	0.035727	0.018	0.018	10	23	4	20.5	0.009928	1.754871	0.999500	9.768608e-08	21.5580	21.5580	1.790718	0.085105	6.453591e-08	21.5213	1.790718	0.085105	6.453591e-08	21.5213	1.796517	0.025167	6.039773e-08	21.5156	1.796517	0.025167	6.039773e-08	21.5156	1.790718	0.085105	6.453591e-08	21.5213	1.790718	0.085105	6.453591e-08	21.5213	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	cc683fda-0b98-4427-aebb-e0fbbbb4e138	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.093819	0.003475	0.035727	0.018	0.018	7	23	4	20.5	0.009496	1.761197	0.999027	8.679218e-08	21.6299	21.6299	1.790718	0.085105	6.172805e-08	21.5976	1.790718	0.085105	6.172805e-08	21.5976	1.796517	0.025167	5.776992e-08	21.5916	1.796517	0.025167	5.776992e-08	21.5916	1.790718	0.085105	6.172805e-08	21.5976	1.790718	0.085105	6.172805e-08	21.5976	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	cc683fda-0b98-4427-aebb-e0fbbbb4e138	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.644 < 1.7	0.087590	0.003475	0.035727	0.018	0.018	10	23	4	20.5	0.010396	1.644467	0.996205	3.875808e-07	21.6036	21.6036	1.790718	0.085105	6.757988e-08	21.4422	1.790718	0.085105	6.757988e-08	21.4422	1.796517	0.025167	6.324651e-08	21.4370	1.796517	0.025167	6.324651e-08	21.4370	1.790718	0.085105	6.757988e-08	21.4422	1.790718	0.085105	6.757988e-08	21.4422	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
31	C7	e797f603-5f29-4f50-aa9a-0f352b41f043	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.110169	0.003475	0.035727	0.018	0.018	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	1.796517	0.025167	nan	nan	1.796517	0.025167	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
32	C8	e797f603-5f29-4f50-aa9a-0f352b41f043	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		baseline error;instable baseline;no plateau	0.106039	0.003475	0.035727	0.018	0.018	12	32	0	nan	nan	nan	nan	nan	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	1.796517	0.025167	nan	nan	1.796517	0.025167	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
33	C9	76b16054-3646-42a3-8b18-6c706b343282	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.075495	0.003475	0.035727	0.018	0.018	10	24	4	21.5	0.011236	1.782679	0.999521	4.492951e-08	22.3152	22.3152	1.790718	0.085105	4.078672e-08	22.3089	1.790718	0.085105	4.078672e-08	22.3089	1.796517	0.025167	3.804819e-08	22.3044	1.796517	0.025167	3.804819e-08	22.3044	1.790718	0.085105	4.078672e-08	22.3089	1.790718	0.085105	4.078672e-08	22.3089	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	76b16054-3646-42a3-8b18-6c706b343282	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.073390	0.003475	0.035727	0.018	0.018	10	23	4	21.5	0.011396	1.744369	0.999095	7.269753e-08	22.3216	22.3216	1.790718	0.085105	4.136721e-08	22.2846	1.790718	0.085105	4.136721e-08	22.2846	1.796517	0.025167	3.858970e-08	22.2803	1.796517	0.025167	3.858970e-08	22.2803	1.790718	0.085105	4.136721e-08	22.2846	1.790718	0.085105	4.136721e-08	22.2846	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
35	C11	85502bef-4169-4809-8163-d5c791f3305b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.056748	0.003475	0.035727	0.018	0.018	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	1.796517	0.025167	nan	nan	1.796517	0.025167	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
36	C12	85502bef-4169-4809-8163-d5c791f3305b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.066501	0.003475	0.035727	0.018	0.018	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	1.796517	0.025167	nan	nan	1.796517	0.025167	nan	nan	1.790718	0.085105	nan	nan	1.790718	0.085105	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
37	D1	632642b1-61f1-46d3-90ec-1def0b85c985	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.075038	0.003475	0.035727	0.018	0.018	7	24	3	22.0	0.011814	1.876727	0.999703	1.141748e-08	22.6689	22.6689	1.790718	0.085105	3.204761e-08	22.7228	1.790718	0.085105	3.204761e-08	22.7228	1.796517	0.025167	2.984757e-08	22.7188	1.796517	0.025167	2.984757e-08	22.7188	1.790718	0.085105	3.204761e-08	22.7228	1.790718	0.085105	3.204761e-08	22.7228	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
38	D2	632642b1-61f1-46d3-90ec-1def0b85c985	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.081025	0.003475	0.035727	0.018	0.018	9	24	4	21.5	0.010530	1.769143	0.998087	4.960630e-08	22.4397	22.4397	1.790718	0.085105	3.822544e-08	22.4202	1.790718	0.085105	3.822544e-08	22.4202	1.796517	0.025167	3.565888e-08	22.4151	1.796517	0.025167	3.565888e-08	22.4151	1.790718	0.085105	3.822544e-08	22.4202	1.790718	0.085105	3.822544e-08	22.4202	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
39	D3	667e81a3-c813-4eda-a1d0-566442d49943	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.079267	0.003475	0.035727	0.018	0.018	8	24	4	21.5	0.009707	1.895163	0.999953	1.041577e-08	22.4659	22.4659	1.790718	0.085105	3.523744e-08	22.5599	1.790718	0.085105	3.523744e-08	22.5599	1.796517	0.025167	3.287150e-08	22.5540	1.796517	0.025167	3.287150e-08	22.5540	1.790718	0.085105	3.523744e-08	22.5599	1.790718	0.085105	3.523744e-08	22.5599	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
40	D4	667e81a3-c813-4eda-a1d0-566442d49943	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.079677	0.003475	0.035727	0.018	0.018	10	24	4	21.5	0.010448	1.767591	0.998668	5.015483e-08	22.4550	22.4550	1.790718	0.085105	3.792557e-08	22.4337	1.790718	0.085105	3.792557e-08	22.4337	1.796517	0.025167	3.537914e-08	22.4286	1.796517	0.025167	3.537914e-08	22.4286	1.790718	0.085105	3.792557e-08	22.4337	1.790718	0.085105	3.792557e-08	22.4337	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
41	D5	32ab6605-f60f-45c8-b319-dc9e30bb4ae3	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.091197	0.003475	0.035727	0.018	0.018	8	23	5	21.0	0.011086	1.706238	0.995977	1.485683e-07	21.9072	21.9072	1.790718	0.085105	5.385002e-08	21.8320	1.790718	0.085105	5.385002e-08	21.8320	1.796517	0.025167	5.031565e-08	21.8274	1.796517	0.025167	5.031565e-08	21.8274	1.790718	0.085105	5.385002e-08	21.8320	1.790718	0.085105	5.385002e-08	21.8320	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
42	D6	32ab6605-f60f-45c8-b319-dc9e30bb4ae3	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.677 < 1.7	0.090135	0.003475	0.035727	0.018	0.018	9	23	4	20.5	0.009594	1.677202	0.999480	2.387817e-07	21.7168	21.7168	1.790718	0.085105	6.236480e-08	21.5800	1.790718	0.085105	6.236480e-08	21.5800	1.796517	0.025167	5.836584e-08	21.5741	1.796517	0.025167	5.836584e-08	21.5741	1.790718	0.085105	6.236480e-08	21.5800	1.790718	0.085105	6.236480e-08	21.5800	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
