id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	6dd45166-472a-4fa3-9b49-6f2d04f156c4	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.076266	0.002838	0.034514	0.017499999999999998	0.0175	7	26	4	24.5	0.012828	1.888538	0.999831	2.203368e-09	24.9884	24.9884	1.865812	0.060411	2.964174e-09	24.9979	1.867212	0.059598	2.910227e-09	24.9973	1.874407	0.022200	2.648522e-09	24.9943	1.874407	0.022200	2.648522e-09	24.9943	1.872476	0.045597	2.716261e-09	24.9951	1.874007	0.044010	2.662422e-09	24.9944	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	6dd45166-472a-4fa3-9b49-6f2d04f156c4	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.080922	0.002838	0.034514	0.017499999999999998	0.0175	9	26	5	24.0	0.009460	1.846152	0.999103	3.850082e-09	25.0033	25.0033	1.865812	0.060411	2.985774e-09	24.9863	1.867212	0.059598	2.932533e-09	24.9851	1.874407	0.022200	2.673959e-09	24.9791	1.874407	0.022200	2.673959e-09	24.9791	1.872476	0.045597	2.740936e-09	24.9807	1.874007	0.044010	2.687706e-09	24.9794	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	d3f04d35-28f5-4a70-8e67-c6ebd845888b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.050903	0.002838	0.034514	0.017499999999999998	0.0175	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.865812	0.060411	nan	nan	1.867212	0.059598	nan	nan	1.874407	0.022200	nan	nan	1.874407	0.022200	nan	nan	1.872476	0.045597	nan	nan	1.874007	0.044010	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
14	B2	d3f04d35-28f5-4a70-8e67-c6ebd845888b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.055635	0.002838	0.034514	0.017499999999999998	0.0175	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.865812	0.060411	nan	nan	1.867212	0.059598	nan	nan	1.874407	0.022200	nan	nan	1.874407	0.022200	nan	nan	1.872476	0.045597	nan	nan	1.874007	0.044010	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
15	B3	2fdbba3d-3884-44b0-bc80-e915bd0b2867	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.085446	0.002838	0.034514	0.017499999999999998	0.0175	6	24	5	22.0	0.010059	1.807615	0.999593	2.219382e-08	22.9353	22.9353	1.865812	0.060411	1.105263e-08	22.8878	1.867212	0.059598	1.087183e-08	22.8867	1.874407	0.022200	9.989764e-09	22.8813	1.874407	0.022200	9.989764e-09	22.8813	1.872476	0.045597	1.021890e-08	22.8828	1.874007	0.044010	1.003683e-08	22.8816	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
16	B4	2fdbba3d-3884-44b0-bc80-e915bd0b2867	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.089477	0.002838	0.034514	0.017499999999999998	0.0175	7	24	3	22.0	0.009881	1.903408	0.999808	6.999919e-09	22.8881	22.8881	1.865812	0.060411	1.085672e-08	22.9165	1.867212	0.059598	1.067913e-08	22.9154	1.874407	0.022200	9.812696e-09	22.9098	1.874407	0.022200	9.812696e-09	22.9098	1.872476	0.045597	1.003777e-08	22.9113	1.874007	0.044010	9.858931e-09	22.9101	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	9fe5fe65-cd72-4685-a76e-e4c9f11160e9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.090423	0.002838	0.034514	0.017499999999999998	0.0175	10	26	4	23.5	0.008713	1.865997	0.999892	3.747563e-09	24.6180	24.6180	1.865812	0.060411	3.756282e-09	24.6182	1.867212	0.059598	3.690685e-09	24.6168	1.874407	0.022200	3.371739e-09	24.6100	1.874407	0.022200	3.371739e-09	24.6100	1.872476	0.045597	3.454413e-09	24.6118	1.874007	0.044010	3.388712e-09	24.6104	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	9fe5fe65-cd72-4685-a76e-e4c9f11160e9	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.088346	0.002838	0.034514	0.017499999999999998	0.0175	11	26	4	23.5	0.008850	1.810951	0.998902	7.693520e-09	24.6481	24.6481	1.865812	0.060411	3.815377e-09	24.5932	1.867212	0.059598	3.748748e-09	24.5919	1.874407	0.022200	3.424784e-09	24.5852	1.874407	0.022200	3.424784e-09	24.5852	1.872476	0.045597	3.508759e-09	24.5870	1.874007	0.044010	3.442024e-09	24.5855	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
19	B7	1a8b229d-6635-47d9-bbcc-c0ef8ad6da52	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.095350	0.002838	0.034514	0.017499999999999998	0.0175	9	26	4	24.5	0.009232	1.792452	0.998763	5.699458e-09	25.5958	25.5958	1.865812	0.060411	2.133204e-09	25.5254	1.867212	0.059598	2.094381e-09	25.5241	1.874407	0.022200	1.906041e-09	25.5179	1.874407	0.022200	1.906041e-09	25.5179	1.872476	0.045597	1.954791e-09	25.5195	1.874007	0.044010	1.916045e-09	25.5182	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
20	B8	1a8b229d-6635-47d9-bbcc-c0ef8ad6da52	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.086174	0.002838	0.034514	0.017499999999999998	0.0175	9	26	4	24.5	0.008741	1.814090	0.999747	4.021830e-09	25.6655	25.6655	1.865812	0.060411	2.019751e-09	25.6130	1.867212	0.059598	1.982992e-09	25.6117	1.874407	0.022200	1.804669e-09	25.6049	1.874407	0.022200	1.804669e-09	25.6049	1.872476	0.045597	1.850826e-09	25.6067	1.874007	0.044010	1.814141e-09	25.6052	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
21	B9	f7dc55ba-c735-4c1c-a07a-0ccb918709fc	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.080607	0.002838	0.034514	0.017499999999999998	0.0175	9	26	4	23.5	0.008469	1.840334	0.999859	5.043990e-09	24.6899	24.6899	1.865812	0.060411	3.651313e-09	24.6636	1.867212	0.059598	3.587549e-09	24.6622	1.874407	0.022200	3.277516e-09	24.6551	1.874407	0.022200	3.277516e-09	24.6551	1.872476	0.045597	3.357880e-09	24.6570	1.874007	0.044010	3.294014e-09	24.6555	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
22	B10	f7dc55ba-c735-4c1c-a07a-0ccb918709fc	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.077709	0.002838	0.034514	0.017499999999999998	0.0175	6	25	4	23.5	0.008665	1.902167	0.999713	2.373749e-09	24.5931	24.5931	1.865812	0.060411	3.735784e-09	24.6270	1.867212	0.059598	3.670545e-09	24.6256	1.874407	0.022200	3.353340e-09	24.6187	1.874407	0.022200	3.353340e-09	24.6187	1.872476	0.045597	3.435563e-09	24.6206	1.874007	0.044010	3.370220e-09	24.6191	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
23	B11	7b9f48bf-d47e-495e-9e22-8c98ba9dd93d	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.080487	0.002838	0.034514	0.017499999999999998	0.0175	7	26	4	23.5	0.007810	1.905497	0.999620	2.053249e-09	24.7514	24.7514	1.865812	0.060411	3.366959e-09	24.7936	1.867212	0.059598	3.308161e-09	24.7921	1.874407	0.022200	3.022272e-09	24.7842	1.874407	0.022200	3.022272e-09	24.7842	1.872476	0.045597	3.096378e-09	24.7863	1.874007	0.044010	3.037486e-09	24.7846	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
24	B12	7b9f48bf-d47e-495e-9e22-8c98ba9dd93d	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.082676	0.002838	0.034514	0.017499999999999998	0.0175	9	26	4	23.5	0.008006	1.958137	0.999543	1.109456e-09	24.6637	24.6637	1.865812	0.060411	3.451612e-09	24.7538	1.867212	0.059598	3.391335e-09	24.7523	1.874407	0.022200	3.098259e-09	24.7446	1.874407	0.022200	3.098259e-09	24.7446	1.872476	0.045597	3.174228e-09	24.7467	1.874007	0.044010	3.113855e-09	24.7451	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
25	C1	d3f04d35-28f5-4a70-8e67-c6ebd845888b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.054670	0.002838	0.034514	0.017499999999999998	0.0175	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.865812	0.060411	nan	nan	1.867212	0.059598	nan	nan	1.874407	0.022200	nan	nan	1.874407	0.022200	nan	nan	1.872476	0.045597	nan	nan	1.874007	0.044010	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
26	C2	d3f04d35-28f5-4a70-8e67-c6ebd845888b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.051690	0.002838	0.034514	0.017499999999999998	0.0175	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.865812	0.060411	nan	nan	1.867212	0.059598	nan	nan	1.874407	0.022200	nan	nan	1.874407	0.022200	nan	nan	1.872476	0.045597	nan	nan	1.874007	0.044010	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
27	C3	f895cdc6-a463-4298-b7ce-f1387519c155	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.079281	0.002838	0.034514	0.017499999999999998	0.0175	8	27	4	24.5	0.007736	1.907244	0.998856	1.043709e-09	25.7643	25.7643	1.865812	0.060411	1.787579e-09	25.8088	1.867212	0.059598	1.755046e-09	25.8072	1.874407	0.022200	1.597221e-09	25.7992	1.874407	0.022200	1.597221e-09	25.7992	1.872476	0.045597	1.638073e-09	25.8013	1.874007	0.044010	1.605605e-09	25.7997	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	f895cdc6-a463-4298-b7ce-f1387519c155	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.089593	0.002838	0.034514	0.017499999999999998	0.0175	8	27	4	24.5	0.007718	1.945725	0.999108	6.382830e-10	25.7299	25.7299	1.865812	0.060411	1.783378e-09	25.8126	1.867212	0.059598	1.750921e-09	25.8110	1.874407	0.022200	1.593467e-09	25.8030	1.874407	0.022200	1.593467e-09	25.8030	1.872476	0.045597	1.634223e-09	25.8051	1.874007	0.044010	1.601831e-09	25.8034	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
29	C5	1704e33c-0d72-457b-b9f6-04ec8560ef3f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.093956	0.002838	0.034514	0.017499999999999998	0.0175	11	26	4	23.5	0.008505	1.878410	0.999997	3.130531e-09	24.6445	24.6445	1.865812	0.060411	3.666854e-09	24.6568	1.867212	0.059598	3.602818e-09	24.6554	1.874407	0.022200	3.291466e-09	24.6484	1.874407	0.022200	3.291466e-09	24.6484	1.872476	0.045597	3.372172e-09	24.6503	1.874007	0.044010	3.308034e-09	24.6488	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
30	C6	1704e33c-0d72-457b-b9f6-04ec8560ef3f	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.088028	0.002838	0.034514	0.017499999999999998	0.0175	7	26	3	24.0	0.009817	1.942306	0.999233	1.181241e-09	24.8708	24.8708	1.865812	0.060411	3.098347e-09	24.9269	1.867212	0.059598	3.043099e-09	24.9258	1.874407	0.022200	2.774775e-09	24.9202	1.874407	0.022200	2.774775e-09	24.9202	1.872476	0.045597	2.844278e-09	24.9217	1.874007	0.044010	2.789041e-09	24.9205	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
31	C7	d01146c4-09a3-44f1-9b2d-c533da38be5a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.086639	0.002838	0.034514	0.017499999999999998	0.0175	9	25	4	23.5	0.010064	1.866799	0.999683	4.285323e-09	24.3863	24.3863	1.865812	0.060411	4.338891e-09	24.3870	1.867212	0.059598	4.263120e-09	24.3859	1.874407	0.022200	3.894704e-09	24.3805	1.874407	0.022200	3.894704e-09	24.3805	1.872476	0.045597	3.990202e-09	24.3820	1.874007	0.044010	3.914309e-09	24.3808	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
32	C8	d01146c4-09a3-44f1-9b2d-c533da38be5a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.084584	0.002838	0.034514	0.017499999999999998	0.0175	8	25	4	23.5	0.009925	1.854415	0.999961	4.941579e-09	24.4184	24.4184	1.865812	0.060411	4.278864e-09	24.4093	1.867212	0.059598	4.204141e-09	24.4083	1.874407	0.022200	3.840823e-09	24.4027	1.874407	0.022200	3.840823e-09	24.4027	1.872476	0.045597	3.934999e-09	24.4042	1.874007	0.044010	3.860156e-09	24.4030	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
33	C9	dfe1f400-d419-4736-ade1-5b87695775ac	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.085247	0.002838	0.034514	0.017499999999999998	0.0175	9	27	4	24.5	0.007612	1.866376	0.998943	1.745974e-09	25.8340	25.8340	1.865812	0.060411	1.758937e-09	25.8347	1.867212	0.059598	1.726926e-09	25.8331	1.874407	0.022200	1.571630e-09	25.8249	1.874407	0.022200	1.571630e-09	25.8249	1.872476	0.045597	1.611827e-09	25.8271	1.874007	0.044010	1.579879e-09	25.8254	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	dfe1f400-d419-4736-ade1-5b87695775ac	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.083197	0.002838	0.034514	0.017499999999999998	0.0175	9	27	4	24.5	0.007598	1.894738	0.998953	1.204369e-09	25.8054	25.8054	1.865812	0.060411	1.755703e-09	25.8376	1.867212	0.059598	1.723750e-09	25.8360	1.874407	0.022200	1.568739e-09	25.8278	1.874407	0.022200	1.568739e-09	25.8278	1.872476	0.045597	1.608862e-09	25.8300	1.874007	0.044010	1.576973e-09	25.8283	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	d8467a3c-e17a-4ad5-81d6-54409f3633f4	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.075486	0.002838	0.034514	0.017499999999999998	0.0175	8	25	4	23.5	0.012504	1.882352	0.999957	4.381050e-09	24.0315	24.0315	1.865812	0.060411	5.390732e-09	24.0390	1.867212	0.059598	5.296592e-09	24.0383	1.874407	0.022200	4.838865e-09	24.0350	1.874407	0.022200	4.838865e-09	24.0350	1.872476	0.045597	4.957513e-09	24.0359	1.874007	0.044010	4.863223e-09	24.0352	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	d8467a3c-e17a-4ad5-81d6-54409f3633f4	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.084383	0.002838	0.034514	0.017499999999999998	0.0175	8	25	4	22.5	0.007911	1.809188	0.999582	1.272994e-08	23.8392	23.8392	1.865812	0.060411	6.363268e-09	23.7730	1.867212	0.059598	6.256833e-09	23.7715	1.874407	0.022200	5.738150e-09	23.7637	1.874407	0.022200	5.738150e-09	23.7637	1.872476	0.045597	5.872792e-09	23.7658	1.874007	0.044010	5.765803e-09	23.7642	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
37	D1	d3f04d35-28f5-4a70-8e67-c6ebd845888b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye	amplification in negative control;baseline error		0.052431	0.002838	0.034514	0.017499999999999998	0.0175	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.865812	0.060411	nan	nan	1.867212	0.059598	nan	nan	1.874407	0.022200	nan	nan	1.874407	0.022200	nan	nan	1.872476	0.045597	nan	nan	1.874007	0.044010	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
38	D2	d3f04d35-28f5-4a70-8e67-c6ebd845888b	nac	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.057811	0.002838	0.034514	0.017499999999999998	0.0175	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.865812	0.060411	nan	nan	1.867212	0.059598	nan	nan	1.874407	0.022200	nan	nan	1.874407	0.022200	nan	nan	1.872476	0.045597	nan	nan	1.874007	0.044010	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
39	D3	9f51ce68-3a95-476c-a726-54f65391c1ac	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.082332	0.002838	0.034514	0.017499999999999998	0.0175	11	27	4	25.5	0.011493	1.884091	0.999971	1.110003e-09	26.1638	26.1638	1.865812	0.060411	1.423272e-09	26.1742	1.867212	0.059598	1.396322e-09	26.1734	1.874407	0.022200	1.265878e-09	26.1693	1.874407	0.022200	1.265878e-09	26.1693	1.872476	0.045597	1.299593e-09	26.1704	1.874007	0.044010	1.272794e-09	26.1695	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
40	D4	9f51ce68-3a95-476c-a726-54f65391c1ac	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.085573	0.002838	0.034514	0.017499999999999998	0.0175	9	27	4	25.5	0.012170	1.896004	0.999985	1.000925e-09	26.0677	26.0677	1.865812	0.060411	1.507194e-09	26.0823	1.867212	0.059598	1.478655e-09	26.0816	1.874407	0.022200	1.340519e-09	26.0781	1.874407	0.022200	1.340519e-09	26.0781	1.872476	0.045597	1.376223e-09	26.0790	1.874007	0.044010	1.347843e-09	26.0783	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
41	D5	fa776894-224a-447c-ac9d-21f58b44e425	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.096335	0.002838	0.034514	0.017499999999999998	0.0175	9	26	4	23.5	0.008466	1.868278	0.999942	3.538174e-09	24.6619	24.6619	1.865812	0.060411	3.649707e-09	24.6643	1.867212	0.059598	3.585971e-09	24.6629	1.874407	0.022200	3.276075e-09	24.6558	1.874407	0.022200	3.276075e-09	24.6558	1.872476	0.045597	3.356403e-09	24.6577	1.874007	0.044010	3.292565e-09	24.6562	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
