id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
11	A11	b6eb0435-7cee-4dad-bbbc-2db03f2a6159	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.293 < 1.7	0.078152	0.125893	0.414000	0.207	0.207	12	19	5	18.0	0.237851	1.292739	0.999679	2.339423e-03	17.4589	17.4589	1.317153	0.051416	1.670528e-03	17.4957	1.317153	0.051416	1.670528e-03	17.4957	1.304643	0.022104	1.983607e-03	17.4776	1.304643	0.022104	1.983607e-03	17.4776	1.306895	0.025861	1.922971e-03	17.4810	1.306895	0.025861	1.922971e-03	17.4810	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
12	A12	b6eb0435-7cee-4dad-bbbc-2db03f2a6159	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.302 < 1.7	0.083879	0.125893	0.414000	0.207	0.207	12	20	4	17.5	0.232355	1.302259	0.999798	2.285314e-03	17.0625	17.0625	1.317153	0.051416	1.872921e-03	17.0805	1.317153	0.051416	1.872921e-03	17.0805	1.304643	0.022104	2.213345e-03	17.0655	1.304643	0.022104	2.213345e-03	17.0655	1.306895	0.025861	2.147538e-03	17.0683	1.306895	0.025861	2.147538e-03	17.0683	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
13	B1	7a107022-202e-4929-b0a6-9a93535e898b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.275 < 1.7	0.086623	0.125893	0.414000	0.207	0.207	12	20	5	17.0	0.252033	1.274873	0.998399	4.059951e-03	16.1894	16.1894	1.317153	0.051416	2.331538e-03	16.2854	1.317153	0.051416	2.331538e-03	16.2854	1.304643	0.022104	2.742203e-03	16.2598	1.304643	0.022104	2.742203e-03	16.2598	1.306895	0.025861	2.662968e-03	16.2646	1.306895	0.025861	2.662968e-03	16.2646	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
14	B2	7a107022-202e-4929-b0a6-9a93535e898b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.269 < 1.7	0.095249	0.125893	0.414000	0.207	0.207	12	20	5	17.0	0.238277	1.268869	0.999867	4.159095e-03	16.4091	16.4091	1.317153	0.051416	2.204280e-03	16.4892	1.317153	0.051416	2.204280e-03	16.4892	1.304643	0.022104	2.592532e-03	16.4709	1.304643	0.022104	2.592532e-03	16.4709	1.306895	0.025861	2.517621e-03	16.4743	1.306895	0.025861	2.517621e-03	16.4743	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
15	B3	c7a5b128-26a7-4550-84a6-4cc0098ae0f2	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.318 < 1.7	0.086385	0.125893	0.414000	0.207	0.207	12	23	4	20.5	0.229339	1.318323	0.999919	7.943792e-04	20.1292	20.1292	1.317153	0.051416	8.089795e-04	20.1280	1.317153	0.051416	8.089795e-04	20.1280	1.304643	0.022104	9.837861e-04	20.1146	1.304643	0.022104	9.837861e-04	20.1146	1.306895	0.025861	9.496100e-04	20.1171	1.306895	0.025861	9.496100e-04	20.1171	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
16	B4	c7a5b128-26a7-4550-84a6-4cc0098ae0f2	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.325 < 1.7	0.093977	0.125893	0.414000	0.207	0.207	12	23	4	20.5	0.247282	1.324728	0.999791	7.755269e-04	19.8677	19.8677	1.317153	0.051416	8.722714e-04	19.8545	1.317153	0.051416	8.722714e-04	19.8545	1.304643	0.022104	1.060754e-03	19.8314	1.304643	0.022104	1.060754e-03	19.8314	1.306895	0.025861	1.023904e-03	19.8357	1.306895	0.025861	1.023904e-03	19.8357	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
17	B5	f12f5aef-29ad-42e9-ae97-f4305d43ea67	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.324 < 1.7	0.092159	0.125893	0.414000	0.207	0.207	12	21	5	19.0	0.229693	1.323844	0.999639	1.112367e-03	18.6292	18.6292	1.317153	0.051416	1.224790e-03	18.6224	1.317153	0.051416	1.224790e-03	18.6224	1.304643	0.022104	1.468277e-03	18.6088	1.304643	0.022104	1.468277e-03	18.6088	1.306895	0.025861	1.420941e-03	18.6113	1.306895	0.025861	1.420941e-03	18.6113	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
18	B6	f12f5aef-29ad-42e9-ae97-f4305d43ea67	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.317 < 1.7	0.087959	0.125893	0.414000	0.207	0.207	12	22	4	19.5	0.255402	1.316577	0.999845	1.196802e-03	18.7360	18.7360	1.317153	0.051416	1.186639e-03	18.7372	1.317153	0.051416	1.186639e-03	18.7372	1.304643	0.022104	1.429345e-03	18.7099	1.304643	0.022104	1.429345e-03	18.7099	1.306895	0.025861	1.382072e-03	18.7150	1.306895	0.025861	1.382072e-03	18.7150	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
19	B7	8c985ee3-9276-4f54-a4dd-ea27d271c0de	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.299 < 1.7	0.093622	0.125893	0.414000	0.207	0.207	12	21	4	18.5	0.234281	1.299005	0.999947	1.853271e-03	18.0267	18.0267	1.317153	0.051416	1.433732e-03	18.0506	1.317153	0.051416	1.433732e-03	18.0506	1.304643	0.022104	1.710575e-03	18.0345	1.304643	0.022104	1.710575e-03	18.0345	1.306895	0.025861	1.656856e-03	18.0375	1.306895	0.025861	1.656856e-03	18.0375	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
20	B8	8c985ee3-9276-4f54-a4dd-ea27d271c0de	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.293 < 1.7	0.088320	0.125893	0.414000	0.207	0.207	12	21	5	19.0	0.235869	1.293349	0.999844	1.778580e-03	18.4925	18.4925	1.317153	0.051416	1.257720e-03	18.5261	1.317153	0.051416	1.257720e-03	18.5261	1.304643	0.022104	1.507753e-03	18.5091	1.304643	0.022104	1.507753e-03	18.5091	1.306895	0.025861	1.459145e-03	18.5122	1.306895	0.025861	1.459145e-03	18.5122	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
21	B9	098e46bf-cfb2-40b8-881d-afcdfcd8c018	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.304 < 1.7	0.087224	0.125893	0.414000	0.207	0.207	12	22	4	19.5	0.225603	1.303822	0.999890	1.278161e-03	19.1756	19.1756	1.317153	0.051416	1.048188e-03	19.1876	1.317153	0.051416	1.048188e-03	19.1876	1.304643	0.022104	1.262577e-03	19.1764	1.304643	0.022104	1.262577e-03	19.1764	1.306895	0.025861	1.220820e-03	19.1785	1.306895	0.025861	1.220820e-03	19.1785	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
22	B10	098e46bf-cfb2-40b8-881d-afcdfcd8c018	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.304 < 1.7	0.087037	0.125893	0.414000	0.207	0.207	12	21	4	19.5	0.231022	1.304086	0.999827	1.303719e-03	19.0865	19.0865	1.317153	0.051416	1.073369e-03	19.1014	1.317153	0.051416	1.073369e-03	19.1014	1.304643	0.022104	1.292908e-03	19.0871	1.304643	0.022104	1.292908e-03	19.0871	1.306895	0.025861	1.250148e-03	19.0898	1.306895	0.025861	1.250148e-03	19.0898	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
23	B11	c0a955bd-c39b-479e-85ea-d72dc0111900	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.294 < 1.7	0.086181	0.125893	0.414000	0.207	0.207	12	20	4	18.5	0.230394	1.294325	0.999873	1.948365e-03	18.0850	18.0850	1.317153	0.051416	1.409945e-03	18.1113	1.317153	0.051416	1.409945e-03	18.1113	1.304643	0.022104	1.682194e-03	18.0974	1.304643	0.022104	1.682194e-03	18.0974	1.306895	0.025861	1.629367e-03	18.1000	1.306895	0.025861	1.629367e-03	18.1000	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
24	B12	c0a955bd-c39b-479e-85ea-d72dc0111900	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.297 < 1.7	0.088315	0.125893	0.414000	0.207	0.207	12	20	5	18.0	0.230479	1.297282	0.999785	2.128197e-03	17.5872	17.5872	1.317153	0.051416	1.618753e-03	17.6100	1.317153	0.051416	1.618753e-03	17.6100	1.304643	0.022104	1.922128e-03	17.5960	1.304643	0.022104	1.922128e-03	17.5960	1.306895	0.025861	1.863372e-03	17.5986	1.306895	0.025861	1.863372e-03	17.5986	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
25	C1	9bf49710-f7ef-4978-bbbf-bcbc7ba38d49	pos	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.523 < 1.7;PCR efficiency outlier;indiv PCR eff is higher than mean PCR eff by 0.216	0.104607	0.125893	0.414000	0.207	0.207	11	23	3	23.0	0.207796	1.523241	0.999481	1.300044e-05	22.9909	22.9909	1.317153	0.051416	3.681338e-04	22.9861	1.317153	0.051416	3.681338e-04	22.9861	1.304643	0.022104	4.584903e-04	22.9856	1.304643	0.022104	4.584903e-04	22.9856	1.306895	0.025861	4.406585e-04	22.9857	1.306895	0.025861	4.406585e-04	22.9857	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
26	C2	9bf49710-f7ef-4978-bbbf-bcbc7ba38d49	pos	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.503 < 1.7;PCR efficiency outlier;indiv PCR eff is higher than mean PCR eff by 0.196	0.097849	0.125893	0.414000	0.207	0.207	11	23	3	23.0	0.217963	1.503278	0.999077	1.847054e-05	22.8734	22.8734	1.317153	0.051416	3.861458e-04	22.8127	1.317153	0.051416	3.861458e-04	22.8127	1.304643	0.022104	4.809233e-04	22.8059	1.304643	0.022104	4.809233e-04	22.8059	1.306895	0.025861	4.622191e-04	22.8072	1.306895	0.025861	4.622191e-04	22.8072	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
27	C3	0ba564aa-1f74-4ac0-9ad3-f1de87766dd1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.329 < 1.7	0.092466	0.125893	0.414000	0.207	0.207	12	21	5	19.0	0.223818	1.329192	0.999815	1.003989e-03	18.7255	18.7255	1.317153	0.051416	1.193463e-03	18.7164	1.317153	0.051416	1.193463e-03	18.7164	1.304643	0.022104	1.430722e-03	18.7063	1.304643	0.022104	1.430722e-03	18.7063	1.306895	0.025861	1.384597e-03	18.7081	1.306895	0.025861	1.384597e-03	18.7081	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
28	C4	0ba564aa-1f74-4ac0-9ad3-f1de87766dd1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.334 < 1.7	0.098785	0.125893	0.414000	0.207	0.207	12	21	4	18.5	0.223581	1.334481	0.999897	1.074368e-03	18.2330	18.2330	1.317153	0.051416	1.368250e-03	18.2203	1.317153	0.051416	1.368250e-03	18.2203	1.304643	0.022104	1.632449e-03	18.2102	1.304643	0.022104	1.632449e-03	18.2102	1.306895	0.025861	1.581183e-03	18.2121	1.306895	0.025861	1.581183e-03	18.2121	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
29	C5	ced12414-a648-44c5-9dbc-a8781a871f8d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.267 < 1.7	0.083890	0.125893	0.414000	0.207	0.207	12	21	5	17.0	0.224849	1.266858	0.999887	4.031985e-03	16.6503	16.6503	1.317153	0.051416	2.080063e-03	16.6998	1.317153	0.051416	2.080063e-03	16.6998	1.304643	0.022104	2.446435e-03	16.6890	1.304643	0.022104	2.446435e-03	16.6890	1.306895	0.025861	2.375746e-03	16.6910	1.306895	0.025861	2.375746e-03	16.6910	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
30	C6	ced12414-a648-44c5-9dbc-a8781a871f8d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.268 < 1.7	0.082254	0.125893	0.414000	0.207	0.207	12	21	5	17.0	0.207523	1.267524	0.999889	3.688181e-03	16.9894	16.9894	1.317153	0.051416	1.919783e-03	16.9908	1.317153	0.051416	1.919783e-03	16.9908	1.304643	0.022104	2.257924e-03	16.9905	1.304643	0.022104	2.257924e-03	16.9905	1.306895	0.025861	2.192682e-03	16.9906	1.306895	0.025861	2.192682e-03	16.9906	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
31	C7	58d6e9eb-8198-4a8a-8cd1-52bf1fe25c71	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.302 < 1.7	0.090620	0.125893	0.414000	0.207	0.207	12	20	5	18.0	0.245345	1.301810	0.999756	2.127741e-03	17.3557	17.3557	1.317153	0.051416	1.723164e-03	17.3831	1.317153	0.051416	1.723164e-03	17.3831	1.304643	0.022104	2.046107e-03	17.3609	1.304643	0.022104	2.046107e-03	17.3609	1.306895	0.025861	1.983561e-03	17.3650	1.306895	0.025861	1.983561e-03	17.3650	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
32	C8	58d6e9eb-8198-4a8a-8cd1-52bf1fe25c71	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.298 < 1.7	0.086771	0.125893	0.414000	0.207	0.207	12	21	5	18.0	0.238754	1.297753	0.999792	2.190251e-03	17.4524	17.4524	1.317153	0.051416	1.676873e-03	17.4819	1.317153	0.051416	1.676873e-03	17.4819	1.304643	0.022104	1.991141e-03	17.4633	1.304643	0.022104	1.991141e-03	17.4633	1.306895	0.025861	1.930275e-03	17.4668	1.306895	0.025861	1.930275e-03	17.4668	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No
33	C9	16b2810c-1c70-4d8d-9b03-29ec92e91d95	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.337 < 1.7	0.097041	0.125893	0.414000	0.207	0.207	12	21	4	19.5	0.229343	1.336564	0.999947	8.010928e-04	19.1467	19.1467	1.317153	0.051416	1.065567e-03	19.1279	1.317153	0.051416	1.065567e-03	19.1279	1.304643	0.022104	1.283511e-03	19.1146	1.304643	0.022104	1.283511e-03	19.1146	1.306895	0.025861	1.241061e-03	19.1170	1.306895	0.025861	1.241061e-03	19.1170	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
34	C10	16b2810c-1c70-4d8d-9b03-29ec92e91d95	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.327 < 1.7	0.089134	0.125893	0.414000	0.207	0.207	12	20	5	19.0	0.232929	1.326714	0.999766	1.082563e-03	18.5825	18.5825	1.317153	0.051416	1.242045e-03	18.5716	1.317153	0.051416	1.242045e-03	18.5716	1.304643	0.022104	1.488962e-03	18.5562	1.304643	0.022104	1.488962e-03	18.5562	1.306895	0.025861	1.440960e-03	18.5591	1.306895	0.025861	1.440960e-03	18.5591	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
35	C11	cd6bedce-6838-409f-9f69-02325e600472	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.306 < 1.7	0.077261	0.125893	0.414000	0.207	0.207	12	20	4	18.5	0.237621	1.306405	0.999749	1.692167e-03	17.9838	17.9838	1.317153	0.051416	1.454174e-03	17.9992	1.317153	0.051416	1.454174e-03	17.9992	1.304643	0.022104	1.734964e-03	17.9812	1.304643	0.022104	1.734964e-03	17.9812	1.306895	0.025861	1.680479e-03	17.9846	1.306895	0.025861	1.680479e-03	17.9846	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
36	C12	cd6bedce-6838-409f-9f69-02325e600472	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.317 < 1.7	0.087979	0.125893	0.414000	0.207	0.207	12	20	4	17.5	0.216671	1.316842	0.999873	1.753731e-03	17.3341	17.3341	1.317153	0.051416	1.746495e-03	17.3342	1.317153	0.051416	1.746495e-03	17.3342	1.304643	0.022104	2.063939e-03	17.3283	1.304643	0.022104	2.063939e-03	17.3283	1.306895	0.025861	2.002574e-03	17.3294	1.306895	0.025861	2.002574e-03	17.3294	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
37	D1	9bf49710-f7ef-4978-bbbf-bcbc7ba38d49	pos	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.495 < 1.7;PCR efficiency outlier;indiv PCR eff is higher than mean PCR eff by 0.188	0.088601	0.125893	0.414000	0.207	0.207	12	24	3	24.0	0.266439	1.494895	0.998861	1.717670e-05	23.3722	23.3722	1.317153	0.051416	3.583683e-04	23.0837	1.317153	0.051416	3.583683e-04	23.0837	1.304643	0.022104	4.506078e-04	23.0508	1.304643	0.022104	4.506078e-04	23.0508	1.306895	0.025861	4.323362e-04	23.0569	1.306895	0.025861	4.323362e-04	23.0569	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
38	D2	9bf49710-f7ef-4978-bbbf-bcbc7ba38d49	pos	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.527 < 1.7;PCR efficiency outlier;indiv PCR eff is higher than mean PCR eff by 0.220	0.095695	0.125893	0.414000	0.207	0.207	12	24	2	23.5	0.236444	1.526799	1.000000	1.134636e-05	23.1857	23.1857	1.317153	0.051416	3.649880e-04	23.0172	1.317153	0.051416	3.649880e-04	23.0172	1.304643	0.022104	4.567467e-04	22.9999	1.304643	0.022104	4.567467e-04	22.9999	1.306895	0.025861	4.386043e-04	23.0031	1.306895	0.025861	4.386043e-04	23.0031	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
